line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
18	f75L_18_005	5	1589	1600	51	82	ctlig	4.534	0.44	ctlig	
18	f75L_18_006	6	1659	1610	70	43	ctlig	6.611	0.80	ctlig	?
18	f75L_18_007	7	1884	1622	46	29	_	5.937	0.24	_	
18	f75L_18_008	8	2093	1586	172	69	hash	5.875	0.59	_	
18	f75L_18_009	9	2299	1605	42	68	flag	4.930	1.00	flag	?|?|?
18	f75L_18_010	10	2363	1612	46	83	hash	6.473	0.39	ctlig	
18	f75L_18_011	11	2465	1571	33	113	bar	4.396	1.00	bar	
18	f75L_18_012	12	2530	1622	70	36	hash2	3.663	1.00	hash2	
18	f75L_18_013	13	2631	1619	54	44	hash	5.072	0.82	hash	
18	f75L_18_014	14	2729	1627	63	30	inf	3.957	1.00	inf	
18	f75L_18_015	15	2832	1577	101	85	signR	3.766	1.00	signR	
18	f75L_18_016	16	2969	1603	46	51	hookdesc	6.899	0.21	hash2	
18	f75L_18_017	17	3033	1585	62	126	hookdesc	2.257	1.00	hookdesc	
18	f75L_18_018	18	3114	1616	45	27	inf	6.571	0.39	inf	
18	f75L_18_019	19	3161	1508	104	136	hookdesc	4.515	1.00	hookdesc	
18	f75L_18_020	20	3283	1599	53	88	num1	4.372	1.00	num1	
19	f75L_19_001	1	1009	1676	76	66	signA	4.198	1.00	signA	
19	f75L_19_002	2	1118	1690	41	68	hook	4.231	0.63	bar	
19	f75L_19_003	3	1195	1698	32	41	_	5.367	0.40	_	
19	f75L_19_004	4	1348	1757	22	16	circ	6.873	0.39	flag	
19	f75L_19_005	5	1393	1661	57	118	hookdesc	4.741	0.63	hookdesc	
19	f75L_19_006	6	1501	1697	26	68	num1	4.732	0.38	hook	
19	f75L_19_007	7	1583	1709	32	26	circ	7.076	0.20	arrow	?
19	f75L_19_008	8	1671	1705	70	77	hook	6.539	0.39	signR	
19	f75L_19_009	9	1767	1709	41	43	star	4.779	1.00	star	
19	f75L_19_010	10	1837	1763	7	13	num1	5.245	1.00	num1	
19	f75L_19_011	11	1859	1661	74	86	hookdesc	7.262	0.41	hookdesc	
19	f75L_19_012	12	2183	1696	90	51	hash	6.102	0.59	hash	
19	f75L_19_013	13	2317	1693	70	85	hook	6.322	0.61	hook	
19	f75L_19_014	14	2396	1707	66	44	plus	4.037	1.00	plus	
19	f75L_19_015	15	2492	1707	59	50	star	5.619	1.00	star	
19	f75L_19_016	16	2608	1702	36	47	b8	5.058	0.63	b8	
19	f75L_19_017	17	2665	1709	64	40	inf	5.363	0.44	wedge	
19	f75L_19_018	18	2771	1715	34	34	blob	5.228	1.00	blob	
19	f75L_19_019	19	2811	1720	30	29	blob	5.789	0.82	blob	
19	f75L_19_020	20	2883	1714	52	60	hash	3.656	1.00	hash	
19	f75L_19_021	21	2974	1716	33	31	loop	5.628	1.00	loop	
19	f75L_19_022	22	3047	1683	84	71	signR	3.459	1.00	signR	
19	f75L_19_023	23	3106	1662	143	79	_	6.774	0.40	_	
19	f75L_19_024	24	3268	1693	78	141	hookdesc	3.049	1.00	hookdesc	
20	f75L_20_001	1	495	1829	15	34	bar	5.895	0.79	bar	
20	f75L_20_002	2	997	1802	40	37	_	5.937	0.43	_	
20	f75L_20_003	3	1112	1785	30	65	num1	4.189	1.00	num1	
20	f75L_20_004	4	1173	1771	87	55	hash	3.558	0.64	hash	
20	f75L_20_005	5	1320	1785	68	96	hookdesc	5.956	0.78	hookdesc	?
20	f75L_20_006	6	1596	1769	119	68	wedge	6.384	0.59	star	
20	f75L_20_007	7	1716	1782	85	71	hookdesc	7.541	0.20	signA	
20	f75L_20_008	8	1816	1808	31	88	num1	3.056	0.82	num1	
20	f75L_20_009	9	1905	1785	41	53	_	5.367	0.61	hookdesc	
20	f75L_20_010	10	1984	1798	57	47	star	3.982	0.65	star	
20	f75L_20_011	11	2110	1711	46	144	bar	4.213	0.82	bar	
20	f75L_20_012	12	2208	1804	101	32	loop	2.571	1.00	loop	
20	f75L_20_013	13	2369	1803	28	32	_	6.447	0.59	circ	
20	f75L_20_014	14	2453	1799	45	31	wedge	5.392	0.79	hash2	
20	f75L_20_015	15	2533	1781	56	86	hash	4.393	1.00	hash	
20	f75L_20_016	16	2631	1807	74	29	wedge	3.637	1.00	wedge	
20	f75L_20_017	17	2735	1779	82	75	star	6.801	1.00	star	
20	f75L_20_018	18	2852	1789	58	46	plus	4.281	0.82	plus	
20	f75L_20_019	19	2943	1784	77	50	ctlig	5.907	0.40	tcross	
20	f75L_20_020	20	3049	1781	76	127	hookdesc	2.496	1.00	hookdesc	?
20	f75L_20_021	21	3162	1785	85	45	loop	3.731	1.00	loop	
20	f75L_20_022	22	3316	1716	64	124	ctlig	6.083	0.79	ctlig	
21	f75L_21_001	1	989	1864	149	56	wedge	6.024	0.37	ctlig	
21	f75L_21_002	2	1136	1881	38	63	hook	4.934	1.00	hook	
21	f75L_21_003	3	1173	1933	13	16	num1	4.702	0.62	num1	
21	f75L_21_004	4	1209	1870	127	82	star	6.046	0.20	star	?|?
21	f75L_21_005	5	1388	1875	47	53	signN	5.123	0.84	signN	
21	f75L_21_006	6	1589	1894	49	50	hookdesc	4.535	1.00	hookdesc	
21	f75L_21_007	7	1661	1892	45	67	ctlig	6.259	0.80	hookdesc	
21	f75L_21_008	8	1743	1891	61	44	hash2	4.428	1.00	hash2	
21	f75L_21_009	9	1844	1905	25	80	num1	2.434	1.00	num1	
21	f75L_21_010	10	1920	1899	83	30	wedge	3.166	1.00	wedge	
21	f75L_21_011	11	2052	1899	73	33	inf	3.887	1.00	inf	
21	f75L_21_012	12	2154	1865	188	95	hash	6.793	0.21	hook	
21	f75L_21_013	13	2364	1882	83	55	star	5.426	0.61	star	
21	f75L_21_014	14	2491	1862	87	71	signA	4.030	1.00	signA	
21	f75L_21_015	15	2623	1896	39	60	hook	5.760	0.59	hook	
21	f75L_21_016	16	2720	1897	32	62	flag	5.435	0.60	flag	?
21	f75L_21_017	17	2796	1898	69	34	inf	5.952	0.63	inf	
21	f75L_21_018	18	2901	1884	72	60	star	6.098	0.81	arrow	
21	f75L_21_019	19	3003	1894	53	64	plus	6.955	0.41	plus	
21	f75L_21_020	20	3114	1895	77	29	wedge	3.965	1.00	wedge	
21	f75L_21_021	21	3230	1866	65	141	hookdesc	1.745	1.00	hookdesc	
21	f75L_21_022	22	3282	1894	73	40	hash2	4.762	1.00	hash2	
21	f75L_21_023	23	3361	1915	19	19	blob	6.587	0.62	blob	
22	f75L_22_001	1	560	2035	32	25	_	6.614	0.62	_	?|?
22	f75L_22_002	2	593	2017	23	30	_	7.441	0.21	_	
22	f75L_22_003	3	612	2017	17	20	num1	6.965	0.41	loop	
22	f75L_22_004	4	635	2000	14	31	bar	5.126	0.83	bar	
22	f75L_22_005	5	669	1997	6	18	num1	4.441	1.00	num1	
22	f75L_22_006	6	691	2000	8	19	num1	4.444	0.82	num1	
22	f75L_22_007	7	703	2013	9	13	num1	5.611	1.00	num1	
22	f75L_22_008	8	729	2015	25	30	_	5.930	1.00	_	
22	f75L_22_009	9	1008	1963	54	71	hash	5.102	1.00	hash	
22	f75L_22_010	10	1049	1934	98	44	loop	5.796	0.39	loop	
22	f75L_22_011	11	1120	1984	75	28	wedge	3.666	1.00	wedge	
22	f75L_22_012	12	1249	1941	94	89	signR	3.389	1.00	signR	
22	f75L_22_013	13	1367	1981	75	87	num1	4.098	1.00	num1	?|?
22	f75L_22_014	14	1618	1958	129	81	loop	6.667	0.41	loop	
22	f75L_22_015	15	1784	1988	38	35	blob	5.720	0.82	blob	
22	f75L_22_016	16	1870	1994	29	29	circ	3.136	1.00	circ	
22	f75L_22_017	17	1951	1994	58	53	tcross	4.070	0.84	tcross	
22	f75L_22_018	18	2053	1986	45	43	plus	4.811	0.84	plus	
22	f75L_22_019	19	2150	1994	55	56	hash	5.270	1.00	hash	
22	f75L_22_020	20	2235	1978	70	49	plus	4.281	1.00	plus	
22	f75L_22_021	21	2445	1978	38	52	signN	5.104	0.84	signN	
22	f75L_22_022	22	2533	1991	58	58	tcross	5.607	0.43	tcross	
22	f75L_22_023	23	2649	1987	54	62	hash	3.656	1.00	hash	
22	f75L_22_024	24	2764	1984	57	38	inf	5.101	0.80	hash2	
22	f75L_22_025	25	2875	1990	64	32	inf	4.211	1.00	inf	?
22	f75L_22_026	26	2995	1969	57	66	hook	6.322	0.62	hook	
22	f75L_22_027	27	3074	1969	88	51	hash	3.499	0.82	hash	?
22	f75L_22_028	28	3202	1990	22	71	num1	3.057	1.00	num1	
22	f75L_22_029	29	3257	1972	47	60	bar	4.998	0.60	b8	
22	f75L_22_030	30	3348	1974	31	46	b8	6.152	0.40	b8	
23	f75L_23_001	1	438	2118	12	21	bar	5.653	0.59	num1	
23	f75L_23_002	2	549	2083	22	24	bar	5.713	0.40	flag	?|?
23	f75L_23_003	3	612	2084	7	17	num1	4.317	0.81	num1	
23	f75L_23_004	4	757	2048	39	39	_	6.176	0.80	_	
23	f75L_23_005	5	775	2085	39	53	hook	7.228	0.40	ctlig	
23	f75L_23_006	6	798	2044	37	91	num1	6.278	0.39	hookdesc	
23	f75L_23_007	7	1003	2075	72	31	inf	3.990	1.00	inf	
23	f75L_23_008	8	1107	2049	87	73	star	5.884	1.00	star	
23	f75L_23_009	9	1242	2088	80	41	loop	5.745	0.42	loop	
23	f75L_23_010	10	1394	2061	57	98	hash	5.877	0.60	hookdesc	
23	f75L_23_011	11	1596	2007	159	122	hook	5.445	0.82	hook	
23	f75L_23_012	12	1901	2045	84	76	signR	5.597	1.00	signR	
23	f75L_23_013	13	2043	2083	34	33	hook	6.687	0.61	hook	
23	f75L_23_014	14	2126	2068	35	71	hook	4.804	0.81	hook	
23	f75L_23_015	15	2213	2061	84	67	star	4.391	1.00	star	
23	f75L_23_016	16	2483	2065	101	48	hash	6.529	0.60	ctlig	
23	f75L_23_017	17	2625	2080	37	41	_	5.088	0.83	_	
23	f75L_23_018	18	2701	2035	68	90	arrow	5.707	1.00	arrow	
23	f75L_23_019	19	2809	2072	46	40	star	4.073	1.00	star	?
23	f75L_23_020	20	2905	2085	63	27	wedge	4.483	1.00	wedge	
23	f75L_23_021	21	3018	2076	56	70	flag	7.280	0.61	hookdesc	
23	f75L_23_022	22	3128	2049	57	69	loop	6.158	0.61	loop	
23	f75L_23_023	23	3219	2059	88	56	ctlig	4.302	1.00	ctlig	
23	f75L_23_024	24	3349	2078	31	39	_	6.154	0.62	_	
24	f75L_24_001	1	442	2182	8	17	num1	5.110	1.00	num1	?
24	f75L_24_002	2	548	2180	31	20	_	4.888	0.82	flag	?|?|?
24	f75L_24_003	3	570	2194	30	36	_	5.433	1.00	_	
24	f75L_24_004	4	611	2183	83	58	loop	5.907	0.59	ctlig	
24	f75L_24_005	5	689	2194	28	36	bar	5.895	0.43	hook	
24	f75L_24_006	6	751	2182	28	55	hook	7.167	0.41	signN	
24	f75L_24_007	7	785	2135	50	107	bar	5.129	0.44	flag	?
24	f75L_24_008	8	1070	2141	90	71	signA	4.162	1.00	signA	
24	f75L_24_009	9	1390	2167	87	81	ctlig	7.936	0.41	loop	
24	f75L_24_010	10	1530	2139	92	93	signR	3.596	1.00	signR	
24	f75L_24_011	11	1629	2153	36	27	_	4.888	0.77	_	
24	f75L_24_012	12	1677	2163	35	68	hook	6.722	0.41	flag	
24	f75L_24_013	13	1855	2179	69	34	hash2	4.058	1.00	hash2	
24	f75L_24_014	14	1949	2189	59	54	tcross	4.070	0.84	tcross	
24	f75L_24_015	15	1988	2133	127	108	_	5.641	0.76	_	
24	f75L_24_016	16	2119	2158	59	47	_	5.382	0.43	hash2	
24	f75L_24_017	17	2190	2179	58	41	inf	5.486	0.60	inf	
24	f75L_24_018	18	2280	2171	44	59	b8	6.221	0.60	b8	
24	f75L_24_019	19	2381	2144	87	75	signR	3.459	1.00	signR	
24	f75L_24_020	20	2492	2171	35	42	_	6.116	0.41	_	
24	f75L_24_021	21	2575	2171	58	41	hash2	4.041	1.00	hash2	
24	f75L_24_022	22	2660	2154	80	147	hookdesc	3.584	1.00	hookdesc	
24	f75L_24_023	23	2831	2179	100	32	loop	2.682	1.00	loop	
24	f75L_24_024	24	2977	2179	26	60	num1	3.681	1.00	num1	
24	f75L_24_025	25	3049	2158	46	115	hookdesc	2.420	0.68	hook	
24	f75L_24_026	26	3151	2155	45	68	hash	4.777	1.00	hash	
24	f75L_24_027	27	3246	2168	47	30	inf	5.162	1.00	inf	
24	f75L_24_028	28	3342	2169	28	52	signN	4.681	0.26	signN	
25	f75L_25_001	1	1095	2271	50	48	star	4.393	0.82	star	?|?|?|?|?
25	f75L_25_002	2	1397	2266	59	55	star	5.966	1.00	star	
25	f75L_25_003	3	1508	2257	101	65	hash	5.652	0.60	hash	
25	f75L_25_004	4	1644	2273	71	55	plus	5.280	0.82	plus	
25	f75L_25_005	5	1752	2272	71	51	hash	6.206	0.60	hash	
25	f75L_25_006	6	2005	2275	25	84	bar	2.631	0.60	num1	
25	f75L_25_007	7	2356	2253	103	55	loop	5.601	1.00	loop	
25	f75L_25_008	8	2510	2246	44	56	b8	5.827	0.41	hookdesc	
25	f75L_25_009	9	2581	2265	88	90	_	6.878	0.42	_	?
25	f75L_25_010	10	2813	2212	126	97	_	6.115	0.59	_	
25	f75L_25_011	11	2961	2262	57	63	star	6.039	0.41	plus	
25	f75L_25_012	12	3071	2265	44	52	hookdesc	4.535	1.00	hookdesc	
25	f75L_25_013	13	3170	2264	21	35	loop	4.202	0.66	loop	
25	f75L_25_014	14	3237	2239	125	87	ctlig	6.614	0.40	ctlig	
26	f75L_26_001	1	656	2365	34	12	_	5.594	0.61	_	
26	f75L_26_002	2	993	2363	65	51	plus	7.906	0.21	plus	
26	f75L_26_003	3	1123	2372	15	28	bar	5.785	0.59	bar	
26	f75L_26_004	4	1147	2370	56	33	inf	5.872	1.00	inf	
26	f75L_26_005	5	1353	2366	39	51	hookdesc	5.944	0.43	tcross	
26	f75L_26_006	6	1392	2367	30	38	_	5.793	0.78	_	
26	f75L_26_007	7	1464	2366	12	31	bar	6.118	1.00	bar	
26	f75L_26_008	8	1475	2369	41	54	hookdesc	4.464	0.83	hookdesc	
26	f75L_26_009	9	1527	2320	115	112	_	6.434	0.60	_	
26	f75L_26_010	10	1655	2339	62	69	num1	5.872	0.77	num1	
26	f75L_26_011	11	1769	2334	88	91	signR	4.411	1.00	signR	
26	f75L_26_012	12	1988	2372	14	32	bar	5.374	1.00	bar	
26	f75L_26_013	13	2010	2370	33	30	hook	6.678	0.80	hook	
26	f75L_26_014	14	2070	2278	147	128	ctlig	7.682	0.40	_	
26	f75L_26_015	15	2332	2369	39	53	hookdesc	6.259	0.21	ctlig	
26	f75L_26_016	16	2407	2366	32	28	arrow	4.485	1.00	arrow	
26	f75L_26_017	17	2491	2363	71	29	inf	4.109	1.00	inf	?
26	f75L_26_018	18	2566	2367	29	122	bar	2.453	0.81	bar	
26	f75L_26_019	19	2834	2364	46	86	flag	5.412	0.59	flag	
26	f75L_26_020	20	2895	2358	75	30	wedge	5.313	0.59	loop	?
26	f75L_26_021	21	3009	2359	93	47	loop	5.950	0.81	loop	
26	f75L_26_022	22	3137	2344	66	41	inf	6.580	0.41	inf	
26	f75L_26_023	23	3229	2327	58	49	signR	6.159	0.59	hash	
26	f75L_26_024	24	3290	2360	21	16	blob	4.424	1.00	blob	
26	f75L_26_025	25	3308	2345	47	32	hook	6.441	0.60	hook	
27	f75L_27_001	1	673	2480	14	76	num1	4.845	1.00	num1	
27	f75L_27_002	2	826	2545	15	14	num1	4.702	1.00	num1	
27	f75L_27_003	3	888	2447	148	45	wedge	5.149	0.58	wedge	
27	f75L_27_004	4	1034	2461	96	36	loop	4.633	1.00	loop	
27	f75L_27_005	5	1067	2546	61	58	hookdesc	6.986	0.41	hookdesc	
27	f75L_27_006	6	1147	2494	13	26	num1	4.977	0.80	bar	
27	f75L_27_007	7	1178	2470	32	123	bar	2.618	0.66	bar	
27	f75L_27_008	8	1223	2401	110	99	hook	8.214	0.59	hook	
27	f75L_27_009	9	1264	2530	26	18	_	6.621	0.41	_	
27	f75L_27_010	10	1447	2433	67	64	signA	5.536	1.00	signA	
27	f75L_27_011	11	1514	2466	68	30	loop	5.796	0.41	hash2	?
27	f75L_27_012	12	1626	2458	43	30	inf	5.975	0.39	arrow	
27	f75L_27_013	13	1661	2457	41	24	hook	4.359	1.00	hook	
27	f75L_27_014	14	1750	2459	109	62	loop	5.071	0.42	star	
27	f75L_27_015	15	1853	2430	90	61	_	6.142	0.45	_	
27	f75L_27_016	16	1947	2464	27	25	circ	3.860	1.00	circ	
27	f75L_27_017	17	1973	2466	54	29	inf	5.563	0.79	inf	
27	f75L_27_018	18	2013	2446	50	40	hook	5.969	0.81	hook	
27	f75L_27_019	19	2076	2447	45	55	star	5.853	0.41	plus	
27	f75L_27_020	20	2123	2434	109	51	hash	5.590	0.41	_	?
27	f75L_27_021	21	2269	2433	120	133	hookdesc	4.775	1.00	hookdesc	
27	f75L_27_022	22	2355	2454	107	43	loop	5.236	0.60	loop	
27	f75L_27_023	23	2459	2449	23	24	blob	4.095	0.63	blob	
27	f75L_27_024	24	2645	2418	137	48	wedge	3.736	0.35	_	
27	f75L_27_025	25	2996	2399	137	57	_	3.736	0.84	_	
28	f75L_28_001	1	897	2632	17	27	bar	5.049	0.81	bar	?|?
28	f75L_28_002	2	1043	2662	24	31	bar	5.917	0.62	blob	?
28	f75L_28_003	3	1070	2660	66	36	wedge	6.030	0.79	hook	
28	f75L_28_004	4	1177	2611	82	93	hookdesc	6.449	0.81	hookdesc	?|?
28	f75L_28_005	5	1242	2652	46	45	_	6.590	0.60	_	?|?
28	f75L_28_006	6	1309	2652	55	101	hook	5.294	0.80	hook	
28	f75L_28_007	7	1367	2658	68	54	hash2	7.516	0.40	b8	?
28	f75L_28_008	8	1429	2667	31	22	hook	4.679	0.59	hook	?
28	f75L_28_009	9	1522	2667	82	31	loop	5.136	1.00	loop	
28	f75L_28_010	10	1603	2635	46	39	_	5.974	0.41	_	
28	f75L_28_011	11	1694	2683	22	17	blob	6.008	0.80	blob	
28	f75L_28_012	12	1711	2669	63	46	hookdesc	6.616	0.20	tcross	
28	f75L_28_013	13	1779	2672	14	25	loop	6.404	0.41	loop	
28	f75L_28_014	14	1795	2630	86	67	_	5.925	0.23	_	
28	f75L_28_015	15	1841	2724	24	13	_	4.756	0.40	flag	
28	f75L_28_016	16	1920	2655	54	43	inf	6.193	0.40	b8	
28	f75L_28_017	17	1981	2666	73	33	loop	5.789	0.40	loop	
28	f75L_28_018	18	2147	2725	18	16	num1	6.754	0.79	_	
28	f75L_28_019	19	2164	2676	90	28	loop	2.451	1.00	loop	
28	f75L_28_020	20	2248	2660	63	40	inf	6.433	0.40	hash2	
28	f75L_28_021	21	2337	2678	23	20	blob	5.741	0.82	blob	
28	f75L_28_022	22	2354	2660	37	58	flag	5.435	0.23	ctlig	
28	f75L_28_023	23	2415	2670	106	48	loop	4.705	0.56	loop	
28	f75L_28_024	24	2530	2660	77	94	hook	5.483	0.43	hook	
28	f75L_28_025	25	2610	2667	61	43	hash	6.017	0.42	hash	
28	f75L_28_026	26	2667	2662	124	111	hookdesc	6.957	0.40	ctlig	
28	f75L_28_027	27	2796	2662	123	47	loop	5.144	1.00	loop	
28	f75L_28_028	28	2961	2654	64	53	hash2	6.433	0.22	hash2	
28	f75L_28_029	29	3021	2669	18	20	blob	5.481	1.00	blob	
28	f75L_28_030	30	3079	2647	42	73	flag	5.474	0.81	flag	
28	f75L_28_031	31	3119	2680	18	16	blob	4.243	0.83	blob	
28	f75L_28_032	32	3132	2667	28	29	flag	6.047	0.40	loop	
28	f75L_28_033	33	3164	2677	63	21	loop	4.256	0.62	loop	
28	f75L_28_034	34	3221	2666	17	19	blob	5.741	1.00	blob	
28	f75L_28_035	35	3240	2677	12	18	num1	6.137	0.40	loop	
28	f75L_28_036	36	3254	2675	25	22	_	5.553	0.43	blob	
28	f75L_28_037	37	3322	2682	16	16	num1	5.618	0.60	flag	
28	f75L_28_038	38	3340	2662	40	26	wedge	6.517	0.61	hook	
29	f75L_29_001	1	995	2776	24	23	blob	4.095	0.63	blob	?|?
29	f75L_29_002	2	1013	2768	39	26	hook	6.923	0.40	hook	
29	f75L_29_003	3	1101	2727	59	64	signA	5.536	0.41	signA	
29	f75L_29_004	4	1253	2764	25	27	circ	3.330	1.00	circ	
29	f75L_29_005	5	1281	2765	24	30	blob	7.708	0.20	hook	
29	f75L_29_006	6	1522	2806	11	13	num1	6.240	0.81	num1	
29	f75L_29_007	7	1682	2754	12	42	bar	3.580	0.81	bar	
29	f75L_29_008	8	1719	2731	157	117	hookdesc	7.774	0.38	ctlig	
29	f75L_29_009	9	1877	2747	50	84	hook	5.047	1.00	hook	
29	f75L_29_010	10	2241	2764	39	23	hook	4.359	1.00	hook	
29	f75L_29_011	11	2324	2731	61	70	hookdesc	5.872	0.38	hookdesc	
29	f75L_29_012	12	2387	2766	34	29	b8	5.532	0.64	circ	
29	f75L_29_013	13	2466	2760	117	45	loop	6.243	0.40	hash	
29	f75L_29_014	14	2587	2757	28	36	circ	6.292	0.59	b8	
29	f75L_29_015	15	2619	2767	33	55	num1	6.227	0.40	ctlig	?
29	f75L_29_016	16	2740	2731	61	93	hookdesc	5.702	0.43	hookdesc	
29	f75L_29_017	17	2805	2727	73	68	signR	6.727	0.80	star	
29	f75L_29_018	18	2878	2731	31	62	num1	4.813	0.56	signN	
29	f75L_29_019	19	2905	2771	29	12	_	5.050	0.57	_	
29	f75L_29_020	20	2989	2674	76	120	ctlig	5.868	0.60	ctlig	
29	f75L_29_021	21	3056	2757	19	17	blob	4.062	0.84	blob	
29	f75L_29_022	22	3074	2763	36	25	hash2	5.975	0.38	_	
29	f75L_29_023	23	3113	2762	58	29	loop	5.889	0.58	hook	
29	f75L_29_024	24	3174	2722	66	72	hookdesc	5.870	0.39	signA	
29	f75L_29_025	25	3244	2774	19	15	blob	4.062	1.00	blob	
29	f75L_29_026	26	3256	2680	47	101	bar	4.753	0.45	bar	
29	f75L_29_027	27	3297	2821	83	25	wedge	2.837	0.85	wedge	
29	f75L_29_028	28	3340	2746	16	42	num1	3.580	0.74	bar	
29	f75L_29_029	29	3367	2750	13	34	bar	6.349	0.60	bar	
30	f75L_30_001	1	431	2916	49	35	hash	6.201	0.58	plus	
30	f75L_30_002	2	509	2897	82	138	hookdesc	4.090	1.00	hookdesc	
30	f75L_30_003	3	603	2916	44	40	star	5.342	0.81	star	
30	f75L_30_004	4	662	2863	146	126	ctlig	6.970	0.80	ctlig	
30	f75L_30_005	5	856	2919	31	30	arrow	6.844	0.82	arrow	
30	f75L_30_006	6	1088	2900	37	43	b8	5.404	1.00	b8	
30	f75L_30_007	7	1179	2910	47	68	hook	5.294	1.00	hook	
30	f75L_30_008	8	1219	2851	44	99	bar	4.367	0.80	bar	
30	f75L_30_009	9	1336	2910	63	44	hash2	4.428	0.60	hash2	
30	f75L_30_010	10	1536	2904	36	42	_	7.166	0.60	_	
30	f75L_30_011	11	1598	2891	76	60	tcross	7.455	0.37	b8	
30	f75L_30_012	12	1693	2922	65	45	wedge	6.050	0.61	wedge	?
30	f75L_30_013	13	1763	2900	42	59	loop	5.122	0.82	loop	
30	f75L_30_014	14	1851	2916	38	31	circ	6.000	0.57	circ	
30	f75L_30_015	15	1886	2917	29	30	arrow	7.055	0.41	arrow	
30	f75L_30_016	16	1964	2881	41	68	num1	6.194	0.59	num1	
30	f75L_30_017	17	2057	2892	43	74	hash	4.274	1.00	hash	
30	f75L_30_018	18	2143	2906	47	37	inf	6.269	0.80	hook	
30	f75L_30_019	19	2217	2918	50	60	hookdesc	7.192	0.40	ctlig	
30	f75L_30_020	20	2302	2921	34	52	ctlig	6.885	0.21	ctlig	
30	f75L_30_021	21	2367	2907	52	47	tcross	7.475	0.21	hookdesc	
30	f75L_30_022	22	2409	2867	40	34	_	6.317	1.00	_	
30	f75L_30_023	23	2453	2922	55	30	inf	5.577	0.60	hash2	
30	f75L_30_024	24	2534	2933	47	50	hookdesc	4.464	0.84	hookdesc	
30	f75L_30_025	25	2613	2921	46	44	star	5.500	1.00	star	
30	f75L_30_026	26	2690	2840	89	128	hookdesc	6.743	0.59	ctlig	
30	f75L_30_027	27	2778	2862	211	113	_	6.672	0.80	_	
30	f75L_30_028	28	3134	2907	46	56	hook	6.844	0.40	num1	
30	f75L_30_029	29	3211	2927	59	45	plus	5.007	1.00	plus	
30	f75L_30_030	30	3370	2940	10	31	bar	5.744	1.00	bar	
31	f75L_31_001	1	438	3001	35	26	hook	7.079	0.61	hook	
31	f75L_31_002	2	626	2986	39	43	hash2	4.255	0.82	b8	?
31	f75L_31_003	3	689	2986	96	43	ctlig	5.372	0.40	ctlig	
31	f75L_31_004	4	789	2975	115	141	ctlig	5.300	0.81	ctlig	
31	f75L_31_005	5	1122	2984	53	76	num1	4.984	1.00	num1	
31	f75L_31_006	6	1212	2991	28	35	loop	4.855	1.00	loop	
31	f75L_31_007	7	1378	2898	134	133	ctlig	4.553	0.83	ctlig	
31	f75L_31_008	8	1505	2989	44	44	star	5.481	1.00	star	
31	f75L_31_009	9	1578	2975	48	69	flag	3.978	1.00	flag	
31	f75L_31_010	10	1643	2974	60	144	hookdesc	6.632	0.60	bar	
31	f75L_31_011	11	1725	2995	57	36	wedge	5.363	0.42	inf	
31	f75L_31_012	12	1834	2980	41	74	hash	5.653	0.81	hash	
31	f75L_31_013	13	1916	2998	59	31	inf	3.612	1.00	inf	
31	f75L_31_014	14	1991	3009	67	60	hookdesc	4.811	0.83	hookdesc	
31	f75L_31_015	15	2089	2975	53	78	hash	4.565	1.00	hash	
31	f75L_31_016	16	2171	2963	84	76	hash	6.540	0.41	hash	
31	f75L_31_017	17	2275	2982	34	88	hook	4.917	0.80	hook	
31	f75L_31_018	18	2355	2999	76	32	wedge	3.937	1.00	wedge	
31	f75L_31_019	19	2474	2962	68	69	signA	4.639	1.00	signA	
31	f75L_31_020	20	2591	2979	100	52	wedge	3.885	0.34	_	
31	f75L_31_021	21	2693	2993	66	43	plus	4.634	1.00	plus	
31	f75L_31_022	22	2781	3004	42	37	star	4.678	1.00	star	
31	f75L_31_023	23	2870	3008	25	21	flag	6.693	0.61	flag	
31	f75L_31_024	24	2941	3001	52	49	flag	6.215	0.40	_	
31	f75L_31_025	25	3112	2964	125	143	hook	6.379	0.60	ctlig	
31	f75L_31_026	26	3273	2947	63	91	ctlig	5.412	0.77	ctlig	
31	f75L_31_027	27	3363	2998	17	60	num1	4.602	0.80	num1	
32	f75L_32_001	1	420	3037	73	101	hash	7.745	0.60	hookdesc	
32	f75L_32_002	2	528	3084	10	20	num1	4.968	0.81	num1	
32	f75L_32_003	3	535	3047	98	52	_	6.521	0.41	hash	
32	f75L_32_004	4	632	3062	60	42	hash2	5.857	0.79	hash2	
32	f75L_32_005	5	697	3048	61	73	bar	3.912	0.43	bar	
32	f75L_32_006	6	871	3064	48	85	ctlig	5.983	0.39	ctlig	
32	f75L_32_007	7	1054	2990	121	118	hookdesc	6.518	0.42	hookdesc	
32	f75L_32_008	8	1203	3042	55	84	hash	3.521	1.00	hash	
32	f75L_32_009	9	1388	3062	35	63	hook	5.317	0.61	flag	
32	f75L_32_010	10	1450	3118	6	14	num1	5.617	1.00	num1	
32	f75L_32_011	11	1473	3071	26	27	circ	5.223	1.00	circ	
32	f75L_32_012	12	1714	3060	49	61	loop	5.189	1.00	loop	?
32	f75L_32_013	13	1820	3070	37	33	arrow	7.036	0.43	arrow	
32	f75L_32_014	14	1886	3074	43	46	star	5.255	1.00	star	
32	f75L_32_015	15	1984	3081	82	29	loop	3.095	1.00	loop	
