id	kind	cluster	dist
f75L_35_015	sign	6	5.794
f75L_35_016	sign	47	6.007
f75L_35_017	sign	19	3.905
f75L_35_018	sign	0	6.414
f75L_35_019	sign	34	4.237
f75L_35_020	sign	18	6.456
f75L_35_021	sign	25	6.902
f75L_35_022	sign	15	4.913
f75L_35_023	sign	0	6.344
f75L_35_024	sign	22	6.481
f75L_35_025	sign	13	3.943
f75L_35_026	sign	15	5.666
f75L_35_027	sign	43	5.263
f75L_36_001	sign	23	6.564
f75L_36_002	sign	42	6.855
f75L_36_003	sign	27	4.984
f75L_36_004	sign	2	5.119
f75L_36_005	sign	0	6.060
f75L_36_006	sign	4	5.460
f75L_36_007	sign	27	3.435
f75L_36_008	sign	8	5.356
f75L_36_009	sign	32	5.055
f75L_36_010	sign	20	5.603
f75L_36_011	sign	38	6.128
f75L_36_012	sign	45	5.583
f75L_36_013	sign	13	3.655
f75L_36_014	sign	12	6.802
f75L_36_015	sign	25	5.360
f75L_36_016	sign	25	5.253
f75L_36_017	sign	40	5.049
f75L_36_018	sign	15	4.980
f75L_36_019	sign	26	4.570
f75L_36_020	sign	6	5.108
f75L_36_021	sign	47	6.638
f75L_36_022	sign	34	5.387
f75L_36_023	sign	24	3.663
f75L_36_024	sign	19	2.987
f75L_36_025	sign	10	3.942
f75L_36_026	sign	23	4.609
f75L_36_027	sign	21	5.194
f75L_36_028	sign	0	6.255
f75L_36_029	sign	6	5.329
f75L_36_030	sign	3	5.550
f75L_37_001	sign	6	5.962
f75L_37_002	sign	21	4.213
f75L_37_003	sign	47	6.954
f75L_37_004	sign	6	4.873
f75L_37_005	sign	2	5.699
f75L_37_006	sign	15	3.988
f75L_37_007	sign	7	5.421
f75L_37_008	sign	11	4.503
f75L_37_009	sign	23	3.537
f75L_37_010	sign	37	3.961
f75L_37_011	sign	37	4.898
f75L_37_012	sign	15	4.469
f75L_37_013	sign	48	5.401
f75L_37_014	sign	14	2.463
f75L_37_015	sign	45	4.561
f75L_37_016	sign	7	6.234
f75L_37_017	sign	17	3.103
f75L_37_018	sign	8	6.449
f75L_37_019	sign	20	6.578
f75L_37_020	sign	16	4.602
f75L_37_021	sign	16	5.455
f75L_37_022	sign	30	3.996
f75L_37_023	sign	23	4.515
f75L_37_024	sign	21	3.818
f75L_38_001	sign	40	6.768
f75L_38_002	sign	15	5.039
f75L_38_003	sign	40	5.993
f75L_38_004	sign	27	5.009
f75L_38_005	sign	22	6.013
f75L_38_006	sign	15	3.566
f75L_38_007	sign	1	3.063
f75L_38_008	sign	25	4.804
f75L_38_009	sign	11	3.428
f75L_38_010	sign	23	4.101
f75L_38_011	sign	39	3.792
f75L_38_012	sign	23	6.797
f75L_38_013	sign	14	2.227
f75L_38_014	sign	5	4.943
f75L_38_015	sign	45	4.491
f75L_38_016	sign	30	3.557
f75L_38_017	sign	17	4.509
f75L_38_018	sign	5	5.117
f75L_38_019	sign	34	4.051
f75L_38_020	sign	26	5.335
f75L_38_021	sign	19	6.842
f75L_38_022	sign	15	3.593
f75L_38_023	sign	34	3.328
f75L_38_024	sign	48	6.570
f75L_38_025	sign	22	6.396
f75L_38_026	sign	14	5.257
f75L_39_001	sign	12	6.905
f75L_39_002	sign	35	5.521
f75L_39_003	sign	17	5.534
f75L_39_004	sign	48	5.511
f75L_39_005	sign	30	3.134
f75L_39_006	sign	30	3.919
f75L_39_007	sign	45	5.617
f75L_39_008	sign	1	4.766
f75L_39_009	sign	10	3.838
f75L_39_010	sign	32	6.082
f75L_39_011	sign	14	2.914
f75L_39_012	sign	30	6.568
f75L_39_013	sign	3	4.090
f75L_39_014	sign	32	6.856
f75L_39_015	sign	40	3.516
f75L_39_016	sign	31	6.208
f75L_39_017	sign	27	4.333
f75L_39_018	sign	23	4.764
f75L_39_019	sign	10	5.468
f75L_39_020	sign	27	6.047
f75L_39_021	sign	11	5.135
f75L_39_022	sign	28	5.120
f75L_39_023	sign	2	5.240
f75L_39_024	sign	3	7.043
f75L_39_025	sign	41	6.205
f75L_40_001	sign	27	5.018
f75L_40_002	sign	3	4.116
f75L_40_003	sign	26	5.668
f75L_40_004	sign	2	3.599
f75L_40_005	sign	4	4.647
f75L_40_006	sign	31	6.382
f75L_40_007	sign	27	5.535
f75L_40_008	sign	2	5.496
f75L_40_009	sign	2	4.791
f75L_40_010	sign	49	5.061
f75L_40_011	sign	21	3.963
f75L_40_012	sign	43	6.473
f75L_40_013	sign	20	6.072
f75L_40_014	sign	17	4.148
f75L_40_015	sign	38	5.156
f75L_40_016	sign	22	5.850
f75L_40_017	sign	23	3.983
f75L_40_018	sign	2	4.723
f75L_40_019	sign	3	4.705
f75L_40_020	sign	3	4.810
f75L_40_021	sign	0	6.610
f75L_40_022	sign	31	5.527
f75L_40_023	sign	33	4.952
f75L_40_024	sign	49	6.732
f75L_40_025	sign	14	3.110
f75L_40_026	sign	48	4.425
f75L_40_027	sign	2	6.052
f75L_40_028	sign	27	5.834
f75L_40_029	sign	32	5.364
f75L_41_001	sign	43	6.903
f75L_41_002	sign	32	6.400
f75L_41_003	sign	2	4.465
f75L_41_004	sign	31	6.957
f75L_41_005	sign	2	4.683
f75L_41_006	sign	2	5.067
f75L_41_007	sign	44	6.678
f75L_41_008	sign	2	4.673
f75L_41_009	sign	3	4.093
f75L_41_010	sign	43	5.567
f75L_41_011	sign	3	6.823
f75L_41_012	sign	35	4.516
f75L_41_013	sign	47	7.344
f75L_41_014	sign	31	6.262
f75L_41_015	sign	10	5.744
f75L_41_016	sign	22	5.853
f75L_41_017	sign	22	6.373
f75L_41_018	sign	23	6.144
f75L_41_019	sign	4	4.762
f75L_41_020	sign	22	5.488
f75L_41_021	sign	10	6.428
f75L_41_022	sign	38	6.192
f75L_41_023	sign	7	4.607
f75L_41_024	sign	49	6.140
f75L_41_025	sign	29	6.502
f75L_41_026	sign	4	5.558
f75L_41_027	sign	7	4.750
f75L_41_028	sign	2	5.131
f75L_41_029	sign	31	5.622
f75L_41_030	sign	7	4.381
f75L_41_031	sign	22	4.898
f75L_41_032	sign	43	5.143
f75L_41_033	sign	31	6.502
f75L_41_034	sign	2	5.139
f75L_41_035	sign	23	5.188
f75L_41_036	sign	22	6.841
f75L_42_001	sign	22	5.056
f75L_42_002	sign	2	4.454
f75L_42_003	sign	14	4.202
f75L_42_004	sign	35	6.303
f75L_42_005	sign	35	4.802
f75L_42_006	sign	30	6.721
f75L_42_007	sign	26	5.042
f75L_42_008	sign	2	4.312
f75L_42_009	sign	35	4.374
f75L_42_010	sign	35	5.036
f75L_42_011	sign	23	8.232
f75L_42_012	sign	31	4.296
f75L_42_013	sign	10	6.098
f75L_42_014	sign	5	4.961
f75L_42_015	sign	18	7.230
f75L_42_016	sign	5	6.425
f75L_42_017	sign	2	5.383
f75L_42_018	sign	31	4.678
f75L_42_019	sign	7	4.352
f75L_42_020	sign	35	4.523
f75L_42_021	sign	5	5.280
f75L_42_022	sign	31	6.387
f75L_42_023	sign	35	4.717
f75L_42_024	sign	2	5.099
f75L_42_025	sign	30	5.229
f75L_42_026	sign	7	4.831
f75L_42_027	sign	21	5.444
f75L_42_028	sign	31	7.719
f75L_01_m0001	mark	1	5.520
f75L_01_m0002	mark	0	3.750
f75L_01_m0003	mark	5	5.556
f75L_01_m0004	mark	4	4.811
f75L_01_m0005	mark	3	8.166
f75L_01_m0006	mark	9	4.513
f75L_01_m0007	mark	2	4.959
f75L_01_m0008	mark	2	10.623
f75L_01_m0009	mark	2	4.911
f75L_01_m0010	mark	5	8.454
f75L_01_m0011	mark	5	5.101
f75L_01_m0012	mark	5	6.974
f75L_01_m0013	mark	5	6.030
f75L_01_m0014	mark	5	7.939
f75L_01_m0015	mark	3	9.805
f75L_01_m0016	mark	5	6.913
f75L_01_m0017	mark	7	5.818
f75L_01_m0018	mark	1	8.353
f75L_01_m0019	mark	7	4.794
f75L_01_m0020	mark	3	4.305
f75L_01_m0021	mark	0	3.688
f75L_01_m0022	mark	2	6.067
f75L_02_m0023	mark	6	7.471
f75L_02_m0024	mark	1	9.317
f75L_02_m0025	mark	8	0.000
f75L_02_m0026	mark	0	4.899
f75L_04_m0027	mark	2	7.630
f75L_04_m0028	mark	5	6.201
f75L_04_m0029	mark	2	5.533
f75L_05_m0030	mark	3	5.084
f75L_05_m0031	mark	1	5.877
f75L_06_m0032	mark	7	4.727
f75L_06_m0033	mark	2	7.427
f75L_06_m0034	mark	2	5.182
f75L_07_m0035	mark	1	6.801
f75L_07_m0036	mark	2	6.672
f75L_07_m0037	mark	1	7.835
f75L_08_m0038	mark	4	5.098
f75L_08_m0039	mark	7	4.536
f75L_08_m0040	mark	2	7.352
f75L_08_m0041	mark	1	7.718
f75L_08_m0042	mark	1	8.205
f75L_08_m0043	mark	9	5.531
f75L_08_m0044	mark	9	5.641
f75L_09_m0045	mark	2	8.397
f75L_09_m0046	mark	4	7.026
f75L_09_m0047	mark	1	6.351
f75L_10_m0048	mark	2	4.404
f75L_10_m0049	mark	4	4.174
f75L_10_m0050	mark	2	6.896
f75L_10_m0051	mark	9	4.723
f75L_11_m0052	mark	5	7.473
f75L_11_m0053	mark	9	6.058
f75L_11_m0054	mark	9	7.083
f75L_11_m0055	mark	9	4.370
f75L_12_m0056	mark	4	5.617
f75L_12_m0057	mark	6	5.948
f75L_12_m0058	mark	4	4.539
f75L_12_m0059	mark	4	6.543
f75L_12_m0060	mark	2	7.647
f75L_12_m0061	mark	4	4.292
f75L_12_m0062	mark	4	5.617
f75L_13_m0063	mark	6	5.138
f75L_13_m0064	mark	7	4.366
f75L_13_m0065	mark	9	4.534
f75L_13_m0066	mark	3	5.870
f75L_13_m0067	mark	1	6.301
f75L_14_m0068	mark	7	5.516
f75L_14_m0069	mark	7	6.353
f75L_15_m0070	mark	3	6.852
f75L_15_m0071	mark	4	4.518
f75L_15_m0072	mark	6	7.923
f75L_15_m0073	mark	4	4.478
f75L_16_m0074	mark	0	5.506
f75L_16_m0075	mark	7	7.055
f75L_17_m0076	mark	0	4.979
f75L_17_m0077	mark	0	3.154
f75L_17_m0078	mark	0	4.772
f75L_18_m0079	mark	0	3.979
f75L_18_m0080	mark	4	5.271
f75L_18_m0081	mark	3	8.308
f75L_18_m0082	mark	7	5.538
f75L_18_m0083	mark	2	6.081
f75L_18_m0084	mark	4	5.898
f75L_18_m0085	mark	2	4.450
f75L_18_m0086	mark	2	6.908
f75L_18_m0087	mark	4	4.506
f75L_19_m0088	mark	7	5.373
f75L_20_m0089	mark	3	8.708
f75L_20_m0090	mark	3	7.003
f75L_21_m0091	mark	4	4.436
f75L_21_m0092	mark	4	4.074
f75L_21_m0093	mark	0	6.236
f75L_22_m0094	mark	2	6.426
f75L_22_m0095	mark	3	8.457
f75L_22_m0096	mark	0	3.797
f75L_22_m0097	mark	2	6.226
f75L_22_m0098	mark	7	6.404
f75L_22_m0099	mark	7	4.285
f75L_23_m0100	mark	3	6.687
f75L_23_m0101	mark	9	4.835
f75L_23_m0102	mark	1	7.198
f75L_24_m0103	mark	9	4.196
f75L_24_m0104	mark	4	4.804
f75L_24_m0105	mark	9	6.422
f75L_24_m0106	mark	1	7.503
f75L_24_m0107	mark	0	5.079
f75L_25_m0108	mark	4	4.124
f75L_25_m0109	mark	0	3.786
f75L_25_m0110	mark	2	5.069
f75L_25_m0111	mark	3	5.771
f75L_25_m0112	mark	0	3.557
f75L_25_m0113	mark	2	6.620
f75L_26_m0114	mark	1	8.673
f75L_26_m0115	mark	9	4.079
f75L_27_m0116	mark	3	6.383
f75L_27_m0117	mark	3	8.154
f75L_28_m0118	mark	4	5.125
f75L_28_m0119	mark	1	6.679
f75L_28_m0120	mark	3	7.026
f75L_28_m0121	mark	0	7.073
f75L_28_m0122	mark	1	8.078
f75L_28_m0123	mark	2	6.094
f75L_28_m0124	mark	4	4.124
f75L_28_m0125	mark	7	6.151
f75L_28_m0126	mark	2	6.466
f75L_29_m0127	mark	3	4.811
f75L_29_m0128	mark	4	5.052
f75L_29_m0129	mark	3	5.547
f75L_30_m0130	mark	5	9.238
f75L_31_m0131	mark	9	5.341
f75L_32_m0132	mark	4	4.048
f75L_33_m0133	mark	0	4.124
f75L_34_m0134	mark	2	6.896
f75L_35_m0135	mark	0	4.164
f75L_36_m0136	mark	1	8.471
f75L_36_m0137	mark	6	5.807
f75L_36_m0138	mark	2	3.876
f75L_36_m0139	mark	9	4.677
f75L_37_m0140	mark	4	5.272
f75L_37_m0141	mark	2	6.037
f75L_37_m0142	mark	0	6.477
f75L_38_m0143	mark	7	8.334
f75L_38_m0144	mark	7	4.033
f75L_38_m0145	mark	3	4.928
f75L_38_m0146	mark	9	4.041
f75L_38_m0147	mark	0	5.313
f75L_38_m0148	mark	0	5.203
f75L_38_m0149	mark	2	6.795
f75L_39_m0150	mark	3	7.748
f75L_39_m0151	mark	9	7.025
f75L_39_m0152	mark	2	5.835
f75L_40_m0153	mark	0	5.123
f75L_40_m0154	mark	1	7.742
f75L_40_m0155	mark	9	4.887
f75L_41_m0156	mark	7	6.858
f75L_41_m0157	mark	1	11.511
f75L_41_m0158	mark	1	7.448
f75L_41_m0159	mark	0	3.891
f75L_41_m0160	mark	3	5.896
f75L_41_m0161	mark	0	3.769
f75L_41_m0162	mark	0	4.081
f75L_42_m0163	mark	6	9.278
f75L_42_m0164	mark	7	3.839
f75L_42_m0165	mark	3	8.791
f75L_42_m0166	mark	6	7.077
f75L_42_m0167	mark	9	6.263
f75L_42_m0168	mark	1	6.682
f75L_42_m0169	mark	4	4.849
f75L_42_m0170	mark	3	5.023
f75L_42_m0171	mark	3	5.319
f75L_42_m0172	mark	9	3.814
f75L_42_m0173	mark	9	6.770
f75L_42_m0174	mark	5	7.696
f75L_42_m0175	mark	3	5.886
f75L_42_m0176	mark	0	6.014
f75L_42_m0177	mark	7	5.885
