line	idx	sign	value	grade
p2_L12	17	82	e	C
p2_L12	18	37	u	C
p2_L12	19	25	r	C
p2_L12	20	84	e	C
p2_L12	21	26	s	M
p2_L13	1	65	a	M
p2_L13	2	26	s	M
p2_L13	3	30	s	M
p2_L13	4	81	e	M
p2_L13	5	36	u	M
p2_L13	6	21	r	M
p2_L13	7	81	e	M
p2_L13	8	1	n	M
p2_L13	9	71	c	M
p2_L13	10	84	e	M
p2_L13	11	150	?	U
p2_L13	12	127	?	U
p2_L13	13	148	?	U
p2_L13	17	19	q	M
p2_L13	18	40	u	M
p2_L13	19	73	c	M
p2_L14	1	9	o	M
p2_L14	2	42	v	I
p2_L14	3	82	e	M
p2_L14	4	114	l	M
p2_L14	5	18	q	M
p2_L14	6	39	u	M
p2_L14	7	85	e	M
p2_L14	8	127	?	U
p2_L14	9	89	f	I
p2_L14	10	10	o	M
p2_L14	11	5	n	M
p2_L14	12	79	d	M
p2_L14	13	84	e	M
p2_L14	14	120	m	M
p2_L14	15	83	e	M
p2_L14	16	3	n	M
p2_L14	17	35	t	M
p2_L14	18	140	?	U
p2_L14	19	125	?	U
p2_L15	1	311	?	U
p2_L15	6	26	s	M
p2_L15	7	82	e	M
p2_L15	8	114	l	M
p2_L15	9	18	q	M
p2_L15	10	39	u	M
p2_L15	11	85	e	M
p2_L15	12	111	l	M
p2_L15	13	85	e	M
p2_L15	14	119	m	M
p2_L15	15	81	e	M
p2_L15	16	4	n	M
p2_L15	17	74	c	M
p2_L15	18	35	t	M
p2_L15	19	114	l	M
p2_L15	20	82	e	C
p2_L16	1	82	e	C
p2_L16	2	22	r	C
p2_L16	3	149	?	U
p2_L16	5	71	c	M
p2_L16	6	81	e	C
p2_L16	7	28	s	M
p2_L16	8	71	c	M
p2_L16	9	14	p	M
p2_L16	10	64	a	M
p2_L16	11	28	s	C
p2_L16	12	71	c	M
p2_L16	13	100	h	I
p2_L16	14	65	a	M
p2_L16	15	5	n	M
p2_L16	16	95	g	I
p2_L17	1	62	a	M
p2_L17	2	72	c	M
p2_L17	3	17	q	M
p2_L17	4	37	u	M
p2_L17	5	81	e	C
p2_L17	6	21	r	C
p2_L17	7	65	a	M
p2_L17	8	122	NULL	M
p2_L17	9	14	p	M
p2_L17	10	64	a	M
p2_L17	11	104	i	M
p2_L17	12	4	n	M
p2_L17	13	125	?	U
p2_L17	14	135	?	U
p2_L17	15	63	a	C
p2_L17	16	39	u	C
p2_L17	17	150	?	U
p2_L17	18	200	?	U
p2_L18	1	117	m	C
p2_L18	2	63	a	C
p2_L18	3	111	l	C
p2_L18	4	36	u	C
p2_L18	5	81	e	C
p2_L18	6	101	i	C
p2_L18	7	112	l	C
p2_L18	8	115	l	M
p2_L18	9	81	e	M
p2_L18	11	94	g	C
p2_L18	12	24	r	C
p2_L18	13	64	a	C
p2_L18	14	4	n	C
p2_L18	15	79	d	C
p2_L18	16	82	e	C
p2_L18	17	122	NULL	C
p2_L18	18	143	?	U
p2_L19	1	12	p	C
p2_L19	2	62	a	C
p2_L19	3	22	r	C
p2_L19	5	10	o	C
p2_L19	6	37	u	M
p2_L19	7	85	e	M
p2_L19	8	63	a	M
p2_L19	9	40	u	C
p2_L19	10	311	?	U
p2_L19	11	84	e	C
p2_L19	12	34	t	C
p2_L19	13	150	?	U
p2_L20	1	101	i	C
p2_L20	2	2	n	C
p2_L20	3	245	?	U
p2_L20	4	200	?	U
p2_L20	5	65	a	M
p2_L20	6	142	?	U
p2_L20	7	125	?	U
p2_L20	8	137	?	U
p2_L20	10	60	z	I
p2_L20	13	150	?	U
p2_L20	14	200	?	U
p2_L20	15	81	e	C
p2_L20	16	111	l	C
p2_L21	1	57	z	C
p2_L21	2	120	m	M
p2_L21	5	8	o	C
p2_L21	6	2	n	C
p2_L21	7	26	s	C
p2_L21	8	100	h	I
p2_L21	9	7	o	C
p2_L21	10	116	m	C
p2_L21	11	120	m	C
p2_L21	12	82	e	C
p2_L21	13	27	s	C
p2_L21	14	142	?	U
p2_L21	15	128	?	U
p2_L21	16	71	c	C
p2_L21	17	99	h	I
p2_L21	18	8	o	C
p2_L21	19	102	i	C
p2_L21	20	28	s	C
p2_L21	21	103	i	M
p2_L22	1	119	m	C
p2_L22	2	36	u	M
p2_L22	3	7	o	M
p2_L22	4	77	d	C
p2_L22	5	86	f	C
p2_L22	6	117	m	C
p2_L22	9	67	b	I
p2_L22	10	83	e	C
p2_L22	11	61	a	M
p2_L22	12	36	u	C
p2_L22	13	72	c	C
p2_L22	14	9	o	C
p2_L22	15	38	u	M
p2_L22	16	17	q	C
p2_L22	17	139	?	U
p2_L22	18	148	?	U
p2_L22	19	76	d	C
p2_L22	20	84	e	C
p2_L22	21	74	c	C
p2_L22	22	10	o	C
p2_L22	23	117	m	C
p2_L23	5	71	c	C
p2_L23	6	5	n	C
p2_L23	7	36	u	M
p2_L23	8	35	t	C
p2_L23	9	140	?	U
p2_L23	10	71	c	C
p2_L23	11	54	y	I
p2_L23	14	97	h	I
p2_L23	15	82	e	M
p2_L23	16	6	o	M
p2_L23	17	21	r	M
p2_L23	18	92	g	M
p2_L23	19	82	e	M
p2_L23	20	29	s	M
p2_L23	21	150	?	U
p2_L24	1	12	p	C
p2_L24	2	10	o	M
p2_L24	3	39	u	C
p2_L24	4	23	r	C
p2_L24	5	25	r	C
p2_L24	6	62	a	C
p2_L24	7	51	y	I
p2_L24	8	149	?	U
p2_L24	14	61	a	C
p2_L24	15	14	p	C
p2_L24	16	24	r	C
p2_L24	17	34	t	M
p2_L25	1	38	u	M
p2_L25	2	51	y	I
p2_L25	3	82	e	C
p2_L25	4	116	m	M
p2_L25	5	15	p	M
p2_L25	6	81	e	M
p2_L25	7	27	s	M
p2_L25	8	75	c	M
p2_L25	9	98	h	I
p2_L25	10	81	e	M
p2_L25	11	124	?	U
p2_L25	12	64	a	M
p2_L25	13	104	i	M
p2_L25	14	114	l	M
p2_L25	15	111	l	C
p2_L25	16	83	e	C
p2_L25	17	36	u	M
p2_L25	18	24	r	M
p2_L25	19	30	s	M
p2_L25	20	280	?	U
p2_L26	2	65	a	M
p2_L26	3	39	u	M
p2_L26	4	61	a	M
p2_L26	5	2	n	M
p2_L26	6	31	t	M
p2_L26	7	114	l	M
p2_L26	8	100	h	I
p2_L26	9	54	y	I
p2_L26	10	38	u	M
p2_L26	11	84	e	M
p2_L26	12	24	r	M
p2_L26	13	124	?	U
p2_L26	14	149	?	U
p2_L26	16	60	z	I
p2_L26	18	12	p	M
p2_L26	19	101	i	M
p2_L27	2	85	e	M
p2_L27	3	39	u	M
p2_L27	4	61	a	M
p2_L27	5	8	o	M
p2_L27	6	31	t	M
p2_L27	7	114	l	M
p2_L27	8	26	s	M
p2_L27	9	6	o	M
p2_L27	10	104	i	M
p2_L27	11	84	e	C
p2_L27	12	24	r	M
p2_L27	13	14	p	M
p2_L27	14	64	a	M
p2_L27	15	30	s	M
p2_L27	19	1	n	M
p2_L27	20	84	e	M
p2_L28	1	83	e	M
p2_L28	2	3	n	M
p2_L28	3	33	t	M
p2_L28	4	84	e	C
p2_L28	5	14	p	M
p2_L28	6	64	a	M
p2_L28	7	30	s	M
p2_L28	8	80	d	M
p2_L28	9	22	r	M
p2_L28	10	17	q	M
p2_L28	11	147	?	U
p2_L28	12	85	e	M
p2_L28	13	5	n	M
p2_L28	14	111	l	M
p2_L28	15	46	x	I
p2_L28	16	12	p	M
p2_L28	17	82	e	M
p2_L28	18	22	r	M
p2_L28	19	102	i	M
p2_L28	20	117	m	M
p2_L29	7	65	a	M
p2_L29	8	21	r	M
p2_L29	9	71	c	M
p2_L29	10	96	h	M
p2_L29	11	101	i	M
p2_L29	12	81	e	M
p2_L29	13	81	e	M
p2_L29	14	72	c	M
p2_L29	15	32	t	M
p2_L29	17	23	r	M
p2_L29	18	84	e	M
p2_L30	1	65	a	M
p2_L30	2	36	u	M
p2_L30	3	130	?	U
p2_L30	4	87	f	M
p2_L30	5	64	a	M
p2_L30	6	104	i	M
p2_L30	7	74	c	M
p2_L30	8	34	t	M
p2_L30	9	33	t	M
p2_L30	10	71	c	M
p2_L30	11	56	z	M
p2_L30	12	74	c	M
p2_L30	13	8	o	M
p2_L30	14	4	n	M
p2_L30	15	140	?	U
p2_L30	16	104	i	M
p2_L30	17	37	u	C
p2_L30	18	92	g	M
p2_L30	19	82	e	C
p2_L30	20	118	m	M
p2_L30	21	83	e	M
p2_L30	22	3	n	M
p2_L30	23	32	t	C
p2_L30	24	134	?	U
p2_L31	1	142	?	U
p2_L31	2	123	l	M
p2_L31	3	63	a	M
p2_L31	4	34	t	C
p2_L31	5	77	d	M
p2_L31	6	86	f	M
p2_L31	7	104	i	M
p2_L31	8	9	o	M
p2_L31	9	5	n	M
p2_L31	10	29	s	M
p2_L31	11	129	?	U
p2_L31	12	137	?	U
p2_L32	1	142	?	U
p2_L32	2	123	l	M
p2_L32	3	84	e	M
p2_L32	4	34	t	M
p2_L32	5	77	d	M
p2_L32	6	86	f	M
p2_L32	7	27	s	M
p2_L32	8	31	t	M
p2_L32	9	111	l	M
p2_L32	10	24	r	M
p2_L32	11	74	c	M
p2_L32	12	26	s	M
p2_L32	13	6	o	M
p2_L32	14	111	l	M
p2_L32	15	36	u	M
p2_L32	16	82	e	M
p2_L32	17	27	s	M
p2_L33	1	88	f	M
p2_L33	2	71	c	M
p2_L33	3	21	r	M
p2_L33	4	29	s	M
p2_L33	5	148	?	U
p2_L33	6	187	?	U
p3_L01	3	75	c	M
p3_L01	4	6	o	C
p3_L01	5	5	n	C
p3_L01	6	78	d	C
p3_L01	7	38	u	C
p3_L01	8	104	i	C
p3_L01	9	24	r	C
p3_L01	10	84	e	C
p3_L01	11	124	?	U
p3_L01	12	138	?	U
p3_L01	13	114	l	C
p3_L01	14	85	e	C
p3_L01	15	28	s	C
p3_L01	16	10	o	C
p3_L01	17	81	e	C
p3_L01	18	37	u	C
p3_L01	19	70	b	I
p3_L01	20	24	r	C
p3_L01	21	85	e	C
p3_L01	22	29	s	C
p3_L02	5	21	r	C
p3_L02	6	81	e	C
p3_L02	7	78	d	C
p3_L02	8	6	o	C
p3_L02	9	36	u	M
p3_L02	10	39	u	C
p3_L02	11	22	r	C
p3_L02	12	82	e	C
p3_L02	13	25	r	C
p3_L02	14	79	d	C
p3_L02	15	64	a	C
p3_L02	16	38	u	C
p3_L02	17	84	e	M
p3_L02	18	25	r	C
p3_L02	19	85	e	C
p3_L02	20	29	s	C
p3_L02	21	139	?	U
p3_L03	3	60	z	I
p3_L03	7	60	z	I
p3_L03	17	60	z	I
p3_L03	21	60	z	I
p3_L04	7	115	l	M
p3_L04	8	25	r	C
p3_L04	9	100	h	I
p3_L04	10	81	e	M
p3_L04	11	115	l	C
p3_L04	12	105	i	C
p3_L04	13	4	n	C
p3_L04	14	225	?	U
p3_L04	15	142	?	U
p3_L05	10	60	z	I
p3_L06	7	60	z	I
p3_L07	2	60	z	I
p3_L08	8	60	z	I
p3_L09	2	60	z	I
p3_L12	1		?	U
p3_L12	5	1573	?	U
