# tools/print_check.py, 26 Sep 2026. A search result, not a novelty verdict (CLAUDE.md rule 10).
phrase	source	result	detail	url
helt sich wol und thut in warheit viel	ia:bub_gb_lGF3eVwI5y4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_lGF3eVwI5y4C
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_lGF3eVwI5y4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_lGF3eVwI5y4C
bruit que le duc d'Albe seme icy	ia:bub_gb_lGF3eVwI5y4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_lGF3eVwI5y4C
forces du duc d'Albe le capitaine	ia:bub_gb_lGF3eVwI5y4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_lGF3eVwI5y4C
frere du roy d'Espagne	ia:bub_gb_lGF3eVwI5y4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_lGF3eVwI5y4C
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
Pfalzgraf helt sich wol	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
Sachsen und Landgraf ist willens	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
helt sich wol und thut in warheit viel	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
bruit que le duc d'Albe seme icy	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
forces du duc d'Albe le capitaine	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
frere du roy d'Espagne	ia:bub_gb_BI4WXMI4g1wC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BI4WXMI4g1wC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
Pfalzgraf helt sich wol	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
Sachsen und Landgraf ist willens	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
helt sich wol und thut in warheit viel	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
bruit que le duc d'Albe seme icy	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
forces du duc d'Albe le capitaine	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
frere du roy d'Espagne	ia:bub_gb_KMrMHt2MUgUC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_KMrMHt2MUgUC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
Pfalzgraf helt sich wol	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
Sachsen und Landgraf ist willens	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
helt sich wol und thut in warheit viel	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
bruit que le duc d'Albe seme icy	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
forces du duc d'Albe le capitaine	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
frere du roy d'Espagne	ia:bub_gb_AH4nk3oEuIsC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_AH4nk3oEuIsC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
Pfalzgraf helt sich wol	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
Sachsen und Landgraf ist willens	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
helt sich wol und thut in warheit viel	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
bruit que le duc d'Albe seme icy	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
forces du duc d'Albe le capitaine	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
frere du roy d'Espagne	ia:bub_gb_BojohG8zXkQC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_BojohG8zXkQC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
Pfalzgraf helt sich wol	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
Sachsen und Landgraf ist willens	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
helt sich wol und thut in warheit viel	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
bruit que le duc d'Albe seme icy	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
forces du duc d'Albe le capitaine	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
frere du roy d'Espagne	ia:bub_gb_NhOJqSX9GgIC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_NhOJqSX9GgIC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
Pfalzgraf helt sich wol	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
Sachsen und Landgraf ist willens	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
helt sich wol und thut in warheit viel	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
bruit que le duc d'Albe seme icy	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
forces du duc d'Albe le capitaine	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
frere du roy d'Espagne	ia:bub_gb_rM--6yqWqc4C	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_rM--6yqWqc4C
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
Pfalzgraf helt sich wol	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
Sachsen und Landgraf ist willens	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
helt sich wol und thut in warheit viel	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
bruit que le duc d'Albe seme icy	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
forces du duc d'Albe le capitaine	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
frere du roy d'Espagne	ia:bub_gb_zBQish8rkmAC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_zBQish8rkmAC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
Pfalzgraf helt sich wol	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
Sachsen und Landgraf ist willens	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
helt sich wol und thut in warheit viel	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
bruit que le duc d'Albe seme icy	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
forces du duc d'Albe le capitaine	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
frere du roy d'Espagne	ia:bub_gb_1qtcMB3cKasC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_1qtcMB3cKasC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
Pfalzgraf helt sich wol	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
Herzog von Sachsen und Landgraf ist willens	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
Sachsen und Landgraf ist willens	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
helt sich wol und thut in warheit viel	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
Bey dem Herzog von Sachsen und ist willens	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
bruit que le duc d'Albe seme icy	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
forces du duc d'Albe le capitaine	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
frere du roy d'Espagne	ia:bub_gb_IP8DUd8XLsEC	no hits	downloaded djvu text; 	https://archive.org/details/bub_gb_IP8DUd8XLsEC
Pfaltzgraf helt sich wol und thut in warheit viel	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
Pfalzgraf helt sich wol	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
Herzog von Sachsen und Landgraf ist willens	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
Sachsen und Landgraf ist willens	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
helt sich wol und thut in warheit viel	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
Bey dem Herzog von Sachsen und ist willens	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
bruit que le duc d'Albe seme icy	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
forces du duc d'Albe le capitaine	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
frere du roy d'Espagne	ia:archivesoucorre05housgoog	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorre05housgoog
Pfaltzgraf helt sich wol und thut in warheit viel	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
Pfalzgraf helt sich wol	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
Herzog von Sachsen und Landgraf ist willens	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
Sachsen und Landgraf ist willens	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
helt sich wol und thut in warheit viel	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
Bey dem Herzog von Sachsen und ist willens	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
bruit que le duc d'Albe seme icy	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
forces du duc d'Albe le capitaine	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
frere du roy d'Espagne	ia:archivesoucorres02groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres02groe
Pfaltzgraf helt sich wol und thut in warheit viel	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
Pfalzgraf helt sich wol	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
Herzog von Sachsen und Landgraf ist willens	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
Sachsen und Landgraf ist willens	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
helt sich wol und thut in warheit viel	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
Bey dem Herzog von Sachsen und ist willens	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
bruit que le duc d'Albe seme icy	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
forces du duc d'Albe le capitaine	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
frere du roy d'Espagne	ia:archivesoucorres01groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres01groe
Pfaltzgraf helt sich wol und thut in warheit viel	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
Pfalzgraf helt sich wol	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
Herzog von Sachsen und Landgraf ist willens	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
Sachsen und Landgraf ist willens	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
helt sich wol und thut in warheit viel	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
Bey dem Herzog von Sachsen und ist willens	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
bruit que le duc d'Albe seme icy	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
forces du duc d'Albe le capitaine	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
frere du roy d'Espagne	ia:archivesoucorres05groe	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05groe
Pfaltzgraf helt sich wol und thut in warheit viel	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
Pfalzgraf helt sich wol	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
Herzog von Sachsen und Landgraf ist willens	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
Sachsen und Landgraf ist willens	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
helt sich wol und thut in warheit viel	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
Bey dem Herzog von Sachsen und ist willens	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
bruit que le duc d'Albe seme icy	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
forces du duc d'Albe le capitaine	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
frere du roy d'Espagne	ia:archivesoucorres05unse	no hits	downloaded djvu text; 	https://archive.org/details/archivesoucorres05unse
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
Pfalzgraf helt sich wol	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
Sachsen und Landgraf ist willens	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
helt sich wol und thut in warheit viel	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
bruit que le duc d'Albe seme icy	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
forces du duc d'Albe le capitaine	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
frere du roy d'Espagne	ia:correspondancede01will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede01will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
Pfalzgraf helt sich wol	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
Sachsen und Landgraf ist willens	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
helt sich wol und thut in warheit viel	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
bruit que le duc d'Albe seme icy	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
forces du duc d'Albe le capitaine	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
frere du roy d'Espagne	ia:correspondancede02will	no hits	cached sources/ia-fulltext/print-check/correspondancede02will_djvu.txt.gz; 	https://archive.org/details/correspondancede02will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
Pfalzgraf helt sich wol	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
Sachsen und Landgraf ist willens	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
helt sich wol und thut in warheit viel	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
bruit que le duc d'Albe seme icy	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
forces du duc d'Albe le capitaine	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
frere du roy d'Espagne	ia:correspondancede03will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede03will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
Pfalzgraf helt sich wol	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
Sachsen und Landgraf ist willens	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
helt sich wol und thut in warheit viel	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
bruit que le duc d'Albe seme icy	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
forces du duc d'Albe le capitaine	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
frere du roy d'Espagne	ia:correspondancede04will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede04will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
Pfalzgraf helt sich wol	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
Sachsen und Landgraf ist willens	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
helt sich wol und thut in warheit viel	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
bruit que le duc d'Albe seme icy	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
forces du duc d'Albe le capitaine	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
frere du roy d'Espagne	ia:correspondancede05will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede05will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
Pfalzgraf helt sich wol	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
Herzog von Sachsen und Landgraf ist willens	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
Sachsen und Landgraf ist willens	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
helt sich wol und thut in warheit viel	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
Bey dem Herzog von Sachsen und ist willens	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
bruit que le duc d'Albe seme icy	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
forces du duc d'Albe le capitaine	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
frere du roy d'Espagne	ia:correspondancede06will	no hits	downloaded djvu text; 	https://archive.org/details/correspondancede06will
Pfaltzgraf helt sich wol und thut in warheit viel	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22&identifier=niederlandekalvi0000glaw
Pfalzgraf helt sich wol	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22Pfalzgraf%20helt%20sich%20wol%22&identifier=niederlandekalvi0000glaw
