line	idx	sign	value	grade
4615_L20	4	3	n	C
4615_L20	5	6	o	C
4615_L20	6	40	u	C
4615_L20	7	29	s	C
4615_L20	8	14	p	C
4615_L20	9	7	o	C
4615_L20	10	39	u	C
4615_L20	11	111	l	C
4615_L20	12	21	r	C
4615_L20	13	102	i	C
4615_L20	14	8	o	C
4615_L20	15	2	n	C
4615_L20	16	27	s	C
4615_L20	17	82	e	C
4615_L20	18	117	m	C
4615_L20	19	13	p	C
4615_L20	20	6	o	C
4615_L20	21	21	r	C
4615_L20	22	31	t	C
4615_L20	23	84	e	C
4615_L21	1	121	NULL	C
4615_L21	2	272	nyeumegen	C
4615_L21	3	12	p	C
4615_L21	4	7	o	C
4615_L21	5	35	t	C
4615_L21	6	21	r	C
4615_L21	7	61	a	C
4615_L21	8	39	u	C
4615_L21	9	33	t	C
4615_L21	10	62	a	C
4615_L21	11	2	n	C
4615_L21	12	33	t	C
4615_L21	13	26	s	C
4615_L21	14	102	i	C
4615_L21	15	82	e	C
4615_L21	16	40	u	C
4615_L21	17	8	o	C
4615_L21	18	39	u	C
4615_L21	19	28	s	C
4615_L21	20	33	t	C
4615_L21	21	24	r	C
4615_L21	22	7	o	C
4615_L22	1	40	u	C
4615_L22	2	36	u	C
4615_L22	3	81	e	C
4615_L22	4	27	s	C
4615_L22	5	112	l	C
4615_L22	6	61	a	C
4615_L22	7	28	s	C
4615_L22	8	71	c	C
4615_L22	9	96	h	C
4615_L22	10	9	o	C
4615_L22	11	26	s	C
4615_L22	12	82	e	C
4615_L22	13	86	f	C
4615_L22	14	61	a	C
4615_L22	15	101	i	C
4615_L22	16	26	s	C
4615_L22	17	62	a	C
4615_L22	18	66	b	C
4615_L22	19	112	l	C
4615_L22	20	82	e	C
4615_L22	21	122	NULL	C
4615_L22	22	121	NULL	M
4615_L23	1	36	u	C
4615_L23	2	6	o	C
4615_L23	3	39	u	C
4615_L23	4	28	s	C
4615_L23	5	3	n	C
4615_L23	6	7	o	C
4615_L23	7	40	u	C
4615_L23	8	30	s	C
4615_L23	9	12	p	C
4615_L23	10	6	o	C
4615_L23	11	37	u	C
4615_L23	12	113	l	C
4615_L23	13	7	o	C
4615_L23	14	113	l	C
4615_L23	15	21	r	C
4615_L23	16	102	i	C
4615_L23	17	82	e	C
4615_L23	18	27	s	C
4615_L23	19	61	a	C
4615_L23	20	26	s	C
4615_L23	21	30	s	C
4615_L23	22	104	i	C
4615_L23	23	27	s	C
4615_L23	24	31	t	C
4615_L23	25	81	e	C
4615_L23	26	22	r	C
4615_L24	2	76	d	C
4615_L24	3	81	e	C
4615_L24	4	13	p	C
4615_L24	5	101	i	C
4615_L24	6	82	e	C
4615_L24	7	72	c	C
4615_L24	8	83	e	C
4615_L24	9	26	s	C
4615_L24	11	77	d	C
4615_L24	12	82	e	C
4615_L24	13	91	g	C
4615_L24	14	6	o	C
4615_L24	15	37	u	C
4615_L24	16	26	s	C
4615_L24	17	91	g	C
4615_L24	18	82	e	C
4615_L24	19	2	n	C
4615_L24	20	27	s	C
4615_L24	21	121	NULL	C
4615_L24	22	78	d	C
4615_L24	23	84	e	C
4615_L25	1	79	d	C
4615_L25	2	82	e	C
4615_L25	3	112	l	C
4615_L25	4	65	a	C
