line	idx	sign	value	grade
p2_r16	14	?	?	U
p2_r16	15	?	?	U
p2_r17	2	?	?	U
p2_r17	3	?	?	U
p2_r17	4	?	?	U
p2_r17	6	?	?	U
p2_r17	7	?	?	U
p2_r17	9	?	?	U
p2_r17	11	?	?	U
p2_r17	13	?	?	U
p2_r17	14	?	?	U
p2_r18	6	?	?	U
p2_r18	7	?	?	U
p2_r18	10	?	?	U
p2_r18	11	?	?	U
p2_r18	12	?	?	U
p2_r20	2	?	?	U
p2_r20	3	?	?	U
p2_r20	4	?	?	U
p2_r20	5	?	?	U
p2_r20	5	?	?	U
p2_r21	1	?	?	U
p2_r21	2	?	?	U
p2_r20	10	?	?	U
p2_r20	11	?	?	U
p2_r20	12	?	?	U
p2_r20	13	?	?	U
p2_r21	1	?	?	U
p2_r21	2	?	?	U
p2_r21	7	?	?	U
p2_r21	8	?	?	U
p2_r21	9	?	?	U
p2_r21	10	?	?	U
p2_r21	11	?	?	U
