line	idx	sign	value	grade
p2_L29	4	28	s	C
p2_L29	5	127	?	U
p2_L29	6	150	?	U
p2_L29	7	145	?	U
p2_L29	10	25	r	C
p2_L29	11	81	e	M
p2_L29	12	35	t	C
p2_L29	13	10	o	C
p2_L29	14	39	u	C
p2_L29	15	24	r	C
p2_L29	16	4	n	C
p2_L29	17	84	e	C
p2_L29	18	23	r	C
p2_L30	1	61	a	C
p2_L30	2	35	t	C
p2_L30	3	31	t	C
p2_L30	6	28	s	C
p2_L30	7	31	t	C
p2_L30	8	21	r	C
p2_L30	9	61	a	C
p2_L30	10	70	b	I
p2_L30	11	9	o	C
p2_L30	12	38	u	C
p2_L30	13	22	r	C
p2_L30	14	91	g	C
p2_L30	15	126	?	U
p2_L30	16	142	?	U
p2_L31	2	77	d	C
p2_L31	3	81	e	C
p2_L31	4	90	f	C
p2_L31	5	6	o	C
p2_L31	6	21	r	C
p2_L31	7	31	t	C
p2_L31	8	150	?	U
p2_L31	9	69	b	I
p2_L31	10	7	o	C
p2_L31	11	5	n	C
p2_L31	12	29	s	C
p2_L31	13	99	h	I
p2_L31	14	8	o	C
p2_L31	15	117	m	C
p2_L31	16	120	m	C
p2_L31	17	38	u	M
p2_L31	18	25	r	C
p2_L32	10	4	n	C
p2_L32	11	81	e	C
p2_L32	12	77	d	C
p2_L32	13	82	e	C
p2_L32	14	26	s	C
p2_L32	15	101	i	C
p2_L32	16	21	r	C
p2_L32	17	83	e	C
p2_L32	18	3	n	C
p2_L32	19	32	t	C
p2_L32	20	62	a	C
p2_L32	21	37	u	C
p2_L32	22	85	e	C
p2_L33	1	25	r	C
p2_L33	2	85	e	C
p2_L33	3	150	?	U
p2_L33	4	125	?	U
p2_L33	7	150	?	U
p2_L33	8	125	?	U
p2_L33	9	12	p	C
p2_L33	10	10	o	C
p2_L33	11	40	u	C
p2_L33	12	36	u	C
p2_L33	13	7	o	C
p2_L33	14	102	i	C
p2_L33	15	25	r	C
p2_L33	16	36	u	C
p2_L33	17	84	e	C
p2_L33	18	3	n	C
p2_L33	19	103	i	C
p2_L33	20	23	r	C
p2_L34	1	123	l	M
p2_L34	2	128	?	U
p2_L34	3	142	?	U
p2_L34	4	141	NULL	C
p2_L34	5	137	?	U
p3_L01	1	127	?	U
p3_L01	2	89	f	I
p3_L01	3	9	o	C
p3_L01	4	38	u	C
p3_L01	5	23	r	C
p3_L01	6	2	n	C
p3_L01	7	102	i	C
p3_L01	8	21	r	C
p3_L01	9	121	NULL	C
p3_L01	10	149	?	U
p3_L01	12	26	s	M
p3_L01	13	6	o	C
p3_L01	14	117	m	C
p3_L01	15	119	m	C
p3_L01	16	82	e	C
p3_L01	17	127	?	U
p3_L01	18	130	?	U
p3_L01	19	139	?	U
p3_L02	11	2	n	C
p3_L02	12	52	y	I
p3_L02	13	9	o	C
p3_L02	14	67	b	I
p3_L02	15	112	l	C
p3_L02	16	102	i	C
p3_L02	17	94	g	C
p3_L02	18	64	a	C
p3_L02	19	34	t	C
p3_L02	20	104	i	C
p3_L02	21	7	o	C
p3_L02	22	4	n	C
p3_L02	23	186	?	U
p3_L03	1	150	?	U
p3_L03	7	77	d	C
p3_L03	8	37	u	C
p3_L03	9	13	p	C
p3_L03	10	63	a	C
p3_L03	11	103	i	C
p3_L03	12	29	s	C
p3_L03	13	139	?	U
p3_L03	14	125	?	U
p3_L03	15	142	?	U
p3_L03	16	149	?	U
p3_L03	20	153	?	U
p3_L03	21	145	?	U
p3_L04	2	194	?	U
p3_L04	3	131	?	U
p3_L04	5	29	s	C
p3_L04	6	9	o	C
p3_L04	7	114	l	C
p3_L04	8	111	l	C
p3_L04	9	101	i	C
p3_L04	10	74	c	C
p3_L04	11	104	i	C
p3_L04	12	33	t	C
p3_L04	13	83	e	C
p3_L04	14	23	r	C
p3_L04	15	133	?	U
p3_L04	16	143	?	U
p3_L04	18	115	l	M
p3_L04	19	61	a	C
p3_L04	20	21	r	C
p3_L04	21	101	i	C
p3_L05	1	63	a	C
p3_L05	2	93	g	C
p3_L05	3	83	e	C
p3_L05	4	145	?	U
p3_L05	5	125	?	U
p3_L05	9	114	l	C
p3_L05	10	84	e	C
p3_L05	11	77	d	C
p3_L05	12	37	u	C
p3_L05	13	73	c	C
p3_L05	14	138	?	U
p3_L05	15	144	?	U
p3_L05	16	78	d	C
p3_L05	17	64	a	C
p3_L05	18	115	l	C
p3_L05	19	85	e	C
p3_L05	20	5	n	C
p3_L05	21	75	c	C
p3_L05	22	10	o	C
p3_L05	23	4	n	C
p3_L06	1	124	?	U
p3_L06	2	129	?	U
p3_L06	3	138	?	U
p3_L06	4	150	?	U
p3_L06	7	81	e	M
p3_L06	8	111	l	C
p3_L06	9	115	l	C
p3_L06	10	85	e	C
p3_L06	11	123	l	M
p3_L06	15	6	o	M
p3_L06	16	270	bommel	C
p3_L06	17	27	s	C
p3_L06	18	81	e	C
p3_L06	19	117	m	C
p3_L07	1	101	i	C
p3_L07	2	28	s	C
p3_L07	3	34	t	C
p3_L07	4	127	?	U
p3_L07	5	146	?	U
p3_L07	6	81	e	C
p3_L07	7	5	n	C
p3_L07	8	29	s	C
p3_L07	9	9	o	C
p3_L07	10	4	n	C
p3_L07	11	70	b	I
p3_L07	12	85	e	C
p3_L07	13	25	r	C
p3_L07	14	39	u	C
p3_L07	15	105	i	C
p3_L07	16	75	c	C
p3_L07	17	84	e	C
p3_L07	18	124	?	U
p3_L07	19	147	?	U
p3_L08	2	192	?	U
p3_L08	3	143	?	U
p3_L08	4	134	?	U
p3_L08	5	29	s	C
p3_L08	6	10	o	C
p3_L08	7	69	b	I
p3_L08	8	111	l	C
p3_L08	9	103	i	C
p3_L08	10	95	g	I
p3_L08	11	82	e	C
p3_L08	12	22	r	C
p3_L08	13	9	o	C
p3_L08	14	101	i	C
p3_L08	15	31	t	C
p3_L08	16	142	?	U
p3_L08	19	79	d	C
p3_L09	1	83	e	C
p3_L09	2	4	n	C
p3_L09	3	104	i	C
p3_L09	4	84	e	C
p3_L09	5	24	r	C
p3_L09	6	28	s	C
p3_L09	7	139	?	U
p3_L09	8	148	?	U
p3_L09	11	153	?	U
p3_L09	12	149	?	U
p3_L09	13	71	c	M
p3_L09	14	7	o	C
p3_L09	15	4	n	C
p3_L09	16	31	t	C
p3_L09	17	25	r	C
p3_L09	18	85	e	C
p3_L09	19	72	c	C
p3_L09	20	82	e	C
p3_L10	1	38	u	C
p3_L10	2	47	x	I
p3_L10	3	148	?	U
p3_L10	4	129	?	U
p3_L10	7	61	a	C
p3_L10	8	27	s	C
p3_L10	9	30	s	C
p3_L10	10	62	a	C
p3_L10	11	124	?	U
p3_L10	12	112	l	C
p3_L10	13	114	l	C
p3_L10	14	103	i	C
p3_L10	15	21	r	C
p3_L10	16	131	?	U
p3_L10	17	125	?	U
p3_L11	1	147	?	U
p3_L11	2	150	?	U
p3_L11	7	114	l	C
p3_L11	8	64	a	C
p3_L11	9	91	g	M
p3_L11	10	124	?	U
p3_L11	11	84	e	C
p3_L11	12	114	l	C
p3_L11	13	104	i	C
p3_L11	14	94	g	C
p3_L11	15	103	i	C
p3_L11	16	9	o	C
p3_L11	17	2	n	C
p3_L11	18	122	NULL	C
p3_L12	1	137	?	U
p3_L12	3	90	f	C
p3_L12	4	24	r	C
p3_L12	5	83	e	C
p3_L12	6	92	g	C
p3_L12	7	7	o	C
p3_L12	8	38	u	C
p3_L12	9	27	s	C
p3_L12	10	85	e	C
p3_L12	11	135	?	U
p3_L12	12	120	m	C
p3_L12	13	150	?	U
p3_L12	17	20	q	C
p3_L12	18	39	u	C
p3_L12	19	65	a	M
p3_L13	1	192	?	U
p3_L13	2	135	?	U
p3_L13	3	150	?	U
p3_L13	4	78	d	C
p3_L13	5	81	e	C
p3_L13	6	29	s	C
p3_L13	7	146	?	U
p3_L13	8	83	e	C
p3_L13	9	79	d	C
p3_L13	10	85	e	C
p3_L13	11	90	f	C
p3_L13	12	105	i	C
p3_L13	13	85	e	C
p3_L13	14	24	r	C
p3_L13	15	145	?	U
p3_L13	16	123	l	M
p3_L13	17	134	?	U
p3_L13	18	138	?	U
p3_L13	19	78	d	C
p3_L14	1	40	u	C
p3_L14	2	191	?	U
p3_L14	3	140	?	U
p3_L14	5	114	l	C
p3_L14	6	81	e	C
p3_L14	7	31	t	C
p3_L14	8	21	r	C
p3_L14	9	82	e	C
p3_L14	10	131	?	U
p3_L14	11	128	?	U
p3_L14	17	84	e	C
p3_L14	18	29	s	C
p3_L14	19	75	c	C
p3_L14	20	25	r	M
p3_L14	21	105	i	C
p3_L15	1	14	p	C
p3_L15	2	85	e	C
p3_L15	3	85	e	C
p3_L15	4	145	?	U
p3_L15	5	125	?	U
p3_L15	6	200	?	U
p3_L15	7	149	?	U
p3_L15	8	129	?	U
p3_L15	10	202	?	U
p3_L15	11	150	?	U
p3_L16	10	150	?	U
p3_L16	11	80	d	M
p3_L16	12	84	e	C
p3_L16	13	112	l	C
p3_L16	14	61	a	C
p3_L16	15	12	p	C
p3_L16	16	64	a	C
p3_L16	17	101	i	C
p3_L16	18	49	x	I
p3_L16	19	148	?	U
p3_L17	1	134	?	U
p3_L17	2	4	n	C
p3_L17	3	81	e	C
p3_L17	4	91	g	C
p3_L17	5	9	o	C
p3_L17	6	61	a	C
p3_L17	7	102	i	C
p3_L17	8	63	a	C
p3_L17	9	38	u	M
p3_L17	10	104	i	C
p3_L17	11	7	o	C
p3_L17	12	8	o	M
p3_L17	13	127	?	U
p3_L17	14	141	NULL	C
p3_L17	15	133	?	U
p3_L17	17	51	y	I
p3_L17	18	150	?	U
p3_L17	19	65	a	C
p3_L17	20	27	s	C
p3_L17	21	30	s	C
p3_L18	1	8	o	M
p3_L18	2	101	i	C
p3_L18	3	21	r	C
p3_L18	4	121	NULL	C
p3_L18	5	126	?	U
p3_L18	6	137	?	U
p3_L18	8	81	e	C
p3_L18	9	9	o	C
p3_L18	10	2	n	C
p3_L18	11	77	d	C
p3_L18	12	82	e	C
p3_L18	13	116	m	C
p3_L18	14	83	e	C
p3_L18	15	3	n	C
p3_L18	16	35	t	C
p3_L18	17	135	?	U
p3_L18	20	52	y	I
p3_L18	21	81	e	M
p3_L19	1	1	n	M
p3_L19	2	31	t	M
p3_L19	3	83	e	M
p3_L19	4	71	c	M
p3_L19	5	100	h	I
p3_L19	6	100	h	I
p3_L19	7	70	b	I
p3_L19	8	60	z	I
p3_L19	9	29	s	C
p3_L19	10	20	q	M
p3_L19	11	81	e	C
p3_L19	12	36	u	C
p3_L19	13	111	l	C
p3_L19	14	82	e	C
p3_L19	15	119	m	C
p3_L19	16	83	e	C
p3_L19	17	2	n	C
p3_L19	18	33	t	C
p3_L19	21	28	s	C
p3_L20	1	100	h	I
p3_L20	2	101	i	C
p3_L20	3	85	e	C
p3_L20	4	60	z	I
p3_L20	5	127	?	U
p3_L20	6	148	?	U
p3_L20	7	139	?	U
p3_L20	14	180	?	U
p3_L20	15	102	i	C
p3_L21	1	114	l	M
p3_L21	2	61	a	C
p3_L21	3	72	c	C
p3_L21	4	9	o	C
p3_L21	5	37	u	C
p3_L21	6	21	r	C
p3_L21	7	82	e	C
p3_L21	8	133	?	U
p3_L21	9	144	?	U
p3_L21	10	78	d	C
p3_L21	11	81	e	C
p3_L21	12	151	?	U
p3_L21	13	150	?	U
p3_L21	17	118	m	M
p3_L22	1	29	s	C
p3_L22	2	101	i	C
p3_L22	3	32	t	C
p3_L22	4	39	u	C
p3_L22	5	25	r	C
p3_L22	6	135	?	U
p3_L22	7	87	f	C
p3_L22	8	21	r	C
p3_L22	9	81	e	C
p3_L22	10	24	r	C
p3_L22	11	85	e	C
p3_L22	12	76	d	C
p3_L22	13	38	u	M
p3_L22	14	192	?	U
p3_L22	15	149	?	U
p3_L22	17	84	e	C
p3_L22	18	150	?	U
p3_L22	19	27	s	C
p3_L22	20	114	l	C
p3_L22	21	81	e	C
p3_L22	22	38	u	C
p3_L22	23	21	r	M
p3_L22	24	10	o	M
p3_L22	25	55	y	I
p3_L22	26	150	?	U
p3_L22	27	125	?	U
p3_L23	1	147	?	U
p3_L23	2	94	g	C
p3_L23	3	51	y	I
p3_L23	4	28	s	C
p3_L23	5	12	p	C
p3_L23	6	62	a	C
p3_L23	7	24	r	C
p3_L23	8	184	?	U
p3_L23	16	27	s	C
p3_L23	17	84	e	C
p3_L23	18	29	s	C
p3_L23	19	84	e	C
p3_L23	20	85	e	M
p3_L23	21	64	a	M
p3_L23	22	104	i	M
p3_L23	23	73	c	M
p3_L23	24	33	t	M
p3_L24	2	28	s	M
p3_L24	3	7	o	M
p3_L24	4	112	l	M
p3_L24	5	101	i	M
p3_L24	6	72	c	M
p3_L24	7	104	i	M
p3_L24	8	9	o	M
p3_L24	9	79	d	C
p3_L24	10	82	e	C
p3_L24	11	120	m	C
p3_L24	12	62	a	C
p3_L24	13	54	y	I
p3_L24	14	125	?	U
p3_L24	15	130	?	U
p3_L24	16	147	?	U
p3_L25	1	34	t	C
p3_L25	2	78	d	C
p3_L25	3	82	e	C
p3_L25	4	151	?	U
p3_L25	5	140	?	U
p3_L25	9	53	y	I
p3_L25	10	90	f	M
p3_L25	11	63	a	M
p3_L25	12	104	i	M
p3_L25	13	74	c	M
p3_L25	14	34	t	M
p3_L25	15	15	p	M
p3_L25	16	115	l	M
p3_L25	17	61	a	C
p3_L25	18	14	p	C
p3_L25	19	63	a	C
p3_L25	20	23	r	C
p3_L26	1	70	b	I
p3_L26	2	7	o	C
p3_L26	3	4	n	C
p3_L26	4	144	?	U
p3_L26	5	125	?	U
p3_L27	1	111	l	C
p3_L27	2	85	e	C
p3_L27	3	122	NULL	C
p3_L27	4	26	s	C
p3_L27	5	101	i	C
p3_L27	6	81	e	C
p3_L27	10	150	?	U
p3_L27	11	112	l	C
p3_L27	12	81	e	C
p3_L27	13	37	u	C
p3_L27	14	84	e	C
p3_L27	15	25	r	C
p3_L27	16	145	?	U
p3_L28	5	140	?	U
p3_L28	6	85	e	C
p3_L28	7	50	x	I
p3_L28	8	75	c	M
p3_L28	9	76	d	C
p3_L29	1	82	e	C
p3_L29	2	24	r	C
p3_L29	3	144	?	U
p3_L29	4	125	?	U
p3_L29	8	59	z	I
p3_L29	9	30	s	C
p3_L29	10	83	e	C
p3_L29	11	124	?	U
p3_L29	14	21	r	M
p3_L29	15	81	e	M
p3_L29	16	31	t	M
p3_L29	17	101	i	M
p3_L29	18	22	r	M
p3_L30	1	37	u	C
p3_L30	2	24	r	C
p3_L30	3	71	c	C
p3_L30	4	9	o	C
p3_L30	5	38	u	C
p3_L30	6	26	s	C
p3_L30	7	133	?	U
p3_L30	8	81	e	C
p3_L30	9	22	r	C
p3_L30	15	85	e	C
p3_L30	16	111	l	C
p3_L30	17	118	m	C
p3_L30	18	81	e	C
p3_L30	19	150	?	U
p3_L30	20	114	l	C
p3_L30	21	83	e	C
p3_L31	1	27	s	C
p3_L31	2	101	i	C
p3_L31	3	61	a	C
p3_L31	4	12	p	C
p3_L31	5	83	e	C
p3_L31	6	23	r	C
p3_L31	7	78	d	C
p3_L31	8	38	u	C
p3_L31	13	79	d	M
p3_L31	14	82	e	M
p3_L31	17	90	f	C
p3_L31	18	6	o	C
p3_L31	19	24	r	C
p3_L31	20	75	c	C
p3_L31	21	85	e	C
p3_L31	22	25	r	C
p3_L31	23	126	?	U
