line	idx	sign	value	grade
05811_p2_L32	6	28	s	M
05811_p2_L32	7	27	s	M
05811_p2_L32	8	81	e	M
05811_p2_L32	9	59	z	I
05811_p2_L32	10	66	b	M
05811_p2_L32	11	61	a	M
05811_p2_L32	12	27	s	C
05811_p2_L32	13	2	n	M
05811_p2_L32	14	82	e	M
05811_p2_L33	1		?	U
05811_p2_L33	2	31	t	M
05811_p2_L33	3	62	a	M
05811_p2_L33	4	28	s	M
05811_p2_L33	5	73	c	M
05811_p2_L33	6	81	e	C
05811_p2_L33	7	59	z	I
05811_p2_L33	8	66	b	M
05811_p2_L33	9	61	a	M
05811_p2_L33	10	27	s	C
05811_p2_L34	1		?	U
05811_p2_L34	2	73	c	M
05811_p2_L34	3	81	e	M
05811_p2_L34	4	27	s	M
05811_p5_L03	10	8e	?	U
05811_p5_L03	11	141	NULL	M
05811_p5_L03	12	127	?	U
05811_p5_L03	13	130	?	U
05811_p5_L04	1	112	l	M
05811_p5_L04	2	91	g	M
05811_p5_L04	3	16	q	M
05811_p5_L04	4	36	u	M
05811_p5_L04	5	82	e	M
05811_p5_L04	6	119	m	M
05811_p5_L04	7	114	l	M
05811_p5_L04	8	91	g	M
05811_p5_L04	9	102	i	M
05811_p5_L04	10	63	a	M
05811_p5_L04	11	91	g	M
05811_p5_L04	12	37	u	M
05811_p5_L04	13	83	e	M
05811_p5_L04	14	40	u	M
05811_p5_L04	15	39	u	M
05811_p5_L04	16	9	o	M
05811_p5_L04	17	29	s	M
05811_p5_L04	18	32	t	M
05811_p5_L04	19	22	r	M
05811_p5_L04	20	83	e	M
05811_p5_L04	21	70	b	I
05811_p5_L05	1	76	d	C
05811_p5_L05	2	84	e	M
05811_p5_L05	3	24	r	M
05811_p5_L05	4	54	y	I
05811_p5_L05	5	31	t	M
05811_p5_L05	6	109	k	I
05811_p5_L05	7	5	n	M
05811_p5_L05	8	3	n	M
05811_p5_L05	9	77	d	M
05811_p5_L05	10	85	e	M
05811_p5_L05	11	123	l	M
05811_p5_L05	12	38	u	M
05811_p5_L05	13	84	e	M
05811_p5_L05	14	5	n	M
05811_p5_L05	15	104	i	M
05811_p5_L05	16	23	r	M
05811_p5_L05	17	63	a	C
05811_p5_L05	18	37	u	M
05811_p5_L05	19	81	e	M
05811_p5_L05	20	71	c	C
05811_p5_L05	21	38	u	M
05811_p5_L06	1	23	r	M
05811_p5_L06	2	8	o	M
05811_p5_L06	3	39	u	M
05811_p5_L06	4	11	p	M
05811_p5_L06	5	13	p	M
05811_p5_L06	6	81	e	M
05811_p5_L06	7	27	s	M
05811_p5_L06	8	132	NULL	M
05811_p5_L06	9	13	p	M
05811_p5_L06	10	81	e	M
05811_p5_L06	11	28	s	M
05811_p5_L06	12	98	h	I
05811_p5_L06	13	81	e	M
05811_p5_L06	14	93	g	M
05811_p5_L06	15	64	a	C
05811_p5_L06	16	121	NULL	M
05811_p5_L06	17	81	e	M
05811_p5_L06	18	33	t	M
05811_p5_L06	19	83	e	M
05811_p5_L06	20	90	f	M
05811_p5_L06	21	82	e	C
05811_p5_L06	22	2	n	M
05811_p5_L07	1	88	f	M
05811_p5_L07	2	85	e	M
05811_p5_L07	3	84	e	M
05811_p5_L07	4	91	g	M
05811_p5_L07	5	32	t	M
05811_p5_L07	6	14	p	M
05811_p5_L07	7	23	r	M
05811_p5_L07	8	83	e	M
05811_p5_L07	9	2	n	M
05811_p5_L07	10	90	f	M
05811_p5_L07	11	24	r	M
05811_p5_L07	12	85	e	M
05811_p5_L07	13	30	s	M
05811_p5_L07	14	9	o	M
05811_p5_L07	15	28	s	M
05811_p5_L07	16	33	t	M
05811_p5_L07	17	21	r	M
05811_p5_L07	18	81	e	M
05811_p5_L07	19	90	f	M
05811_p5_L07	20	100	h	I
05811_p5_L07	21	85	e	M
05811_p5_L07	22	11	p	M
05811_p5_L08	1	129	?	U
05811_p5_L08	2	139	?	U
05811_p5_L08	3	82	e	M
05811_p5_L08	4	3	n	M
05811_p5_L08	5	33	t	M
05811_p5_L08	6	21	r	M
05811_p5_L08	7	85	e	M
05811_p5_L08	8	129	?	U
05811_p5_L08	9	92	g	M
05811_p5_L08	10	23	r	M
05811_p5_L08	11	82	e	M
05811_p5_L08	12	29	s	M
05811_p5_L08	13	82	e	M
05811_p5_L08	14	130	?	U
05811_p5_L08	15	84	e	M
05811_p5_L08	16	30	s	M
05811_p5_L08	17	29	s	M
05811_p5_L08	18	2	n	M
05811_p5_L08	19	150	?	U
05811_p5_L09	12	135	?	U
05811_p5_L09	13	137	?	U
05811_p5_L09	14	85	e	M
05811_p5_L10	1	84	e	M
05811_p5_L10	2	93	g	M
05811_p5_L10	3	2	n	M
05811_p5_L10	4	33	t	M
05811_p5_L10	5	22	r	M
05811_p5_L10	6	81	e	M
05811_p5_L10	7	94	g	M
05811_p5_L10	8	82	e	M
05811_p5_L10	9	39	u	M
05811_p5_L10	10	123	l	M
05811_p5_L10	11	38	u	M
05811_p5_L10	12	8	o	M
05811_p5_L10	13	27	s	M
05811_p5_L10	14	32	t	M
05811_p5_L10	15	21	r	M
05811_p5_L10	16	81	e	M
05811_p5_L10	17	114	l	M
05811_p5_L10	18	92	g	M
05811_p5_L10	19	31	t	M
05811_p5_L10	20	33	t	M
05811_p5_L10	21	23	r	M
05811_p5_L10	22	89	f	I
05811_p5_L10	23	16	q	M
05811_p5_L11	1	81	e	M
05811_p5_L11	2	102	i	M
05811_p5_L11	3	3	n	M
05811_p5_L11	4	91	g	M
05811_p5_L11	5	8	o	M
05811_p5_L11	6	2	n	M
05811_p5_L11	7	31	t	M
05811_p5_L11	8	104	i	M
05811_p5_L11	9	4	n	M
05811_p5_L11	10	89	f	I
05811_p5_L11	11	9	o	C
05811_p5_L11	12	31	t	M
05811_p5_L11	13	82	e	M
05811_p5_L11	14	27	s	M
05811_p5_L11	15	93	g	M
05811_p5_L11	16	22	r	M
05811_p5_L11	17	101	i	M
05811_p5_L11	18	14	p	M
05811_p5_L11	19	31	t	M
05811_p5_L11	20	84	e	M
05811_p5_L11	21	31	t	M
05811_p5_L11	22	118	m	M
05811_p5_L11	23	85	e	M
05811_p5_L12	1	81	e	M
05811_p5_L12	2	51	y	I
05811_p5_L12	3	38	u	M
05811_p5_L12	4	1	n	M
05811_p5_L12	5	89	f	I
05811_p5_L12	6	90	f	M
05811_p5_L12	7	9	o	M
05811_p5_L12	8	1	n	M
05811_p5_L12	9	4	n	M
05811_p5_L12	10	82	e	M
05811_p5_L12	11	11	p	M
05811_p5_L12	12	62	a	C
05811_p5_L12	13	25	r	M
05811_p5_L12	14	32	t	M
05811_p5_L12	15	104	i	M
05811_p5_L12	16	83	e	M
05811_p5_L12	17	80	d	M
05811_p5_L12	18	81	e	M
05811_p5_L12	19	119	m	M
05811_p5_L12	20	81	e	C
05811_p5_L12	21	28	s	M
05811_p5_L12	22	92	g	M
05811_p5_L12	23	82	e	M
05811_p5_L12	24	12	p	M
05811_p5_L13	1	30	s	M
05811_p5_L13	2	92	g	M
05811_p5_L13	3	101	i	M
05811_p5_L13	4	2	n	M
05811_p5_L13	5	89	f	I
05811_p5_L13	6	29	s	M
05811_p5_L13	7	18	q	M
05811_p5_L13	8	38	u	M
05811_p5_L13	9	100	h	I
05811_p5_L13	10	114	l	M
05811_p5_L13	11	98	h	I
05811_p5_L13	12	84	e	M
05811_p5_L13	13	82	e	M
05811_p5_L13	14	82	e	M
05811_p5_L13	15	2	n	M
05811_p5_L13	16	31	t	M
05811_p5_L13	17	84	e	M
05811_p5_L13	18	37	u	M
05811_p5_L13	19	127	?	U
05811_p5_L13	20	11	p	M
05811_p5_L13	21	113	l	M
05811_p5_L13	22	39	u	M
05811_p5_L14	1	30	s	M
05811_p5_L14	2	8	o	M
05811_p5_L14	3	28	s	M
05811_p5_L14	4	34	t	M
05811_p5_L14	5	84	e	M
05811_p5_L14	6	28	s	M
05811_p5_L14	7	81	e	M
05811_p5_L14	8	32	t	M
05811_p5_L14	9	20	q	M
05811_p5_L14	10	9	o	C
05811_p5_L14	11	38	u	M
05811_p5_L14	12	37	u	C
05811_p5_L14	13	81	e	M
05811_p5_L14	14	22	r	M
05811_p5_L14	15	82	e	M
05811_p5_L14	16	29	s	M
05811_p5_L14	17	82	e	M
05811_p5_L14	18	2	n	M
05811_p5_L14	19	39	u	M
05811_p5_L14	20	104	i	M
05811_p5_L14	21	21	r	M
05811_p5_L14	22	8	o	M
05811_p5_L14	23	2	n	M
05811_p5_L15	1	58	z	I
05811_p5_L15	2	84	e	M
05811_p5_L15	3	123	l	M
05811_p5_L15	4	32	t	M
05811_p5_L15	5	104	i	M
05811_p5_L15	6	8	o	M
05811_p5_L15	7	114	l	M
05811_p5_L15	8	129	?	U
05811_p5_L15	9	11	p	M
05811_p5_L15	10	8	o	M
05811_p5_L15	11	37	u	M
05811_p5_L15	12	23	r	M
05811_p5_L15	13	83	e	M
05811_p5_L15	14	3	n	M
05811_p5_L15	15	72	c	M
05811_p5_L15	16	81	e	M
05811_p5_L15	17	29	s	M
05811_p5_L15	18	18	q	M
05811_p5_L15	19	37	u	M
05811_p5_L15	20	82	e	M
05811_p5_L15	21	21	r	M
05811_p5_L15	22	2	n	M
05811_p5_L16	1	84	e	M
05811_p5_L16	2	23	r	M
05811_p5_L16	3	28	s	M
05811_p5_L16	4	114	l	M
05811_p5_L16	5	62	a	M
05811_p5_L16	6	38	u	M
05811_p5_L16	7	8	o	M
05811_p5_L16	8	39	u	C
05811_p5_L16	9	29	s	M
05811_p5_L16	10	24	r	M
05811_p5_L16	11	84	e	M
05811_p5_L16	12	90	f	M
05811_p5_L16	13	82	e	M
05811_p5_L16	14	11	p	M
05811_p5_L16	15	37	u	M
05811_p5_L16	16	9	o	M
05811_p5_L16	17	109	k	I
05811_p5_L16	18	24	r	M
05811_p5_L16	19	9	o	M
05811_p5_L16	20	104	i	M
05811_p5_L16	21	23	r	M
05811_p5_L16	22	81	e	M
05811_p5_L17	1	18	q	M
05811_p5_L17	2	37	u	M
05811_p5_L17	3	89	f	I
05811_p5_L17	4	100	h	I
05811_p5_L17	5	82	e	M
05811_p5_L17	6	122	NULL	M
05811_p5_L17	7	71	c	M
05811_p5_L17	8	23	r	M
05811_p5_L17	9	91	g	M
05811_p5_L17	10	104	i	M
05811_p5_L17	11	2	n	M
05811_p5_L17	12	29	s	M
05811_p5_L17	13	18	q	M
05811_p5_L17	14	38	u	M
05811_p5_L17	15	81	e	M
05811_p5_L17	16	113	l	M
05811_p5_L17	17	84	e	M
05811_p5_L17	18	311	?	U
05811_p5_L17	19	131	?	U
05811_p5_L17	20	92	g	M
05811_p5_L17	21	83	e	M
05811_p5_L17	22	2	n	M
05811_p5_L18	1	31	t	M
05811_p5_L18	2	140	?	U
05811_p5_L18	3	84	e	M
05811_p5_L18	4	29	s	M
05811_p5_L18	5	28	s	M
05811_p5_L18	6	28	s	M
05811_p5_L18	7	90	f	M
05811_p5_L18	8	89	f	I
05811_p5_L18	9	81	e	M
05811_p5_L18	10	29	s	M
05811_p5_L18	11	31	t	M
05811_p5_L18	12	22	r	M
05811_p5_L18	13	8	o	M
05811_p5_L18	14	104	i	M
05811_p5_L18	15	92	g	M
05811_p5_L18	16	32	t	M
05811_p5_L18	17	11	p	M
05811_p5_L18	18	8	o	M
05811_p5_L18	19	28	s	M
05811_p5_L18	20	21	r	M
05811_p5_L18	21	114	l	M
05811_p5_L18	22	94	g	M
05811_p5_L18	23	130	?	U
05811_p5_L19	1	83	e	M
05811_p5_L19	2	23	r	M
05811_p5_L19	3	34	t	M
05811_p5_L19	4	8	o	M
05811_p5_L19	5	38	u	M
05811_p5_L19	6	30	s	M
05811_p5_L19	7	82	e	M
05811_p5_L19	8	28	s	M
05811_p5_L19	9	89	f	I
05811_p5_L19	10	9	o	M
05811_p5_L19	11	109	k	I
05811_p5_L19	12	29	s	M
05811_p5_L19	13	3	n	M
05811_p5_L19	14	9	o	M
05811_p5_L19	15	37	u	M
05811_p5_L19	16	28	s	M
05811_p5_L19	17	135	?	U
05811_p5_L19	18	99	h	I
05811_p5_L19	19	9	o	M
05811_p5_L19	20	6	o	M
05811_p5_L19	21	23	r	M
05811_p5_L19	22	83	e	M
05811_p5_L19	23	23	r	M
05811_p5_L19	24	9	o	M
05811_p5_L20	1	28	s	M
05811_p5_L20	2	10	o	M
05811_p5_L20	3	23	r	M
05811_p5_L20	4	90	f	M
05811_p5_L20	5	22	r	M
05811_p5_L20	6	82	e	M
05811_p5_L20	7	90	f	M
05811_p5_L20	8	89	f	I
05811_p5_L20	9	37	u	M
05811_p5_L20	10	8	o	M
05811_p5_L20	11	38	u	M
05811_p5_L20	12	27	s	M
05811_p5_L20	13	62	a	M
05811_p5_L20	14	92	g	M
05811_p5_L20	15	93	g	M
05811_p5_L20	16	8	o	M
05811_p5_L20	17	118	m	M
05811_p5_L20	18	115	l	M
05811_p5_L20	19	8	o	M
05811_p5_L20	20	89	f	I
05811_p5_L20	21	82	e	M
05811_p5_L20	22	21	r	M
05811_p5_L20	23	90	f	M
05811_p5_L20	24	8	o	M
05811_p5_L21	1	351	?	U
05811_p5_L21	2	81	e	M
05811_p5_L21	3	31	t	M
05811_p5_L21	4	92	g	M
05811_p5_L21	5	38	u	M
05811_p5_L21	6	33	t	M
05811_p5_L21	7	23	r	M
05811_p5_L21	8	82	e	M
05811_p5_L21	9	27	s	M
05811_p5_L21	10	2	n	M
05811_p5_L21	11	83	e	M
05811_p5_L21	12	92	g	M
05811_p5_L21	13	84	e	M
05811_p5_L21	14	29	s	M
05811_p5_L21	15	28	s	M
05811_p5_L21	16	104	i	M
05811_p5_L21	17	92	g	M
05811_p5_L21	18	83	e	M
05811_p5_L21	19	28	s	M
05811_p5_L21	20	123	l	M
05811_p5_L22	6	131	?	U
05811_p5_L22	7	89	f	I
05811_p5_L22	8	29	s	M
05811_p5_L22	9	12	p	M
05811_p5_L22	10	83	e	M
05811_p5_L22	11	22	r	M
05811_p5_L22	12	93	g	M
05811_p5_L22	13	2	n	M
05811_p5_L22	14	31	t	M
05811_p5_L22	15	92	g	C
05811_p5_L22	16	39	u	M
05811_p5_L22	17	28	s	M
05811_p5_L22	18	28	s	M
05811_p5_L22	19	92	g	M
05811_p5_L22	20	90	f	M
05811_p5_L23	1	93	g	M
05811_p5_L23	2	113	l	M
05811_p5_L23	3	112	l	M
05811_p5_L23	4	82	e	M
05811_p5_L23	5	23	r	M
05811_p5_L23	6	120	m	M
05811_p5_L23	7	9	o	M
05811_p5_L23	8	94	g	M
05811_p5_L23	9	120	m	M
05811_p5_L23	10	82	e	M
05811_p5_L23	11	29	s	M
05811_p5_L23	12	119	m	M
05811_p5_L23	13	83	e	M
05811_p5_L23	14	104	i	M
05811_p5_L23	15	83	e	M
05811_p5_L23	16	29	s	M
05811_p5_L23	17	38	u	M
05811_p5_L23	18	104	i	M
05811_p5_L23	19	29	s	M
05811_p5_L23	20	119	m	M
05811_p5_L24	1	22	r	M
05811_p5_L24	2	24	r	M
05811_p5_L24	3	109	k	I
05811_p5_L24	4	17	q	M
05811_p5_L24	5	83	e	M
05811_p5_L24	6	84	e	M
05811_p5_L24	7	114	l	M
05811_p5_L24	8	82	e	M
05811_p5_L24	9	27	s	C
05811_p5_L24	10	90	f	M
05811_p5_L24	11	22	r	M
05811_p5_L24	12	92	g	M
05811_p5_L24	13	2	n	M
05811_p5_L24	14	92	g	M
05811_p5_L24	15	100	h	I
05811_p5_L24	16	8	o	M
05811_p5_L24	17	91	g	M
05811_p5_L24	18	29	s	M
05811_p5_L24	19	2	n	M
05811_p5_L24	20	83	e	M
05811_p5_L24	21	28	s	M
05811_p5_L25	1	32	t	M
05811_p5_L25	2	83	e	M
05811_p5_L25	3	3	n	M
05811_p5_L25	4	93	g	M
05811_p5_L25	5	8	o	M
05811_p5_L25	6	102	i	M
05811_p5_L25	7	23	r	M
05811_p5_L25	8	84	e	M
05811_p5_L25	9	29	s	M
05811_p5_L25	10	38	u	M
05811_p5_L25	11	81	e	M
05811_p5_L25	12	2	n	M
05811_p5_L25	13	37	u	C
05811_p5_L25	14	90	f	M
05811_p5_L25	15	121	NULL	M
05811_p5_L25	16	104	i	M
05811_p5_L25	17	28	s	M
05811_p5_L25	18	28	s	M
05811_p5_L25	19	18	q	M
05811_p5_L25	20	38	u	M
05811_p5_L25	21	82	e	M
05811_p5_L25	22	9	o	M
05811_p5_L26	1	84	e	M
05811_p5_L26	2	38	u	M
05811_p5_L26	3	8	o	M
05811_p5_L26	4	37	u	C
05811_p5_L26	5	28	s	M
05811_p5_L26	6	119	m	M
05811_p5_L26	7	84	e	M
05811_p5_L26	8	122	NULL	M
05811_p5_L26	9	90	f	M
05811_p5_L26	10	9	o	M
05811_p5_L26	11	38	u	M
05811_p5_L26	12	89	f	I
05811_p5_L26	13	32	t	M
05811_p5_L26	14	91	g	M
05811_p5_L26	15	2	n	M
05811_p5_L26	16	33	t	M
05811_p5_L26	17	17	q	M
05811_p5_L26	18	38	u	C
05811_p5_L26	19	81	e	M
05811_p5_L26	20	99	h	I
05811_p5_L26	21	81	e	M
05811_p5_L27	1	2	n	M
05811_p5_L27	2	33	t	M
05811_p5_L27	3	113	l	M
05811_p5_L27	4	83	e	M
05811_p5_L27	5	37	u	M
05811_p5_L27	6	21	r	M
05811_p5_L27	7	84	e	M
05811_p5_L27	8	22	r	M
05811_p5_L27	9	21	r	M
05811_p5_L27	10	38	u	M
05811_p5_L27	11	81	e	M
05811_p5_L27	12	83	e	M
05811_p5_L27	13	38	u	M
05811_p5_L27	14	8	o	M
05811_p5_L27	15	39	u	M
05811_p5_L27	16	29	s	M
05811_p5_L27	17	90	f	M
05811_p5_L27	18	88	f	M
05811_p5_L27	19	28	s	M
05811_p5_L27	20	31	t	M
05811_p5_L27	21	82	e	M
05811_p5_L27	22	29	s	M
05811_p5_L28	1	92	g	M
05811_p5_L28	2	22	r	M
05811_p5_L28	3	31	t	M
05811_p5_L28	4	93	g	M
05811_p5_L28	5	123	l	M
05811_p5_L28	6	81	e	M
05811_p5_L28	7	31	t	M
05811_p5_L28	8	18	q	M
05811_p5_L28	9	37	u	M
05811_p5_L28	10	109	k	I
05811_p5_L28	11	114	l	M
05811_p5_L28	12	89	f	I
05811_p5_L28	13	29	s	M
05811_p5_L28	14	9	o	M
05811_p5_L28	15	102	i	M
05811_p5_L28	16	81	e	M
05811_p5_L28	17	2	n	M
05811_p5_L28	18	31	t	M
05811_p5_L28	19	90	f	M
05811_p5_L28	20	82	e	M
05811_p5_L28	21	113	l	C
05811_p5_L29	1	102	i	M
05811_p5_L29	2	90	f	M
05811_p5_L29	3	83	e	M
05811_p5_L29	4	22	r	M
05811_p5_L29	5	84	e	M
05811_p5_L29	6	98	h	I
05811_p5_L29	7	98	h	I
05811_p5_L29	8	81	e	M
05811_p5_L29	9	38	u	M
05811_p5_L29	10	9	o	M
05811_p5_L29	11	37	u	M
05811_p5_L29	12	29	s	M
05811_p5_L29	13	28	s	M
05811_p5_L29	14	37	u	C
05811_p5_L29	15	102	i	M
05811_p5_L29	16	38	u	M
05811_p5_L29	17	32	t	M
05811_p5_L29	18	81	e	M
05811_p5_L29	19	22	r	M
05811_p5_L29	20	38	u	M
05811_p5_L29	21	21	r	M
05811_p5_L30	1	109	k	I
05811_p5_L30	2	113	l	M
05811_p5_L30	3	9	o	M
05811_p5_L30	4	9	o	M
05811_p5_L30	5	2	n	M
05811_p5_L30	6	81	e	M
05811_p5_L30	7	11	p	M
05811_p5_L30	8	9	o	M
05811_p5_L30	9	37	u	M
05811_p5_L30	10	22	r	M
05811_p5_L30	11	21	r	M
05811_p5_L30	12	8	o	M
05811_p5_L30	13	2	n	M
05811_p5_L30	14	31	t	M
05811_p5_L30	15	12	p	M
05811_p5_L30	16	92	g	M
05811_p5_L30	17	28	s	M
05811_p5_L30	18	29	s	M
05811_p5_L30	19	81	e	M
05811_p5_L30	20	22	r	M
05811_p5_L30	21	124	?	U
05811_p5_L30	22	28	s	M
05811_p5_L30	23	92	g	M
05811_p5_L30	24	2	n	M
05811_p5_L31	1	94	g	M
05811_p5_L31	2	8	o	M
05811_p5_L31	3	37	u	M
05811_p5_L31	4	21	r	M
05811_p5_L31	5	109	k	I
05811_p5_L31	6	22	r	M
05811_p5_L31	7	18	q	M
05811_p5_L31	8	37	u	M
05811_p5_L31	9	81	e	M
05811_p5_L31	10	113	l	M
05811_p5_L31	11	17	q	M
05811_p5_L31	12	38	u	M
05811_p5_L31	13	81	e	M
05811_p5_L31	14	93	g	M
05811_p5_L31	15	21	r	M
05811_p5_L31	16	91	g	M
05811_p5_L31	17	2	n	M
05811_p5_L31	18	90	f	M
05811_p5_L31	19	99	h	I
05811_p5_L31	20	92	g	M
05811_p5_L31	21	1	n	M
05811_p5_L31	22	94	g	M
05811_p5_L31	23	109	k	I
05811_p5_L32	1	21	r	M
05811_p5_L32	2	18	q	M
05811_p5_L32	3	39	u	M
05811_p5_L32	4	102	i	M
05811_p5_L32	5	29	s	M
05811_p5_L32	6	81	e	M
05811_p5_L32	7	22	r	M
05811_p5_L32	8	8	o	M
05811_p5_L32	9	101	i	M
05811_p5_L32	10	31	t	M
05811_p5_L32	11	90	f	M
05811_p5_L32	12	8	o	M
05811_p5_L32	13	8	o	M
05811_p5_L32	14	117	m	C
05811_p5_L32	15	118	m	M
05811_p5_L32	16	91	g	M
05811_p5_L32	17	104	i	M
05811_p5_L32	18	94	g	M
05811_p5_L32	19	81	e	M
05811_p5_L32	20	12	p	M
05811_p5_L32	21	8	o	M
05811_p5_L32	22	38	u	M
05811_p5_L32	23	21	r	M
05811_p5_L32	24	82	e	M
05811_p5_L33	1	39	u	M
05811_p5_L33	2	112	l	M
05811_p5_L33	3	48	x	I
05811_p5_L33	4	82	e	M
05811_p5_L33	5	31	t	M
05811_p5_L33	6	3	n	M
05811_p5_L33	7	8	o	M
05811_p5_L33	8	37	u	M
05811_p5_L33	9	28	s	M
05811_p5_L33	10	37	u	C
05811_p5_L33	11	101	i	M
05811_p5_L33	12	81	e	M
05811_p5_L33	13	1	n	M
05811_p5_L33	14	99	h	I
05811_p5_L33	15	21	r	M
05811_p5_L33	16	8	o	M
05811_p5_L33	17	102	i	M
05811_p5_L33	18	31	t	M
05811_p5_L33	19	118	m	M
05811_p5_L33	20	92	g	M
05811_p5_L33	21	112	l	M
05811_p5_L33	22	92	g	M
05811_p5_L33	23	12	p	C
05811_p5_L34	1	21	r	M
05811_p5_L34	2	8	o	M
05811_p5_L34	3	14	p	M
05811_p5_L34	4	9	o	M
05811_p5_L34	5	29	s	M
05811_p5_L34	6	124	?	U
05811_p5_L34	7	8	o	M
05811_p5_L34	8	22	r	M
05811_p5_L34	9	109	k	I
05811_p5_L34	10	113	l	M
05811_p5_L34	11	114	l	M
05811_p5_L34	12	81	e	M
05811_p5_L34	13	89	f	I
05811_p5_L34	14	92	g	M
05811_p5_L34	15	37	u	C
05811_p5_L34	16	113	l	M
05811_p5_L34	17	31	t	M
05811_p5_L34	18	22	r	M
05811_p5_L34	19	81	e	M
05811_p5_L34	20	120	m	M
05811_p5_L34	21	82	e	M
05811_p5_L35	1	33	t	M
05811_p5_L35	2	22	r	M
05811_p5_L35	3	81	e	M
05811_p5_L35	4	92	g	M
05811_p5_L35	5	90	f	M
05811_p5_L35	6	109	k	I
05811_p5_L35	7	81	e	M
05811_p5_L35	8	38	u	M
05811_p5_L35	9	82	e	M
05811_p5_L35	10	32	t	M
05811_p5_L35	11	28	s	M
05811_p5_L35	12	6	o	M
05811_p5_L35	13	91	g	M
05811_p5_L35	14	91	g	M
05811_p5_L35	15	109	k	I
05811_p5_L35	16	98	h	I
05811_p5_L35	17	81	e	M
05811_p5_L35	18	22	r	M
05811_p5_L35	19	98	h	I
05811_p5_L35	20	37	u	M
05811_p5_L36	1	101	i	M
05811_p5_L36	2	81	e	M
05811_p5_L36	3	37	u	C
05811_p5_L36	4	112	l	M
05811_p5_L36	5	49	x	I
05811_p5_L36	6	16	q	M
05811_p5_L36	7	36	u	M
05811_p5_L36	8	8	o	M
05811_p5_L36	9	2	n	M
05811_p5_L36	10	12	p	M
05811_p5_L36	11	81	e	M
05811_p5_L36	12	37	u	C
05811_p5_L36	13	112	l	M
05811_p5_L36	14	31	t	M
05811_p5_L36	15	123	l	M
05811_p5_L36	16	130	?	U
