id	kind	cluster	dist
c2b_06_001	sign	58	5.618
c2b_06_002	sign	18	3.214
c2b_06_003	sign	87	3.750
c2b_06_004	sign	21	5.376
c2b_06_005	sign	26	6.964
c2b_06_006	sign	84	3.515
c2b_06_007	sign	86	4.710
c2b_06_008	sign	81	3.685
c2b_06_009	sign	33	6.044
c2b_06_010	sign	48	4.942
c2b_06_011	sign	6	5.893
c2b_06_012	sign	27	4.700
c2b_06_013	sign	4	4.526
c2b_06_014	sign	50	5.259
c2b_06_015	sign	68	4.404
c2b_06_016	sign	71	6.458
c2b_06_017	sign	52	3.410
c2b_06_018	sign	89	3.960
c2b_06_019	sign	70	4.497
c2b_06_020	sign	57	3.107
c2b_06_021	sign	32	6.264
c2b_06_022	sign	86	2.665
c2b_06_023	sign	11	5.948
c2b_06_024	sign	25	5.160
c2b_06_025	sign	62	6.249
c2b_06_026	sign	37	6.293
c2b_06_027	sign	1	4.004
c2b_06_028	sign	32	5.834
c2b_06_029	sign	37	7.013
c2b_06_030	sign	30	5.611
c2b_06_031	sign	51	7.081
c2b_07_001	sign	16	5.661
c2b_07_002	sign	49	5.061
c2b_07_003	sign	48	4.775
c2b_07_004	sign	5	2.842
c2b_07_005	sign	2	5.432
c2b_07_006	sign	2	4.851
c2b_07_007	sign	61	4.473
c2b_07_008	sign	29	5.962
c2b_07_009	sign	22	3.470
c2b_07_010	sign	33	5.271
c2b_07_011	sign	19	4.260
c2b_07_012	sign	56	4.587
c2b_07_013	sign	33	6.058
c2b_07_014	sign	83	6.521
c2b_07_015	sign	60	7.078
c2b_07_016	sign	21	5.018
c2b_07_017	sign	28	2.995
c2b_07_018	sign	38	4.783
c2b_07_019	sign	38	5.290
c2b_07_020	sign	41	7.118
c2b_07_021	sign	23	4.738
c2b_07_022	sign	44	5.446
c2b_07_023	sign	53	6.906
c2b_07_024	sign	30	6.634
c2b_07_025	sign	24	5.242
c2b_07_026	sign	79	5.340
c2b_08_001	sign	7	5.212
c2b_08_002	sign	77	3.843
c2b_08_003	sign	46	5.984
c2b_08_004	sign	39	4.697
c2b_08_005	sign	9	4.341
c2b_08_006	sign	78	4.876
c2b_08_007	sign	59	5.397
c2b_08_008	sign	14	7.780
c2b_08_009	sign	9	3.987
c2b_08_010	sign	17	5.026
c2b_08_011	sign	73	4.430
c2b_08_012	sign	60	5.094
c2b_08_013	sign	11	5.193
c2b_09_001	sign	1	2.731
c2b_09_002	sign	17	4.867
c2b_09_003	sign	1	4.398
c2b_09_004	sign	32	4.976
c2b_09_005	sign	38	6.340
c2b_09_006	sign	26	6.167
c2b_09_007	sign	71	4.688
c2b_09_008	sign	82	5.940
c2b_09_009	sign	28	3.177
c2b_09_010	sign	70	4.944
c2b_09_011	sign	66	4.278
c2b_09_012	sign	64	6.035
c2b_09_013	sign	48	4.205
c2b_09_014	sign	83	5.630
c3_01_001	sign	16	6.427
c3_01_002	sign	37	5.270
c3_01_003	sign	9	5.562
c3_01_004	sign	38	7.070
c3_01_005	sign	40	5.719
c3_01_006	sign	54	5.652
c3_01_007	sign	33	5.066
c3_01_008	sign	46	3.671
c3_01_009	sign	20	4.588
c3_01_010	sign	47	4.031
c3_01_011	sign	13	5.675
c3_01_012	sign	53	7.385
c3_01_013	sign	5	3.054
c3_01_014	sign	70	6.141
c3_01_015	sign	57	5.886
c3_01_016	sign	22	4.615
c3_01_017	sign	68	4.786
c3_01_018	sign	35	5.673
c3_01_019	sign	2	3.598
c3_01_020	sign	79	5.674
c3_01_021	sign	6	7.371
c3_01_022	sign	58	5.412
c3_01_023	sign	73	2.911
c3_01_024	sign	65	7.039
c3_01_025	sign	5	2.988
c3_01_026	sign	29	6.407
c3_01_027	sign	47	4.384
c3_01_028	sign	46	6.047
c3_01_029	sign	28	3.003
c3_01_030	sign	20	4.529
c3_01_031	sign	1	4.186
c3_01_032	sign	76	5.963
c3_01_033	sign	17	4.929
c3_01_034	sign	32	4.398
c3_01_035	sign	51	5.313
c3_02_001	sign	57	5.048
c3_02_002	sign	16	3.701
c3_02_003	sign	54	4.213
c3_02_004	sign	8	4.431
c3_02_005	sign	57	4.042
c3_02_006	sign	80	3.758
c3_02_007	sign	46	5.743
c3_02_008	sign	88	5.203
c3_02_009	sign	34	3.306
c3_02_010	sign	75	5.772
c3_02_011	sign	21	4.785
c3_02_012	sign	63	4.953
c3_02_013	sign	67	4.176
c3_02_014	sign	36	5.363
c3_02_015	sign	40	4.127
c3_02_016	sign	84	4.603
c3_02_017	sign	17	5.355
c3_02_018	sign	38	3.956
c3_02_019	sign	21	5.489
c3_02_020	sign	34	2.837
c3_02_021	sign	13	5.998
c3_02_022	sign	74	7.365
c3_02_023	sign	26	6.010
c3_02_024	sign	19	5.131
c3_02_025	sign	5	3.305
c3_02_026	sign	47	4.138
c3_02_027	sign	27	4.681
c3_02_028	sign	9	5.473
c3_02_029	sign	5	3.567
c3_02_030	sign	81	3.727
c3_02_031	sign	70	4.254
c3_02_032	sign	14	4.317
c3_02_033	sign	64	4.882
c3_03_001	sign	13	6.782
c3_03_002	sign	40	6.338
c3_03_003	sign	25	6.271
c3_03_004	sign	39	4.006
c3_03_005	sign	19	5.296
c3_03_006	sign	77	5.465
c3_03_007	sign	47	3.642
c3_03_008	sign	9	3.284
c3_03_009	sign	5	2.969
c3_03_010	sign	46	4.523
c3_03_011	sign	13	5.153
c3_03_012	sign	71	5.711
c3_03_013	sign	31	4.533
c3_03_014	sign	88	5.686
c3_03_015	sign	53	5.959
c3_03_016	sign	54	4.826
c3_03_017	sign	55	3.276
c3_03_018	sign	46	7.706
c3_03_019	sign	26	5.622
c3_03_020	sign	17	6.102
c3_03_021	sign	55	3.434
c3_03_022	sign	16	5.516
c3_03_023	sign	43	7.140
c3_03_024	sign	36	6.065
c3_03_025	sign	5	2.407
c3_03_026	sign	39	6.609
c3_03_027	sign	4	4.470
c3_03_028	sign	19	4.979
c3_03_029	sign	53	5.987
c3_03_030	sign	41	5.967
c3_03_031	sign	35	6.696
c3_03_032	sign	54	6.238
c3_04_001	sign	41	7.443
c3_04_002	sign	18	4.798
c3_04_003	sign	66	4.174
c3_04_004	sign	21	5.375
c3_04_005	sign	65	3.726
c3_04_006	sign	20	3.834
c3_04_007	sign	88	5.996
c3_04_008	sign	2	5.716
c3_04_009	sign	61	4.037
c3_04_010	sign	89	4.988
c3_04_011	sign	26	5.331
c3_04_012	sign	7	5.181
c3_04_013	sign	88	5.681
c3_04_014	sign	36	6.410
c3_04_015	sign	86	4.793
c3_04_016	sign	10	3.747
c3_04_017	sign	10	2.787
c3_04_018	sign	1	4.617
c1_01_m0001	mark	12	3.379
c1_01_m0002	mark	12	3.950
c1_01_m0003	mark	7	6.047
c1_01_m0004	mark	8	3.345
c1_01_m0005	mark	9	4.975
c1_01_m0006	mark	11	10.376
c1_01_m0007	mark	5	4.175
c1_01_m0008	mark	0	5.458
c1_01_m0009	mark	9	4.082
c1_01_m0010	mark	5	3.566
c1_01_m0011	mark	0	5.962
c1_02_m0012	mark	2	6.574
c1_02_m0013	mark	10	4.377
c1_02_m0014	mark	16	0.000
c1_03_m0015	mark	2	5.296
c1_03_m0016	mark	0	6.069
c1_03_m0017	mark	13	6.352
c1_03_m0018	mark	6	8.373
c1_03_m0019	mark	1	5.836
c1_04_m0020	mark	12	4.235
c1_05_m0021	mark	15	5.527
c1_05_m0022	mark	9	3.767
c1_05_m0023	mark	15	12.237
c1_05_m0024	mark	13	6.768
c1_05_m0025	mark	3	3.140
c1_05_m0026	mark	5	3.238
c1_05_m0027	mark	5	2.484
c1_06_m0028	mark	15	7.087
c1_06_m0029	mark	11	5.471
c1_06_m0030	mark	0	5.811
c1_06_m0031	mark	6	9.977
c1_06_m0032	mark	11	3.774
c1_06_m0033	mark	9	7.957
c1_06_m0034	mark	5	3.988
c1_06_m0035	mark	5	3.341
c1_06_m0036	mark	5	3.097
c1_06_m0037	mark	5	2.444
c2a_01_m0001	mark	17	4.144
c2a_01_m0002	mark	0	6.255
c2a_01_m0003	mark	4	4.604
c2a_01_m0004	mark	0	8.707
c2a_01_m0005	mark	5	3.814
c2a_01_m0006	mark	8	4.645
c2a_01_m0007	mark	1	4.154
c2a_01_m0008	mark	1	8.209
c2a_01_m0009	mark	3	3.920
c2a_01_m0010	mark	11	4.798
c2a_01_m0011	mark	17	4.414
c2a_01_m0012	mark	7	5.127
c2a_01_m0013	mark	9	9.613
c2a_01_m0014	mark	3	2.325
c2a_01_m0015	mark	8	5.380
c2a_01_m0016	mark	5	4.122
c2a_01_m0017	mark	5	2.291
c2a_01_m0018	mark	11	6.256
c2a_01_m0019	mark	1	9.184
c2a_01_m0020	mark	15	8.602
c2a_01_m0021	mark	5	3.537
c2a_01_m0022	mark	5	4.914
c2a_01_m0023	mark	1	5.758
c2a_01_m0024	mark	5	2.999
c2a_01_m0025	mark	5	4.724
c2a_01_m0026	mark	7	2.952
c2a_02_m0027	mark	3	3.664
c2a_02_m0028	mark	7	1.919
c2a_02_m0029	mark	11	3.895
c2a_02_m0030	mark	6	5.237
c2a_02_m0031	mark	4	4.095
c2a_02_m0032	mark	0	6.355
c2a_02_m0033	mark	7	2.666
c2a_02_m0034	mark	3	5.113
c2a_02_m0035	mark	17	3.600
c2a_02_m0036	mark	7	2.944
c2a_03_m0037	mark	2	10.266
c2a_03_m0038	mark	12	10.435
c2a_03_m0039	mark	6	9.131
c2a_03_m0040	mark	12	5.049
c2a_03_m0041	mark	3	3.472
c2a_03_m0042	mark	6	6.611
c2a_03_m0043	mark	9	4.309
c2a_03_m0044	mark	12	4.494
c2a_03_m0045	mark	1	3.139
c2a_03_m0046	mark	4	3.164
c2a_03_m0047	mark	12	3.901
c2a_03_m0048	mark	7	2.836
c2a_04_m0049	mark	3	2.108
c2a_04_m0050	mark	4	2.919
c2a_04_m0051	mark	4	4.439
c2a_04_m0052	mark	7	2.847
c2a_05_m0053	mark	4	3.164
c2a_05_m0054	mark	7	4.015
c2a_05_m0055	mark	3	2.792
c2a_05_m0056	mark	12	4.815
c2a_05_m0057	mark	7	5.184
c2a_05_m0058	mark	12	3.624
c2a_05_m0059	mark	10	4.859
c2a_05_m0060	mark	4	3.729
c2a_05_m0061	mark	0	3.837
c2a_05_m0062	mark	5	2.727
c2a_06_m0063	mark	4	4.281
c2a_06_m0064	mark	7	5.055
c2a_06_m0065	mark	1	4.059
c2a_06_m0066	mark	11	5.446
c2a_06_m0067	mark	5	3.928
c2a_06_m0068	mark	4	2.207
c2a_06_m0069	mark	7	4.408
c2a_06_m0070	mark	11	3.991
c2a_06_m0071	mark	11	5.193
c2a_06_m0072	mark	5	4.021
c2a_06_m0073	mark	4	4.936
c2a_06_m0074	mark	4	2.898
c2a_06_m0075	mark	3	3.521
c2a_07_m0076	mark	3	2.289
c2a_07_m0077	mark	7	2.407
c2a_08_m0078	mark	1	3.646
c2a_08_m0079	mark	1	4.055
c2a_08_m0080	mark	5	4.561
c2a_08_m0081	mark	5	5.968
c2a_08_m0082	mark	4	3.813
c2a_08_m0083	mark	15	9.214
c2a_08_m0084	mark	10	7.481
c2a_08_m0085	mark	10	5.808
c2a_08_m0086	mark	17	4.920
c2a_08_m0087	mark	5	4.201
c2a_08_m0088	mark	5	4.556
c2a_08_m0089	mark	7	2.841
c2a_08_m0090	mark	17	2.164
c2a_09_m0091	mark	2	4.949
c2a_09_m0092	mark	0	9.434
c2a_09_m0093	mark	8	8.502
c2a_09_m0094	mark	5	5.724
c2a_09_m0095	mark	3	2.695
c2a_09_m0096	mark	7	3.223
c2a_09_m0097	mark	0	11.313
c2a_09_m0098	mark	12	4.475
c2a_09_m0099	mark	5	2.599
c2a_09_m0100	mark	0	5.882
c2a_10_m0101	mark	12	5.352
c2a_10_m0102	mark	2	4.833
c2a_10_m0103	mark	9	3.193
c2a_10_m0104	mark	3	3.198
c2a_10_m0105	mark	3	4.154
c2a_10_m0106	mark	2	7.804
c2a_10_m0107	mark	11	7.550
c2a_10_m0108	mark	13	6.001
c2a_10_m0109	mark	6	10.397
c2a_10_m0110	mark	3	2.860
c2a_10_m0111	mark	10	6.584
c2a_10_m0112	mark	10	7.686
c2a_11_m0113	mark	3	3.691
c2a_11_m0114	mark	3	4.473
c2a_12_m0115	mark	11	4.809
c2a_12_m0116	mark	2	7.074
c2a_12_m0117	mark	12	3.120
c2a_12_m0118	mark	3	2.372
c2a_12_m0119	mark	0	5.320
c2a_12_m0120	mark	5	5.969
c2a_13_m0121	mark	12	8.541
c2a_13_m0122	mark	6	7.312
c2a_13_m0123	mark	6	4.285
c2a_13_m0124	mark	12	2.786
c2a_13_m0125	mark	7	5.161
c2a_14_m0126	mark	1	6.593
c2a_14_m0127	mark	11	7.304
c2a_14_m0128	mark	3	3.975
c2a_14_m0129	mark	8	4.044
c2a_14_m0130	mark	15	8.204
c2a_14_m0131	mark	3	3.187
c2a_14_m0132	mark	3	2.931
c2a_14_m0133	mark	7	2.841
c2a_14_m0134	mark	19	0.000
c2a_14_m0135	mark	8	5.298
c2a_14_m0136	mark	10	5.568
c2a_14_m0137	mark	5	5.637
c2a_15_m0138	mark	11	5.969
c2a_15_m0139	mark	6	7.270
c2a_15_m0140	mark	7	2.841
c2a_15_m0141	mark	8	3.788
c2a_15_m0142	mark	15	5.609
c2a_15_m0143	mark	5	4.103
c2a_16_m0144	mark	9	3.985
c2a_16_m0145	mark	3	2.184
c2a_16_m0146	mark	11	3.550
c2a_16_m0147	mark	9	7.375
c2a_16_m0148	mark	3	4.366
c2a_16_m0149	mark	2	5.386
c2a_17_m0150	mark	1	6.475
c2a_17_m0151	mark	6	8.777
c2a_17_m0152	mark	10	5.271
c2a_17_m0153	mark	6	8.489
c2a_17_m0154	mark	5	2.214
c2a_17_m0155	mark	0	5.578
c2a_17_m0156	mark	5	3.305
c2b_01_m0001	mark	1	6.722
c2b_01_m0002	mark	17	3.751
c2b_01_m0003	mark	0	10.515
c2b_01_m0004	mark	11	10.195
c2b_01_m0005	mark	3	3.242
c2b_01_m0006	mark	2	5.448
c2b_01_m0007	mark	0	11.219
c2b_01_m0008	mark	8	4.648
c2b_01_m0009	mark	10	5.206
c2b_01_m0010	mark	3	4.343
c2b_01_m0011	mark	7	3.720
c2b_01_m0012	mark	3	4.241
c2b_01_m0013	mark	5	2.595
c2b_01_m0014	mark	11	6.090
c2b_01_m0015	mark	3	3.754
c2b_01_m0016	mark	12	4.386
c2b_01_m0017	mark	1	7.457
c2b_02_m0018	mark	6	6.125
c2b_02_m0019	mark	11	4.530
c2b_02_m0020	mark	11	9.011
c2b_02_m0021	mark	2	11.719
c2b_02_m0022	mark	8	9.695
c2b_02_m0023	mark	17	2.779
c2b_02_m0024	mark	17	3.155
c2b_02_m0025	mark	5	4.178
c2b_02_m0026	mark	1	5.327
c2b_02_m0027	mark	17	2.871
c2b_02_m0028	mark	5	3.909
c2b_02_m0029	mark	1	4.271
c2b_02_m0030	mark	4	4.550
c2b_02_m0031	mark	5	5.150
c2b_02_m0032	mark	5	5.295
c2b_02_m0033	mark	11	5.313
c2b_02_m0034	mark	0	5.631
c2b_03_m0035	mark	2	12.215
c2b_03_m0036	mark	1	6.180
c2b_03_m0037	mark	12	3.987
c2b_03_m0038	mark	12	6.028
c2b_03_m0039	mark	3	3.118
c2b_03_m0040	mark	9	4.203
c2b_03_m0041	mark	13	10.269
c2b_03_m0042	mark	5	4.190
c2b_03_m0043	mark	5	4.144
c2b_04_m0044	mark	3	2.583
c2b_04_m0045	mark	14	0.000
c2b_04_m0046	mark	13	7.063
c2b_04_m0047	mark	8	3.894
c2b_04_m0048	mark	9	5.811
c2b_04_m0049	mark	9	5.788
c2b_04_m0050	mark	12	16.377
c2b_04_m0051	mark	15	6.619
c2b_04_m0052	mark	3	3.956
c2b_05_m0053	mark	12	4.267
c2b_06_m0054	mark	6	10.917
c2b_06_m0055	mark	3	7.288
c2b_06_m0056	mark	3	4.012
c2b_06_m0057	mark	3	4.609
c2b_06_m0058	mark	3	2.614
c2b_06_m0059	mark	0	6.389
c2b_06_m0060	mark	3	3.801
c2b_06_m0061	mark	18	0.000
c2b_06_m0062	mark	12	5.017
c2b_07_m0063	mark	5	4.012
c2b_07_m0064	mark	9	7.604
c2b_07_m0065	mark	11	7.051
c2b_07_m0066	mark	11	9.188
c2b_07_m0067	mark	15	6.260
c2b_07_m0068	mark	7	4.810
c2b_07_m0069	mark	15	8.052
c2b_07_m0070	mark	0	7.999
c2b_08_m0071	mark	11	5.377
c2b_08_m0072	mark	4	3.573
c2b_08_m0073	mark	2	6.441
c2b_08_m0074	mark	11	4.901
c2b_08_m0075	mark	3	4.337
c2b_08_m0076	mark	7	3.174
c2b_08_m0077	mark	7	3.161
c2b_09_m0078	mark	7	3.391
c2b_09_m0079	mark	8	7.339
c2b_09_m0080	mark	3	4.635
c2b_09_m0081	mark	7	2.513
c2b_09_m0082	mark	13	9.634
c2b_09_m0083	mark	3	3.732
c3_01_m0001	mark	4	3.472
c3_01_m0002	mark	3	2.940
c3_01_m0003	mark	2	6.161
c3_01_m0004	mark	10	7.221
c3_01_m0005	mark	7	3.929
c3_01_m0006	mark	13	7.633
c3_01_m0007	mark	3	5.946
c3_01_m0008	mark	7	5.020
c3_01_m0009	mark	3	4.084
c3_01_m0010	mark	2	6.048
c3_01_m0011	mark	17	3.074
c3_01_m0012	mark	5	4.661
c3_02_m0013	mark	12	6.566
c3_02_m0014	mark	7	5.491
c3_02_m0015	mark	11	6.138
c3_02_m0016	mark	15	13.006
c3_02_m0017	mark	1	4.248
c3_02_m0018	mark	0	7.392
c3_02_m0019	mark	7	5.796
c3_02_m0020	mark	10	8.649
c3_02_m0021	mark	4	5.685
c3_03_m0022	mark	15	6.927
c3_03_m0023	mark	9	3.418
c3_03_m0024	mark	11	6.994
c3_03_m0025	mark	3	5.536
c3_03_m0026	mark	15	8.777
c3_03_m0027	mark	5	4.040
c3_04_m0028	mark	2	5.583
c3_04_m0029	mark	2	5.406
c3_04_m0030	mark	3	3.170
c3_04_m0031	mark	7	3.500
c3_04_m0032	mark	1	3.962
