rah_id	date	title	url	classification
12842	1777	Plano de la Colonia del Sacram.to situada en la Costa Septentrion.l del Río de la Plata. Leg.s al O. de Montevideo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12842	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12843	1777	Plano de la Plaza de la Colonia del Sacramento : situada sobre la Costa Septentrional del Río de la Plata. Demuestrase las Baterías, y ataques, que la pusieron los Españoles el día 1º de Octubre del Año de 1762, mandados por el Ex.mo S. D. Pedro Cevallos, a quienes se rindió a fines de dho. mes y Año [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12843	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12844	1777	Plano d[e] la Ciu[da]d y Pverto del Río Janeiro, Situado en la Latitud al Sur d[e] 23º y en la Longit[u]d d[e] 334º 26'. Meridiano de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12844	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12845	1777	Plano de la Isla y Puerto de Santa Catalina situado en la América Meridional. Hállase su Puerto en la Punta del Norte, en 27 grados 26 minutos de Latitud Austral, y en 327 grados 36 minutos de Longitud contada desde el Pico de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12845	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12866	1797	Mapa de la Galia Antigua dividida en diez y siete provincias romanas en tiempo del Emperador Honorio [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12866	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12883	1780	Mapa de una porción del Reyno de España que comprehende los parages por donde anduvo Don Quijote, y los sitios de sus aventuras [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12883	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12886	1807	Mapa topográfico de Barcelona. Dedicado al Exmo. Señor Duque del Ynfantado [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12886	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12892	1812	Plano de Madrid dividido en diez quarteles [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12892	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12906	1779	Mapa de la Isla de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12906	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12938	1804-1810	Mapa geográfico y general de las Islas Baleares y Pithyusas [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12938	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12983	1783	Plano de la bahía de Argel, Situada en la costa de Africa: Explicación del ataque de executó en esta Bahía el Exmo. Señor Don Antonio Barceló, siendo su Mayor General el Capitán de Navío Don Joseph Lorenzo de Goycoechea, a principios de agosto de 1783 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12983	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12985	1817	Plano de la Ciudad de Toluca situada al Sud-oeste de México á los 19º 10' de latitud y los 276º 40' de longitud, contados desde el Pico de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12985	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12989	1753	[Plano topográfico de la Ciudad de México] con la distancia de tres leguas por cada rumbo para que se tengan presentes los reparos que se deverán practicar para precervarla de la innundación  sus arravales y entradas para que se venga en conozimiento de las Azequias, ríos, vertientes y desagües que ocurren a esta Imperial Ciudad Mexicana [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12989	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12999	1775	Mapa geográfico de América Meridional [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12999	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
13024	1979	Perspectiva parcial del centro de Madrid [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=13024	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
1306	1818	El Ministro Eguía, a Morillo, contestando a su despacho de 22 de julio sobre el precario estado del Ejército de mar y tierra, de su mando. Madrid, 28 de octubre de 1818.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=1306	excluded-known: already printed, Rodríguez Villa (excluded in Europeana/RAH section)
13182	1838	[Cartas del Marqués de Valgomera a la Reina Mª Cristina.  Madrid, 1 de diciembre de 1838 Madrid, 2 de diciembre de 1838. Adjuntando copia de carta. Copia de carta del marqués de Rodil. Ciudad Rodrigo, 26 noviembre de 1838. Madrid, 7 de diciembre de 1838 Madrid, 7 de diciembre de 1838 Partes de policía de distintas provincias españolas, recibidos en el Ministerio de la Gobernación. Diciembre de 1838. Papel doblado conteniendo trozos de naipes y papelillos con signos o claves.] [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=13182	excluded-noise: other
14495	1869	[Cartas y documentos cruzados entre la Reina Isabel II y Luis González Bravo. Ministro de Gobernación. Carta de González Bravo. Nota cifrada del Conde de la Cañada. 18 de noviembre de 1869.] [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=14495	excluded-known: N2 Cañada (already on QUEUE.md)
1487	1819	El Ministro de la Guerra, Alós, a Morillo, trasladándole copia del despacho remitido al Virrey del Perú sobre el estado crítico del general después de la derrota de la 3.ª División de su mando y de los auxilios que se preparan para socorrerle. Despacho muy reservado y cifrado. Madrid, 4 de diciembre de 1819	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=1487	excluded-known: already printed, Rodríguez Villa (excluded in Europeana/RAH section)
15711	1868	[Cartas y documentos cruzados entre la Reina Isabel II y el Conde de Xiquena. Copia del telegrama cifrado al Ministro de la Reina en Munich. 3 de mayo de 1868] [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=15711	excluded-known: E1 Xiquena (already on QUEUE.md, record id newly identified)
15907	1813	Plano de la Ysla de Cuba [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=15907	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
15917	1860	Península Ibérica [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=15917	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
15919	1705	Carte historique et geographique des Royaumes d' Espagne et de Portugal divisés selon leurs Royaumes et Provinces [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=15919	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
1759	1817	Morillo, al Ministro de la Guerra participándole el recibo de la Real Orden reservada de 28 de junio último a la que dará el más exacto cumplimiento y propone en su consecuencia una clave de cifras para comunicar los asuntos reservados. Calabozo, 19 de noviembre de 1817.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=1759	excluded-known: already printed, Rodríguez Villa t.III doc.655 pp.462-463 (new exclusion this pass)
1864	s. d.	Claves utilizadas por Morillo en su correspondencia.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=1864	excluded-noise: other
1957	1817	Morillo al Ministro de la Guerra participándole el recibo de la Real Orden reservada de 25 de junio último, a la que dará el más exacto cumplimiento, y propone una clave en cifra para comunicar los asuntos reservados. Calabozo, 19 de noviembre de 1817.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=1957	excluded-known: N1 Morillo (already on QUEUE.md)
2242	1817	Carta reservada y cifrada del General Enrile a Morillo dándole cuenta de sus gestiones en España. Madrid, 15 de julio de 1817.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=2242	excluded-known: N1 Morillo (already on QUEUE.md)
2845	1819	Manuel Carmona a Morillo sobre lo comunicado por el Comandante Militar de San Fernando acerca de la situación del enemigo; llegada de doscientas treinta y nueve reses a la plaza; no comunica el estado de la ciudad y su guarnición porque carece de clave y las cartas pueden ser interceptadas por el enemigo. Victoria, 15 de septiembre de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=2845	morillo-cluster-lead (not tabled, see QUEUE.md)
28955	1923	Carta telegráfica y telefónica de España [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=28955	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
28967	1860	Mapa geográfico-estadístico-itinerario de la provincia de Salamanca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=28967	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
28972	1823	Carte-Itinéraire de l'Espagne et du Portugal [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=28972	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
28978	1906	Combate Naval sostenido en las aguas del Cabo Trafalgar el día 21 de octubre de 1805 entre la Escuadra combinada de Francia y España y la Inglesa al mando del Vice-Almirante Nelson. Segunda posición a las dos de la tarde [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=28978	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
28979	1906	Combate Naval sostenido en las aguas del Cabo Trafalgar el día 21 de octubre de 1805 entre la Escuadra combinada de Francia y España y la Inglesa al mando del Vice-Almirante Nelson. Tercera posición a las cuatro de la tarde [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=28979	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29011	1859	Croquis del campo del Serrallo ocupado por el ejército de Africa en Noviembre de 1859 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29011	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29013	1808	Map of the Country round Cadiz : comprehending St. Lucar de Barrameda, Xerez, Medina, Conil, Chiclana &amp;c. [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29013	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29028	1943	Provincia de Burgos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29028	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29030	1940	Provincia de Valladolid [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29030	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29031	1942	Provincia de Santander [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29031	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29045	1916	Provincia de Málaga : planimetría y nivelación [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29045	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29057	1798	Carta esférica del Río de la Plata desde su desembocadura hasta Buenos Aires [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29057	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29081	1798	Plano del Puerto y Ciudad de La Habana [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29081	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29082	1788	Plano de la Ciudad, Puerto, y Arsenal de Cartagena, situado el Observatorio de Caballeros Guardias Marinas en Latitud N. 37º. 35'. 50". y Longitud oriental de Cadiz 5º. 16' [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29082	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29083	1805	Carta esférica del Mar de las Antillas y de las Costas de Tierra Firme, desde la Isla de Trinidad, hasta el Golfo de Honduras [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29083	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29084	1786	Plano geométrico de la Bahía de Algeciras y Gibraltar [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29084	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29085	1780	A Chart of the British Channel and the Bay of Biscay. With a Part of the North Sea and the extrance of St. Georges  Channell [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29085	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29086	1777	A New hydrographycal Survey of the British Channel. With part of the Atlantic Ocean as far as Cape Clear [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29086	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29092	1823	Mapa Civil y Militar de España y Portugal, con la nueva División en distritos. Enriquecido de los planes particulares de 34 Ciudades y puertos principales. Hoja 6 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29092	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29106	1870	Carte du Théatre de la Guerre [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29106	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29111	1881	Mapa general de la parte septentrional del África antigua [Material cartográfico] : Teatro principal, de las más importantes guerras que han tenido lugar, en este país	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29111	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29112	1840	Plan de la Bataille, livrée le 9 Aout sous Akhaltsikh par les troupes Russes aux ordres du Maréchal Paskevitch a l´armée Turque forte de 30.000 hommes et commandée par kiossa-Méhémed et Mustapha-Pacha [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29112	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29114	1854	Plan du siége de Silistria en 1828 et 1829  [Material cartográfico] ; Bataille de Kulewtscha a Juin 1829	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29114	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29116	1840	Plan du siége et de l`assaut de la forteresse de Kars [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29116	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29117	1857	Plan des opérations du siége de Sébastopol et les Positions occupées par les armées française et anglaise devant cette ville 1855 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29117	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29118	1857	Carte générale du Théatre de la guerre en Europe et en Asie. Par le méthode Prompt-Trouveur [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29118	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29119	1840	Plan de la Prise d'Arzerum [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29119	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29120	1828	Teatro de la guerra presente entre rusos y turcos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29120	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29123	1857	Teatro de la guerra en Crimea [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29123	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29126	1840	Plan de la bataille livrée le 19 Juin 1829 près du village de Kainlï dans les gorges du Saganlugh par les troupes Russes aux ordres du Général Comte Paskevitch, a l'armée Turque commandée para le Seraskier d'Arzerum Salegh-Pacha [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29126	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29127	1840	Plan du siége et de l'assaut d'Akhaltsikh du 5 au 15 Aout par les troupes Russes sous les ordres du Maréchal Paskewitch [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29127	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29128	1840	Plan du camp de Hagkhi Pacha dans les gorges du Milli-Duz enlevé d´assaut para les troupes Russes aux ordres du Maréchal Paskevitch le 20 juin 1829 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29128	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29129	1840	Plan de la forteresse de Baïazeth et de ses environs [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29129	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29135	1840	Plan de la bataille de Baïburt. Livrée le 27 Septembre 1829, par les tropes Russes aux ordres du Général Comte Paskevitch, aux troupes Turques commandées par Osman Pacha à deux queues [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29135	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
29136	1815	Plan zur Ubersicht der Armee operationen während der Tage vom 15ten bis 19ten Junt 1815 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=29136	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
3886	1819	Morales a Morillo sobre los oficios enviados por Montero, la clave utilizada y su desconocimiento de la misma; regreso de Arroyo a Guadarrama. Guardatinajas, 10 de septiembre de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=3886	morillo-cluster-lead (not tabled, see QUEUE.md)
3893	1819	Morales a Morillo comunicándole el recibo de la clave de la correspondencia con Montero; 3 er Batallón del Rey; necesidad de armamento; noticias sobre Arroyo y Sicilia, lo mismo que de Calzada; preocupación por si las cartas han sido abiertas. Guardatinajas, 19 de septiembre de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=3893	morillo-cluster-lead (not tabled, see QUEUE.md)
4332	1819	Aldama a Morillo sobre el envío de la correspondencia anunciada por medio de Sebastián Mieryterán; su próxima salida hacia los Valles; marcha de Ramos a San Fernando con más de doscientos hombres; adjunta una nota con la clave que utilizará en caso necesario. Calabozo, 28 de abril de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=4332	morillo-cluster-lead (not tabled, see QUEUE.md)
45	0801-0900	De ieiunio Ninnivitarum [Manuscrito] ; De compunctione cordis ad Demetrium ; Quod nemo laeditur nisi a seipso ...	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=45	excluded-noise: foliation/musical/other established noise pattern
4537	1819	Morillo a Pereira indicándole la clave que debe utilizar en la correspondencia, clave que también debe pasar al Comandante Eugenio Arana. Calabozo, 19 de julio de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=4537	morillo-cluster-lead (not tabled, see QUEUE.md)
45680	1663	Breve ilustración y sucinta prueba de lo que cifran los quadros genealógicos de su casa que el año 1658 el Barón Conde de Cervellón hizo formar.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=45680	excluded-noise: foliation/musical/other established noise pattern
48072	[S.a.]	Costados de Castellví y Ximénez de Urrea, Blasco y Claver, conde de Carlet. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=48072	excluded-noise: other
48393	[S.a.]	Costados de Felipe Lino de Castellví y de Urrea, Blasco y Clavero, IV conde de Carlet. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=48393	excluded-noise: other
48837	[S.a.]	Costados de Rui Gómez de Silva y de Silva, Enríquez de Noroña, I duque de Estremera en 1568, I duque de Pastrana, duque de Francavilla, marqués de Diano, conde de Mélito, clavero de la Orden de Calatrava, sumiller de Corps de Felipe II, de sus Consejos de Estado y Guerra, contador mayor de Castilla. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=48837	excluded-noise: other
48972	[S.a.]	Costados de Enrique Dávila Guzmán y Enríquez Fernández de Córdoba y Toledo, I marqués de Povar, clavero de la Orden de Alcántara, capitán de la guardia española. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=48972	excluded-noise: other
4936	1819	Barreiro a Morillo sobre la aproximación enemiga a la cordillera cercana a los Llanos de Casanare; envío de espías para vigilar sus fuerzas; armas con las que cuentan los insurgentes; lugares clave: Chita, Payá, Zapatosa. Sogamoso, 23 de marzo de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=4936	excluded-known: clave = key LOCATIONS (lugares clave), not cipher key -- different sense
50631	[S.a.]	Tabla genealógica de la familia de Cárdenas, en Nápoles, marqueses de Laino. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=50631	excluded-noise: other
51838	[S.a.]	Tabla genealógica de la familia de Santillán, oriunda de Sevilla, que pasó al Perú. [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=51838	excluded-noise: other
5186	1820	Herrera a Morillo en carta cifrada dándole noticias de Romerito, que iba en busca de Bolívar. Guanare, 7 de noviembre de 1820.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=5186	excluded-known: N1 Morillo (already on QUEUE.md)
5195	1820	Morillo a Herrera en carta particular sobre la fuerza que tiene el enemigo; importancia que tiene el mantener buenos espías; debe numerar los pliegos que envíe desde Guanare; clave para asuntos reservados; deserciones en el Batallón del Príncipe. Barquisimeto, 28 de octubre de 1820.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=5195	morillo-cluster-lead (not tabled, see QUEUE.md)
5894	1818	José M.a Chacón a Morillo sobre los víveres recibidos; a continuación unos renglones cifrados en los que indica su salida hacia la isla de San Bartolomé; visita que ha realizado a la isla de Trinidad. Golfo de Guiria, 10 de mayo de 1818.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=5894	excluded-noise: other
5935	1819	Manuel Carmona a Morillo sobre diversos asuntos, entre ellos los documentos recibidos de San Fernando sobre fuerza disponible; estado de la fortificación; escasez de alimentos; almacenes de víveres; falta de clave para la correspondencia. Victoria, 30 de septiembre de 1819.	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=5935	morillo-cluster-lead (not tabled, see QUEUE.md)
61	1401-1500	[Litterae solemnes] [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=61	excluded-noise: foliation/musical/other established noise pattern
82	1201-1300	Liber Decretorum [Manuscrito]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=82	excluded-noise: foliation/musical/other established noise pattern
