line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
16	f55v_16_008	8	624	1397	38	54	e	3.324	1.00	e	
16	f55v_16_009	9	664	1388	27	51	psi	6.667	0.80	_	
16	f55v_16_010	10	679	1390	47	81	g	4.531	0.80	g	
16	f55v_16_011	11	733	1417	40	33	H	2.839	1.00	H	o|1
16	f55v_16_012	12	782	1421	34	21	]	4.416	1.00	]	
16	f55v_16_013	13	801	1393	36	27	nt	5.106	0.62	nt	
16	f55v_16_014	14	842	1385	44	87	g	4.862	0.78	_	
16	f55v_16_015	15	880	1385	17	29	S	3.662	1.00	S	
16	f55v_16_016	16	895	1415	50	17	rz	1.895	1.00	rz	
16	f55v_16_017	17	940	1419	28	34	g	2.418	1.00	g	5
16	f55v_16_018	18	973	1423	28	24	S7	2.863	1.00	S7	#
16	f55v_16_019	19	1026	1424	18	21	a	5.204	1.00	a	dot
16	f55v_16_020	20	1039	1390	14	27	S	3.838	1.00	S	
16	f55v_16_021	21	1046	1415	23	31	tee	2.765	1.00	tee	
16	f55v_16_022	22	1068	1418	26	30	lam	2.023	1.00	lam	5
16	f55v_16_023	23	1106	1423	22	25	o.	4.509	1.00	o.	
16	f55v_16_024	24	1129	1426	43	45	y	4.302	0.80	y	
16	f55v_16_025	25	1171	1432	26	26	S7	2.795	1.00	S7	
16	f55v_16_026	26	1199	1409	42	38	y	5.489	1.00	y	
16	f55v_16_027	27	1254	1390	40	56	_	4.293	1.00	_	
16	f55v_16_028	28	1288	1431	28	33	g	2.917	1.00	g	
16	f55v_16_029	29	1311	1410	27	13	Z	6.382	1.00	Z	
16	f55v_16_030	30	1336	1414	40	40	S4	2.645	1.00	S4	
16	f55v_16_031	31	1382	1412	46	34	dl	2.482	1.00	dl	
16	f55v_16_032	32	1420	1416	27	32	+	2.807	0.80	+	
17	f55v_17_001	1	422	1503	15	28	S	5.558	0.81	S	
17	f55v_17_002	2	455	1504	37	28	N	4.053	0.38	Lx	#
17	f55v_17_003	3	544	1512	19	24	_	2.829	1.00	_	1|1
17	f55v_17_004	4	572	1485	134	69	_	4.803	1.00	_	
17	f55v_17_005	5	715	1517	16	25	g	3.009	0.60	_	
17	f55v_17_006	6	732	1489	40	43	_	3.912	1.00	_	
17	f55v_17_007	7	771	1509	13	25	S	3.186	1.00	S	dot
17	f55v_17_008	8	786	1487	86	56	_	4.498	1.00	_	
17	f55v_17_009	9	869	1501	43	55	y	2.867	1.00	y	
17	f55v_17_010	10	921	1509	36	30	e	3.459	1.00	e	
17	f55v_17_011	11	944	1508	35	19	_	5.135	0.62	Z	
17	f55v_17_012	12	980	1484	33	41	_	2.648	1.00	_	
17	f55v_17_013	13	1026	1482	49	48	ch	5.982	0.82	ch	
17	f55v_17_014	14	1079	1476	21	64	_	2.154	1.00	_	dot
17	f55v_17_015	15	1120	1481	35	55	_	3.405	1.00	_	
17	f55v_17_016	16	1165	1484	54	67	_	4.758	1.00	_	1|1
17	f55v_17_017	17	1220	1503	34	31	#	4.819	0.81	#	
17	f55v_17_018	18	1275	1511	36	19	m	4.509	0.81	_	
17	f55v_17_019	19	1312	1476	76	54	_	4.801	0.83	_	
17	f55v_17_020	20	1388	1505	36	23	_	4.601	0.62	_	
17	f55v_17_021	21	1420	1513	40	18	w	6.709	0.22	Z	
18	f55v_18_001	1	407	1564	43	53	y	3.794	1.00	y	
18	f55v_18_002	2	448	1587	26	56	p	3.043	1.00	p	
18	f55v_18_003	3	475	1592	38	25	_	4.104	1.00	_	
18	f55v_18_004	4	509	1590	42	27	#	5.438	0.59	#	
18	f55v_18_005	5	568	1555	38	62	y	4.848	0.62	y	
18	f55v_18_006	6	613	1594	14	26	S	4.759	1.00	S	
18	f55v_18_007	7	648	1557	50	98	_	6.725	0.60	_	
18	f55v_18_008	8	728	1550	39	67	L	3.424	0.83	L	
18	f55v_18_009	9	772	1590	28	24	N	2.855	1.00	N	
18	f55v_18_010	10	812	1587	46	33	Lx	3.778	0.82	Lx	
18	f55v_18_011	11	863	1568	38	69	_	5.406	0.59	_	
18	f55v_18_012	12	916	1578	40	55	_	8.663	0.80	e	
18	f55v_18_013	13	952	1588	12	22	S	4.424	1.00	S	7
18	f55v_18_014	14	1000	1562	29	50	_	2.106	1.00	_	~
18	f55v_18_015	15	1019	1586	28	28	H	5.312	0.56	H	
18	f55v_18_016	16	1049	1557	38	55	_	3.111	1.00	_	
18	f55v_18_017	17	1082	1588	32	23	_	4.601	0.41	_	
18	f55v_18_018	18	1111	1590	27	21	N	4.825	1.00	N	
18	f55v_18_019	19	1154	1590	59	20	_	3.008	1.00	_	
18	f55v_18_020	20	1215	1564	38	46	_	3.517	1.00	_	
18	f55v_18_021	21	1259	1578	46	40	S4	3.120	1.00	S4	
18	f55v_18_022	22	1309	1573	44	37	dl	2.256	1.00	dl	
18	f55v_18_023	23	1353	1579	41	34	H	2.829	1.00	H	1|o
18	f55v_18_024	24	1399	1586	35	19	]	2.441	1.00	]	o
18	f55v_18_025	25	1437	1590	23	14	_	6.539	0.80	_	
19	f55v_19_001	1	420	1679	21	27	eps	3.575	1.00	eps	7
19	f55v_19_002	2	447	1651	42	53	Z	5.117	1.00	Z	
19	f55v_19_003	3	484	1675	29	43	psi	2.955	1.00	psi	
19	f55v_19_004	4	521	1672	16	28	eps	3.201	1.00	eps	5
19	f55v_19_005	5	540	1675	34	24	Z	4.319	1.00	Z	ot
19	f55v_19_006	6	600	1670	39	33	e	2.971	1.00	e	dot|+
19	f55v_19_007	7	651	1662	27	33	lam	2.522	1.00	lam	
19	f55v_19_008	8	682	1640	43	50	wd	3.035	1.00	wd	
19	f55v_19_009	9	726	1667	51	20	rz	2.180	1.00	rz	
19	f55v_19_010	10	782	1673	40	27	e	3.316	1.00	e	#
19	f55v_19_011	11	820	1644	48	75	g	3.165	1.00	g	dot
19	f55v_19_012	12	853	1672	33	43	y	3.137	1.00	y	
19	f55v_19_013	13	892	1648	39	49	L	3.280	1.00	L	
19	f55v_19_014	14	938	1646	37	81	bh	4.032	1.00	_	
19	f55v_19_015	15	988	1674	18	28	eps	3.517	1.00	eps	1
19	f55v_19_016	16	1008	1681	57	17	w	2.213	1.00	w	
19	f55v_19_017	17	1072	1658	40	49	e	3.874	1.00	e	dot
19	f55v_19_018	18	1115	1652	35	55	Z	5.316	0.42	f	
19	f55v_19_019	19	1152	1674	34	21	]	4.040	1.00	]	
19	f55v_19_020	20	1173	1647	35	29	nt	5.106	0.82	nt	
19	f55v_19_021	21	1201	1656	51	42	S4	2.472	1.00	S4	
19	f55v_19_022	22	1261	1644	43	292	_	3.469	0.87	_	
19	f55v_19_023	23	1301	1669	22	35	eps	3.310	1.00	eps	
19	f55v_19_024	24	1323	1666	22	28	+	4.485	1.00	+	
19	f55v_19_025	25	1357	1667	103	28	_	3.444	1.00	_	
