line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
16	f56r_16_004	4	328	1432	30	29	S7	5.315	0.41	_	
16	f56r_16_005	5	366	1428	45	42	Lx	3.636	1.00	Lx	
16	f56r_16_006	6	423	1426	35	39	H	3.248	1.00	H	1|o
16	f56r_16_007	7	460	1430	24	30	tee	2.959	1.00	tee	
16	f56r_16_008	8	502	1434	21	32	eps	3.531	1.00	eps	1
16	f56r_16_009	9	528	1437	60	20	w	2.301	1.00	w	
16	f56r_16_010	10	594	1413	41	54	e	4.406	1.00	e	dot
16	f56r_16_011	11	638	1440	28	30	S7	3.574	1.00	S7	+
16	f56r_16_012	12	674	1432	38	21	]	4.324	1.00	]	ot
16	f56r_16_013	13	722	1427	36	47	y	3.321	1.00	y	
16	f56r_16_014	14	743	1429	40	53	y	3.293	1.00	y	
16	f56r_16_015	15	779	1431	25	37	g	2.407	1.00	g	1
16	f56r_16_016	16	816	1429	24	27	o.	3.217	1.00	o.	
16	f56r_16_017	17	842	1436	24	25	S7	2.572	1.00	S7	
16	f56r_16_018	18	867	1427	24	31	lam	2.010	1.00	lam	
16	f56r_16_019	19	886	1406	48	78	g	2.346	1.00	g	~
16	f56r_16_020	20	938	1407	23	67	bh	1.357	1.00	bh	
16	f56r_16_021	21	965	1429	37	23	_	5.248	0.80	_	
16	f56r_16_022	22	998	1435	28	29	S7	1.819	1.00	S7	
16	f56r_16_023	23	1029	1428	23	27	o.	3.870	1.00	o.	
16	f56r_16_024	24	1069	1430	19	29	eps	4.441	1.00	eps	5
16	f56r_16_025	25	1079	1398	36	86	g	2.790	0.82	g	
16	f56r_16_026	26	1123	1414	31	62	phi	1.807	1.00	phi	
16	f56r_16_027	27	1145	1402	44	80	g	2.039	1.00	g	
16	f56r_16_028	28	1193	1438	27	29	S7	4.047	1.00	S7	
16	f56r_16_029	29	1213	1405	35	29	#	3.699	1.00	#	
17	f56r_17_001	1	201	1491	42	62	e	4.890	1.00	e	
17	f56r_17_002	2	243	1510	48	48	Lx	5.466	0.60	Lx	dot
17	f56r_17_003	3	282	1517	35	57	y	3.649	1.00	y	
17	f56r_17_004	4	331	1482	23	65	_	2.201	1.00	_	
17	f56r_17_005	5	352	1521	26	28	S7	2.269	1.00	S7	
17	f56r_17_006	6	390	1511	17	30	tee	3.312	0.56	S	
17	f56r_17_007	7	402	1475	19	28	g	4.999	1.00	g	
17	f56r_17_008	8	422	1510	44	40	Lx	3.247	1.00	Lx	
17	f56r_17_009	9	473	1497	42	53	S4	2.694	1.00	S4	
17	f56r_17_010	10	544	1499	21	47	_	5.734	0.81	S	
17	f56r_17_011	11	564	1508	52	63	_	5.086	0.82	_	
17	f56r_17_012	12	611	1510	27	29	N	3.455	1.00	N	
17	f56r_17_013	13	655	1481	24	61	_	2.585	1.00	_	
17	f56r_17_014	14	668	1487	84	54	_	4.071	1.00	_	
17	f56r_17_015	15	754	1513	27	25	_	5.312	0.38	_	
17	f56r_17_016	16	781	1515	11	22	_	3.307	1.00	_	
17	f56r_17_017	17	788	1515	61	23	_	3.998	1.00	_	dot
17	f56r_17_018	18	866	1517	37	20	m	4.258	1.00	m	
17	f56r_17_019	19	906	1506	70	31	_	5.021	1.00	_	
17	f56r_17_020	20	975	1513	38	22	_	6.215	0.61	_	dot
17	f56r_17_021	21	1025	1515	39	33	w	6.897	0.60	w	
17	f56r_17_022	22	1066	1515	11	12	_	4.605	1.00	_	dot
17	f56r_17_023	23	1094	1556	14	25	S	3.020	1.00	S	
17	f56r_17_024	24	1101	1486	23	49	_	3.263	1.00	_	
17	f56r_17_025	25	1123	1510	29	25	N	3.455	1.00	N	1
17	f56r_17_026	26	1160	1556	9	12	_	4.762	1.00	_	
17	f56r_17_027	27	1171	1506	21	38	g	4.628	0.59	g	
17	f56r_17_028	28	1188	1510	46	66	_	6.862	1.00	_	
17	f56r_17_029	29	1232	1513	10	13	_	2.813	1.00	_	
18	f56r_18_001	1	199	1564	21	60	_	2.073	1.00	_	
18	f56r_18_002	2	210	1590	44	34	_	5.643	0.59	_	
18	f56r_18_003	3	266	1581	48	40	dl	2.984	1.00	dl	
18	f56r_18_004	4	295	1584	40	43	+	3.161	0.77	S4	
18	f56r_18_005	5	335	1596	53	43	w	5.579	1.00	w	
18	f56r_18_006	6	396	1592	20	31	tee	3.288	1.00	tee	
18	f56r_18_007	7	428	1600	35	23	w	4.258	1.00	w	
18	f56r_18_008	8	464	1604	64	18	w	1.645	1.00	w	
18	f56r_18_009	9	510	1597	42	57	y	2.358	1.00	y	
18	f56r_18_010	10	550	1603	28	31	S7	2.171	1.00	S7	
18	f56r_18_011	11	594	1597	18	29	eps	4.192	0.78	eps	1
18	f56r_18_012	12	614	1601	27	24	S7	3.135	1.00	S7	
18	f56r_18_013	13	651	1599	17	27	eps	5.041	1.00	eps	~
18	f56r_18_014	14	675	1569	50	54	wd	2.749	1.00	wd	
18	f56r_18_015	15	728	1600	24	24	_	1.634	1.00	_	
18	f56r_18_016	16	753	1596	47	24	rz	2.515	1.00	rz	
18	f56r_18_017	17	785	1602	37	38	g	2.447	1.00	g	5
18	f56r_18_018	18	826	1581	39	67	phi	2.858	1.00	phi	
18	f56r_18_019	19	847	1598	43	56	y	2.815	1.00	y	
18	f56r_18_020	20	896	1598	55	50	_	5.101	0.67	_	
18	f56r_18_021	21	929	1594	46	69	_	5.276	1.00	_	
18	f56r_18_022	22	978	1600	61	16	w	1.899	1.00	w	
18	f56r_18_023	23	1049	1598	22	23	a	5.221	1.00	a	1
18	f56r_18_024	24	1076	1592	23	31	lam	2.904	1.00	lam	
18	f56r_18_025	25	1114	1599	21	23	a	3.914	1.00	a	7
18	f56r_18_026	26	1153	1586	40	37	H	2.363	1.00	H	1
18	f56r_18_027	27	1175	1570	51	78	g	3.433	1.00	g	
19	f56r_19_001	1	19	1686	6	15	_	6.151	1.00	_	
19	f56r_19_002	2	196	1688	27	31	S7	2.199	1.00	S7	
19	f56r_19_003	3	212	1657	39	76	_	5.198	1.00	_	dot
19	f56r_19_004	4	237	1646	36	78	_	4.239	0.81	_	
19	f56r_19_005	5	267	1680	23	27	o.	2.956	1.00	o.	
19	f56r_19_006	6	306	1645	60	90	g	4.435	0.80	g	~
19	f56r_19_007	7	365	1674	38	39	H	3.199	1.00	H	1|o
19	f56r_19_008	8	412	1647	57	56	_	4.436	1.00	_	1
19	f56r_19_009	9	468	1680	37	44	y	2.777	1.00	y	
19	f56r_19_010	10	490	1679	36	54	y	2.127	1.00	y	
19	f56r_19_011	11	541	1635	45	75	y	5.529	0.81	y	
19	f56r_19_012	12	586	1684	26	31	S7	1.981	1.00	S7	
19	f56r_19_013	13	607	1652	35	28	#	3.931	1.00	#	
19	f56r_19_014	14	641	1680	35	21	]	3.978	1.00	]	o
19	f56r_19_015	15	675	1678	37	45	y	3.232	1.00	y	
19	f56r_19_016	16	698	1680	39	52	y	3.526	1.00	y	
19	f56r_19_017	17	751	1681	33	52	psi	2.985	1.00	psi	
19	f56r_19_018	18	787	1682	20	28	eps	3.589	1.00	eps	
19	f56r_19_019	19	807	1686	57	18	w	2.195	1.00	w	
19	f56r_19_020	20	870	1682	23	24	_	1.634	1.00	_	
19	f56r_19_021	21	897	1680	31	26	U	4.836	1.00	U	
19	f56r_19_022	22	926	1674	30	33	lam	2.086	1.00	lam	
19	f56r_19_023	23	965	1659	41	71	phi	2.444	1.00	phi	
19	f56r_19_024	24	1008	1675	41	39	Lx	4.125	1.00	Lx	
19	f56r_19_025	25	1061	1658	40	60	_	3.743	0.84	_	
19	f56r_19_026	26	1121	1647	29	54	_	2.994	1.00	_	
19	f56r_19_027	27	1157	1659	29	53	y	5.119	0.40	_	
19	f56r_19_028	28	1182	1677	18	25	_	6.511	0.60	_	
19	f56r_19_029	29	1197	1679	13	17	_	3.938	1.00	_	
19	f56r_19_030	30	1211	1640	21	61	_	4.417	1.00	_	
