path	bytes	sha1	dims	kind	source	cited_by
strips/f54r_L09b.jpg	99118	3d8303bb6117339cfae024d63e934834e1eaa751	1385x345	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L10a.jpg	79409	194066d25e2c304aae3c6c026a846749f33aa595	1242x299	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L10b.jpg	91872	9eb7065eca32d8d6218efb499bbce9fc3a5c6072	1538x299	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L11a.jpg	94919	3d6a7705cd3070d035b600dbf55b220045657578	1446x313	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L11b.jpg	93283	dbca4b3d0df59f2d0fe0b53ef497e3a11453b79d	1419x313	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L12a.jpg	90464	162ff06a70059becb1e9726ad9e60fe9ff92cace	1435x300	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L12b.jpg	99503	db0027b713bf2bfcafdc2b406e4530905261055f	1569x300	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L13a.jpg	93608	4ab3745024ec06d80389f74dfdca999f77f4ab7e	1374x314	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L13b.jpg	90333	deb73d4575f1182f7a2bf8831b6e7e9edebd7f9d	1402x314	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L14a.jpg	93766	b7179b4294047b56e07cf6c29dfbe4744f279e24	1548x304	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L14b.jpg	94179	6d3cbe4b352ee10ec50a24362d575c2488d8e73c	1494x304	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L15a.jpg	74364	3af183980cedbb7d5713f8895849885deb4f7f1d	1374x258	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L15b.jpg	71503	17bba4c5b418f579615ea04af88240e21e358645	1345x258	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L16a.jpg	93580	c0218b94b1f6f230eafee6b3479438a4b050eb09	1352x321	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L16b.jpg	86765	21280607db22f1025cc28060284548fde6a5b6fe	1317x321	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L17a.jpg	79179	6ee0acad59a33f8a5338e5779cc234fc502f6002	1266x316	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L17b.jpg	88074	227bb02d3983181b82938c9a9875a85bfaedf138	1416x316	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L18a.jpg	86794	535c8f8f6b68647aebad686b58af53431248a6b9	1374x309	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L18b.jpg	84202	6f0329ab30f3d68b354581abae14b82b431fa023	1382x309	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L19a.jpg	84416	7f726521b99bf38e24a3696ed6e8efbc0706f93e	1360x313	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L19b.jpg	81269	04b1728d4abc57b6653d956e84c194367284f8cb	1361x313	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L01.jpg	63747	adfe5206583dcecdd0a358ccb08b7788de350486	1081x284	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./NOTES.md;./images_manifest_full.tsv
strips/f54v_L02.jpg	50519	c9bab55a3dce594324f310c9ab9731a1b9f02b0a	1095x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L03.jpg	51793	31803ae3b29eb43e8e3cedcdb07811bc3c75b9ab	1179x165	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L04.jpg	49916	479e7a1bba50ad9e9bf5209189e8f204955a082f	1077x163	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L05.jpg	45938	69404e722e2024fa0185ecf10243303218b4ee7f	1068x150	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L06.jpg	42616	96c5fcdec089d663181c49239444b65e26ed6d93	1064x135	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L07.jpg	46569	fc6df5a60cc2947124cdff613c4083b95ce3732c	1060x158	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L08.jpg	45710	7839bc7b723aa4695f9a67510683170c81f7dd41	1057x160	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L09.jpg	45328	cae527ed3772ae67f6a19a6b4e6d99142edd4e0c	1057x160	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L10.jpg	42011	1b49bcfd186f1cbb160618716cf6f055060ce967	1058x146	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L11.jpg	44627	a7d50d86bea8279bcf6e8a7037ac6ebb1018b8c0	1059x155	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L12.jpg	48009	f7bfc88c1088d25431d62ba0c5b44e51272a78b0	1054x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L13.jpg	46095	048897d60cbc7684be48ad98e353c73b9da454b9	1048x150	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L14.jpg	49084	ad2a453047e342aeb9f657d50f540ce39f8cf434	1064x157	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L15.jpg	46506	5b92705cde332a55408cb59f27282b48c0470bed	1048x164	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L16.jpg	44706	769390a5bbf1479493ae2706afe60f88abdc0446	1056x158	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L17.jpg	44395	096381930f61ec84340cae89643d53ebe5012425	1044x176	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L18.jpg	51451	bc7e3180aaa6653302bbc95365afa99e12b682c4	1059x158	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54v_L19.jpg	52299	c429fb8a67768a27ba5bebcb8416fad6852d948a	1047x220	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L01.jpg	74302	97b9c57f3a4c51203440b5fc61537a9a676d9b9b	1373x272	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./NOTES.md;./images_manifest_full.tsv
strips/f55r_L02.jpg	48913	61dbcc7eabe92a641e500445121711502c5a2ee7	1074x148	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L03.jpg	46691	db89541d98561f67059179bb8e876a42274baafb	1104x151	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L04.jpg	45117	3bf8dea494fd3af2e16e0839590fd232090cd8a1	1098x152	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L05.jpg	47622	8f096ebffd5b86046e23fe2524704ed6720d6c55	1082x165	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L06.jpg	47470	f3a279c37860b964de2f06a3b26ebcad7a09d817	1101x145	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L07.jpg	47800	4241387ac05304d2b73bfb43e8fc4a73f08539f2	1093x154	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L08.jpg	49668	c77f56d553f9443019668c31588c007fca3a2e3a	1089x152	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L09.jpg	49090	1c6e93add2cda5bef5f8b049406a4892b5e89b20	1074x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L10.jpg	42109	f1f0ba9ec93e6238d40a1793542d04b4f6ee4582	1082x140	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L11.jpg	43946	a494b5d113638b0df7284096ccdead9a6c0b55bb	1068x153	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L12.jpg	53146	e114a2e71e7a964023957a82456b2fa962fffe58	1096x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L13.jpg	48093	be8e3bdf4cf0ce8b30243aa9b2ba34d01968f8ff	1088x149	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L14.jpg	49008	5703a57ea5111abf8fdf13f82a6ac376a6d4bc75	1097x155	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L15.jpg	49462	50624ef1379db29668ce61ea2085aa2f3f0039b9	1074x160	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L16.jpg	50851	0e730a883ac7b4c273e46c67281148018e9bdb4c	1088x163	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L17.jpg	45918	16b737d7ed91b948d8221f2c6c0f4090fdbc0124	1084x160	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L18.jpg	45068	7cbca4d1a3af8463a23eaadeee929f59d3ec68f7	1085x149	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55r_L19.jpg	72260	70d837a0ddddd3743e60fb555037b9af3a7bde3a	1057x376	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L01.jpg	46895	7c74455b54aa758a2ac1c450bdf2e971d183d00c	1102x177	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./NOTES.md;./leafnotes/f55v.md;./images_manifest_full.tsv
strips/f55v_L02.jpg	44715	d9fafe4790aab06a12ddcca2afca7942d2de8c2e	1080x154	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L03.jpg	43195	a3c97a469a75b83971a5a5f6e91f91d0ec5f22cf	1084x148	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L04.jpg	44859	3518a1bdac52143ee6b9379c44291591a18f21c2	1079x147	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L05.jpg	48211	b8c2d866d6c5343dede229b3b38a542795a0bb2b	1072x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L06.jpg	42560	afb753d8410c99963f97e4b6e08e056b2c7f7693	1072x146	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L07.jpg	48485	317caabf7bb285e07f7faba7a131e3867f7d6260	1068x160	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L08.jpg	46037	213d5f3ab9a3e0e7223eeb441f6a6b657083dea1	1063x149	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L09.jpg	46747	d4b0e549dcd69207144a6d0d3ad2d33cc7b366f0	1070x156	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L10.jpg	45479	7f5d21a4ddb21b116f904df38f7b06d266606ce3	1066x159	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L11.jpg	38769	0444540d1ccc61f733b4c57616f6dfb958484e2a	1056x141	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L12.jpg	49044	a992eaaccaeb336e325948e146fb7e9849e0c60d	1054x165	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L13.jpg	40118	dde3f37042b8146629b52aa5745f028206ff0b26	1041x140	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L14.jpg	42555	8b76ad2c98049e8c7d44bc283b4636444dee3082	1054x152	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L15.jpg	46220	e09d85b1dca3d417d47c69a49e07e7b6178cfb8d	1058x168	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L16.jpg	46418	587d2b0161f3aac36db55108537a36d5aed5e128	1048x147	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L17.jpg	37580	88f8e399a5c8eeb400737dfa7af7cb1fbb83fc4b	1048x140	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f55v_L18.jpg	45601	dc80384429b38fa94d2f8202ee9f82d24e737834	1063x165	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
