line	pos	sign	conf	value	grade
mssDE108A_p5_L09	8	1028	H	ce	C
mssDE108A_p5_L09	9	1181	H	se	C
mssDE108A_p5_L09	10	387	H	?	U
mssDE108A_p5_L10	1	145	H	par	M
mssDE108A_p5_L10	2	570	H	?	U
mssDE108A_p5_L10	3	233	H	?	U
mssDE108A_p5_L10	4	626	H	r	C
mssDE108A_p5_L10	5	151	H	?	U
mssDE108A_p5_L10	6	683	H	grande	M
mssDE108A_p5_L10	7	162	H	?	U
mssDE108A_p5_L10	8	1151	H	de	C
mssDE108A_p5_L10	9	110	H	?	U
mssDE108A_p5_L10	10	878	H	une	C
mssDE108A_p5_L11	1	969	M	?	U
mssDE108A_p5_L11	2	832	H	vi	C
mssDE108A_p5_L11	3	975	H	?	U
mssDE108A_p5_L11	4	10	H	de	C
mssDE108A_p5_L11	5	990	H	?	U
mssDE108A_p5_L11	6	665	H	?	U
mssDE108A_p5_L11	7	202	H	a	C
mssDE108A_p5_L11	8	878	M	une	M
mssDE108A_p5_L11	9	1181	H	se	C
mssDE108A_p5_L11	10	799	H	?	U
mssDE108A_p5_L12	1	355	H	ras	C
mssDE108A_p5_L12	2	868	H	tion	C
mssDE108A_p5_L12	3	1060	H	?	U
mssDE108A_p5_L12	4	479	H	?	U
mssDE108A_p5_L12	5	538	H	avoient	M
mssDE108A_p5_L12	6	707	H	?	U
mssDE108A_p5_L12	7	112	H	?	U
mssDE108A_p5_L12	8	1066	H	fa	C
mssDE108A_p5_L12	9	1010	H	?	U
mssDE108A_p5_L12	10	486	H	nos	M
mssDE108A_p6_L01	1	460	H	es	C
mssDE108A_p6_L01	2	1125	H	si	C
mssDE108A_p6_L01	3	1043	H	comment	C
mssDE108A_p6_L01	4	551	M	?	U
mssDE108A_p6_L01	5	941	H	ne	C
mssDE108A_p6_L01	6	479	H	?	U
mssDE108A_p6_L01	7	170	H	?	U
mssDE108A_p6_L01	8	1022	H	en	C
mssDE108A_p6_L01	9	946	H	doute	C
mssDE108A_p6_L01	10	626	H	r	C
mssDE108A_p6_L02	1	208	H	?	U
mssDE108A_p6_L02	2	579	H	etc	M
mssDE108A_p6_L02	3	357	H	?	U
mssDE108A_p6_L02	4	832	H	vi	C
mssDE108A_p6_L02	5	80	H	e	C
mssDE108A_p6_L02	6	145	H	par	M
mssDE108A_p6_L02	7	878	H	une	C
mssDE108A_p6_L02	8	141	H	nom	M
mssDE108A_p6_L02	9	648	H	bre	M
mssDE108A_p6_L02	10	872	H	?	U
mssDE108A_p6_L02	11	787	M	pe	M
mssDE108A_p6_L03	1	480	H	vi|ri	M
mssDE108A_p6_L03	2	666	H	?	U
mssDE108A_p6_L03	3	10	H	de	C
mssDE108A_p6_L03	4	267	H	yache	M
mssDE108A_p6_L03	5	645	H	?	U
mssDE108A_p6_L03	6	940	H	.	C
mssDE108A_p6_L03	7	527	H	?	U
mssDE108A_p6_L03	8	1188	H	mr	C
mssDE108A_p6_L03	9	347	H	?	U
mssDE108A_p6_L03	10	108	H	?	U
mssDE108A_p6_L03	11	949	H	?	U
mssDE108A_p6_L04	1	888	H	leurs	C
mssDE108A_p6_L04	2	232	H	?	U
mssDE108A_p6_L04	3	1161	H	?	U
mssDE108A_p6_L04	4	60	H	pas	C
mssDE108A_p6_L04	5	890	H	la	C
mssDE108A_p6_L04	6	741	H	?	U
mssDE108A_p6_L04	7	381	H	le	C
mssDE108A_p6_L04	8	915	H	ge	M
mssDE108A_p6_L04	9	149	H	se|re	M
mssDE108A_p6_L04	10	122	H	?	U
mssDE108A_p6_L04	11	824	H	et	C
mssDE108A_p6_L05	1	919	H	je	C
mssDE108A_p6_L05	2	357	H	?	U
mssDE108A_p6_L05	3	1173	H	?	U
mssDE108A_p6_L05	4	839	H	?	U
mssDE108A_p6_L05	5	6	H	que	C
mssDE108A_p6_L05	6	381	H	le	C
mssDE108A_p6_L05	7	651	H	?	U
mssDE108A_p6_L05	8	884	H	que	C
mssDE108A_p6_L05	9	32	H	vous	C
mssDE108A_p6_L05	10	1076	H	?	U
mssDE108A_p6_L05	11	415	H	rendre	M
mssDE108A_p6_L05	12	1181	H	se	C
mssDE108A_p6_L06	1	355	H	ras	C
mssDE108A_p6_L06	2	381	H	le	C
mssDE108A_p6_L06	3	830	H	plus	C
mssDE108A_p6_L06	4	1173	M	?	U
mssDE108A_p6_L06	5	880	H	pres	C
mssDE108A_p6_L06	6	202	H	a	C
mssDE108A_p6_L06	7	560	M	?	U
mssDE108A_p6_L06	8	993	H	?	U
mssDE108A_p6_L06	9	890	H	la	C
mssDE108A_p6_L06	10	262	H	?	U
mssDE108A_p6_L06	11	707	H	?	U
mssDE108A_p6_L07	1	697	H	?	U
mssDE108A_p6_L07	2	109	H	du	C
mssDE108A_p6_L07	3	463	H	roy	C
mssDE108A_p6_L07	4	402	H	avec	M
mssDE108A_p6_L07	5	947	H	les	C
mssDE108A_p6_L07	6	555	H	re	C
mssDE108A_p6_L07	7	1072	H	?	U
mssDE108A_p6_L07	8	337	H	dela	C
mssDE108A_p6_L07	9	987	H	?	U
mssDE108A_p6_L07	10	10	H	de	C
mssDE108A_p6_L07	11	686	H	n	M
mssDE108A_p6_L08	1	1028	H	ce	C
mssDE108A_p6_L08	2	441	H	?	U
mssDE108A_p6_L08	3	316	H	?	U
mssDE108A_p6_L08	4	448	H	?	U
mssDE108A_p6_L08	5	224	H	?	U
mssDE108A_p6_L08	6	320	H	?	U
mssDE108A_p6_L08	7	366	H	?	U
mssDE108A_p6_L08	8	1199	H	?	U
mssDE108A_p6_L08	9	1012	H	?	U
mssDE108A_p6_L08	10	425	M	etablir	M
mssDE108A_p5_L08	1	387	H	?	U
mssDE108A_p5_L08	2	744	H	faites|fait	M
mssDE108A_p5_L08	3	628	H	sont|d	M
mssDE108A_p5_L08	4	103	H	co	C
mssDE108A_p5_L08	5	4	H	wilm	M
mssDE108A_p5_L08	6	476	H	s|p	M
mssDE108A_p5_L08	7	363	H	hommes	M
mssDE108A_p5_L08	8	1181	H	se	C
mssDE108A_p5_L08	9	482	H	e	C
mssDE108A_p5_L08	10	387	H	?	U
mssDE108A_p5_L08	11	1113	H	pro	M
