line	pos	sign	conf	value	grade
f123v-6	13	m		t	H
f123v-6	14	Z		t	H
f123v-6	15	w-		d	H
f123v-6	16	BOX2		?	U
f123v-6	17	m		t	H
f123v-6	18	z		?	U
f123v-6	19	e		r	H
f123v-7	1	4+		m	H
f123v-7	2	f		c|u	M
f123v-7	3	7		o	H
f123v-7	4	L		r	H
f123v-7	5	h		e	H
f123v-7	6	z		?	U
f123v-7	7	f		c|u	M
f123v-7	8	t		e	H
f123v-7	9	w-		d	H
f123v-7	10	c		p	H
f123v-7	11	c		p	H
f123v-7	12	o		i	H
f123v-7	13	a		a	H
f123v-7	14	7		o	H
f123v-7	15	7		o	H
f123v-7	16	x		e	H
f123v-7	17	U		?	U
f123v-7	18	a		a	H
f123v-7	19	n		l	H
f123v-7	20	4+		m	H
f123v-7	21	c		p	H
f123v-7	22	t		e	H
f123v-7	23	w-		d	H
f123v-7	24	o		i	H
f123v-7	25	a		a	H
f123v-7	26	E		i|y	M
f123v-7	27	13		qui	H
f123v-7	28	q		u	H
f123v-7	29	x		e	H
f123v-7	30	w		?	U
f123v-7	31	4+		m	H
f123v-7	32	h		e	H
f123v-7	33	d		s	H
f123v-7	34	q		u	H
f123v-7	35	m		t	H
f123v-7	36	U		?	U
f123v-7	37	d		s	H
f123v-8	1	H		o	H
f123v-8	2	e		r	H
f123v-8	3	e		r	H
f123v-8	4	B		i|y	M
f123v-8	5	A		l	H
f123v-8	6	Ze		t	H
f123v-8	7	n		l	H
f123v-8	8	o		i	H
f123v-8	9	B		i|y	M
f123v-8	10	o		i	H
f123v-8	11	B		i|y	M
f123v-8	12	s		u	H
f123v-8	13	n		l	H
f123v-8	14	n		l	H
f123v-8	15	13		qui	H
f123v-8	16	4		?	U
f123v-8	17	E		i|y	M
f123v-8	18	51		pas	H
f123v-8	19	J		s	H
f123v-8	20	n		l	H
f123v-8	21	5		?	U
f123v-8	22	h		e	H
f123v-8	23	w-		d	H
f123v-8	24	L		r	H
f123v-8	25	T=		m|mm	M
f123v-8	26	4+		m	H
f123v-8	27	E		i|y	M
f123v-8	28	a		a	H
f123v-8	29	a		a	H
f123v-8	30	E		i|y	M
f123v-8	31	Ze		t	H
f123v-8	32	x		e	H
f123v-8	33	U		?	U
f123v-8	34	o		i	H
f123v-8	35	e		r	H
f123v-9	1	73		?	U
f123v-9	2	4		?	U
f123v-9	3	4+		m	H
f123v-9	4	L		r	H
f123v-9	5	m		t	H
f123v-9	6	t		e	H
f123v-9	7	s		u	H
f123v-9	8	a		a	H
f123v-9	9	e		r	H
f123v-9	10	th		m|a	M
f123v-9	11	g		u	H
f123v-9	12	a		a	H
f123v-9	13	he		l	H
f123v-9	14	c		p	H
f123v-9	15	z		?	U
f123v-9	16	o		i	H
f123v-9	17	L		r	H
f123v-9	18	o		i	H
f123v-9	19	U		?	U
f123v-9	20	t		e	H
f123v-9	21	o		i	H
f123v-9	22	t		e	H
f123v-9	23	L		r	H
f123v-9	24	t		e	H
f123v-9	25	yy		ss|s	M
f123v-9	26	f		c|u	M
f123v-9	27	a		a	H
f123v-9	28	d		s	H
f123v-9	29	oo		d	H
f123v-9	30	g		u	H
f123v-9	31	z		?	U
f123v-9	32	q		u	H
f123v-9	33	he		l	H
f123v-9	34	n		l	H
f123v-9	35	e		r	H
f123v-10	1	t		e	H
f123v-10	2	f		c|u	M
f123v-10	3	6		i|n|s	M
f123v-10	4	g		u	H
f123v-10	5	t		e	H
f123v-10	6	BOX		?	U
f123v-10	7	35		parceque	H
f123v-10	8	q		u	H
f123v-10	9	t		e	H
f123v-10	10	E		i|y	M
f123v-10	11	d		s	H
f123v-10	12	o		i	H
f123v-10	13	7		o	H
f123v-10	14	t		e	H
f123v-10	15	a		a	H
f123v-10	16	n		l	H
f123v-10	17	w-		d	H
f123v-10	18	4+		m	H
f123v-10	19	1		?	U
f123v-10	20	z		?	U
f123v-10	21	J		s	H
f123v-10	22	n		l	H
f123v-10	23	h		e	H
f123v-10	24	7		o	H
f123v-10	25	E		i|y	M
f123v-10	26	z		?	U
f123v-10	27	g		u	H
f123v-10	28	o		i	H
f123v-10	29	g		u	H
f123v-10	30	Z		t	H
f123v-10	31	t		e	H
f123v-10	32	h		e	H
f123v-10	33	o		i	H
f123v-10	34	o		i	H
f123v-10	35	47		tous	H
f123v-10	36	e		r	H
f123v-11	1	7		o	H
f123v-11	2	q		u	H
f123v-11	3	BOX		?	U
f123v-11	4	t		e	H
f123v-11	5	d		s	H
f123v-11	6	d		s	H
f123v-11	7	x		e	H
f123v-11	8	x		e	H
f123v-11	9	f		c|u	M
f123v-11	10	Z		t	H
f123v-11	11	J		s	H
f123v-11	12	t		e	H
f123v-11	13	z		?	U
f123v-11	14	X		a	H
f123v-11	15	f		c|u	M
f123v-11	16	t		e	H
f123v-11	17	x		e	H
f123v-11	18	f		c|u	M
f123v-11	19	A		l	H
f123v-11	20	t		e	H
f123v-11	21	f		c|u	M
f123v-11	22	a		a	H
f123v-11	23	L		r	H
f123v-11	24	m		t	H
f123v-11	25	.v.		n	H
f123v-11	26	a		a	H
f123v-11	27	14		que	H
f123v-11	28	ff		n|o	M
f123v-11	29	w-		d	H
f123v-11	30	25		nous	H
f123v-11	31	.v.		n	H
f123v-11	32	n		l	H
f123v-11	33	h		e	H
f123v-11	34	.v.		n	H
f123v-11	35	q		u	H
f123v-11	36	13		qui	H
f123v-12	1	.v.		n	H
f123v-12	2	U		?	U
f123v-12	3	f		c|u	M
f123v-12	4	m		t	H
f123v-12	5	q		u	H
f123v-12	6	m		t	H
f123v-12	7	Z		t	H
f123v-12	8	t		e	H
f123v-12	9	e		r	H
f123v-12	10	t		e	H
f123v-12	11	t		e	H
f123v-12	12	o		i	H
f123v-12	13	o		i	H
f123v-12	14	Ze		t	H
f123v-12	15	t		e	H
f123v-12	16	Ze		t	H
f123v-12	17	d		s	H
f123v-12	18	w-		d	H
f123v-12	19	L		r	H
f123v-12	20	E		i|y	M
f123v-12	21	he		l	H
f123v-12	22	a		a	H
f123v-12	23	7		o	H
f123v-12	24	4+		m	H
f123v-12	25	h		e	H
f123v-12	26	h		e	H
f123v-12	27	.v.		n	H
f123v-12	28	h		e	H
f123v-12	29	t		e	H
f123v-12	30	4		?	U
f123v-12	31	o		i	H
f123v-12	32	h		e	H
f123v-12	33	.v.		n	H
f123v-12	34	f		c|u	M
f123v-12	35	14		que	H
f123v-12	36	o		i	H
f123v-12	37	E		i|y	M
f123v-13	1	14		que	H
f123v-13	2	f		c|u	M
f123v-13	3	q		u	H
f123v-13	4	s		u	H
f123v-13	5	x		e	H
f123v-13	6	L		r	H
f123v-13	7	o		i	H
f123v-13	8	8		g	H
f123v-13	9	q		u	H
f123v-13	10	m		t	H
f123v-13	11	y		?	U
f123v-13	12	A		l	H
f123v-13	13	oo		d	H
f123v-13	14	he		l	H
f123v-13	15	M		f	H
f123v-13	16	t		e	H
f123v-13	17	g		u	H
f123v-13	18	4+		m	H
f123v-14	1	g		u	H
f123v-14	2	q		u	H
f123v-14	3	x		e	H
f123v-14	4	6		i|n|s	M
f123v-14	5	z		?	U
f123v-14	6	s		u	H
f123v-14	7	L		r	H
f123v-14	8	R		p	H
f123v-14	9	L		r	H
f123v-14	10	B		i|y	M
f123v-14	11	q		u	H
f123v-14	12	m		t	H
f123v-14	13	.v.		n	H
f123v-14	14	m		t	H
f123v-14	15	.v.		n	H
f123v-14	16	t		e	H
f123v-14	17	4		?	U
f123v-14	18	d		s	H
f123v-14	19	7		o	H
f123v-15	1	a		a	H
f123v-15	2	a		a	H
f123v-15	3	E		i|y	M
f123v-15	4	g		u	H
f123v-15	5	7		o	H
f123v-15	6	14		que	H
f123v-15	7	x		e	H
f123v-15	8	.v.		n	H
f123v-15	9	d		s	H
f123v-15	10	x		e	H
f123v-15	11	a		a	H
f123v-15	12	6		i|n|s	M
f123v-15	13	.v.		n	H
f123v-15	14	o		i	H
f123v-15	15	f		c|u	M
f123v-15	16	g		u	H
f123v-15	17	L		r	H
f123v-15	18	14		que	H
f123v-16	1	E		i|y	M
f123v-16	2	t		e	H
f123v-16	3	e		r	H
f123v-16	4	g		u	H
f123v-16	5	h		e	H
f123v-16	6	t		e	H
f123v-16	7	s		u	H
f123v-16	8	z		?	U
f123v-16	9	d		s	H
f123v-16	10	Ze		t	H
f123v-16	11	o		i	H
f123v-16	12	o		i	H
f123v-16	13	star		?	U
f123v-16	14	o		i	H
f123v-16	15	4+		m	H
f123v-16	16	t		e	H
f123v-16	17	L		r	H
f123v-16	18	o		i	H
f123v-16	19	a		a	H
f123v-16	20	o		i	H
f123v-16	21	o		i	H
f123v-16	22	d		s	H
f123v-16	23	o		i	H
f123v-16	24	BOX		?	U
f123v-16	25	x		e	H
f123v-16	26	J		s	H
f123v-16	27	q		u	H
f123v-16	28	w		?	U
f123v-16	29	B		i|y	M
f123v-16	30	Ze		t	H
f123v-16	31	f		c|u	M
f123v-16	32	s		u	H
f123v-16	33	Ze		t	H
f123v-16	34	L		r	H
f123v-16	35	B		i|y	M
f123v-17	1	t		e	H
f123v-17	2	a		a	H
f123v-17	3	oo		d	H
f123v-17	4	t		e	H
f123v-17	5	s		u	H
f123v-17	6	g		u	H
f123v-17	7	L		r	H
f123v-17	8	2		?	U
f123v-17	9	o		i	H
f123v-17	10	B		i|y	M
f123v-17	11	3		e	H
f123v-17	12	o		i	H
f123v-17	13	o		i	H
f123v-17	14	U		?	U
f123v-17	15	t		e	H
f123v-17	16	f		c|u	M
f123v-17	17	o		i	H
f123v-17	18	z		?	U
f123v-17	19	.v.		n	H
f123v-17	20	h		e	H
f123v-17	21	13		qui	H
f123v-17	22	t		e	H
f123v-17	23	Z		t	H
f123v-17	24	d		s	H
f123v-17	25	f		c|u	M
f123v-17	26	w-		d	H
f123v-17	27	4+		m	H
f123v-17	28	t		e	H
f123v-17	29	.v.		n	H
f123v-17	30	d		s	H
f123v-17	31	E		i|y	M
f123v-17	32	f		c|u	M
f123v-17	33	h		e	H
f123v-17	34	4		?	U
f123v-18	1	6		i|n|s	M
f123v-18	2	L		r	H
f123v-18	3	Ze		t	H
f123v-18	4	w-		d	H
f123v-18	5	h		e	H
f123v-18	6	h		e	H
f123v-18	7	U		?	U
f123v-18	8	.v.		n	H
f123v-18	9	U		?	U
f123v-18	10	7		o	H
f123v-18	11	L		r	H
f123v-18	12	h		e	H
f123v-18	13	a		a	H
f123v-18	14	4+		m	H
f123v-18	15	4+		m	H
f123v-18	16	U		?	U
f123v-18	17	z		?	U
f123v-18	18	w-		d	H
f123v-18	19	6		i|n|s	M
f123v-18	20	d		s	H
f123v-18	21	L		r	H
f123v-18	22	m		t	H
f123v-18	23	d		s	H
f123v-18	24	yy		ss|s	M
f123v-18	25	7		o	H
f123v-18	26	t		e	H
f123v-18	27	.v.		n	H
f123v-18	28	t		e	H
f123v-18	29	t		e	H
f123v-18	30	w		?	U
f123v-18	31	q		u	H
f123v-18	32	t		e	H
f123v-18	33	7		o	H
f123v-18	34	t		e	H
f123v-18	35	.v.		n	H
f123v-19	1	U		?	U
f123v-19	2	e		r	H
f123v-19	3	q		u	H
f123v-19	4	E		i|y	M
f123v-19	5	L		r	H
f123v-19	6	o		i	H
f123v-19	7	L		r	H
f123v-19	8	B		i|y	M
f123v-19	9	w		?	U
f123v-19	10	n		l	H
f123v-19	11	B		i|y	M
f123v-19	12	S		u|c	M
f123v-19	13	4+		m	H
f123v-19	14	q		u	H
f123v-19	15	s		u	H
f123v-19	16	s		u	H
f123v-20	1	h		e	H
f123v-20	2	o		i	H
f123v-20	3	U		?	U
f123v-20	4	g		u	H
f123v-20	5	d		s	H
f123v-20	6	c		p	H
f123v-20	7	e		r	H
f123v-20	8	q		u	H
f123v-20	9	M		f	H
f123v-20	10	J		s	H
f123v-20	11	S		u|c	M
f123v-20	12	J		s	H
f123v-20	13	f		c|u	M
f123v-20	14	c		p	H
f123v-20	15	z		?	U
f123v-20	16	c		p	H
f123v-21	1	J		s	H
f123v-21	2	T=		m|mm	M
f123v-21	3	d		s	H
f123v-21	4	B		i|y	M
f123v-21	5	v		?	U
f123v-21	6	oo		d	H
f123v-21	7	7		o	H
f123v-21	8	o		i	H
f123v-21	9	L		r	H
f123v-21	10	q		u	H
f123v-21	11	h		e	H
f123v-21	12	o		i	H
f123v-21	13	4		?	U
f123v-21	14	.v.		n	H
f123v-21	15	3		e	H
f123v-21	16	q		u	H
f123v-21	17	h		e	H
f123v-21	18	z		?	U
f123v-22	1	T=		m|mm	M
f123v-22	2	o		i	H
f123v-22	3	f		c|u	M
f123v-22	4	U		?	U
f123v-22	5	c		p	H
f123v-22	6	w-		d	H
f123v-22	7	o		i	H
f123v-22	8	h		e	H
f123v-22	9	m		t	H
f123v-22	10	7		o	H
f123v-22	11	w-		d	H
f123v-22	12	o		i	H
f123v-22	13	B		i|y	M
f123v-22	14	.v.		n	H
f123v-22	15	4+		m	H
f123v-22	16	g		u	H
f123v-22	17	M		f	H
f123v-22	18	t		e	H
f123v-22	19	n		l	H
f123v-22	20	J		s	H
f123v-22	21	n		l	H
f123v-22	22	.v.		n	H
f123v-22	23	7		o	H
f123v-22	24	he		l	H
f123v-22	25	s		u	H
f123v-22	26	B		i|y	M
f123v-22	27	o		i	H
f123v-22	28	7		o	H
f123v-22	29	4+		m	H
f123v-22	30	L		r	H
f123v-22	31	Z		t	H
f123v-22	32	t		e	H
f123v-22	33	w-		d	H
f123v-22	34	q		u	H
f123v-23	1	7		o	H
f123v-23	2	f		c|u	M
f123v-23	3	t		e	H
f123v-23	4	121		?	U
f123v-23	5	f		c|u	M
f123v-23	6	w-		d	H
f123v-23	7	D		a	H
f123v-23	8	n		l	H
f123v-23	9	4+		m	H
f123v-23	10	L		r	H
f123v-23	11	Ze		t	H
f123v-23	12	a		a	H
f123v-23	13	7		o	H
f123v-23	14	e		r	H
f123v-23	15	m		t	H
f123v-23	16	f		c|u	M
f123v-23	17	.v.		n	H
f123v-23	18	12		il	H
f123v-23	19	q		u	H
f123v-23	20	B		i|y	M
f123v-23	21	x		e	H
f123v-23	22	f		c|u	M
f123v-23	23	7		o	H
f123v-23	24	g		u	H
f123v-23	25	w-		d	H
f123v-23	26	w-		d	H
f123v-23	27	n		l	H
f123v-23	28	S		u|c	M
f123v-23	29	B		i|y	M
f123v-23	30	e		r	H
f123v-23	31	x		e	H
f123v-23	32	w-		d	H
f123v-23	33	t		e	H
f123v-24	1	o		i	H
f123v-24	2	q		u	H
f123v-24	3	U		?	U
f123v-24	4	4+		m	H
f123v-24	5	t		e	H
f123v-24	6	5		?	U
f123v-24	7	o		i	H
f123v-24	8	w-		d	H
f123v-24	9	8		g	H
f123v-24	10	d		s	H
f123v-24	11	U		?	U
f123v-24	12	w-		d	H
f123v-24	13	e		r	H
f123v-24	14	s		u	H
f123v-24	15	n		l	H
f123v-24	16	E		i|y	M
f123v-24	17	L		r	H
f123v-24	18	w-		d	H
f123v-24	19	o		i	H
f123v-24	20	s		u	H
f123v-24	21	m		t	H
f123v-24	22	L		r	H
f123v-24	23	7		o	H
f123v-24	24	6		i|n|s	M
f123v-24	25	w		?	U
f123v-24	26	BOX		?	U
f123v-24	27	L		r	H
f123v-24	28	E		i|y	M
f123v-24	29	a		a	H
f123v-24	30	B		i|y	M
f123v-24	31	L		r	H
f123v-24	32	g		u	H
f123v-24	33	6		i|n|s	M
f123v-25	1	g		u	H
f123v-25	2	o		i	H
f123v-25	3	ff		n|o	M
f123v-25	4	.v.		n	H
f123v-25	5	f		c|u	M
f123v-25	6	ff		n|o	M
f123v-25	7	L		r	H
f123v-25	8	h		e	H
f123v-25	9	h		e	H
f123v-25	10	z		?	U
f123v-25	11	t		e	H
f123v-25	12	.v.		n	H
f123v-25	13	4+		m	H
f123v-25	14	a		a	H
f123v-25	15	a		a	H
f123v-25	16	A		l	H
f123v-25	17	z		?	U
f123v-25	18	d		s	H
f123v-25	19	U		?	U
f123v-25	20	n		l	H
f123v-25	21	.v.		n	H
f123v-25	22	w-		d	H
f123v-25	23	m		t	H
f123v-25	24	h		e	H
f123v-25	25	d		s	H
f123v-25	26	m		t	H
f123v-25	27	c		p	H
f123v-25	28	6		i|n|s	M
f123v-25	29	t		e	H
f123v-25	30	t		e	H
f123v-25	31	w-		d	H
f123v-25	32	9		?	U
f123v-25	33	7		o	H
f123v-25	34	T		?	U
f123v-26	1	Ze		t	H
f123v-26	2	E		i|y	M
f123v-26	3	f		c|u	M
f123v-26	4	t		e	H
f123v-26	5	E		i|y	M
f123v-26	6	w-		d	H
f123v-26	7	q		u	H
f123v-26	8	d		s	H
f123v-26	9	8		g	H
f123v-26	10	h		e	H
f123v-26	11	yy		ss|s	M
f123v-26	12	o		i	H
f123v-26	13	L		r	H
f123v-26	14	T		?	U
f123v-26	15	g		u	H
f123v-26	16	h		e	H
f123v-26	17	t		e	H
f123v-26	18	12		il	H
f123v-26	19	q		u	H
f123v-26	20	4+		m	H
f123v-26	21	b		e	H
f123v-26	22	B		i|y	M
f123v-26	23	t		e	H
f123v-26	24	6		i|n|s	M
f123v-26	25	d		s	H
f123v-26	26	o		i	H
f123v-26	27	v		?	U
f123v-26	28	e		r	H
f123v-26	29	t		e	H
f123v-26	30	.v.		n	H
f123v-26	31	h		e	H
f123v-26	32	w		?	U
f123v-27	1	BOX		?	U
f123v-27	2	B		i|y	M
f123v-27	3	4+		m	H
f123v-27	4	Ze		t	H
f123v-27	5	w-		d	H
f123v-27	6	d		s	H
f123v-27	7	lam		b	H
f123v-27	8	s		u	H
f123v-27	9	x		e	H
f123v-27	10	Ze		t	H
f123v-27	11	E		i|y	M
f123v-27	12	a		a	H
f123v-27	13	E		i|y	M
f123v-27	14	t		e	H
f123v-27	15	f		c|u	M
f123v-27	16	a		a	H
f123v-27	17	Ze		t	H
f123v-27	18	E		i|y	M
f123v-27	19	x		e	H
f123v-27	20	E		i|y	M
f123v-27	21	T=		m|mm	M
f123v-27	22	14		que	H
f123v-27	23	m		t	H
f123v-27	24	d		s	H
f123v-27	25	h		e	H
f123v-27	26	x		e	H
f123v-27	27	w		?	U
f123v-27	28	z		?	U
f123v-27	29	w-		d	H
f123v-27	30	t		e	H
f123v-27	31	e		r	H
f123v-27	32	7		o	H
f123v-27	33	q		u	H
f123v-27	34	yy		ss|s	M
f123v-28	1	B		i|y	M
f123v-28	2	w-		d	H
f123v-28	3	7		o	H
f123v-28	4	J		s	H
f123v-28	5	Z		t	H
f123v-28	6	x		e	H
f123v-28	7	9		?	U
f123v-28	8	Ze		t	H
f123v-28	9	m		t	H
f123v-28	10	fe		?	U
f123v-28	11	6		i|n|s	M
f123v-28	12	n		l	H
f123v-28	13	6		i|n|s	M
f123v-28	14	4		?	U
f123v-28	15	12		il	H
f123v-28	16	L		r	H
f123v-28	17	40		lui	H
f123v-28	18	t		e	H
f123v-28	19	U		?	U
f123v-28	20	U		?	U
f123v-28	21	t		e	H
f123v-28	22	t		e	H
f123v-28	23	h		e	H
f123v-28	24	m		t	H
f123v-28	25	.v.		n	H
f123v-28	26	S		u|c	M
f123v-28	27	o		i	H
f123v-28	28	d		s	H
f123v-28	29	B		i|y	M
f123v-28	30	L		r	H
f123v-28	31	t		e	H
f123v-28	32	h		e	H
f123v-28	33	6		i|n|s	M
f123v-28	34	.v.		n	H
f123v-29	1	h		e	H
f123v-29	2	7		o	H
f123v-29	3	14		que	H
f123v-29	4	U		?	U
f123v-29	5	J		s	H
f123v-29	6	B		i|y	M
f123v-29	7	7		o	H
f123v-29	8	L		r	H
f123v-29	9	c		p	H
f123v-29	10	v		?	U
f123v-29	11	8		g	H
f123v-29	12	26		uous	H
f123v-29	13	z		?	U
f123v-29	14	s		u	H
f123v-29	15	w-		d	H
f123v-29	16	d		s	H
f123v-29	17	o		i	H
f123v-29	18	t		e	H
f123v-29	19	3		e	H
f123v-29	20	f		c|u	M
f123v-29	21	B		i|y	M
f123v-29	22	o		i	H
f123v-29	23	h		e	H
f123v-29	24	w-		d	H
f123v-29	25	E		i|y	M
f123v-29	26	.v.		n	H
f123v-29	27	x		e	H
f123v-29	28	x		e	H
f123v-29	29	7		o	H
f123v-29	30	d		s	H
f123v-29	31	w-		d	H
f123v-29	32	4+		m	H
f123v-29	33	f		c|u	M
f123v-29	34	n		l	H
f123v-29	35	f		c|u	M
f123v-30	1	n		l	H
f123v-30	2	E		i|y	M
f123v-30	3	T		?	U
f123v-30	4	BOX		?	U
f123v-30	5	X		a	H
f123v-30	6	.v.		n	H
f123v-30	7	t		e	H
f123v-30	8	g		u	H
f123v-30	9	J		s	H
f123v-30	10	L		r	H
f123v-30	11	o		i	H
f123v-30	12	n		l	H
f123v-30	13	h		e	H
f123v-30	14	H		o	H
f123v-30	15	h		e	H
f123v-30	16	L		r	H
f123v-30	17	BOX		?	U
f123v-30	18	q		u	H
f123v-30	19	4		?	U
f123v-30	20	A		l	H
f123v-30	21	Ze		t	H
f123v-30	22	5		?	U
f123v-30	23	w-		d	H
f123v-30	24	f		c|u	M
f123v-30	25	4+		m	H
f123v-30	26	h		e	H
f123v-30	27	T		?	U
f123v-30	28	w-		d	H
f123v-30	29	B		i|y	M
f123v-30	30	D		a	H
f123v-30	31	t		e	H
f123v-30	32	m		t	H
f123v-30	33	12		il	H
f123v-30	34	h		e	H
f123v-31	1	q		u	H
f123v-31	2	m		t	H
f123v-31	3	q		u	H
f123v-31	4	n		l	H
f123v-31	5	z		?	U
f123v-31	6	25		nous	H
f123v-31	7	J		s	H
f123v-31	8	e		r	H
f123v-31	9	v		?	U
f123v-31	10	T=		m|mm	M
f123v-31	11	4+		m	H
f123v-31	12	z		?	U
f123v-31	13	h		e	H
f123v-31	14	g		u	H
f123v-31	15	w-		d	H
f123v-31	16	h		e	H
f123v-31	17	6		i|n|s	M
f123v-31	18	q		u	H
f123v-31	19	L		r	H
f123v-31	20	d		s	H
f123v-31	21	Ze		t	H
f123v-31	22	s		u	H
f123v-31	23	E		i|y	M
f123v-31	24	BOX		?	U
f123v-31	25	w-		d	H
f123v-31	26	m		t	H
f123v-31	27	a		a	H
f123v-31	28	w		?	U
f123v-31	29	L		r	H
f123v-31	30	14		que	H
f123v-31	31	a		a	H
f123v-32	1	f		c|u	M
f123v-32	2	L		r	H
f123v-32	3	J		s	H
f123v-32	4	J		s	H
f123v-32	5	f		c|u	M
f123v-32	6	o		i	H
f123v-32	7	n		l	H
f123v-32	8	L		r	H
f123v-32	9	D		a	H
f123v-32	10	t		e	H
f123v-32	11	f		c|u	M
f123v-32	12	E		i|y	M
f123v-32	13	o		i	H
f123v-32	14	w		?	U
f123v-32	15	c		p	H
f123v-32	16	L		r	H
f123v-32	17	7		o	H
f123v-32	18	T=		m|mm	M
f123v-32	19	4+		m	H
f123v-32	20	d		s	H
f123v-32	21	o		i	H
f123v-32	22	A		l	H
f123v-32	23	a		a	H
f123v-32	24	d		s	H
f123v-32	25	U		?	U
f123v-32	26	w-		d	H
f123v-32	27	n		l	H
f123v-32	28	d		s	H
f123v-32	29	14		que	H
f123v-32	30	B		i|y	M
f123v-32	31	.v.		n	H
f123v-32	32	t		e	H
f123v-33	1	L		r	H
f123v-33	2	w-		d	H
f123v-33	3	6		i|n|s	M
f123v-33	4	t		e	H
f123v-33	5	T		?	U
f123v-33	6	e		r	H
f123v-33	7	t		e	H
f123v-33	8	x		e	H
f123v-33	9	4+		m	H
f123v-33	10	z		?	U
f123v-33	11	h		e	H
f123v-33	12	e		r	H
f123v-33	13	g		u	H
f123v-33	14	B		i|y	M
f123v-33	15	q		u	H
f123v-33	16	J		s	H
f123v-33	17	E		i|y	M
f123v-33	18	x		e	H
f123v-33	19	n		l	H
f123v-33	20	A		l	H
f123v-33	21	t		e	H
f123v-33	22	w-		d	H
f123v-33	23	7		o	H
f123v-33	24	L		r	H
f123v-33	25	6		i|n|s	M
f123v-33	26	J		s	H
f123v-33	27	4+		m	H
f123v-33	28	m		t	H
f123v-33	29	J		s	H
f123v-33	30	.v.		n	H
f123v-33	31	o		i	H
f123v-33	32	4+		m	H
f123v-33	33	z		?	U
f123v-34	1	6		i|n|s	M
f123v-34	2	U		?	U
f123v-34	3	Ze		t	H
f123v-34	4	J		s	H
f123v-34	5	ff		n|o	M
f123v-34	6	L		r	H
f123v-34	7	.v.		n	H
f123v-34	8	a		a	H
f123v-34	9	n		l	H
f123v-34	10	x		e	H
f123v-34	11	Ze		t	H
f123v-34	12	J		s	H
f123v-34	13	s		u	H
f123v-34	14	7		o	H
f123v-34	15	7		o	H
f123v-34	16	4+		m	H
f123v-34	17	T=		m|mm	M
f123v-34	18	s		u	H
f123v-34	19	g		u	H
f123v-34	20	z		?	U
f123v-34	21	w-		d	H
f123v-34	22	n		l	H
f123v-34	23	B		i|y	M
f123v-34	24	t		e	H
f123v-34	25	a		a	H
f123v-34	26	w-		d	H
f123v-34	27	w-		d	H
f123v-34	28	n		l	H
f123v-34	29	t		e	H
f123v-34	30	Z		t	H
f123v-34	31	H		o	H
f123v-34	32	h		e	H
f123v-34	33	w		?	U
f123v-35	1	.v.		n	H
f123v-35	2	z		?	U
f123v-35	3	q		u	H
f123v-35	4	Ze		t	H
f123v-35	5	U		?	U
f123v-35	6	.v.		n	H
f123v-35	7	7		o	H
f123v-35	8	t		e	H
f123v-35	9	a		a	H
f123v-35	10	f		c|u	M
f123v-35	11	x		e	H
f123v-35	12	q		u	H
f123v-35	13	a		a	H
f123v-35	14	o		i	H
f123v-35	15	t		e	H
f123v-35	16	t		e	H
f123v-35	17	g		u	H
f123v-35	18	t		e	H
f123v-35	19	q		u	H
f123v-35	20	E		i|y	M
f123v-35	21	m		t	H
f123v-35	22	S		u|c	M
f123v-35	23	f		c|u	M
f123v-35	24	7		o	H
f123v-35	25	.v.		n	H
f123v-35	26	7		o	H
f123v-35	27	q		u	H
f123v-35	28	d		s	H
f123v-35	29	s		u	H
f123v-35	30	4+		m	H
f123v-35	31	L		r	H
f123v-35	32	4+		m	H
f123v-35	33	p		?	U
f123v-36	1	n		l	H
f123v-36	2	BOX		?	U
f123v-36	3	7		o	H
f123v-36	4	Ze		t	H
f123v-36	5	oo		d	H
f123v-36	6	a		a	H
f123v-36	7	e		r	H
f123v-36	8	B		i|y	M
f123v-36	9	T=		m|mm	M
f123v-36	10	o		i	H
f123v-36	11	q		u	H
f123v-36	12	g		u	H
f123v-36	13	1		?	U
f123v-36	14	t		e	H
f123v-36	15	.v.		n	H
f123v-36	16	o		i	H
f123v-36	17	d		s	H
f123v-36	18	L		r	H
f123v-36	19	w-		d	H
f123v-36	20	B		i|y	M
f123v-36	21	U		?	U
f123v-36	22	6		i|n|s	M
f123v-36	23	13		qui	H
f123v-36	24	e		r	H
f123v-36	25	m		t	H
f123v-36	26	4+		m	H
f123v-36	27	7		o	H
f123v-36	28	9		?	U
f123v-36	29	d		s	H
f123v-36	30	U		?	U
f123v-36	31	o		i	H
f123v-36	32	U		?	U
f123v-36	33	n		l	H
f123v-36	34	q		u	H
f123v-37	1	q		u	H
f123v-37	2	.v.		n	H
f123v-37	3	f		c|u	M
f123v-37	4	BOX		?	U
f123v-37	5	q		u	H
f123v-37	6	.v.		n	H
f123v-37	7	L		r	H
f123v-37	8	o		i	H
f123v-37	9	U		?	U
f123v-37	10	E		i|y	M
f123v-37	11	z		?	U
f123v-37	12	t		e	H
f123v-37	13	13		qui	H
f123v-37	14	g		u	H
f123v-37	15	h		e	H
f123v-37	16	o		i	H
f123v-37	17	e		r	H
f123v-37	18	n		l	H
f123v-37	19	d		s	H
f123v-37	20	7		o	H
f123v-37	21	f		c|u	M
f123v-37	22	M		f	H
f123v-37	23	T=		m|mm	M
f123v-37	24	3		e	H
f123v-37	25	n		l	H
f123v-37	26	L		r	H
f123v-37	27	lam		b	H
