line	col	A	B	flagged	crop
05801_p5_L08	91	=la	29	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	92	=plus	28	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	93	=prompte	172	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	94	=diligence	=Vostre	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	95	=faicte	=bien	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	96	=a	=bon	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	97	=Delft	=frere	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	98	=ce	=pour	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	99	=viij	=vous	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	100	=mars	=faire	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	101	1573	=service	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L09	1	=Guill[aum]e	=Guillaume	AB	images_wv2/crops_comp/05801_p5_L09.jpg
