line	col	A	B	flagged	crop
05801_p1_L07	20	190	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	21	81	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	22	39	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	23	124	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	24	7	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	25	29	65	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	27	190	140	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	28	99	49	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	35	63	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	36	79	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	37	57	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	38	97	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	39	91	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	40	103	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	41	37	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	42	133	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	43	126	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	53	29	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	55	-	132	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	56	-	140	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	57	-	124	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	58	-	79	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	59	-	35	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	60	-	33	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	61	-	51	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	62	-	41	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	63	-	331	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	64	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	65	-	30	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	66	-	112	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	67	-	53	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	68	-	92	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	69	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	70	-	117	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	71	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	72	-	4	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	73	9	33	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	74	38	77	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	75	132	81	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	77	25	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	78	=Harlem	78	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	79	63	34	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	80	72	112	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L08	1	19	14	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	12	-	30	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	13	-	101	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	14	69	124	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	15	118	132	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	16	120	19	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	17	61	7	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	19	77	92	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	20	152	34	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	21	190	63	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	22	129	3	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	23	=long	29	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	24	=temps	92	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	25	30	88	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	26	101	4	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	27	124	76	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	29	-	74	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	30	-	38	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	31	-	112	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	32	-	63	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	33	-	92	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	34	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	35	-	87	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	36	-	28	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	37	-	32	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	38	-	81	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	39	-	15	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	40	-	311	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	41	-	81	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	42	-	101	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	44	-	112	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	45	-	64	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	46	-	118	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	47	-	120	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	48	7	81	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	50	-	37	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	51	-	152	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	52	-	190	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	53	-	124	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	59	129	124	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	61	35	75	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	63	82	83	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	66	231	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	67	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	68	92	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	69	76	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	70	4	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	71	76	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	72	132	331	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	73	74	82	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	74	38	78	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	85	79	78	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	86	38	78	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	89	87	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	90	28	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	91	32	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	92	81	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	93	15	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	94	311	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	95	=vous	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	96	=en	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	97	=pourdez	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	98	=vous	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L08	99	=que	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L08.jpg
05801_p1_L10	1	[blank]	-		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L10.jpg
