move	npass	slide_dir	count	start1	count_dir	boundary	combos	combos_with_name7	distinct_name7
UL	2	-1	10	False	-1	reflect	234375	0	0
UL	2	-1	10	False	-1	wrap	234375	0	0
UL	2	-1	10	False	1	reflect	234375	0	0
UL	2	-1	10	False	1	wrap	234375	0	0
UL	3	1	6	True	-1	reflect	234375	0	0
UL	3	1	6	True	-1	wrap	234375	0	0
UL	3	1	6	True	1	reflect	234375	0	0
UL	3	1	6	True	1	wrap	234375	0	0
UL	3	1	6	False	-1	reflect	234375	0	0
UL	3	1	6	False	-1	wrap	234375	0	0
UL	3	1	6	False	1	reflect	234375	0	0
UL	3	1	6	False	1	wrap	234375	0	0
UL	3	1	7	True	-1	reflect	234375	0	0
UL	3	1	7	True	-1	wrap	234375	0	0
UL	3	1	7	True	1	reflect	234375	0	0
UL	3	1	7	True	1	wrap	234375	0	0
UL	3	1	7	False	-1	reflect	234375	0	0
UL	3	1	7	False	-1	wrap	234375	0	0
UL	3	1	7	False	1	reflect	234375	0	0
UL	3	1	7	False	1	wrap	234375	0	0
UL	3	1	8	True	-1	reflect	234375	0	0
UL	3	1	8	True	-1	wrap	234375	0	0
UL	3	1	8	True	1	reflect	234375	0	0
UL	3	1	8	True	1	wrap	234375	0	0
UL	3	1	8	False	-1	reflect	234375	0	0
UL	3	1	8	False	-1	wrap	234375	0	0
UL	3	1	8	False	1	reflect	234375	0	0
UL	3	1	8	False	1	wrap	234375	0	0
UL	3	1	9	True	-1	reflect	234375	0	0
UL	3	1	9	True	-1	wrap	234375	0	0
UL	3	1	9	True	1	reflect	234375	0	0
UL	3	1	9	True	1	wrap	234375	0	0
UL	3	1	9	False	-1	reflect	234375	0	0
UL	3	1	9	False	-1	wrap	234375	0	0
UL	3	1	9	False	1	reflect	234375	0	0
UL	3	1	9	False	1	wrap	234375	0	0
UL	3	1	10	True	-1	reflect	234375	0	0
UL	3	1	10	True	-1	wrap	234375	0	0
UL	3	1	10	True	1	reflect	234375	0	0
UL	3	1	10	True	1	wrap	234375	0	0
UL	3	1	10	False	-1	reflect	234375	0	0
UL	3	1	10	False	-1	wrap	234375	0	0
UL	3	1	10	False	1	reflect	234375	0	0
UL	3	1	10	False	1	wrap	234375	0	0
UL	3	-1	6	True	-1	reflect	234375	0	0
UL	3	-1	6	True	-1	wrap	234375	0	0
UL	3	-1	6	True	1	reflect	234375	0	0
UL	3	-1	6	True	1	wrap	234375	0	0
UL	3	-1	6	False	-1	reflect	234375	0	0
UL	3	-1	6	False	-1	wrap	234375	0	0
UL	3	-1	6	False	1	reflect	234375	0	0
UL	3	-1	6	False	1	wrap	234375	0	0
UL	3	-1	7	True	-1	reflect	234375	0	0
UL	3	-1	7	True	-1	wrap	234375	0	0
UL	3	-1	7	True	1	reflect	234375	0	0
UL	3	-1	7	True	1	wrap	234375	0	0
UL	3	-1	7	False	-1	reflect	234375	375	1
UL	3	-1	7	False	-1	wrap	234375	0	0
UL	3	-1	7	False	1	reflect	234375	0	0
UL	3	-1	7	False	1	wrap	234375	0	0
UL	3	-1	8	True	-1	reflect	234375	375	1
UL	3	-1	8	True	-1	wrap	234375	0	0
UL	3	-1	8	True	1	reflect	234375	0	0
UL	3	-1	8	True	1	wrap	234375	0	0
UL	3	-1	8	False	-1	reflect	234375	0	0
UL	3	-1	8	False	-1	wrap	234375	0	0
UL	3	-1	8	False	1	reflect	234375	0	0
UL	3	-1	8	False	1	wrap	234375	0	0
UL	3	-1	9	True	-1	reflect	234375	0	0
UL	3	-1	9	True	-1	wrap	234375	0	0
UL	3	-1	9	True	1	reflect	234375	0	0
UL	3	-1	9	True	1	wrap	234375	0	0
UL	3	-1	9	False	-1	reflect	234375	0	0
UL	3	-1	9	False	-1	wrap	234375	0	0
UL	3	-1	9	False	1	reflect	234375	0	0
UL	3	-1	9	False	1	wrap	234375	0	0
UL	3	-1	10	True	-1	reflect	234375	0	0
UL	3	-1	10	True	-1	wrap	234375	0	0
UL	3	-1	10	True	1	reflect	234375	0	0
UL	3	-1	10	True	1	wrap	234375	0	0
UL	3	-1	10	False	-1	reflect	234375	0	0
UL	3	-1	10	False	-1	wrap	234375	0	0
UL	3	-1	10	False	1	reflect	234375	0	0
UL	3	-1	10	False	1	wrap	234375	0	0
DR	0	1	6	True	-1	reflect	30375	0	0
DR	0	1	6	True	-1	wrap	30375	0	0
DR	0	1	6	True	1	reflect	30375	0	0
DR	0	1	6	True	1	wrap	30375	0	0
DR	0	1	6	False	-1	reflect	30375	0	0
DR	0	1	6	False	-1	wrap	30375	0	0
DR	0	1	6	False	1	reflect	30375	0	0
DR	0	1	6	False	1	wrap	30375	0	0
DR	0	1	7	True	-1	reflect	30375	0	0
DR	0	1	7	True	-1	wrap	30375	0	0
DR	0	1	7	True	1	reflect	30375	0	0
DR	0	1	7	True	1	wrap	30375	0	0
DR	0	1	7	False	-1	reflect	30375	0	0
DR	0	1	7	False	-1	wrap	30375	0	0
DR	0	1	7	False	1	reflect	30375	0	0
DR	0	1	7	False	1	wrap	30375	0	0
DR	0	1	8	True	-1	reflect	30375	0	0
DR	0	1	8	True	-1	wrap	30375	0	0
DR	0	1	8	True	1	reflect	30375	0	0
DR	0	1	8	True	1	wrap	30375	0	0
DR	0	1	8	False	-1	reflect	30375	0	0
DR	0	1	8	False	-1	wrap	30375	0	0
DR	0	1	8	False	1	reflect	30375	0	0
DR	0	1	8	False	1	wrap	30375	0	0
DR	0	1	9	True	-1	reflect	30375	0	0
DR	0	1	9	True	-1	wrap	30375	0	0
DR	0	1	9	True	1	reflect	30375	0	0
DR	0	1	9	True	1	wrap	30375	0	0
DR	0	1	9	False	-1	reflect	30375	0	0
DR	0	1	9	False	-1	wrap	30375	0	0
DR	0	1	9	False	1	reflect	30375	0	0
DR	0	1	9	False	1	wrap	30375	0	0
DR	0	1	10	True	-1	reflect	30375	0	0
DR	0	1	10	True	-1	wrap	30375	0	0
DR	0	1	10	True	1	reflect	30375	0	0
DR	0	1	10	True	1	wrap	30375	0	0
DR	0	1	10	False	-1	reflect	30375	0	0
DR	0	1	10	False	-1	wrap	30375	0	0
DR	0	1	10	False	1	reflect	30375	0	0
DR	0	1	10	False	1	wrap	30375	0	0
DR	0	-1	6	True	-1	reflect	30375	0	0
DR	0	-1	6	True	-1	wrap	30375	0	0
DR	0	-1	6	True	1	reflect	30375	17	2
DR	0	-1	6	True	1	wrap	30375	0	0
DR	0	-1	6	False	-1	reflect	30375	0	0
DR	0	-1	6	False	-1	wrap	30375	0	0
DR	0	-1	6	False	1	reflect	30375	0	0
DR	0	-1	6	False	1	wrap	30375	0	0
DR	0	-1	7	True	-1	reflect	30375	0	0
DR	0	-1	7	True	-1	wrap	30375	0	0
DR	0	-1	7	True	1	reflect	30375	0	0
DR	0	-1	7	True	1	wrap	30375	0	0
DR	0	-1	7	False	-1	reflect	30375	0	0
DR	0	-1	7	False	-1	wrap	30375	0	0
DR	0	-1	7	False	1	reflect	30375	303	3
DR	0	-1	7	False	1	wrap	30375	0	0
DR	0	-1	8	True	-1	reflect	30375	0	0
DR	0	-1	8	True	-1	wrap	30375	0	0
DR	0	-1	8	True	1	reflect	30375	303	3
DR	0	-1	8	True	1	wrap	30375	0	0
DR	0	-1	8	False	-1	reflect	30375	0	0
DR	0	-1	8	False	-1	wrap	30375	0	0
DR	0	-1	8	False	1	reflect	30375	0	0
DR	0	-1	8	False	1	wrap	30375	0	0
DR	0	-1	9	True	-1	reflect	30375	0	0
DR	0	-1	9	True	-1	wrap	30375	0	0
DR	0	-1	9	True	1	reflect	30375	0	0
DR	0	-1	9	True	1	wrap	30375	0	0
DR	0	-1	9	False	-1	reflect	30375	0	0
DR	0	-1	9	False	-1	wrap	30375	0	0
DR	0	-1	9	False	1	reflect	30375	0	0
DR	0	-1	9	False	1	wrap	30375	0	0
DR	0	-1	10	True	-1	reflect	30375	0	0
DR	0	-1	10	True	-1	wrap	30375	0	0
DR	0	-1	10	True	1	reflect	30375	0	0
DR	0	-1	10	True	1	wrap	30375	0	0
DR	0	-1	10	False	-1	reflect	30375	0	0
DR	0	-1	10	False	-1	wrap	30375	0	0
DR	0	-1	10	False	1	reflect	30375	0	0
DR	0	-1	10	False	1	wrap	30375	0	0
DR	1	1	6	True	-1	reflect	30375	0	0
DR	1	1	6	True	-1	wrap	30375	0	0
DR	1	1	6	True	1	reflect	30375	0	0
DR	1	1	6	True	1	wrap	30375	0	0
DR	1	1	6	False	-1	reflect	30375	0	0
DR	1	1	6	False	-1	wrap	30375	0	0
DR	1	1	6	False	1	reflect	30375	0	0
DR	1	1	6	False	1	wrap	30375	0	0
DR	1	1	7	True	-1	reflect	30375	0	0
DR	1	1	7	True	-1	wrap	30375	0	0
DR	1	1	7	True	1	reflect	30375	0	0
DR	1	1	7	True	1	wrap	30375	0	0
DR	1	1	7	False	-1	reflect	30375	0	0
DR	1	1	7	False	-1	wrap	30375	0	0
DR	1	1	7	False	1	reflect	30375	0	0
DR	1	1	7	False	1	wrap	30375	0	0
DR	1	1	8	True	-1	reflect	30375	0	0
DR	1	1	8	True	-1	wrap	30375	0	0
DR	1	1	8	True	1	reflect	30375	0	0
DR	1	1	8	True	1	wrap	30375	0	0
DR	1	1	8	False	-1	reflect	30375	0	0
DR	1	1	8	False	-1	wrap	30375	0	0
DR	1	1	8	False	1	reflect	30375	0	0
DR	1	1	8	False	1	wrap	30375	0	0
DR	1	1	9	True	-1	reflect	30375	0	0
DR	1	1	9	True	-1	wrap	30375	0	0
DR	1	1	9	True	1	reflect	30375	0	0
DR	1	1	9	True	1	wrap	30375	0	0
DR	1	1	9	False	-1	reflect	30375	0	0
DR	1	1	9	False	-1	wrap	30375	0	0
DR	1	1	9	False	1	reflect	30375	0	0
DR	1	1	9	False	1	wrap	30375	0	0
DR	1	1	10	True	-1	reflect	30375	0	0
DR	1	1	10	True	-1	wrap	30375	0	0
DR	1	1	10	True	1	reflect	30375	0	0
DR	1	1	10	True	1	wrap	30375	0	0
DR	1	1	10	False	-1	reflect	30375	0	0
DR	1	1	10	False	-1	wrap	30375	0	0
DR	1	1	10	False	1	reflect	30375	0	0
DR	1	1	10	False	1	wrap	30375	0	0
DR	1	-1	6	True	-1	reflect	30375	0	0
DR	1	-1	6	True	-1	wrap	30375	0	0
DR	1	-1	6	True	1	reflect	30375	0	0
DR	1	-1	6	True	1	wrap	30375	0	0
DR	1	-1	6	False	-1	reflect	30375	0	0
DR	1	-1	6	False	-1	wrap	30375	0	0
DR	1	-1	6	False	1	reflect	30375	0	0
DR	1	-1	6	False	1	wrap	30375	0	0
DR	1	-1	7	True	-1	reflect	30375	0	0
DR	1	-1	7	True	-1	wrap	30375	0	0
DR	1	-1	7	True	1	reflect	30375	0	0
DR	1	-1	7	True	1	wrap	30375	0	0
DR	1	-1	7	False	-1	reflect	30375	0	0
DR	1	-1	7	False	-1	wrap	30375	0	0
DR	1	-1	7	False	1	reflect	30375	0	0
DR	1	-1	7	False	1	wrap	30375	0	0
DR	1	-1	8	True	-1	reflect	30375	0	0
DR	1	-1	8	True	-1	wrap	30375	0	0
DR	1	-1	8	True	1	reflect	30375	0	0
DR	1	-1	8	True	1	wrap	30375	0	0
DR	1	-1	8	False	-1	reflect	30375	0	0
DR	1	-1	8	False	-1	wrap	30375	0	0
DR	1	-1	8	False	1	reflect	30375	0	0
DR	1	-1	8	False	1	wrap	30375	0	0
DR	1	-1	9	True	-1	reflect	30375	0	0
DR	1	-1	9	True	-1	wrap	30375	0	0
DR	1	-1	9	True	1	reflect	30375	0	0
DR	1	-1	9	True	1	wrap	30375	0	0
DR	1	-1	9	False	-1	reflect	30375	0	0
DR	1	-1	9	False	-1	wrap	30375	0	0
DR	1	-1	9	False	1	reflect	30375	0	0
DR	1	-1	9	False	1	wrap	30375	0	0
DR	1	-1	10	True	-1	reflect	30375	0	0
DR	1	-1	10	True	-1	wrap	30375	0	0
DR	1	-1	10	True	1	reflect	30375	0	0
DR	1	-1	10	True	1	wrap	30375	0	0
DR	1	-1	10	False	-1	reflect	30375	0	0
DR	1	-1	10	False	-1	wrap	30375	0	0
DR	1	-1	10	False	1	reflect	30375	0	0
DR	1	-1	10	False	1	wrap	30375	0	0
DR	2	1	6	True	-1	reflect	30375	0	0
DR	2	1	6	True	-1	wrap	30375	0	0
DR	2	1	6	True	1	reflect	30375	0	0
DR	2	1	6	True	1	wrap	30375	0	0
DR	2	1	6	False	-1	reflect	30375	0	0
DR	2	1	6	False	-1	wrap	30375	0	0
DR	2	1	6	False	1	reflect	30375	0	0
DR	2	1	6	False	1	wrap	30375	0	0
DR	2	1	7	True	-1	reflect	30375	0	0
DR	2	1	7	True	-1	wrap	30375	0	0
DR	2	1	7	True	1	reflect	30375	0	0
DR	2	1	7	True	1	wrap	30375	0	0
DR	2	1	7	False	-1	reflect	30375	0	0
DR	2	1	7	False	-1	wrap	30375	0	0
DR	2	1	7	False	1	reflect	30375	0	0
DR	2	1	7	False	1	wrap	30375	0	0
DR	2	1	8	True	-1	reflect	30375	0	0
DR	2	1	8	True	-1	wrap	30375	0	0
DR	2	1	8	True	1	reflect	30375	0	0
DR	2	1	8	True	1	wrap	30375	0	0
DR	2	1	8	False	-1	reflect	30375	0	0
DR	2	1	8	False	-1	wrap	30375	0	0
DR	2	1	8	False	1	reflect	30375	0	0
DR	2	1	8	False	1	wrap	30375	0	0
DR	2	1	9	True	-1	reflect	30375	0	0
DR	2	1	9	True	-1	wrap	30375	0	0
DR	2	1	9	True	1	reflect	30375	0	0
DR	2	1	9	True	1	wrap	30375	0	0
DR	2	1	9	False	-1	reflect	30375	0	0
DR	2	1	9	False	-1	wrap	30375	0	0
DR	2	1	9	False	1	reflect	30375	0	0
DR	2	1	9	False	1	wrap	30375	0	0
DR	2	1	10	True	-1	reflect	30375	0	0
DR	2	1	10	True	-1	wrap	30375	0	0
DR	2	1	10	True	1	reflect	30375	0	0
DR	2	1	10	True	1	wrap	30375	0	0
DR	2	1	10	False	-1	reflect	30375	0	0
DR	2	1	10	False	-1	wrap	30375	0	0
DR	2	1	10	False	1	reflect	30375	0	0
DR	2	1	10	False	1	wrap	30375	0	0
DR	2	-1	6	True	-1	reflect	30375	0	0
DR	2	-1	6	True	-1	wrap	30375	0	0
DR	2	-1	6	True	1	reflect	30375	0	0
DR	2	-1	6	True	1	wrap	30375	0	0
DR	2	-1	6	False	-1	reflect	30375	0	0
DR	2	-1	6	False	-1	wrap	30375	0	0
DR	2	-1	6	False	1	reflect	30375	0	0
DR	2	-1	6	False	1	wrap	30375	0	0
DR	2	-1	7	True	-1	reflect	30375	0	0
DR	2	-1	7	True	-1	wrap	30375	0	0
DR	2	-1	7	True	1	reflect	30375	0	0
DR	2	-1	7	True	1	wrap	30375	0	0
DR	2	-1	7	False	-1	reflect	30375	0	0
DR	2	-1	7	False	-1	wrap	30375	0	0
DR	2	-1	7	False	1	reflect	30375	0	0
DR	2	-1	7	False	1	wrap	30375	0	0
DR	2	-1	8	True	-1	reflect	30375	0	0
DR	2	-1	8	True	-1	wrap	30375	0	0
DR	2	-1	8	True	1	reflect	30375	0	0
DR	2	-1	8	True	1	wrap	30375	0	0
DR	2	-1	8	False	-1	reflect	30375	0	0
DR	2	-1	8	False	-1	wrap	30375	0	0
DR	2	-1	8	False	1	reflect	30375	0	0
DR	2	-1	8	False	1	wrap	30375	0	0
DR	2	-1	9	True	-1	reflect	30375	0	0
DR	2	-1	9	True	-1	wrap	30375	0	0
DR	2	-1	9	True	1	reflect	30375	0	0
DR	2	-1	9	True	1	wrap	30375	0	0
DR	2	-1	9	False	-1	reflect	30375	0	0
DR	2	-1	9	False	-1	wrap	30375	0	0
DR	2	-1	9	False	1	reflect	30375	0	0
DR	2	-1	9	False	1	wrap	30375	0	0
DR	2	-1	10	True	-1	reflect	30375	0	0
DR	2	-1	10	True	-1	wrap	30375	0	0
DR	2	-1	10	True	1	reflect	30375	0	0
DR	2	-1	10	True	1	wrap	30375	0	0
DR	2	-1	10	False	-1	reflect	30375	0	0
DR	2	-1	10	False	-1	wrap	30375	0	0
DR	2	-1	10	False	1	reflect	30375	0	0
DR	2	-1	10	False	1	wrap	30375	0	0
DR	3	1	6	True	-1	reflect	30375	0	0
DR	3	1	6	True	-1	wrap	30375	0	0
DR	3	1	6	True	1	reflect	30375	0	0
DR	3	1	6	True	1	wrap	30375	0	0
DR	3	1	6	False	-1	reflect	30375	0	0
DR	3	1	6	False	-1	wrap	30375	0	0
DR	3	1	6	False	1	reflect	30375	0	0
DR	3	1	6	False	1	wrap	30375	0	0
DR	3	1	7	True	-1	reflect	30375	0	0
DR	3	1	7	True	-1	wrap	30375	0	0
DR	3	1	7	True	1	reflect	30375	0	0
DR	3	1	7	True	1	wrap	30375	0	0
DR	3	1	7	False	-1	reflect	30375	0	0
DR	3	1	7	False	-1	wrap	30375	0	0
DR	3	1	7	False	1	reflect	30375	0	0
DR	3	1	7	False	1	wrap	30375	0	0
DR	3	1	8	True	-1	reflect	30375	0	0
DR	3	1	8	True	-1	wrap	30375	0	0
DR	3	1	8	True	1	reflect	30375	0	0
DR	3	1	8	True	1	wrap	30375	0	0
DR	3	1	8	False	-1	reflect	30375	0	0
DR	3	1	8	False	-1	wrap	30375	0	0
DR	3	1	8	False	1	reflect	30375	0	0
DR	3	1	8	False	1	wrap	30375	0	0
DR	3	1	9	True	-1	reflect	30375	0	0
DR	3	1	9	True	-1	wrap	30375	0	0
DR	3	1	9	True	1	reflect	30375	0	0
DR	3	1	9	True	1	wrap	30375	0	0
DR	3	1	9	False	-1	reflect	30375	0	0
DR	3	1	9	False	-1	wrap	30375	0	0
DR	3	1	9	False	1	reflect	30375	0	0
DR	3	1	9	False	1	wrap	30375	0	0
DR	3	1	10	True	-1	reflect	30375	0	0
DR	3	1	10	True	-1	wrap	30375	0	0
DR	3	1	10	True	1	reflect	30375	0	0
DR	3	1	10	True	1	wrap	30375	0	0
DR	3	1	10	False	-1	reflect	30375	0	0
DR	3	1	10	False	-1	wrap	30375	0	0
DR	3	1	10	False	1	reflect	30375	0	0
DR	3	1	10	False	1	wrap	30375	0	0
DR	3	-1	6	True	-1	reflect	30375	0	0
DR	3	-1	6	True	-1	wrap	30375	0	0
DR	3	-1	6	True	1	reflect	30375	0	0
DR	3	-1	6	True	1	wrap	30375	0	0
DR	3	-1	6	False	-1	reflect	30375	0	0
DR	3	-1	6	False	-1	wrap	30375	0	0
DR	3	-1	6	False	1	reflect	30375	0	0
DR	3	-1	6	False	1	wrap	30375	0	0
DR	3	-1	7	True	-1	reflect	30375	0	0
DR	3	-1	7	True	-1	wrap	30375	0	0
DR	3	-1	7	True	1	reflect	30375	0	0
DR	3	-1	7	True	1	wrap	30375	0	0
DR	3	-1	7	False	-1	reflect	30375	0	0
DR	3	-1	7	False	-1	wrap	30375	0	0
DR	3	-1	7	False	1	reflect	30375	0	0
DR	3	-1	7	False	1	wrap	30375	0	0
DR	3	-1	8	True	-1	reflect	30375	0	0
DR	3	-1	8	True	-1	wrap	30375	0	0
DR	3	-1	8	True	1	reflect	30375	0	0
DR	3	-1	8	True	1	wrap	30375	0	0
DR	3	-1	8	False	-1	reflect	30375	0	0
DR	3	-1	8	False	-1	wrap	30375	0	0
DR	3	-1	8	False	1	reflect	30375	0	0
DR	3	-1	8	False	1	wrap	30375	0	0
DR	3	-1	9	True	-1	reflect	30375	0	0
DR	3	-1	9	True	-1	wrap	30375	0	0
DR	3	-1	9	True	1	reflect	30375	0	0
DR	3	-1	9	True	1	wrap	30375	0	0
DR	3	-1	9	False	-1	reflect	30375	0	0
DR	3	-1	9	False	-1	wrap	30375	0	0
DR	3	-1	9	False	1	reflect	30375	0	0
DR	3	-1	9	False	1	wrap	30375	0	0
DR	3	-1	10	True	-1	reflect	30375	0	0
DR	3	-1	10	True	-1	wrap	30375	0	0
DR	3	-1	10	True	1	reflect	30375	0	0
DR	3	-1	10	True	1	wrap	30375	0	0
DR	3	-1	10	False	-1	reflect	30375	0	0
DR	3	-1	10	False	-1	wrap	30375	0	0
DR	3	-1	10	False	1	reflect	30375	0	0
DR	3	-1	10	False	1	wrap	30375	0	0
DL	0	1	6	True	-1	reflect	18225	0	0
DL	0	1	6	True	-1	wrap	18225	0	0
DL	0	1	6	True	1	reflect	18225	0	0
DL	0	1	6	True	1	wrap	18225	0	0
DL	0	1	6	False	-1	reflect	18225	0	0
DL	0	1	6	False	-1	wrap	18225	0	0
DL	0	1	6	False	1	reflect	18225	0	0
DL	0	1	6	False	1	wrap	18225	0	0
DL	0	1	7	True	-1	reflect	18225	0	0
DL	0	1	7	True	-1	wrap	18225	0	0
DL	0	1	7	True	1	reflect	18225	0	0
DL	0	1	7	True	1	wrap	18225	0	0
DL	0	1	7	False	-1	reflect	18225	0	0
DL	0	1	7	False	-1	wrap	18225	0	0
DL	0	1	7	False	1	reflect	18225	0	0
DL	0	1	7	False	1	wrap	18225	0	0
DL	0	1	8	True	-1	reflect	18225	0	0
DL	0	1	8	True	-1	wrap	18225	0	0
DL	0	1	8	True	1	reflect	18225	0	0
DL	0	1	8	True	1	wrap	18225	0	0
DL	0	1	8	False	-1	reflect	18225	0	0
DL	0	1	8	False	-1	wrap	18225	0	0
DL	0	1	8	False	1	reflect	18225	0	0
DL	0	1	8	False	1	wrap	18225	0	0
DL	0	1	9	True	-1	reflect	18225	0	0
DL	0	1	9	True	-1	wrap	18225	0	0
DL	0	1	9	True	1	reflect	18225	0	0
DL	0	1	9	True	1	wrap	18225	0	0
DL	0	1	9	False	-1	reflect	18225	0	0
DL	0	1	9	False	-1	wrap	18225	0	0
DL	0	1	9	False	1	reflect	18225	0	0
DL	0	1	9	False	1	wrap	18225	0	0
DL	0	1	10	True	-1	reflect	18225	0	0
DL	0	1	10	True	-1	wrap	18225	0	0
DL	0	1	10	True	1	reflect	18225	0	0
DL	0	1	10	True	1	wrap	18225	0	0
DL	0	1	10	False	-1	reflect	18225	0	0
DL	0	1	10	False	-1	wrap	18225	0	0
DL	0	1	10	False	1	reflect	18225	0	0
DL	0	1	10	False	1	wrap	18225	0	0
DL	0	-1	6	True	-1	reflect	18225	0	0
DL	0	-1	6	True	-1	wrap	18225	0	0
DL	0	-1	6	True	1	reflect	18225	0	0
DL	0	-1	6	True	1	wrap	18225	0	0
DL	0	-1	6	False	-1	reflect	18225	0	0
DL	0	-1	6	False	-1	wrap	18225	0	0
DL	0	-1	6	False	1	reflect	18225	0	0
DL	0	-1	6	False	1	wrap	18225	0	0
DL	0	-1	7	True	-1	reflect	18225	0	0
DL	0	-1	7	True	-1	wrap	18225	0	0
DL	0	-1	7	True	1	reflect	18225	0	0
DL	0	-1	7	True	1	wrap	18225	0	0
DL	0	-1	7	False	-1	reflect	18225	0	0
DL	0	-1	7	False	-1	wrap	18225	0	0
DL	0	-1	7	False	1	reflect	18225	45	1
DL	0	-1	7	False	1	wrap	18225	0	0
DL	0	-1	8	True	-1	reflect	18225	0	0
DL	0	-1	8	True	-1	wrap	18225	0	0
DL	0	-1	8	True	1	reflect	18225	45	1
DL	0	-1	8	True	1	wrap	18225	0	0
DL	0	-1	8	False	-1	reflect	18225	0	0
DL	0	-1	8	False	-1	wrap	18225	0	0
DL	0	-1	8	False	1	reflect	18225	0	0
DL	0	-1	8	False	1	wrap	18225	0	0
DL	0	-1	9	True	-1	reflect	18225	0	0
DL	0	-1	9	True	-1	wrap	18225	0	0
DL	0	-1	9	True	1	reflect	18225	0	0
DL	0	-1	9	True	1	wrap	18225	0	0
DL	0	-1	9	False	-1	reflect	18225	0	0
DL	0	-1	9	False	-1	wrap	18225	0	0
DL	0	-1	9	False	1	reflect	18225	0	0
DL	0	-1	9	False	1	wrap	18225	0	0
DL	0	-1	10	True	-1	reflect	18225	0	0
DL	0	-1	10	True	-1	wrap	18225	0	0
DL	0	-1	10	True	1	reflect	18225	0	0
DL	0	-1	10	True	1	wrap	18225	0	0
DL	0	-1	10	False	-1	reflect	18225	0	0
DL	0	-1	10	False	-1	wrap	18225	0	0
DL	0	-1	10	False	1	reflect	18225	0	0
DL	0	-1	10	False	1	wrap	18225	0	0
DL	1	1	6	True	-1	reflect	18225	0	0
DL	1	1	6	True	-1	wrap	18225	0	0
DL	1	1	6	True	1	reflect	18225	0	0
DL	1	1	6	True	1	wrap	18225	0	0
DL	1	1	6	False	-1	reflect	18225	0	0
DL	1	1	6	False	-1	wrap	18225	0	0
DL	1	1	6	False	1	reflect	18225	0	0
DL	1	1	6	False	1	wrap	18225	0	0
DL	1	1	7	True	-1	reflect	18225	0	0
DL	1	1	7	True	-1	wrap	18225	0	0
DL	1	1	7	True	1	reflect	18225	0	0
DL	1	1	7	True	1	wrap	18225	0	0
DL	1	1	7	False	-1	reflect	18225	0	0
DL	1	1	7	False	-1	wrap	18225	0	0
DL	1	1	7	False	1	reflect	18225	0	0
DL	1	1	7	False	1	wrap	18225	0	0
DL	1	1	8	True	-1	reflect	18225	0	0
DL	1	1	8	True	-1	wrap	18225	0	0
DL	1	1	8	True	1	reflect	18225	0	0
DL	1	1	8	True	1	wrap	18225	0	0
DL	1	1	8	False	-1	reflect	18225	0	0
DL	1	1	8	False	-1	wrap	18225	0	0
DL	1	1	8	False	1	reflect	18225	0	0
DL	1	1	8	False	1	wrap	18225	0	0
DL	1	1	9	True	-1	reflect	18225	0	0
DL	1	1	9	True	-1	wrap	18225	0	0
DL	1	1	9	True	1	reflect	18225	0	0
DL	1	1	9	True	1	wrap	18225	0	0
DL	1	1	9	False	-1	reflect	18225	0	0
DL	1	1	9	False	-1	wrap	18225	0	0
DL	1	1	9	False	1	reflect	18225	0	0
DL	1	1	9	False	1	wrap	18225	0	0
DL	1	1	10	True	-1	reflect	18225	0	0
DL	1	1	10	True	-1	wrap	18225	0	0
DL	1	1	10	True	1	reflect	18225	0	0
DL	1	1	10	True	1	wrap	18225	0	0
DL	1	1	10	False	-1	reflect	18225	0	0
DL	1	1	10	False	-1	wrap	18225	0	0
DL	1	1	10	False	1	reflect	18225	0	0
DL	1	1	10	False	1	wrap	18225	0	0
DL	1	-1	6	True	-1	reflect	18225	0	0
DL	1	-1	6	True	-1	wrap	18225	0	0
DL	1	-1	6	True	1	reflect	18225	0	0
DL	1	-1	6	True	1	wrap	18225	0	0
DL	1	-1	6	False	-1	reflect	18225	0	0
DL	1	-1	6	False	-1	wrap	18225	0	0
DL	1	-1	6	False	1	reflect	18225	0	0
DL	1	-1	6	False	1	wrap	18225	0	0
DL	1	-1	7	True	-1	reflect	18225	0	0
DL	1	-1	7	True	-1	wrap	18225	0	0
DL	1	-1	7	True	1	reflect	18225	0	0
DL	1	-1	7	True	1	wrap	18225	0	0
DL	1	-1	7	False	-1	reflect	18225	0	0
DL	1	-1	7	False	-1	wrap	18225	0	0
DL	1	-1	7	False	1	reflect	18225	0	0
DL	1	-1	7	False	1	wrap	18225	0	0
DL	1	-1	8	True	-1	reflect	18225	0	0
DL	1	-1	8	True	-1	wrap	18225	0	0
DL	1	-1	8	True	1	reflect	18225	0	0
DL	1	-1	8	True	1	wrap	18225	0	0
DL	1	-1	8	False	-1	reflect	18225	0	0
DL	1	-1	8	False	-1	wrap	18225	0	0
DL	1	-1	8	False	1	reflect	18225	0	0
DL	1	-1	8	False	1	wrap	18225	0	0
DL	1	-1	9	True	-1	reflect	18225	0	0
DL	1	-1	9	True	-1	wrap	18225	0	0
DL	1	-1	9	True	1	reflect	18225	0	0
DL	1	-1	9	True	1	wrap	18225	0	0
DL	1	-1	9	False	-1	reflect	18225	0	0
DL	1	-1	9	False	-1	wrap	18225	0	0
DL	1	-1	9	False	1	reflect	18225	0	0
DL	1	-1	9	False	1	wrap	18225	0	0
DL	1	-1	10	True	-1	reflect	18225	0	0
DL	1	-1	10	True	-1	wrap	18225	0	0
