line	position	sign	confidence
07205_p2_L09_f	8	113	M
07205_p2_L09_f	9	2	M
07205_p2_L09_f	10	81	M
07205_p2_L09_f	11	23	M
07205_p2_L09_f	12	85	L
07205_p2_L09_f	13	4	M
07205_p2_L09_f	14	63	L
07205_p2_L09_f	15	171	L
07205_p2_L09_f	16	7	L
07205_p2_L09_f	17	23	M
07205_p2_L09_f	18	86	L
07205_p2_L09_f	19	64	L
07205_p2_L09_f	20	38	M
07205_p2_L09_f	21	81	M
07205_p2_L09_f	22	71	M
07205_p2_L09_f	23	112	M
