path	kind	bytes	sha1	dims	source	cited_by
crops/0016/hstam_4_h_1411_0016_L31.jpg	crop-lines	29553	e18f5139ec2baa3792c0130ae922812c23a24e91	2200x54	crop of images/hstam_4_h_1411_0016.jpg box=[0, 1898, 2200, 1952] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block3.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block3.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L32.jpg	crop-lines	26777	92fe6bfb22656445556ab25933b9a9ceba92f4b3	2200x53	crop of images/hstam_4_h_1411_0016.jpg box=[0, 1952, 2200, 2005] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block3.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block3.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L33.jpg	crop-lines	28797	8cc9e006ab0d835bcc5f34a7213ef9a194243b19	2200x52	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2005, 2200, 2057] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L34.jpg	crop-lines	29092	9ebfe802d012269f80f1382a5a7e1e4d889f42e4	2200x54	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2057, 2200, 2111] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L35.jpg	crop-lines	29765	7af89728f634c43d492e49c1b687a135eda40b70	2200x53	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2111, 2200, 2164] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L36.jpg	crop-lines	27238	4a897f84c20a85352a6b1dc770eb57be6d1a6c53	2200x48	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2164, 2200, 2212] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L37.jpg	crop-lines	30669	d99d88086a853f68fb4eb2b04062bc49c0765025	2200x53	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2212, 2200, 2265] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L38.jpg	crop-lines	31508	bf5bb724b9f81eb94695daaa6c5543e3cb541702	2200x57	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2265, 2200, 2322] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L39.jpg	crop-lines	25611	417aa1c2d6def26cf2b409669638baedc79915eb	2200x47	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2322, 2200, 2369] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L40.jpg	crop-lines	25392	d67285aa9b5f66d74d99be279a99f446c7c766d1	2200x48	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2369, 2200, 2417] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L41.jpg	crop-lines	27831	1c9ceaeb75f48ca6c6f770da985758f6bd625303	2200x53	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2417, 2200, 2470] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L42.jpg	crop-lines	25094	e719eacb6b1b6dfacb5a40b752b681c3b50ac975	2200x48	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2470, 2200, 2518] (tools/iiif_lines.py row ink profile)	recon_0016/agreement.tsv;recon_0016/ciphertext_draft.tsv;recon_0016/ciphertext_draft_ciphonly.tsv;recon_0016/disagreements.tsv;transcription/pass_a_0016.tsv;transcription/pass_a_0016_block4.tsv;transcription/pass_a_0016_zm.tsv;transcription/pass_b_0016.tsv;transcription/pass_b_0016_block4.tsv;transcription/pass_b_0016_zm.tsv
crops/0016/hstam_4_h_1411_0016_L43.jpg	crop-lines	24852	d135e739d8b25efc13612b2d84ade8e6d68cf23b	2200x48	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2518, 2200, 2566] (tools/iiif_lines.py row ink profile)	
crops/0016/hstam_4_h_1411_0016_L44.jpg	crop-lines	45148	764ebffbb8affde67f157c120cf7201a883bf4a6	2200x95	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2566, 2200, 2661] (tools/iiif_lines.py row ink profile)	
crops/0016/hstam_4_h_1411_0016_L45.jpg	crop-lines	48836	b41e115a6b225d93075ce4d5aab70c13a4852d01	2200x112	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2661, 2200, 2773] (tools/iiif_lines.py row ink profile)	
crops/0016/hstam_4_h_1411_0016_L46.jpg	crop-lines	31472	b2eaffff4a29161cbac91c4d6910ab3add69e5c7	2200x66	crop of images/hstam_4_h_1411_0016.jpg box=[0, 2773, 2200, 2839] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L01.jpg	crop-lines	18905	57c70b9443cb91d3190fee0d065ad26b8af70c32	2226x65	crop of images/hstam_4_h_1411_0023.jpg box=[0, 200, 2226, 265] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L02.jpg	crop-lines	23658	e95bcea3747e92820f70af3cdf1eafcc629ed003	2226x72	crop of images/hstam_4_h_1411_0023.jpg box=[0, 265, 2226, 337] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L03.jpg	crop-lines	18153	d290368cc00995b82ee038ba42d0376bb176be6a	2226x52	crop of images/hstam_4_h_1411_0023.jpg box=[0, 337, 2226, 389] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L04.jpg	crop-lines	16587	713b13918aa1f75e21296bed1aa8cdb6b464096f	2226x47	crop of images/hstam_4_h_1411_0023.jpg box=[0, 389, 2226, 436] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L05.jpg	crop-lines	16392	0a62fbdc1739c0ad1c51318925f272c5a52b782e	2226x45	crop of images/hstam_4_h_1411_0023.jpg box=[0, 436, 2226, 481] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L06.jpg	crop-lines	15723	8a3cc537e786401a9b2c1e72709a15507573a1ca	2226x43	crop of images/hstam_4_h_1411_0023.jpg box=[0, 481, 2226, 524] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L07.jpg	crop-lines	15896	f4d7f71e82546604de4af86b32b781470e859a01	2226x42	crop of images/hstam_4_h_1411_0023.jpg box=[0, 524, 2226, 566] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L08.jpg	crop-lines	15346	e0078224c1ffb5703e9c6227a729d0e0a5fefb7a	2226x40	crop of images/hstam_4_h_1411_0023.jpg box=[0, 566, 2226, 606] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L09.jpg	crop-lines	16422	89d5e4597a37144f8404fd6c25d8f58c657001a2	2226x42	crop of images/hstam_4_h_1411_0023.jpg box=[0, 606, 2226, 648] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L10.jpg	crop-lines	15732	241dc47aa1fcd4db01b385165c2f8e2170db138e	2226x44	crop of images/hstam_4_h_1411_0023.jpg box=[0, 648, 2226, 692] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L11.jpg	crop-lines	16578	935a6eb675b5277926ce1f2d7fb56761687c22d2	2226x44	crop of images/hstam_4_h_1411_0023.jpg box=[0, 692, 2226, 736] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L12.jpg	crop-lines	15934	c47f55083ef8b3232d490e0c981eecfc9ceefed0	2226x43	crop of images/hstam_4_h_1411_0023.jpg box=[0, 736, 2226, 779] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L13.jpg	crop-lines	17464	0912cec48ec27c3f9d969b8d1959221276d3effa	2226x44	crop of images/hstam_4_h_1411_0023.jpg box=[0, 779, 2226, 823] (tools/iiif_lines.py row ink profile)	
crops/0023/hstam_4_h_1411_0023_L14.jpg	crop-lines	18681	a55a0d1abc412484d9ad05b6e76040db703f4e09	2226x48	crop of images/hstam_4_h_1411_0023.jpg box=[0, 823, 2226, 871] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L15.jpg	crop-lines	20326	a227423dd5b5253ffdccd676ecc6d6a6cbc69375	2226x49	crop of images/hstam_4_h_1411_0023.jpg box=[0, 871, 2226, 920] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L16.jpg	crop-lines	18012	580b2d30e81d8eb0bca6a4b36676401ea4321349	2226x48	crop of images/hstam_4_h_1411_0023.jpg box=[0, 920, 2226, 968] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L17.jpg	crop-lines	17120	04e016ae05f606ab1e0d5c9f5d3152794bfd1f35	2226x45	crop of images/hstam_4_h_1411_0023.jpg box=[0, 968, 2226, 1013] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L18.jpg	crop-lines	18742	d7324644741182d20026489418ce8e545a875d55	2226x47	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1013, 2226, 1060] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L19.jpg	crop-lines	19804	b7f4bea57ae6b0bf7030181482a928cb539d23e0	2226x48	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1060, 2226, 1108] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L20.jpg	crop-lines	19947	51901e6df3a7a94db8ad2cd30c5cdeebeea4ac43	2226x48	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1108, 2226, 1156] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L21.jpg	crop-lines	18622	d332b1fe7cc9e89f3db0e81f78208703db176f60	2226x47	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1156, 2226, 1203] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L22.jpg	crop-lines	20758	b4f6c9040d155227187efdfb8984fd4649c9cac5	2226x52	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1203, 2226, 1255] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L23.jpg	crop-lines	21989	ee85ccc8f149475e5d8652e64f9db0e158d9712c	2226x51	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1255, 2226, 1306] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block1.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block1.tsv
crops/0023/hstam_4_h_1411_0023_L24.jpg	crop-lines	18882	b1088831aca1231a39ac7bb31fb61d49db0e4435	2226x45	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1306, 2226, 1351] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L25.jpg	crop-lines	18137	368334f2166ef97f13da57946f816b862fd358d0	2226x43	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1351, 2226, 1394] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L26.jpg	crop-lines	18088	060ca81a2a4eab16ba55ee37797fb33868c1f970	2226x42	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1394, 2226, 1436] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L27.jpg	crop-lines	16907	d705f123d016ca99a71a730c7822e4d3db7187be	2226x38	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1436, 2226, 1474] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L28.jpg	crop-lines	17697	c0a8e6bb77fdb4f459835325435282eabfdaa2ef	2226x40	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1474, 2226, 1514] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L29.jpg	crop-lines	17216	dc954d38085c191fe06e525aa06a373824742774	2226x39	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1514, 2226, 1553] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L30.jpg	crop-lines	17230	56bb6d309b093985fdc686852a2a1350fe23c55e	2226x39	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1553, 2226, 1592] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L31.jpg	crop-lines	18457	1fc1f169c8f07c75f77d8d1cd0fe0fe1c686b760	2226x43	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1592, 2226, 1635] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L32.jpg	crop-lines	18061	00458ea3416d9ea79e52523d28dd5102f7b8100f	2226x40	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1635, 2226, 1675] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L33.jpg	crop-lines	18530	50ed0bafc799d8789430e4bfc88206d8a43264e6	2226x41	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1675, 2226, 1716] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block2.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block2.tsv
crops/0023/hstam_4_h_1411_0023_L34.jpg	crop-lines	18577	914bf3f66edac5174c94283efb913109d9334f1a	2226x41	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1716, 2226, 1757] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L35.jpg	crop-lines	19295	a48e8761c59464f477f53dc62d2b05f7f4a39e50	2226x42	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1757, 2226, 1799] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L36.jpg	crop-lines	19325	1a99c1e4640d39cdd18acbc54f81297f3504fad0	2226x42	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1799, 2226, 1841] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L37.jpg	crop-lines	18577	835e325589e568a9aa4cff8f4adca1fbc1f67980	2226x41	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1841, 2226, 1882] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L38.jpg	crop-lines	18961	abea9fc59838ec3127cf9bad7bfb5790b5e97ec8	2226x46	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1882, 2226, 1928] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L39.jpg	crop-lines	17503	9dbc7eec29840a51feef608383d30560d691f2f4	2226x44	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1928, 2226, 1972] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L40.jpg	crop-lines	18841	98c8fd2f70d260140f16725854142176b9b9a03a	2226x43	crop of images/hstam_4_h_1411_0023.jpg box=[0, 1972, 2226, 2015] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L41.jpg	crop-lines	20775	1bd085612f0095fea563f5978c935da78c509da4	2226x49	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2015, 2226, 2064] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L42.jpg	crop-lines	19323	6bdbe44a2328addb2b2c31df8281a322355ea66e	2226x49	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2064, 2226, 2113] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L43.jpg	crop-lines	21755	1a6122e5aa6ea2a755dabad80d43639846c89171	2226x50	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2113, 2226, 2163] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block3.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block3.tsv
crops/0023/hstam_4_h_1411_0023_L44.jpg	crop-lines	22011	f12f62c85de85c706555c36afc9efac9e2403517	2226x50	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2163, 2226, 2213] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block4.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block4.tsv
crops/0023/hstam_4_h_1411_0023_L45.jpg	crop-lines	21894	fe942234cc01680c0dada70fbb7249711f81a7f1	2226x51	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2213, 2226, 2264] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block4.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block4.tsv
crops/0023/hstam_4_h_1411_0023_L46.jpg	crop-lines	20492	ba0080832b9631af8c4fe1e0b1901eb71a309248	2226x53	crop of images/hstam_4_h_1411_0023.jpg box=[0, 2264, 2226, 2317] (tools/iiif_lines.py row ink profile)	recon_0023/agreement.tsv;recon_0023/ciphertext_draft.tsv;recon_0023/disagreements.tsv;transcription/pass_a_0023.tsv;transcription/pass_a_0023_block4.tsv;transcription/pass_b_0023.tsv;transcription/pass_b_0023_block4.tsv
