id	kind	cluster	dist
f54v_12_014	sign	5	4.470
f54v_12_015	sign	32	3.653
f54v_12_016	sign	45.1	3.013
f54v_12_017	sign	21.0	4.668
f54v_12_018	sign	18	6.267
f54v_12_019	sign	26	4.483
f54v_12_020	sign	11	4.605
f54v_12_021	sign	16	3.698
f54v_12_022	sign	38	5.873
f54v_12_023	sign	9	5.575
f54v_12_024	sign	40	4.459
f54v_12_025	sign	23	4.582
f54v_12_026	sign	3.0	5.474
f54v_12_027	sign	41	3.486
f54v_12_028	sign	1	5.826
f54v_13_001	sign	57	4.118
f54v_13_002	sign	37	3.139
f54v_13_003	sign	23	5.751
f54v_13_004	sign	29	6.387
f54v_13_005	sign	61	4.609
f54v_13_006	sign	21.0	5.349
f54v_13_007	sign	37	3.384
f54v_13_008	sign	44	5.264
f54v_13_009	sign	3.1	5.141
f54v_13_010	sign	21.0	2.957
f54v_13_011	sign	7	3.193
f54v_13_012	sign	18	3.781
f54v_13_013	sign	24	4.973
f54v_13_014	sign	8	2.395
f54v_13_015	sign	52.2	2.690
f54v_13_016	sign	17	2.925
f54v_13_017	sign	54	3.296
f54v_13_018	sign	49.0	5.356
f54v_13_019	sign	16	6.707
f54v_13_020	sign	2	3.849
f54v_13_021	sign	25	4.089
f54v_13_022	sign	13	3.936
f54v_13_023	sign	60	3.818
f54v_13_024	sign	24	5.025
f54v_13_025	sign	29	3.186
f54v_13_026	sign	4	3.477
f54v_13_027	sign	22	7.148
f54v_13_028	sign	0	2.525
f54v_14_001	sign	22	5.561
f54v_14_002	sign	40	5.303
f54v_14_003	sign	44	5.653
f54v_14_004	sign	48	4.778
f54v_14_005	sign	44	5.819
f54v_14_006	sign	26	3.543
f54v_14_007	sign	22	7.293
f54v_14_008	sign	61	5.411
f54v_14_009	sign	49.0	4.317
f54v_14_010	sign	11	4.713
f54v_14_011	sign	45.1	3.114
f54v_14_012	sign	34	5.265
f54v_14_013	sign	21.0	2.918
f54v_14_014	sign	36	2.859
f54v_14_015	sign	24	3.700
f54v_14_016	sign	39	6.634
f54v_14_017	sign	24	3.981
f54v_14_018	sign	39	2.961
f54v_14_019	sign	63	4.558
f54v_14_020	sign	19	2.963
f54v_14_021	sign	31	3.088
f54v_14_022	sign	39	4.867
f54v_14_023	sign	10	4.539
f54v_14_024	sign	25	3.881
f54v_14_025	sign	16	6.739
f54v_15_001	sign	0	3.889
f54v_15_002	sign	12	7.456
f54v_15_003	sign	39	5.188
f54v_15_004	sign	10	4.574
f54v_15_005	sign	39	3.603
f54v_15_006	sign	29	3.504
f54v_15_007	sign	53	5.615
f54v_15_008	sign	36	3.397
f54v_15_009	sign	45.0	3.132
f54v_15_010	sign	34	3.912
f54v_15_011	sign	21.1	7.593
f54v_15_012	sign	4	5.131
f54v_15_013	sign	26	3.425
f54v_15_014	sign	55	6.188
f54v_15_015	sign	16	4.320
f54v_15_016	sign	44	5.715
f54v_15_017	sign	23	6.477
f54v_15_018	sign	3.1	3.334
f54v_15_019	sign	11	5.265
f54v_15_020	sign	50	5.641
f54v_15_021	sign	23	5.918
f54v_15_022	sign	3.1	3.189
f54v_15_023	sign	41	4.408
f54v_15_024	sign	1	6.156
f54v_16_001	sign	3.1	6.733
f54v_16_002	sign	18	6.971
f54v_16_003	sign	18	3.652
f54v_16_004	sign	1	6.532
f54v_16_005	sign	16	5.674
f54v_16_006	sign	35	6.655
f54v_16_007	sign	38	6.798
f54v_16_008	sign	63	7.247
f54v_16_009	sign	16	6.446
f54v_16_010	sign	6	5.043
f54v_16_011	sign	9	5.401
f54v_16_012	sign	1	4.682
f54v_16_013	sign	11	6.615
f54v_16_014	sign	30	4.368
f54v_16_015	sign	11	4.417
f54v_16_016	sign	35	6.161
f54v_16_017	sign	40	4.584
f54v_16_018	sign	21.1	6.030
f54v_16_019	sign	30	4.856
f54v_16_020	sign	46	5.668
f54v_16_021	sign	11	5.284
f54v_16_022	sign	61	5.561
f54v_16_023	sign	49.0	4.062
f54v_16_024	sign	21.1	4.796
f54v_17_001	sign	30	5.440
f54v_17_002	sign	30	5.365
f54v_17_003	sign	16	5.725
f54v_17_004	sign	16	6.028
f54v_17_005	sign	37	3.261
f54v_17_006	sign	42	6.376
f54v_17_007	sign	38	3.760
f54v_17_008	sign	19	3.925
f54v_17_009	sign	11	4.422
f54v_17_010	sign	9	5.601
f54v_17_011	sign	1	8.138
f54v_17_012	sign	41	3.787
f54v_17_013	sign	12	6.922
f54v_17_014	sign	16	4.700
f54v_17_015	sign	23	5.591
f54v_17_016	sign	3.1	4.907
f54v_17_017	sign	44	4.331
f54v_17_018	sign	9	6.942
f54v_17_019	sign	16	5.336
f54v_18_001	sign	45.0	3.896
f54v_18_002	sign	34	4.802
f54v_18_003	sign	3.1	4.876
f54v_18_004	sign	44	3.729
f54v_18_005	sign	7	3.990
f54v_18_006	sign	6	2.402
f54v_18_007	sign	36	2.370
f54v_18_008	sign	10	4.360
f54v_18_009	sign	61	5.731
f54v_18_010	sign	29	4.152
f54v_18_011	sign	26	2.954
f54v_18_012	sign	0	2.110
f54v_18_013	sign	53	5.506
f54v_18_014	sign	39	3.378
f54v_18_015	sign	6	2.105
f54v_18_016	sign	7	4.423
f54v_18_017	sign	31	3.872
f54v_18_018	sign	20	1.987
f54v_18_019	sign	7	2.889
f54v_18_020	sign	29	4.450
f54v_18_021	sign	59	4.287
f54v_18_022	sign	54	4.842
f54v_18_023	sign	47	2.411
f54v_18_024	sign	0	2.021
f54v_18_025	sign	35	5.367
f54v_18_026	sign	47	2.843
f54v_18_027	sign	54	3.391
f54v_18_028	sign	39	5.893
f54v_18_029	sign	25	2.843
f54v_18_030	sign	53	3.852
f54v_18_031	sign	1	4.972
f54v_19_001	sign	54	3.527
f54v_19_002	sign	0	3.869
f54v_19_003	sign	47	2.684
f54v_19_004	sign	3.0	3.717
f54v_19_005	sign	31	4.792
f54v_19_006	sign	20	3.329
f54v_19_007	sign	2	3.490
f54v_19_008	sign	20	2.568
f54v_19_009	sign	47	2.688
f54v_19_010	sign	6	2.605
f54v_19_011	sign	19	5.510
f54v_19_012	sign	23	4.465
f54v_19_013	sign	8	3.492
f54v_19_014	sign	55	6.278
f54v_19_015	sign	25	4.240
f54v_19_016	sign	53	6.060
f54v_19_017	sign	29	5.927
f54v_19_018	sign	19	3.112
f54v_19_019	sign	19	3.350
f54v_19_020	sign	47	3.051
f54v_19_021	sign	3.0	4.563
f54v_19_022	sign	0	2.375
f54v_19_023	sign	17	1.913
f54v_19_024	sign	53	5.315
f54v_19_025	sign	19	4.781
f54v_19_026	sign	5	4.451
f54v_19_027	sign	63	3.150
f54v_19_028	sign	46	7.098
f55r_01_001	sign	4	3.777
f55r_01_002	sign	54	4.564
f55r_01_003	sign	13	2.130
f55r_01_004	sign	0	3.365
f55r_01_005	sign	33	3.005
f55r_01_006	sign	42	5.282
f55r_01_007	sign	47	6.337
f55r_01_008	sign	17	2.122
f55r_01_009	sign	13	4.455
f55r_01_010	sign	6	2.375
f55r_01_011	sign	51	3.637
f55r_01_012	sign	0	3.623
f55r_01_013	sign	39	2.383
f55r_01_014	sign	15	5.344
f55r_01_015	sign	46	5.699
f55r_01_016	sign	5	7.120
f55r_01_017	sign	7	4.519
f55r_01_018	sign	33	4.312
f55r_01_019	sign	50	6.366
f55r_01_020	sign	56	5.464
f55r_01_021	sign	53	5.419
f55r_01_022	sign	17	2.830
f55r_01_023	sign	36	3.943
f55r_01_024	sign	5	5.463
f55r_01_025	sign	8	3.089
f55r_01_026	sign	22	5.787
f55r_01_027	sign	46	9.025
f55r_01_028	sign	60	7.610
f55r_01_029	sign	60	5.120
f55r_02_001	sign	33	6.485
f55r_02_002	sign	19	6.433
f55r_02_003	sign	3.0	5.284
f55r_02_004	sign	0	1.929
f55r_02_005	sign	8	3.216
f55r_02_006	sign	53	5.132
f55r_02_007	sign	33	4.312
f55r_02_008	sign	51	3.277
f55r_02_009	sign	13	3.402
f55r_02_010	sign	48	4.678
f55r_02_011	sign	46	6.716
f55r_02_012	sign	61	5.077
f55r_02_013	sign	14	4.659
f55r_02_014	sign	48	4.589
f55r_02_015	sign	60	5.572
f55r_02_016	sign	17	2.195
f55r_02_017	sign	28	4.799
f55r_02_018	sign	13	4.362
f55r_02_019	sign	29	4.829
f55r_02_020	sign	1	7.366
f55r_02_021	sign	27	5.574
f55r_02_022	sign	42	6.392
f55r_02_023	sign	1	4.364
f55r_02_024	sign	8	1.724
f55r_02_025	sign	0	1.880
f55r_02_026	sign	56	6.575
f55r_02_027	sign	32	3.376
f55r_02_028	sign	26	4.400
f55r_02_029	sign	26	3.153
f55r_02_030	sign	0	2.844
f55r_02_031	sign	24	3.498
f55r_02_032	sign	6	2.682
f55r_02_033	sign	25	4.668
f55r_02_034	sign	14	4.279
f55r_03_001	sign	5	6.228
f55r_03_002	sign	55	6.303
f55r_03_003	sign	2	3.039
f55r_03_004	sign	17	2.507
f55r_03_005	sign	24	3.284
f55r_03_006	sign	6	2.123
f55r_03_007	sign	36	4.693
f55r_03_008	sign	33	4.396
f55r_03_009	sign	51	4.655
f55r_03_010	sign	32	3.744
f55r_03_011	sign	31	3.554
f55r_03_012	sign	58	4.612
f55r_03_013	sign	29	3.432
f55r_03_014	sign	54	3.390
f55r_03_015	sign	5	5.054
f55r_03_016	sign	0	3.379
f55r_03_017	sign	24	4.146
f55r_03_018	sign	33	4.987
f55r_03_019	sign	43	4.094
f55r_03_020	sign	25	4.933
f55r_03_021	sign	7	4.155
f55r_03_022	sign	12	5.588
f55r_03_023	sign	26	2.986
f55r_03_024	sign	27	4.267
f55r_03_025	sign	20	3.627
f55r_03_026	sign	56	4.845
f55r_03_027	sign	46	5.898
f55r_04_001	sign	55	4.904
f55r_04_002	sign	45.0	3.105
f55r_04_003	sign	34	4.239
f55r_04_004	sign	32	5.169
f55r_04_005	sign	50	6.710
f55r_04_006	sign	55	4.439
f55r_04_007	sign	37	4.888
f55r_04_008	sign	26	3.438
f55r_04_009	sign	56	6.502
f55r_04_010	sign	3.1	4.856
f55r_04_011	sign	32	4.545
f55r_04_012	sign	27	5.019
f55r_04_013	sign	22	6.689
f55r_04_014	sign	48	5.728
f55r_04_015	sign	44	5.618
f55r_04_016	sign	16	5.236
f55r_04_017	sign	46	6.975
f55r_04_018	sign	22	3.917
f55r_04_019	sign	22	4.377
f55r_04_020	sign	40	4.266
f55r_04_021	sign	51	5.534
f55r_04_022	sign	57	2.859
f55r_04_023	sign	30	5.566
f55r_04_024	sign	11	4.907
f55r_04_025	sign	35	4.793
f55r_04_026	sign	42	6.946
f55r_05_001	sign	32	4.551
f55r_05_002	sign	16	6.951
f55r_05_003	sign	40	4.960
f55r_05_004	sign	26	4.917
f55r_05_005	sign	9	5.266
f55r_05_006	sign	60	4.434
f55r_05_007	sign	35	5.247
f55r_05_008	sign	9	5.601
f55r_05_009	sign	35	6.081
f55r_05_010	sign	8	4.561
f55r_05_011	sign	18	4.398
f55r_05_012	sign	22	6.715
f55r_05_013	sign	22	5.626
f55r_05_014	sign	14	4.770
f55r_05_015	sign	20	2.753
f55r_05_016	sign	14	3.986
f55r_05_017	sign	8	3.896
f55r_05_018	sign	12	8.754
f55r_05_019	sign	61	5.556
f55r_05_020	sign	8	1.633
f55r_05_021	sign	60	4.137
f55r_05_022	sign	50	4.832
f55r_05_023	sign	26	2.676
f55r_05_024	sign	28	3.264
f55r_05_025	sign	6	2.868
f55r_06_001	sign	53	6.404
f55r_06_002	sign	63	4.089
f55r_06_003	sign	62	2.838
f55r_06_004	sign	23	5.454
f55r_06_005	sign	5	7.416
f55r_06_006	sign	52.0	4.342
f55r_06_007	sign	28	4.390
f55r_06_008	sign	20	2.782
f55r_06_009	sign	53	5.619
f55r_06_010	sign	24	3.158
f55r_06_011	sign	47	2.435
f55r_06_012	sign	19	4.841
f55r_06_013	sign	23	4.417
f55r_06_014	sign	26	3.267
f55r_06_015	sign	6	2.298
f55r_06_016	sign	60	5.852
f55r_06_017	sign	57	3.316
f55r_06_018	sign	28	3.712
f55r_06_019	sign	24	4.236
f55r_06_020	sign	20	4.465
f55r_06_021	sign	39	3.640
f55r_06_022	sign	24	3.234
f55r_06_023	sign	6	2.555
f55r_06_024	sign	0	3.265
f55r_06_025	sign	47	3.163
f55r_06_026	sign	4	5.460
f55r_06_027	sign	34	3.128
f55r_06_028	sign	32	4.951
f55r_06_029	sign	11	3.885
f55r_06_030	sign	6	5.595
f55r_07_001	sign	11	4.748
f55r_07_002	sign	16	4.432
f55r_07_003	sign	60	6.074
f55r_07_004	sign	18	5.080
f55r_07_005	sign	38	3.894
f55r_07_006	sign	19	3.837
f55r_07_007	sign	9	4.291
f55r_07_008	sign	46	5.721
f55r_07_009	sign	34	4.825
f55r_07_010	sign	50	5.611
f55r_07_011	sign	5	5.247
f55r_07_012	sign	8	2.444
f55r_07_013	sign	0	2.634
f55r_07_014	sign	5	5.015
f55r_07_015	sign	32	3.372
f55r_07_016	sign	39	3.559
f55r_07_017	sign	0	1.926
f55r_07_018	sign	8	4.074
f55r_07_019	sign	61	4.604
f55r_07_020	sign	20	2.580
f55r_07_021	sign	50	4.052
f55r_07_022	sign	32	5.384
f55r_07_023	sign	27	3.196
f55r_07_024	sign	8	2.961
f55r_07_025	sign	24	3.773
f55r_07_026	sign	24	4.888
f55r_08_001	sign	53	5.075
f55r_08_002	sign	43	5.415
f55r_08_003	sign	0	2.373
f55r_08_004	sign	52.1	4.522
f55r_08_005	sign	17	4.508
f55r_08_006	sign	28	4.008
f55r_08_007	sign	6	2.456
f55r_08_008	sign	20	2.962
f55r_08_009	sign	24	3.904
f55r_08_010	sign	7	3.315
f55r_08_011	sign	6	3.267
f55r_08_012	sign	6	2.288
f55r_08_013	sign	39	4.954
f55r_08_014	sign	0	2.303
f55r_08_015	sign	25	4.460
f55r_08_016	sign	33	5.064
f55r_08_017	sign	39	3.468
f55r_08_018	sign	0	2.816
f55r_08_019	sign	52.0	3.572
f55r_08_020	sign	26	3.101
f55r_08_021	sign	16	6.556
f55r_08_022	sign	2	4.712
f55r_08_023	sign	17	1.696
f55r_08_024	sign	2	3.320
f55r_08_025	sign	6	2.165
f55r_08_026	sign	0	3.022
f55r_08_027	sign	25	2.778
f55r_08_028	sign	32	5.217
f55r_08_029	sign	56	4.947
f55r_08_030	sign	53	4.551
f55r_08_031	sign	56	4.247
f55r_08_032	sign	10	5.718
f55r_09_001	sign	2	5.707
f55r_09_002	sign	17	3.959
f55r_09_003	sign	32	3.326
f55r_09_004	sign	48	4.880
f55r_09_005	sign	61	6.997
f55r_09_006	sign	61	6.573
f55r_09_007	sign	31	4.890
f55r_09_008	sign	58	4.214
f55r_09_009	sign	29	3.661
f55r_09_010	sign	26	3.496
f55r_09_011	sign	5	4.501
f55r_09_012	sign	0	1.786
f55r_09_013	sign	24	3.704
f55r_09_014	sign	5	3.551
f55r_09_015	sign	26	4.282
f55r_09_016	sign	36	7.015
f55r_09_017	sign	17	1.741
f55r_09_018	sign	54	5.363
f55r_09_019	sign	47	4.222
f55r_09_020	sign	23	3.910
f55r_09_021	sign	2	4.032
f55r_09_022	sign	28	2.325
f55r_09_023	sign	29	4.871
f55r_09_024	sign	14	4.047
f55r_09_025	sign	44	6.820
f55r_09_026	sign	0	2.237
f55r_09_027	sign	20	3.484
f55r_09_028	sign	10	5.736
f55r_09_029	sign	25	4.281
f55r_09_030	sign	52.1	5.449
f55r_10_001	sign	49.1	6.299
f55r_10_002	sign	58	3.470
f55r_10_003	sign	29	3.758
f55r_10_004	sign	54	3.537
f55r_10_005	sign	0	1.815
f55r_10_006	sign	20	2.820
f55r_10_007	sign	36	3.942
f55r_10_008	sign	31	4.547
f55r_10_009	sign	21.1	5.765
f55r_10_010	sign	54	6.629
f55r_10_011	sign	14	5.349
f55r_10_012	sign	54	5.403
f55r_10_013	sign	33	4.438
f55r_10_014	sign	5	4.655
f55r_10_015	sign	47	4.235
f55r_10_016	sign	62	6.834
f55r_10_017	sign	9	6.023
f55r_10_018	sign	23	5.165
f55r_10_019	sign	29	4.416
f55r_10_020	sign	52.1	6.415
f55r_10_021	sign	24	3.955
f55r_10_022	sign	21.0	5.051
f55r_10_023	sign	34	5.223
f55r_10_024	sign	41	5.531
f55r_10_025	sign	36	6.001
f55r_10_026	sign	16	5.312
f55r_10_027	sign	16	4.323
f55r_11_001	sign	27	6.546
f55r_11_002	sign	1	5.589
f55r_11_003	sign	60	5.511
f55r_11_004	sign	9	6.386
f55r_11_005	sign	2	6.729
f55r_11_006	sign	22	6.131
f55r_11_007	sign	21.1	5.496
f55r_11_008	sign	26	3.954
f55r_11_009	sign	25	4.331
f55r_11_010	sign	47	2.630
f55r_11_011	sign	43	4.924
f55r_11_012	sign	4	3.880
f55r_11_013	sign	50	4.644
f55r_11_014	sign	16	5.030
f55r_11_015	sign	2	5.350
f55r_11_016	sign	56	7.427
f55r_11_017	sign	12	14.249
f55r_11_018	sign	28	5.243
f55r_11_019	sign	36	3.976
f55r_11_020	sign	19	4.009
f55r_11_021	sign	31	4.174
f55r_11_022	sign	58	4.074
f55r_11_023	sign	29	3.143
f55r_11_024	sign	26	2.923
f55r_11_025	sign	5	4.499
f55r_12_001	sign	53	4.566
f55r_12_002	sign	25	4.792
f55r_12_003	sign	46	6.538
f55r_12_004	sign	34	3.451
f55r_12_005	sign	23	5.917
f55r_12_006	sign	61	5.895
f55r_12_007	sign	61	7.018
f55r_12_008	sign	11	5.126
f55r_12_009	sign	22	6.310
f55r_12_010	sign	42	6.568
f55r_12_011	sign	48	4.221
f55r_12_012	sign	61	5.639
f55r_12_013	sign	3.0	6.647
f55r_12_014	sign	61	6.949
f55r_12_015	sign	26	4.426
f55r_12_016	sign	1	6.437
f55r_12_017	sign	35	5.932
f55r_12_018	sign	57	4.571
f55r_12_019	sign	35	6.050
f55r_12_020	sign	56	6.309
f55r_12_021	sign	57	3.281
f55r_12_022	sign	29	5.134
f55r_12_023	sign	49.0	2.789
f55r_12_024	sign	10	8.743
f55r_12_025	sign	16	6.462
f55r_12_026	sign	49.1	2.889
f55r_12_027	sign	35	4.941
f55r_12_028	sign	40	4.247
f55r_12_029	sign	23	6.988
f55r_12_030	sign	3.1	4.559
f55r_12_031	sign	41	3.757
f55r_12_032	sign	2	5.411
f55r_12_033	sign	16	5.847
f55r_12_034	sign	16	3.557
f55r_12_035	sign	0	3.973
f55r_13_001	sign	19	6.994
f55r_13_002	sign	56	6.749
f55r_13_003	sign	6	3.526
f55r_13_004	sign	17	3.485
f55r_13_005	sign	23	6.944
f55r_13_006	sign	36	4.184
f55r_13_007	sign	23	4.369
f55r_13_008	sign	17	2.173
f55r_13_009	sign	6	2.757
f55r_13_010	sign	31	3.716
f55r_13_011	sign	23	4.652
f55r_13_012	sign	29	7.736
f55r_13_013	sign	56	5.204
f55r_13_014	sign	36	3.757
f55r_13_015	sign	29	3.772
f55r_13_016	sign	0	2.722
f55r_13_017	sign	59	2.936
f55r_13_018	sign	15	5.271
f55r_13_019	sign	2	4.641
f55r_13_020	sign	17	3.820
f55r_13_021	sign	24	4.015
f55r_13_022	sign	53	4.856
f55r_13_023	sign	2	5.186
f55r_13_024	sign	26	3.670
f55r_13_025	sign	39	3.451
f55r_13_026	sign	54	5.229
f55r_13_027	sign	8	4.277
f55r_13_028	sign	32	4.465
f55r_13_029	sign	29	4.279
f55r_13_030	sign	4	4.998
f55r_13_031	sign	32	4.324
f55r_13_032	sign	60	5.513
f55r_13_033	sign	43	5.257
f55r_14_001	sign	5	4.420
f55r_14_002	sign	36	3.301
f55r_14_003	sign	54	3.980
f55r_14_004	sign	8	2.590
f55r_14_005	sign	35	5.732
f55r_14_006	sign	63	3.989
f55r_14_007	sign	6	3.149
f55r_14_008	sign	45.1	2.524
f55r_14_009	sign	25	3.643
f55r_14_010	sign	45.1	2.970
f55r_14_011	sign	18	4.924
f55r_14_012	sign	27	5.763
f55r_14_013	sign	7	5.979
f55r_14_014	sign	40	3.354
f55r_14_015	sign	30	4.532
f55r_14_016	sign	57	3.848
f55r_14_017	sign	44	5.276
f55r_14_018	sign	57	4.929
f55r_14_019	sign	35	5.731
f55r_14_020	sign	40	5.587
f55r_14_021	sign	50	4.757
f55r_14_022	sign	5	4.959
f55r_14_023	sign	28	3.049
f55r_14_024	sign	20	3.148
f55r_14_025	sign	5	5.280
f55r_14_026	sign	8	3.719
f55r_14_027	sign	3.0	4.972
f55r_14_028	sign	6	3.104
f55r_14_029	sign	60	5.210
f55r_14_030	sign	27	5.657
f55r_14_031	sign	47	4.784
f55r_15_001	sign	55	5.791
f55r_15_002	sign	11	5.778
f55r_15_003	sign	44	3.611
f55r_15_004	sign	48	5.964
f55r_15_005	sign	44	5.131
f55r_15_006	sign	42	6.942
f55r_15_007	sign	46	5.174
f55r_15_008	sign	40	4.335
f55r_15_009	sign	4	6.295
f55r_15_010	sign	9	6.525
f55r_15_011	sign	26	3.103
f55r_15_012	sign	48	4.722
f55r_15_013	sign	29	3.167
f55r_15_014	sign	6	2.844
f55r_15_015	sign	2	3.522
f55r_15_016	sign	20	4.050
f55r_15_017	sign	23	5.670
f55r_15_018	sign	24	4.259
f55r_15_019	sign	39	4.093
f55r_15_020	sign	25	2.848
f55r_15_021	sign	45.1	2.995
f55r_15_022	sign	34	5.024
f55r_15_023	sign	22	6.376
f55r_15_024	sign	49.1	5.589
f55r_15_025	sign	1	4.208
f55r_15_026	sign	56	6.688
f55r_15_027	sign	26	3.586
f55r_15_028	sign	16	6.181
f55r_15_029	sign	16	4.703
f55r_16_001	sign	40	6.103
f55r_16_002	sign	35	5.061
f55r_16_003	sign	14	5.707
f55r_16_004	sign	49.1	4.461
f55r_16_005	sign	49.1	3.122
f55r_16_006	sign	45.0	3.310
f55r_16_007	sign	21.0	3.372
f55r_16_008	sign	52.1	4.795
f55r_16_009	sign	7	4.142
f55r_16_010	sign	6	2.203
f55r_16_011	sign	39	2.942
f55r_16_012	sign	24	4.494
f55r_16_013	sign	39	2.824
f55r_16_014	sign	23	5.475
f55r_16_015	sign	8	2.023
f55r_16_016	sign	50	8.380
f55r_16_017	sign	14	3.471
f55r_16_018	sign	16	4.120
f55r_16_019	sign	28	3.858
f55r_16_020	sign	45.0	3.989
f55r_16_021	sign	21.0	3.631
f55r_16_022	sign	22	5.395
f55r_16_023	sign	26	3.209
f55r_16_024	sign	21.1	4.565
f55r_16_025	sign	37	4.083
f55r_16_026	sign	23	5.747
f55r_16_027	sign	41	6.077
f55r_16_028	sign	16	4.478
f55r_16_029	sign	44	5.610
f55r_16_030	sign	16	6.190
f55r_16_031	sign	16	4.412
f55r_17_001	sign	14	6.307
f55r_17_002	sign	44	5.020
f55r_17_003	sign	37	4.463
f55r_17_004	sign	41	4.422
f55r_17_005	sign	35	6.813
f55r_17_006	sign	1	4.769
f55r_17_007	sign	16	5.876
f55r_17_008	sign	16	5.320
f55r_17_009	sign	49.0	5.165
f55r_17_010	sign	45.0	2.706
f55r_17_011	sign	34	3.310
f55r_17_012	sign	4	5.263
f55r_17_013	sign	15	5.687
f55r_17_014	sign	22	6.139
f55r_17_015	sign	62	3.677
f55r_17_016	sign	59	3.322
f55r_17_017	sign	28	7.071
f55r_17_018	sign	5	4.379
f55r_17_019	sign	39	5.520
f55r_17_020	sign	47	3.140
f55r_17_021	sign	62	3.798
f55r_17_022	sign	25	3.808
f55r_17_023	sign	45.1	2.671
f55r_17_024	sign	34	5.618
f55r_17_025	sign	35	5.964
f55r_17_026	sign	22	5.819
f55r_18_001	sign	21.1	5.704
f55r_18_002	sign	40	4.837
f55r_18_003	sign	30	5.327
f55r_18_004	sign	55	5.398
f55r_18_005	sign	40	3.178
f55r_18_006	sign	4	6.380
f55r_18_007	sign	4	5.844
f55r_18_008	sign	40	5.980
f55r_18_009	sign	11	4.569
f55r_18_010	sign	44	4.928
f55r_18_011	sign	48	4.362
f55r_18_012	sign	44	5.875
f55r_18_013	sign	42	5.409
f55r_18_014	sign	21.1	6.799
f55r_18_015	sign	26	4.278
f55r_18_016	sign	16	5.839
f55r_18_017	sign	16	5.847
f55r_18_018	sign	49.1	5.031
f55r_18_019	sign	26	4.282
f55r_18_020	sign	42	6.454
f55r_18_021	sign	1	6.934
f55r_18_022	sign	35	6.841
f55r_18_023	sign	35	5.584
f55r_18_024	sign	54	7.973
f55r_18_025	sign	57	4.331
f55r_18_026	sign	1	6.320
f55r_18_027	sign	4	5.434
f55r_18_028	sign	34	3.852
f55r_18_029	sign	3.1	4.806
f55r_18_030	sign	21.0	3.654
f55r_19_001	sign	0	3.634
f55r_19_002	sign	46	5.269
f55r_19_003	sign	17	2.155
f55r_19_004	sign	10	4.622
f55r_19_005	sign	20	2.195
f55r_19_006	sign	24	3.819
f55r_19_007	sign	31	7.062
f55r_19_008	sign	33	3.910
f55r_19_009	sign	33	4.433
f55r_19_010	sign	0	4.852
f55r_19_011	sign	19	3.849
f55r_19_012	sign	20	3.004
f55r_19_013	sign	48	4.364
f55r_19_014	sign	29	5.172
f55r_19_015	sign	46	10.011
f55r_19_016	sign	10	4.476
f55r_19_017	sign	24	6.410
f55r_19_018	sign	56	5.126
f55r_19_019	sign	61	7.578
f55r_19_020	sign	63	4.783
f55r_19_021	sign	23	6.766
f55r_19_022	sign	56	4.794
f55r_19_023	sign	53	4.320
f55r_19_024	sign	17	2.163
f55r_19_025	sign	39	3.740
f55r_19_026	sign	48	4.628
f55r_19_027	sign	55	7.689
f55v_01_001	sign	22	5.819
f55v_01_002	sign	30	4.708
f55v_01_003	sign	35	5.103
f55v_01_004	sign	37	3.182
f55v_01_005	sign	11	4.220
f55v_01_006	sign	45.0	4.751
f55v_01_007	sign	34	5.416
f55v_01_008	sign	55	5.569
f55v_01_009	sign	15	3.637
f55v_01_010	sign	1	5.035
f55v_01_011	sign	7	3.978
f55v_01_012	sign	5	4.827
f55v_01_013	sign	0	2.899
f55v_01_014	sign	17	3.964
f55v_01_015	sign	33	4.703
f55v_01_016	sign	23	5.983
f55v_01_017	sign	8	5.539
f55v_01_018	sign	41	5.758
f55v_01_019	sign	56	5.660
f55v_01_020	sign	15	4.742
f55v_01_021	sign	2	4.533
f55v_01_022	sign	0	3.063
f55v_01_023	sign	53	4.904
f55v_02_001	sign	47	3.554
f55v_02_002	sign	20	3.509
f55v_02_003	sign	45.1	2.730
f55v_02_004	sign	34	4.817
f55v_02_005	sign	22	5.763
f55v_02_006	sign	27	6.364
f55v_02_007	sign	16	5.253
f55v_02_008	sign	62	8.392
f55v_02_009	sign	40	5.363
f55v_02_010	sign	18	4.311
f55v_02_011	sign	35	4.930
f55v_02_012	sign	35	5.753
f55v_02_013	sign	45.1	2.361
f55v_02_014	sign	34	2.916
f55v_02_015	sign	28	3.375
f55v_02_016	sign	3.0	4.806
f55v_02_017	sign	17	1.999
f55v_02_018	sign	26	3.194
f55v_02_019	sign	28	3.745
f55v_02_020	sign	10	4.397
f55v_02_021	sign	33	5.472
f55v_02_022	sign	51	6.462
f55v_02_023	sign	13	3.168
f55v_02_024	sign	33	5.492
f55v_02_025	sign	63	4.514
f55v_02_026	sign	2	5.547
f55v_03_001	sign	61	5.934
f55v_03_002	sign	0	6.021
f55v_03_003	sign	25	4.630
f55v_03_004	sign	7	3.017
f55v_03_005	sign	3.1	3.712
f55v_03_006	sign	39	3.855
f55v_03_007	sign	24	5.613
f55v_03_008	sign	6	3.477
f55v_03_009	sign	0	2.298
f55v_03_010	sign	8	3.922
f55v_03_011	sign	55	7.100
f55v_03_012	sign	55	5.520
f55v_03_013	sign	21.1	5.193
f55v_03_014	sign	35	6.784
f55v_03_015	sign	49.1	3.398
f55v_03_016	sign	42	5.289
f55v_03_017	sign	30	4.838
f55v_03_018	sign	22	4.991
