identifier	title	year	why
urkundenundacten08berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg)
bub_gb_R5NAAAAAcAAJ	Urkunden-Sammlung zur Geschichte des Geschlechtes von Maltzan : Mit 1 Tafel / 4	1852	named in round-2 brief: Lisch's Maltzan
bub_gb_JZNAAAAAcAAJ	Urkunden-Sammlung zur Geschichte des Geschlechtes von Maltzan : Mit 4 Tafeln / 2	1844	named in round-2 brief: Lisch's Maltzan
bub_gb_NpNAAAAAcAAJ	UrkundenSammlung zur Geschichte des Geschlechtes von Maltzan Mit 6 Tafeln	1851	named in round-2 brief: Lisch's Maltzan
bub_gb_Y5NAAAAAcAAJ	UrkundenSammlung zur Geschichte des Geschlechtes von Maltzan Mit 2 Tafeln	1853	named in round-2 brief: Lisch's Maltzan
bub_gb_JZNAAAAAcAAJ_2	UrkundenSammlung zur Geschichte des Geschlechtes von Maltzan Mit 4 Tafeln	1844	named in round-2 brief: Lisch's Maltzan
bub_gb_C5NAAAAAcAAJ	Urkunden-Sammlung zur Geschichte des Geschlechtes von Maltzan 1	1842	named in round-2 brief: Lisch's Maltzan
archiviostorico09patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi03fireuoft	Archivio storico italiano. Appendice	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi295depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico11unkngoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi16depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s4archiviostoric03depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s5archiviostoric03depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico17patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s5archiviosindex01depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi05fireuoft	Archivio storico italiano. Appendice	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi335depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi171depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico01patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s5archiviostoric21depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi245depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi285depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s3archiviostoricoi06depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s3archiviostoricoi09depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoind04depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostoricoi178depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico34unkngoog	Archivio storico italiano. Le Carte strozziane del R. Archivio di Stato in Firenze. Inventario	1884	named in round-2 brief: Archivio storico italiano
s4archiviostoric02depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
s3archiviostoricoi22depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico20patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano
archiviostorico26patrgoog	Archivio storico italiano	1879	named in round-2 brief: Archivio storico italiano
calendarofstatep1186brow	Calendar of state papers and manuscripts, relating to English affairs existing in the archives and collection of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa22offigoog	Calendar of state papers and manuscripts relating, to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa00browgoog	Calendar of state papers and manuscripts relating, to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa02hindgoog	Calendar of state papers and manuscripts, relating to English affairs, existing in the Archives and collections of Venice, and in other libraries of Northern Italy	1909	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa01hindgoog	Calendar of state papers and manuscripts relating, to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarofstatep4187brow	Calendar of state papers and manuscripts, relating to English affairs existing in the archives and collection of Venice, and in other libraries of northern Italy	1871	named in round-2 brief: Calendar of State Papers Venetian
calendarofstatep3118brow	Calendar of state papers and manuscripts, relating to English affairs existing in the archives and collection of Venice, and in other libraries of northern Italy	1869	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa03hindgoog	Calendar of state papers and manuscripts relating, to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa00hindgoog	Calendar of state papers and manuscripts, relating to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy, 1206-	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarofstatep0024grea	Calendar of State Papers and manuscripts relating to English affairs existing in the Archives and collections of Venice, and in other libraries of Northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
calendarofstate6118brow_0	Calendar of state papers and manuscripts, relating to English affairs existing in the archives and collection of Venice, and in other libraries of northern Italy	1877	named in round-2 brief: Calendar of State Papers Venetian
calendarstatepa02browgoog	Calendar of state papers and manuscripts relating, to English affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy	1864	named in round-2 brief: Calendar of State Papers Venetian
coleccindedocum81unkngoog	Colección de documentos inéditos para la historia de España	1852	named in round-2 brief: CODOIN (page 2)
coleccindedocum91unkngoog	Colección de documentos inéditos para la historia de España	1859	named in round-2 brief: CODOIN (page 2)
coleccindedocu100madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocu36madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocu20madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocum79unkngoog	Colección de documentos inéditos para la historia de España	1843	named in round-2 brief: CODOIN (page 2)
coleccindedocu54madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocu10madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocu15madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
coleccindedocu32madruoft	Colección de documentos inéditos papa la historia de España	1842	named in round-2 brief: CODOIN (page 2)
archiviostorico52unkngoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico41unkngoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico05patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s5archiviostoric10depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s4archiviostoric20depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s4archiviostoric01depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s5archiviostoric22depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico09unkngoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostoricoi172depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostoricoi355depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s5archiviostoric15depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico07patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico27unkngoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
archiviostorico37patrgoog	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
s5archiviostoric23depuuoft	Archivio storico italiano	1842	named in round-2 brief: Archivio storico italiano (page 2)
bub_gb_boYqAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
deutschereichst03kommgoog	Deutsche Reichstagsakten / Ältere Reihe	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_2B0tAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_h40qAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_SA1oAAAAMAAJ	Deutsche Reichstagsakten jüngere Reihe	1905	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_yKAqAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_gxAQAAAAYAAJ	Deutsche Reichstagsakten jüngere Reihe	1905	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_aI4qAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_6gcQAAAAYAAJ	Deutsche Reichstagsakten : jüngere Reihe	1893	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_vI4qAAAAMAAJ	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
deutschereichst04kommgoog	Deutsche Reichstagsakten. Auf Veranlassung und mit Unterstütsung seiner Majestät des Königs von Bayern Maximilliam II	1867	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_zgUQAAAAYAAJ	Deutsche Reichstagsakten jüngere Reihe	1901	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_0gFoAAAAMAAJ	Deutsche Reichstagsakten : jüngere Reihe	1893	named in round-2 brief: Deutsche Reichstagsakten (page 2)
bub_gb_yAQQAAAAYAAJ	Deutsche Reichstagsakten : jüngere Reihe	1893	named in round-2 brief: Deutsche Reichstagsakten (page 2)
deutschereichsta0000holy	Deutsche Reichstagsakten unter Kaiser Friedrich III	1914	named in round-2 brief: Deutsche Reichstagsakten (page 2)
urkundenundacten12berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacten1601berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacten06berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacte33kommgoog	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1864	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacten17berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacte15kommgoog	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1864	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacte34kommgoog	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1864	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacten04berluoft	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
urkundenundacte00brangoog	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1864	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
th1urkundenundact16berl	Urkunden und Actenstücke zur Geschichte des Kurfürsten Friedrich Wilhelm von Brandenburg	1865	named in round-2 brief: Urkunden und Actenstucke (Brandenburg) (page 2)
calendarstatepa00unkngoog	Calendar of state papers and manuscripts, relating to English affairs, existing in the Archives and collections of Venice, and in other libraries of Northern Italy	1909	named in round-2 brief: Calendar of State Papers Venetian (page 2)
calendarofstatep2218brow	Calendar of state papers and manuscripts, relating to English affairs existing in the archives and collection of Venice, and in other libraries of northern Italy	1867	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01119	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1867	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01124	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice and in other libraries of Northern Italy	1909	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01121	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1890	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01122	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1894	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01120	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1877	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01116	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1900	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01127	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1869	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01117	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1873	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01128	Calendar of state papers and manuscripts, relating to English affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1904	named in round-2 brief: Calendar of State Papers Venetian (page 2)
dli.ministry.01123	Calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of Northern Italy	1871	named in round-2 brief: Calendar of State Papers Venetian (page 2)
