line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
11	c2a_11_019	19	592	783	38	24	MISC-31	5.285	0.38	MISC-31	
11	c2a_11_020	20	636	782	31	24	MISC-11	6.276	0.60	MISC-11	
11	c2a_11_021	21	672	784	15	21	RHO	7.436	0.20	RHO	
11	c2a_11_022	22	691	780	7	23	BAR-THIN	3.074	1.00	BAR-THIN	
11	c2a_11_023	23	707	780	35	26	_	6.787	0.61	WAVE	
11	c2a_11_024	24	748	782	19	27	X	4.950	0.80	X	
11	c2a_11_025	25	771	776	40	31	MISC-24	6.864	0.41	MISC-24	
11	c2a_11_026	26	823	782	21	26	MISC-54	5.653	0.40	MISC-54	
11	c2a_11_027	27	853	783	21	27	_	5.443	0.60	Y-CURL	
11	c2a_11_028	28	885	784	23	23	X	5.390	0.83	X	
11	c2a_11_029	29	918	780	23	31	_	5.467	0.40	MISC-37	
11	c2a_11_030	30	944	780	26	29	X	6.313	0.81	X	
11	c2a_11_031	31	980	770	25	40	_	5.896	0.39	MISC-36	
11	c2a_11_032	32	1047	727	5	108	DASH-V	4.629	1.00	DASH-V	
12	c2a_12_001	1	58	855	17	42	X	5.781	0.38	X	M-RING
12	c2a_12_002	2	87	860	17	31	VENUS	5.126	0.44	VENUS	
12	c2a_12_003	3	114	859	17	23	PCT	5.991	1.00	PCT	
12	c2a_12_004	4	133	872	5	12	BAR-SERIF	3.406	1.00	BAR-SERIF	
12	c2a_12_005	5	145	858	17	26	_	5.486	1.00	X	M-TICK-V
12	c2a_12_006	6	158	852	30	32	PCT	6.418	0.39	MISC-41	
12	c2a_12_007	7	193	863	7	10	BAR-SOLID	5.164	0.60	BAR-SOLID	
12	c2a_12_008	8	197	861	15	24	X	2.261	0.52	MISC-17	
12	c2a_12_009	9	208	875	9	11	BAR-SOLID	5.477	0.81	BAR-SOLID	
12	c2a_12_010	10	221	861	20	35	X	5.721	1.00	X	M-DOT
12	c2a_12_011	11	245	855	58	32	_	5.813	0.60	MISC-29	
12	c2a_12_012	12	306	858	20	27	_	5.147	0.79	X	MISC-M12
12	c2a_12_013	13	327	862	24	24	MISC-05	3.840	1.00	MISC-05	
12	c2a_12_014	14	359	858	25	30	AMP	5.081	0.81	AMP	
12	c2a_12_015	15	396	850	28	35	AMP	5.081	0.58	AMP	
12	c2a_12_016	16	435	850	21	39	DELTA-TAIL	5.337	0.41	MISC-36	
12	c2a_12_017	17	464	858	29	35	RHO	5.901	0.61	RHO	
12	c2a_12_018	18	492	832	66	55	SUN	7.208	0.80	MISC-60	
12	c2a_12_019	19	564	851	20	32	MISC-13	5.530	0.40	MISC-13	
12	c2a_12_020	20	598	849	36	37	MISC-76	6.853	0.21	MISC-21	
12	c2a_12_021	21	636	858	30	27	MISC-24	5.901	0.22	MISC-67	
12	c2a_12_022	22	667	855	28	38	DELTA-TAIL	6.281	0.41	DELTA-TAIL	
12	c2a_12_023	23	699	855	21	28	NOTE	4.652	0.43	NOTE	
12	c2a_12_024	24	728	855	13	31	MISC-50	4.397	0.45	MISC-50	
12	c2a_12_025	25	744	853	12	31	MISC-50	4.397	0.49	MISC-50	
12	c2a_12_026	26	771	871	15	13	EYE-DOT	5.904	0.40	EYE-DOT	M-TILDE
12	c2a_12_027	27	789	870	16	14	X	2.824	0.84	X	
12	c2a_12_028	28	811	855	20	28	X	5.030	0.61	X	
12	c2a_12_029	29	844	859	20	23	MISC-82	6.081	0.41	MISC-82	
12	c2a_12_030	30	868	862	14	20	PCT	4.936	0.39	PCT	
12	c2a_12_031	31	880	874	7	9	BAR-SOLID	5.014	0.81	BAR-SOLID	
12	c2a_12_032	32	896	867	29	17	MISC-24	6.110	0.23	CROSS-T	M-DASH-H
12	c2a_12_033	33	927	855	22	33	PHI	5.989	0.81	PHI	
12	c2a_12_034	34	956	856	29	27	MISC-46	5.566	0.41	MISC-46	
12	c2a_12_035	35	991	846	37	41	MISC-64	6.869	0.41	MISC-64	
12	c2a_12_036	36	1047	838	5	67	DASH-V	4.065	1.00	DASH-V	
13	c2a_13_001	1	25	928	8	8	MISC-55	4.502	0.62	MISC-55	
13	c2a_13_002	2	58	928	23	24	MISC-05	3.491	1.00	MISC-05	MISC-M12|M-LOOP-SM
13	c2a_13_003	3	94	920	21	38	VENUS	5.408	0.60	VENUS	M-DOT
13	c2a_13_004	4	130	947	6	8	BAR-SOLID	2.831	1.00	BAR-SOLID	
13	c2a_13_005	5	137	937	6	19	BAR-THIN	5.722	1.00	BAR-THIN	
13	c2a_13_006	6	143	938	5	7	MISC-55	1.837	1.00	MISC-55	
13	c2a_13_007	7	149	923	36	34	MISC-30	6.575	0.41	MISC-71	
13	c2a_13_008	8	198	931	31	21	_	3.805	0.53	WAVE	
13	c2a_13_009	9	235	935	22	23	PCT	5.328	0.81	PCT	
13	c2a_13_010	10	265	930	19	31	HOOK-L	4.733	0.44	HOOK-L	
13	c2a_13_011	11	282	936	15	16	_	3.837	0.43	EYE-DOT	
13	c2a_13_012	12	304	934	18	23	X	5.071	1.00	X	MISC-M12
13	c2a_13_013	13	329	917	19	47	V-DOT	4.792	0.47	V-DOT	
13	c2a_13_014	14	360	933	38	26	MISC-37	5.685	0.61	MISC-37	
13	c2a_13_015	15	397	935	38	23	_	5.023	0.24	MISC-67	
13	c2a_13_016	16	440	929	29	31	PCT	5.127	0.81	PCT	
13	c2a_13_017	17	484	899	35	63	MISC-83	6.786	0.40	MISC-83	
13	c2a_13_018	18	534	937	25	23	Y-CURL	5.936	0.81	Y-CURL	
13	c2a_13_019	19	560	928	22	47	_	3.816	0.45	PHI	
13	c2a_13_020	20	588	935	17	28	RHO	6.209	0.41	RHO	
13	c2a_13_021	21	614	946	9	11	EYE-DOT	5.293	0.40	EYE-DOT	
13	c2a_13_022	22	633	917	59	46	MISC-29	6.313	0.61	SUN	
13	c2a_13_023	23	698	929	40	31	MISC-31	5.453	0.81	MISC-31	
13	c2a_13_024	24	744	951	9	9	CIRC-TAIL	5.934	0.42	BAR-SOLID	
13	c2a_13_025	25	759	951	9	7	BAR-SOLID	5.985	0.80	BAR-SOLID	
13	c2a_13_026	26	762	916	18	17	X	6.930	0.60	X	
13	c2a_13_027	27	777	949	18	17	MISC-82	6.213	0.62	MISC-82	
13	c2a_13_028	28	789	917	8	15	BAR-SERIF	6.196	1.00	BAR-SERIF	
13	c2a_13_029	29	800	949	7	12	BAR-SERIF	3.673	0.58	BAR-SERIF	
13	c2a_13_030	30	804	917	17	15	X	6.910	0.81	X	
13	c2a_13_031	31	821	948	6	9	BAR-SOLID	3.255	1.00	BAR-SOLID	
13	c2a_13_032	32	832	943	19	20	X	5.784	1.00	X	
13	c2a_13_033	33	864	936	21	32	_	5.633	0.41	MISC-21	
13	c2a_13_034	34	889	926	26	34	MISC-36	5.896	0.40	MISC-36	
13	c2a_13_035	35	920	933	20	25	X	4.432	0.82	X	M-LOOP-SM
13	c2a_13_036	36	951	936	18	23	CROSS-T	6.104	0.44	CROSS-T	
13	c2a_13_037	37	968	930	19	27	DELTA-TAIL	5.426	0.41	MISC-13	
13	c2a_13_038	38	994	925	37	32	MISC-30	6.477	0.21	MISC-43	
13	c2a_13_039	39	1028	912	24	68	PHI	6.567	0.39	MISC-35	
14	c2a_14_001	1	58	999	26	31	PCT	4.839	0.61	PCT	
14	c2a_14_002	2	99	1002	19	36	LOOP-TAIL	5.333	0.61	LOOP-TAIL	
14	c2a_14_003	3	128	1016	18	22	VENUS	7.567	0.40	RHO	
14	c2a_14_004	4	149	1006	32	27	MISC-07	4.697	0.37	MISC-67	
14	c2a_14_005	5	192	1002	21	28	MISC-13	6.723	0.20	MISC-11	
14	c2a_14_006	6	283	1011	20	31	_	5.652	0.41	VENUS	
14	c2a_14_007	7	316	1008	19	25	_	4.721	0.60	X	M-DOT
14	c2a_14_008	8	346	989	34	45	MISC-36	5.661	0.40	MISC-36	
14	c2a_14_009	9	391	1005	18	28	X	3.669	0.64	X	M-DOT
14	c2a_14_010	10	410	1004	30	32	MISC-30	7.025	0.21	MISC-30	M-RING
14	c2a_14_011	11	446	1004	23	29	TRIPOD	5.705	0.40	TRIPOD	M-RING
14	c2a_14_012	12	476	999	34	37	MISC-76	6.420	0.41	MISC-76	
14	c2a_14_013	13	509	1001	19	41	PHI	5.757	0.81	PHI	
14	c2a_14_014	14	537	1002	28	21	_	5.087	0.41	WAVE	
14	c2a_14_015	15	567	1004	19	28	_	3.276	0.54	X	M-DOT
14	c2a_14_016	16	587	1006	19	31	X	5.448	0.61	X	
14	c2a_14_017	17	613	1007	19	25	CROSS-T	5.879	0.43	MISC-87	MISC-M19
14	c2a_14_018	18	632	1018	14	12	GEAR-DOT	5.330	0.39	EYE-DOT	
14	c2a_14_019	19	650	998	24	31	_	5.493	0.42	MISC-06	
14	c2a_14_020	20	680	1002	27	27	PCT	4.839	0.81	PCT	
14	c2a_14_021	21	719	1015	13	17	X	7.053	0.40	MISC-80	M-RING
14	c2a_14_022	22	733	1014	17	16	X	5.996	1.00	X	M-DOT
14	c2a_14_023	23	758	1001	24	31	MISC-37	5.467	0.23	MISC-67	
14	c2a_14_024	24	789	1003	20	27	MISC-13	4.665	0.21	Y-CURL	
14	c2a_14_025	25	821	1001	29	28	X	6.154	0.43	X	
14	c2a_14_026	26	855	1001	20	27	X	4.246	0.82	X	M-TICK-V
14	c2a_14_027	27	894	1015	18	14	EYE-DOT	5.328	0.41	EYE-DOT	M-TILDE
14	c2a_14_028	28	923	998	21	30	PCT	4.799	0.56	MISC-13	
14	c2a_14_029	29	948	993	31	44	PHI	4.731	0.81	PHI	
14	c2a_14_030	30	967	978	50	48	MISC-43	7.736	0.61	MISC-43	M-DASH-H
14	c2a_14_031	31	1049	1050	3	9	BAR-SERIF	3.904	0.62	BAR-SERIF	M-DOT-FLAG
15	c2a_15_001	1	40	1052	44	59	SUN	6.972	0.40	SUN	
15	c2a_15_002	2	95	1075	28	34	MISC-43	6.280	0.20	MISC-43	
15	c2a_15_003	3	136	1080	15	25	NOTE	5.071	0.63	NOTE	
15	c2a_15_004	4	163	1111	5	7	MISC-55	3.708	1.00	MISC-55	
15	c2a_15_005	5	172	1110	6	9	BAR-SOLID	3.758	0.81	BAR-SOLID	M-TICK-V
15	c2a_15_006	6	183	1111	6	9	BAR-SOLID	3.476	0.77	BAR-SOLID	
15	c2a_15_007	7	194	1110	7	10	BAR-SOLID	5.656	0.79	BAR-SOLID	
15	c2a_15_008	8	207	1110	5	10	BAR-SERIF	4.475	0.41	BAR-SERIF	
15	c2a_15_009	9	212	1091	7	11	BAR-SOLID	3.968	0.77	BAR-SOLID	
15	c2a_15_010	10	224	1092	6	10	BAR-SOLID	3.912	0.82	BAR-SOLID	
15	c2a_15_011	11	257	1081	29	27	MISC-82	7.377	0.40	MISC-43	
15	c2a_15_012	12	276	1080	24	26	TRIPOD	6.060	0.40	MISC-30	
15	c2a_15_013	13	303	1080	26	28	MISC-54	5.750	0.42	MISC-54	
15	c2a_15_014	14	333	1083	21	27	X	5.897	0.79	X	
15	c2a_15_015	15	361	1087	30	24	MISC-33	6.249	0.40	MISC-33	
15	c2a_15_016	16	399	1085	24	24	MISC-05	2.254	1.00	MISC-05	
15	c2a_15_017	17	437	1084	23	26	MISC-41	8.009	0.21	MISC-64	
15	c2a_15_018	18	465	1083	24	28	PCT	5.849	1.00	PCT	
15	c2a_15_019	19	496	1090	17	13	X	6.467	0.60	MISC-17	M-DASH-H
15	c2a_15_020	20	515	1092	13	14	_	5.502	0.41	EYE-DOT	
15	c2a_15_021	21	531	1083	30	28	_	7.391	0.40	X	
15	c2a_15_022	22	564	1100	8	9	_	2.978	0.43	MISC-55	
15	c2a_15_023	23	581	1086	17	23	X	3.745	1.00	X	M-RING
15	c2a_15_024	24	605	1078	26	27	MISC-11	6.998	0.21	MISC-41	
15	c2a_15_025	25	641	1084	22	28	VEE	7.011	0.20	Y-CURL	M-RING
15	c2a_15_026	26	672	1082	25	29	X	3.966	0.63	X	
15	c2a_15_027	27	704	1083	36	20	WAVE	5.946	0.39	WAVE	
15	c2a_15_028	28	747	1079	19	27	_	5.628	0.62	NOTE	
15	c2a_15_029	29	778	1083	29	25	_	6.621	0.60	MISC-11	
15	c2a_15_030	30	821	1083	25	27	MISC-11	6.391	0.23	MISC-41	
15	c2a_15_031	31	852	1081	22	26	X	3.835	1.00	X	M-LOOP-SM
15	c2a_15_032	32	883	1083	27	26	MISC-82	6.067	0.62	MISC-82	
15	c2a_15_033	33	918	1083	23	26	PCT	5.358	1.00	PCT	
15	c2a_15_034	34	948	1075	28	31	DELTA-TAIL	5.876	0.22	DELTA-TAIL	
15	c2a_15_035	35	975	1079	29	29	MISC-46	5.157	0.42	MISC-46	
15	c2a_15_036	36	1048	1084	4	12	BAR-SERIF	3.904	0.64	BAR-SERIF	M-DOT
16	c2a_16_001	1	52	1156	26	24	MISC-13	5.093	0.40	MISC-33	
16	c2a_16_002	2	84	1152	23	30	X	4.536	0.81	X	M-DOT
16	c2a_16_003	3	105	1161	8	10	BAR-SOLID	5.016	0.80	BAR-SOLID	
16	c2a_16_004	4	127	1135	50	56	SUN	7.753	0.80	SUN	
16	c2a_16_005	5	186	1157	59	26	_	6.398	0.60	MISC-29	
16	c2a_16_006	6	260	1160	30	21	MISC-24	6.683	0.61	MISC-24	
16	c2a_16_007	7	298	1162	17	20	X	7.280	0.61	X	
16	c2a_16_008	8	324	1159	37	25	MISC-31	5.065	0.43	MISC-31	
16	c2a_16_009	9	368	1159	23	22	PCT	4.468	0.82	PCT	
16	c2a_16_010	10	402	1158	38	22	WAVE	4.326	0.82	WAVE	
16	c2a_16_011	11	445	1159	18	24	MISC-05	3.527	0.61	MISC-05	
16	c2a_16_012	12	456	1170	14	12	_	6.194	0.59	CIRC-TAIL	
16	c2a_16_013	13	474	1159	35	20	MISC-20	6.363	0.59	MISC-20	M-RING
16	c2a_16_014	14	513	1154	23	30	MISC-54	5.853	0.22	MISC-54	M-DOT
16	c2a_16_015	15	548	1159	22	20	MISC-82	8.042	0.40	MISC-82	
16	c2a_16_016	16	577	1152	32	30	MISC-67	5.768	0.41	MISC-07	
16	c2a_16_017	17	611	1160	18	23	X	5.370	0.80	X	M-TICK-V
16	c2a_16_018	18	632	1159	22	23	X	6.461	0.60	X	
16	c2a_16_019	19	653	1165	6	7	MISC-55	2.713	0.82	MISC-55	
16	c2a_16_020	20	665	1155	29	27	PCT	4.706	0.60	PCT	
16	c2a_16_021	21	704	1157	32	25	MISC-37	5.685	0.62	MISC-37	
16	c2a_16_022	22	744	1159	36	20	MISC-29	5.925	0.41	MISC-24	
16	c2a_16_023	23	793	1154	28	25	X	3.966	0.84	X	
16	c2a_16_024	24	829	1154	23	25	_	5.986	0.40	Y-CURL	
16	c2a_16_025	25	848	1169	8	10	MISC-55	5.014	0.40	BAR-SOLID	
16	c2a_16_026	26	865	1159	17	23	X	5.177	0.80	X	
16	c2a_16_027	27	889	1168	6	10	BAR-SOLID	3.912	0.81	BAR-SOLID	
16	c2a_16_028	28	901	1171	7	8	MISC-55	3.368	0.61	MISC-55	
16	c2a_16_029	29	915	1159	18	31	_	4.462	0.43	Y-CURL	M-TICK-V
16	c2a_16_030	30	933	1161	18	21	X	5.084	1.00	X	M-TICK-V
16	c2a_16_031	31	962	1158	36	21	WAVE	4.326	1.00	WAVE	
16	c2a_16_032	32	1005	1158	24	23	MISC-05	3.608	1.00	MISC-05	
17	c2a_17_001	1	54	1237	6	20	BAR-THIN	3.605	1.00	BAR-THIN	
17	c2a_17_002	2	57	1213	15	44	Y-CURL	7.167	0.60	Y-CURL	M-DASH-H
17	c2a_17_003	3	78	1230	22	31	CROSS-T	5.185	0.81	CROSS-T	
17	c2a_17_004	4	104	1223	20	35	NOTE	4.695	0.43	NOTE	
17	c2a_17_005	5	131	1225	33	30	MISC-30	6.625	0.39	PCT	
17	c2a_17_006	6	173	1218	75	41	MISC-29	6.132	0.60	MISC-29	M-DOT-FLAG
17	c2a_17_007	7	254	1233	23	25	_	6.959	0.42	VEE	
17	c2a_17_008	8	273	1244	13	14	X	7.087	0.61	MISC-80	
17	c2a_17_009	9	292	1241	20	16	MISC-33	6.614	0.39	MISC-33	M-TILDE
17	c2a_17_010	10	319	1228	20	32	LOOP-TAIL	6.660	0.41	LOOP-TAIL	
17	c2a_17_011	11	353	1232	23	35	_	5.400	0.43	MISC-36	
17	c2a_17_012	12	389	1232	38	28	_	6.044	0.22	MISC-43	
17	c2a_17_013	13	446	1230	22	32	MISC-13	5.434	0.42	MISC-13	
17	c2a_17_014	14	481	1223	27	35	HOOK-L	5.364	1.00	HOOK-L	
17	c2a_17_015	15	504	1234	21	23	MISC-40	5.966	0.39	MISC-40	
17	c2a_17_016	16	538	1230	38	25	MISC-24	5.463	0.79	MISC-24	
17	c2a_17_017	17	587	1230	21	30	X	7.194	0.21	MISC-06	
17	c2a_17_018	18	606	1236	28	29	MISC-11	6.391	0.40	MISC-11	
17	c2a_17_019	19	646	1221	32	50	MISC-06	6.822	0.40	MISC-06	
17	c2a_17_020	20	687	1244	28	15	MISC-20	6.590	0.79	MISC-20	M-TILDE
17	c2a_17_021	21	727	1244	7	13	BAR-SOLID	3.293	0.54	BAR-SOLID	M-LOOP-SM|M-DASH-H
17	c2a_17_022	22	736	1245	6	11	BAR-SOLID	4.042	1.00	BAR-SOLID	
17	c2a_17_023	23	753	1234	26	26	PCT	7.217	0.59	LOOP-TAIL	
17	c2a_17_024	24	786	1228	19	28	NOTE	4.652	0.64	NOTE	
17	c2a_17_025	25	814	1226	34	31	MISC-31	6.186	0.41	MISC-36	
17	c2a_17_026	26	858	1228	19	27	X	4.246	0.60	X	
17	c2a_17_027	27	886	1226	20	26	TRIPOD	5.749	0.40	MISC-00	M-LOOP-SM
17	c2a_17_028	28	901	1242	10	11	MISC-32	5.943	0.60	MISC-32	
17	c2a_17_029	29	923	1190	100	68	SUN	6.247	0.38	MISC-60	
17	c2a_17_030	30	1025	1254	15	5	DASH-H	5.500	0.46	MISC-32	
17	c2a_17_031	31	1047	1224	5	63	DASH-V	4.065	1.00	DASH-V	
