line	pos	sign	conf	value	grade
f123v-11	1	d		s	H
f123v-11	2	t		e	H
f123v-11	3	h		e	H
f123v-11	4	g		u	H
f123v-11	5	f		c|u	M
f123v-11	6	E		i|y	M
f123v-11	7	U		?	U
f123v-11	8	w-		d	H
f123v-11	9	d		s	H
f123v-11	10	L		r	H
f123v-11	11	g		u	H
f123v-11	12	g		u	H
f123v-11	13	o		i	H
f123v-11	14	t		e	H
f123v-11	15	.v.		n	H
f123v-11	16	1		?	U
f123v-11	17	g		u	H
f123v-11	18	n		l	H
f123v-11	19	n		l	H
f123v-11	20	t		e	H
f123v-11	21	Ze		t	H
f123v-11	22	BOX		?	U
f123v-11	23	4+		m	H
f123v-11	24	U		?	U
f123v-11	25	e		r	H
f123v-11	26	he		l	H
f123v-11	27	7		o	H
f123v-11	28	o		i	H
f123v-11	29	.v.		n	H
f123v-11	30	w-		d	H
f123v-11	31	L		r	H
f123v-11	32	25		nous	H
f123v-11	33	w-		d	H
f123v-11	34	f		c|u	M
f123v-11	35	L		r	H
f123v-11	36	t		e	H
f123v-12	1	o		i	H
f123v-12	2	Ze		t	H
f123v-12	3	a		a	H
f123v-12	4	B		i|y	M
f123v-12	5	n		l	H
f123v-12	6	a		a	H
f123v-12	7	t		e	H
f123v-12	8	4+		m	H
f123v-12	9	yy		ss|s	M
f123v-12	10	n		l	H
f123v-12	11	7		o	H
f123v-12	12	oo		d	H
f123v-12	13	th		m|a	M
f123v-12	14	w-		d	H
f123v-12	15	g		u	H
f123v-12	16	a		a	H
f123v-12	17	z		?	U
f123v-12	18	h		e	H
f123v-12	19	Ze		t	H
f123v-12	20	n		l	H
f123v-12	21	x		e	H
f123v-12	22	q		u	H
f123v-12	23	L		r	H
f123v-12	24	T=		m|mm	M
f123v-12	25	t		e	H
f123v-12	26	v		?	U
f123v-12	27	E		i|y	M
f123v-12	28	m		t	H
f123v-12	29	q		u	H
f123v-12	30	.v.		n	H
f123v-12	31	L		r	H
f123v-12	32	7		o	H
f123v-12	33	BOX		?	U
f123v-12	34	t		e	H
f123v-12	35	t		e	H
f123v-12	36	E		i|y	M
f123v-12	37	g		u	H
f123v-13	1	14		que	H
f123v-13	2	q		u	H
f123v-13	3	a		a	H
f123v-13	4	o		i	H
f123v-13	5	c		p	H
f123v-13	6	13		qui	H
f123v-13	7	e		r	H
f123v-13	8	14		que	H
f123v-13	9	oo		d	H
f123v-13	10	B		i|y	M
f123v-13	11	o		i	H
f123v-13	12	U		?	U
f123v-13	13	z		?	U
f123v-13	14	n		l	H
f123v-13	15	48		aussi	H
f123v-13	16	e		r	H
f123v-13	17	o		i	H
f123v-13	18	q		u	H
f123v-14	1	o		i	H
f123v-14	2	q		u	H
f123v-14	3	U		?	U
f123v-14	4	Ze		t	H
f123v-14	5	h		e	H
f123v-14	6	.v.		n	H
f123v-14	7	L		r	H
f123v-14	8	U		?	U
f123v-14	9	E		i|y	M
f123v-14	10	L		r	H
f123v-14	11	g		u	H
f123v-14	12	7		o	H
f123v-14	13	Ze		t	H
f123v-14	14	44		?	U
f123v-14	15	a		a	H
f123v-14	16	z		?	U
f123v-14	17	4+		m	H
f123v-14	18	g		u	H
f123v-14	19	t		e	H
f123v-15	1	a		a	H
f123v-15	2	7		o	H
f123v-15	3	t		e	H
f123v-15	4	7		o	H
f123v-15	5	t		e	H
f123v-15	6	t		e	H
f123v-15	7	E		i|y	M
f123v-15	8	h		e	H
f123v-15	9	t		e	H
f123v-15	10	e		r	H
f123v-15	11	14		que	H
f123v-15	12	47		tous	H
f123v-15	13	h		e	H
f123v-15	14	U		?	U
f123v-15	15	o		i	H
f123v-15	16	m		t	H
f123v-15	17	H		o	H
f123v-15	18	g		u	H
f123v-16	1	z		?	U
f123v-16	2	7		o	H
f123v-16	3	w-		d	H
f123v-16	4	z		?	U
f123v-16	5	g		u	H
f123v-16	6	oo		d	H
f123v-16	7	.v.		n	H
f123v-16	8	a		a	H
f123v-16	9	T		?	U
f123v-16	10	q		u	H
f123v-16	11	q		u	H
f123v-16	12	6		i|n|s	M
f123v-16	13	L		r	H
f123v-16	14	t		e	H
f123v-16	15	t		e	H
f123v-16	16	E		i|y	M
f123v-16	17	m		t	H
f123v-16	18	7		o	H
f123v-16	19	q		u	H
f123v-16	20	g		u	H
f123v-16	21	p		?	U
f123v-16	22	A		l	H
f123v-16	23	m		t	H
f123v-16	24	L		r	H
f123v-16	25	.v.		n	H
f123v-16	26	o		i	H
f123v-16	27	e		r	H
f123v-16	28	L		r	H
f123v-16	29	g		u	H
f123v-16	30	4		?	U
f123v-16	31	x		e	H
f123v-16	32	he		l	H
f123v-16	33	d		s	H
f123v-16	34	w-		d	H
f123v-16	35	h		e	H
f123v-17	1	4		?	U
f123v-17	2	E		i|y	M
f123v-17	3	U		?	U
f123v-17	4	f		c|u	M
f123v-17	5	t		e	H
f123v-17	6	7		o	H
f123v-17	7	BOX		?	U
f123v-17	8	n		l	H
f123v-17	9	f		c|u	M
f123v-17	10	.v.		n	H
f123v-17	11	B		i|y	M
f123v-17	12	m		t	H
f123v-17	13	x		e	H
f123v-17	14	4+		m	H
f123v-17	15	7		o	H
f123v-17	16	H		o	H
f123v-17	17	d		s	H
f123v-17	18	J		s	H
f123v-17	19	Ze		t	H
f123v-17	20	B		i|y	M
f123v-17	21	a		a	H
f123v-17	22	w-		d	H
f123v-17	23	25		nous	H
f123v-17	24	h		e	H
f123v-17	25	x		e	H
f123v-17	26	a		a	H
f123v-17	27	g		u	H
f123v-17	28	n		l	H
f123v-17	29	7		o	H
f123v-17	30	w		?	U
f123v-17	31	E		i|y	M
f123v-17	32	Ze		t	H
f123v-17	33	x		e	H
f123v-17	34	o		i	H
f123v-18	1	t		e	H
f123v-18	2	R		p	H
f123v-18	3	d		s	H
f123v-18	4	o		i	H
f123v-18	5	t		e	H
f123v-18	6	ff		n|o	M
f123v-18	7	4+		m	H
f123v-18	8	4+		m	H
f123v-18	9	q		u	H
f123v-18	10	lam		b	H
f123v-18	11	A		l	H
f123v-18	12	o		i	H
f123v-18	13	o		i	H
f123v-18	14	o		i	H
f123v-18	15	E		i|y	M
f123v-18	16	w-		d	H
f123v-18	17	h		e	H
f123v-18	18	12		il	H
f123v-18	19	L		r	H
f123v-18	20	.v.		n	H
f123v-18	21	g		u	H
f123v-18	22	q		u	H
f123v-18	23	B		i|y	M
f123v-18	24	e		r	H
f123v-18	25	n		l	H
f123v-18	26	BOX		?	U
f123v-18	27	.v.		n	H
f123v-18	28	d		s	H
f123v-18	29	S		u|c	M
f123v-18	30	a		a	H
f123v-18	31	J		s	H
f123v-18	32	o		i	H
f123v-18	33	d		s	H
f123v-18	34	fh		c|u|s	M
f123v-18	35	BOX		?	U
f123v-19	1	w-		d	H
f123v-19	2	m		t	H
f123v-19	3	w-		d	H
f123v-19	4	n		l	H
f123v-19	5	q		u	H
f123v-19	6	t		e	H
f123v-19	7	f		c|u	M
f123v-19	8	q		u	H
f123v-19	9	m		t	H
f123v-19	10	M		f	H
f123v-19	11	o		i	H
f123v-19	12	7		o	H
f123v-19	13	7		o	H
f123v-19	14	J		s	H
f123v-19	15	t		e	H
f123v-19	16	o		i	H
f123v-20	1	m		t	H
f123v-20	2	7		o	H
f123v-20	3	fe		?	U
f123v-20	4	o		i	H
f123v-20	5	U		?	U
f123v-20	6	x		e	H
f123v-20	7	J		s	H
f123v-20	8	n		l	H
f123v-20	9	4+		m	H
f123v-20	10	s		u	H
f123v-20	11	f		c|u	M
f123v-20	12	m		t	H
f123v-20	13	h		e	H
f123v-20	14	t		e	H
f123v-20	15	6		i|n|s	M
f123v-20	16	13		qui	H
f123v-21	1	T=		m|mm	M
f123v-21	2	U		?	U
f123v-21	3	o		i	H
f123v-21	4	B		i|y	M
f123v-21	5	g		u	H
f123v-21	6	d		s	H
f123v-21	7	lam		b	H
f123v-21	8	E		i|y	M
f123v-21	9	7		o	H
f123v-21	10	n		l	H
f123v-21	11	J		s	H
f123v-21	12	h		e	H
f123v-21	13	.v.		n	H
f123v-21	14	7		o	H
f123v-21	15	m		t	H
f123v-21	16	c		p	H
f123v-21	17	L		r	H
f123v-21	18	d		s	H
f123v-22	1	U		?	U
f123v-22	2	t		e	H
f123v-22	3	L		r	H
f123v-22	4	h		e	H
f123v-22	5	e		r	H
f123v-22	6	BOX		?	U
f123v-22	7	6		i|n|s	M
f123v-22	8	H		o	H
f123v-22	9	13		qui	H
f123v-22	10	q		u	H
f123v-22	11	g		u	H
f123v-22	12	s		u	H
f123v-22	13	w-		d	H
f123v-22	14	g		u	H
f123v-22	15	7		o	H
f123v-22	16	w-		d	H
f123v-22	17	z		?	U
f123v-22	18	25		nous	H
f123v-22	19	L		r	H
f123v-22	20	e		r	H
f123v-22	21	U		?	U
f123v-22	22	E		i|y	M
f123v-22	23	he		l	H
f123v-22	24	.v.		n	H
f123v-22	25	q		u	H
f123v-22	26	.v.		n	H
f123v-22	27	6		i|n|s	M
f123v-22	28	B		i|y	M
f123v-22	29	n		l	H
f123v-22	30	.v.		n	H
f123v-22	31	f		c|u	M
f123v-22	32	w-		d	H
f123v-22	33	o		i	H
f123v-22	34	n		l	H
f123v-23	1	o		i	H
f123v-23	2	6		i|n|s	M
f123v-23	3	w-		d	H
f123v-23	4	14		que	H
f123v-23	5	6		i|n|s	M
f123v-23	6	4		?	U
f123v-23	7	X		a	H
f123v-23	8	t		e	H
f123v-23	9	n		l	H
f123v-23	10	.v.		n	H
f123v-23	11	BOX		?	U
f123v-23	12	4+		m	H
f123v-23	13	7		o	H
f123v-23	14	o		i	H
f123v-23	15	q		u	H
f123v-23	16	n		l	H
f123v-23	17	x		e	H
f123v-23	18	L		r	H
f123v-23	19	n		l	H
f123v-23	20	d		s	H
f123v-23	21	h		e	H
f123v-23	22	E		i|y	M
f123v-23	23	h		e	H
f123v-23	24	d		s	H
f123v-23	25	f		c|u	M
f123v-23	26	J		s	H
f123v-23	27	lam		b	H
f123v-23	28	h		e	H
f123v-23	29	h		e	H
f123v-23	30	he		l	H
f123v-23	31	w-		d	H
f123v-23	32	T		?	U
f123v-23	33	q		u	H
f123v-24	1	f		c|u	M
f123v-24	2	a		a	H
f123v-24	3	w-		d	H
f123v-24	4	e		r	H
f123v-24	5	L		r	H
f123v-24	6	m		t	H
f123v-24	7	7		o	H
f123v-24	8	14		que	H
f123v-24	9	.v.		n	H
f123v-24	10	g		u	H
f123v-24	11	6		i|n|s	M
f123v-24	12	a		a	H
f123v-24	13	m		t	H
f123v-24	14	E		i|y	M
f123v-24	15	n		l	H
f123v-24	16	a		a	H
f123v-24	17	t		e	H
f123v-24	18	q		u	H
f123v-24	19	a		a	H
f123v-24	20	a		a	H
f123v-24	21	g		u	H
f123v-24	22	t		e	H
f123v-24	23	f		c|u	M
f123v-24	24	e		r	H
f123v-24	25	o		i	H
f123v-24	26	a		a	H
f123v-24	27	U		?	U
f123v-24	28	.v.		n	H
f123v-24	29	x		e	H
f123v-24	30	S		u|c	M
f123v-24	31	e		r	H
f123v-24	32	t		e	H
f123v-24	33	68		?	U
f123v-25	1	h		e	H
f123v-25	2	7		o	H
f123v-25	3	i		i|e	M
f123v-25	4	7		o	H
f123v-25	5	4+		m	H
f123v-25	6	x		e	H
f123v-25	7	L		r	H
f123v-25	8	f		c|u	M
f123v-25	9	m		t	H
f123v-25	10	E		i|y	M
f123v-25	11	E		i|y	M
f123v-25	12	13		qui	H
f123v-25	13	g		u	H
f123v-25	14	w-		d	H
f123v-25	15	q		u	H
f123v-25	16	n		l	H
f123v-25	17	q		u	H
f123v-25	18	t		e	H
f123v-25	19	.v.		n	H
f123v-25	20	q		u	H
f123v-25	21	n		l	H
f123v-25	22	7		o	H
f123v-25	23	t		e	H
f123v-25	24	X		a	H
f123v-25	25	R		p	H
f123v-25	26	d		s	H
f123v-25	27	B		i|y	M
f123v-25	28	n		l	H
f123v-25	29	3		e	H
f123v-25	30	U		?	U
f123v-25	31	BOX		?	U
f123v-25	32	h		e	H
f123v-25	33	e		r	H
f123v-25	34	c		p	H
f123v-26	1	e		r	H
f123v-26	2	a		a	H
f123v-26	3	n		l	H
f123v-26	4	lam		b	H
f123v-26	5	4		?	U
f123v-26	6	x		e	H
f123v-26	7	h		e	H
f123v-26	8	t		e	H
f123v-26	9	c		p	H
f123v-26	10	t		e	H
f123v-26	11	h		e	H
f123v-26	12	4+		m	H
f123v-26	13	U		?	U
f123v-26	14	n		l	H
f123v-26	15	g		u	H
f123v-26	16	w-		d	H
f123v-26	17	h		e	H
f123v-26	18	a		a	H
f123v-26	19	m		t	H
f123v-26	20	g		u	H
f123v-26	21	n		l	H
f123v-26	22	yy		ss|s	M
f123v-26	23	12		il	H
f123v-26	24	7		o	H
f123v-26	25	Ze		t	H
f123v-26	26	f		c|u	M
f123v-26	27	E		i|y	M
f123v-26	28	a		a	H
f123v-26	29	L		r	H
f123v-26	30	H		o	H
f123v-26	31	s		u	H
f123v-26	32	B		i|y	M
f123v-27	1	B		i|y	M
f123v-27	2	d		s	H
f123v-27	3	q		u	H
f123v-27	4	q		u	H
f123v-27	5	T=		m|mm	M
f123v-27	6	BOX		?	U
f123v-27	7	t		e	H
f123v-27	8	4		?	U
f123v-27	9	s		u	H
f123v-27	10	d		s	H
f123v-27	11	t		e	H
f123v-27	12	o		i	H
f123v-27	13	U		?	U
f123v-27	14	y		?	U
f123v-27	15	.v.		n	H
f123v-27	16	d		s	H
f123v-27	17	c		p	H
f123v-27	18	f		c|u	M
f123v-27	19	t		e	H
f123v-27	20	M		f	H
f123v-27	21	Ze		t	H
f123v-27	22	w		?	U
f123v-27	23	t		e	H
f123v-27	24	q		u	H
f123v-27	25	e		r	H
f123v-27	26	R		p	H
f123v-27	27	L		r	H
f123v-27	28	x		e	H
f123v-27	29	U		?	U
f123v-27	30	n		l	H
f123v-27	31	.v.		n	H
f123v-27	32	t		e	H
f123v-27	33	e		r	H
f123v-27	34	w-		d	H
f123v-28	1	q		u	H
f123v-28	2	q		u	H
f123v-28	3	14		que	H
f123v-28	4	14		que	H
f123v-28	5	a		a	H
f123v-28	6	t		e	H
f123v-28	7	D2		?	U
f123v-28	8	L		r	H
f123v-28	9	4+		m	H
f123v-28	10	z		?	U
f123v-28	11	o		i	H
f123v-28	12	14		que	H
f123v-28	13	.v.		n	H
f123v-28	14	B		i|y	M
f123v-28	15	E		i|y	M
f123v-28	16	h		e	H
f123v-28	17	12		il	H
f123v-28	18	n		l	H
f123v-28	19	L		r	H
f123v-28	20	h		e	H
f123v-28	21	f		c|u	M
f123v-28	22	m		t	H
f123v-28	23	n		l	H
f123v-28	24	dd		e|g	M
f123v-28	25	n		l	H
f123v-28	26	d		s	H
f123v-28	27	Ze		t	H
f123v-28	28	z		?	U
f123v-28	29	q		u	H
f123v-28	30	w-		d	H
f123v-28	31	w-		d	H
f123v-28	32	g		u	H
f123v-28	33	8		g	H
f123v-28	34	H		o	H
f123v-29	1	s		u	H
f123v-29	2	t		e	H
f123v-29	3	U		?	U
f123v-29	4	f		c|u	M
f123v-29	5	4+		m	H
f123v-29	6	y		?	U
f123v-29	7	U		?	U
f123v-29	8	o		i	H
f123v-29	9	e		r	H
f123v-29	10	w-		d	H
f123v-29	11	o		i	H
f123v-29	12	q		u	H
f123v-29	13	6		i|n|s	M
f123v-29	14	o		i	H
f123v-29	15	he		l	H
f123v-29	16	e		r	H
f123v-29	17	L		r	H
f123v-29	18	m		t	H
f123v-29	19	de		?	U
f123v-29	20	f		c|u	M
f123v-29	21	J		s	H
f123v-29	22	a		a	H
f123v-29	23	3		e	H
f123v-29	24	12		il	H
f123v-29	25	h		e	H
f123v-29	26	D		a	H
f123v-29	27	12		il	H
f123v-29	28	x		e	H
f123v-29	29	w-		d	H
f123v-29	30	Ze		t	H
f123v-29	31	x		e	H
f123v-29	32	L		r	H
f123v-29	33	8		g	H
f123v-29	34	g		u	H
f123v-29	35	o		i	H
f123v-30	1	t		e	H
f123v-30	2	h		e	H
f123v-30	3	7		o	H
f123v-30	4	.v.		n	H
f123v-30	5	t		e	H
f123v-30	6	.v.		n	H
f123v-30	7	Ze		t	H
f123v-30	8	m		t	H
f123v-30	9	g		u	H
f123v-30	10	f		c|u	M
f123v-30	11	4		?	U
f123v-30	12	a		a	H
f123v-30	13	6		i|n|s	M
f123v-30	14	L		r	H
f123v-30	15	t		e	H
f123v-30	16	e		r	H
f123v-30	17	51		pas	H
f123v-30	18	.v.		n	H
f123v-30	19	L		r	H
f123v-30	20	4+		m	H
f123v-30	21	e		r	H
f123v-30	22	a		a	H
f123v-30	23	f		c|u	M
f123v-30	24	a		a	H
f123v-30	25	t		e	H
f123v-30	26	t		e	H
f123v-30	27	e		r	H
f123v-30	28	t		e	H
f123v-30	29	d		s	H
f123v-30	30	7		o	H
f123v-30	31	t		e	H
f123v-30	32	x		e	H
f123v-30	33	L		r	H
f123v-30	34	6		i|n|s	M
f123v-31	1	.v.		n	H
f123v-31	2	d		s	H
f123v-31	3	Ze		t	H
f123v-31	4	E		i|y	M
f123v-31	5	m		t	H
f123v-31	6	40		lui	H
f123v-31	7	h		e	H
f123v-31	8	L		r	H
f123v-31	9	D2		?	U
f123v-31	10	s		u	H
f123v-31	11	o		i	H
f123v-31	12	26		uous	H
f123v-31	13	f		c|u	M
f123v-31	14	z		?	U
f123v-31	15	z		?	U
f123v-31	16	.v.		n	H
f123v-31	17	z		?	U
f123v-31	18	t		e	H
f123v-31	19	t		e	H
f123v-31	20	14		que	H
f123v-31	21	s		u	H
f123v-31	22	.v.		n	H
f123v-31	23	d		s	H
f123v-31	24	BOX		?	U
f123v-31	25	t		e	H
f123v-31	26	a		a	H
f123v-31	27	3		e	H
f123v-31	28	D		a	H
f123v-31	29	U		?	U
f123v-31	30	M		f	H
f123v-31	31	n		l	H
f123v-32	1	o		i	H
f123v-32	2	o		i	H
f123v-32	3	t		e	H
f123v-32	4	v		?	U
f123v-32	5	6		i|n|s	M
f123v-32	6	w-		d	H
f123v-32	7	n		l	H
f123v-32	8	13		qui	H
f123v-32	9	q		u	H
f123v-32	10	o		i	H
f123v-32	11	t		e	H
f123v-32	12	7		o	H
f123v-32	13	q		u	H
f123v-32	14	t		e	H
f123v-32	15	12		il	H
f123v-32	16	J		s	H
f123v-32	17	g		u	H
f123v-32	18	h		e	H
f123v-32	19	8		g	H
f123v-32	20	t		e	H
f123v-32	21	h		e	H
f123v-32	22	.v.		n	H
f123v-32	23	B		i|y	M
f123v-32	24	a		a	H
f123v-32	25	g		u	H
f123v-32	26	E		i|y	M
f123v-32	27	h		e	H
f123v-32	28	x		e	H
f123v-32	29	f		c|u	M
f123v-32	30	n		l	H
f123v-32	31	lam		b	H
f123v-32	32	e		r	H
f123v-33	1	q		u	H
f123v-33	2	oo		d	H
f123v-33	3	A		l	H
f123v-33	4	BOX		?	U
f123v-33	5	y		?	U
f123v-33	6	e		r	H
f123v-33	7	n		l	H
f123v-33	8	L		r	H
f123v-33	9	14		que	H
f123v-33	10	T=		m|mm	M
f123v-33	11	w-		d	H
f123v-33	12	n		l	H
f123v-33	13	o		i	H
f123v-33	14	o		i	H
f123v-33	15	B		i|y	M
f123v-33	16	e		r	H
f123v-33	17	12		il	H
f123v-33	18	w		?	U
f123v-33	19	lam		b	H
f123v-33	20	d		s	H
f123v-33	21	4+		m	H
f123v-33	22	a		a	H
f123v-33	23	R		p	H
f123v-33	24	oo		d	H
f123v-33	25	H		o	H
f123v-33	26	D		a	H
f123v-33	27	x		e	H
f123v-33	28	g		u	H
f123v-33	29	g		u	H
f123v-33	30	7		o	H
f123v-33	31	E		i|y	M
f123v-33	32	U		?	U
f123v-33	33	t		e	H
f123v-34	1	o		i	H
f123v-34	2	t		e	H
f123v-34	3	.v.		n	H
f123v-34	4	e		r	H
f123v-34	5	.v.		n	H
f123v-34	6	z		?	U
f123v-34	7	a		a	H
f123v-34	8	X		a	H
f123v-34	9	x		e	H
f123v-34	10	s		u	H
f123v-34	11	t		e	H
f123v-34	12	E		i|y	M
f123v-34	13	4+		m	H
f123v-34	14	w-		d	H
f123v-34	15	e		r	H
f123v-34	16	P		p	H
f123v-34	17	Ze		t	H
f123v-34	18	c		p	H
f123v-34	19	X		a	H
f123v-34	20	Ze		t	H
f123v-34	21	D		a	H
f123v-34	22	6		i|n|s	M
f123v-34	23	o		i	H
f123v-34	24	4+		m	H
f123v-34	25	13		qui	H
f123v-34	26	E		i|y	M
f123v-34	27	h		e	H
f123v-34	28	f		c|u	M
f123v-34	29	o		i	H
f123v-34	30	L		r	H
f123v-34	31	.v.		n	H
f123v-34	32	h		e	H
f123v-34	33	o		i	H
f123v-35	1	t		e	H
f123v-35	2	M		f	H
f123v-35	3	q		u	H
f123v-35	4	Ze		t	H
f123v-35	5	n		l	H
f123v-35	6	ff		n|o	M
f123v-35	7	t		e	H
f123v-35	8	o		i	H
f123v-35	9	a		a	H
f123v-35	10	e		r	H
f123v-35	11	e		r	H
f123v-35	12	s		u	H
f123v-35	13	7		o	H
f123v-35	14	U		?	U
f123v-35	15	7		o	H
f123v-35	16	T		?	U
f123v-35	17	d		s	H
f123v-35	18	s		u	H
f123v-35	19	Z		t	H
f123v-35	20	a		a	H
f123v-35	21	t		e	H
f123v-35	22	x		e	H
f123v-35	23	h		e	H
f123v-35	24	J		s	H
f123v-35	25	e		r	H
f123v-35	26	e		r	H
f123v-35	27	w-		d	H
f123v-35	28	t		e	H
f123v-35	29	g		u	H
f123v-35	30	.v.		n	H
f123v-35	31	m		t	H
f123v-35	32	s		u	H
f123v-35	33	e		r	H
f123v-36	1	U		?	U
f123v-36	2	x		e	H
f123v-36	3	th		m|a	M
f123v-36	4	f		c|u	M
f123v-36	5	B		i|y	M
f123v-36	6	d		s	H
f123v-36	7	e		r	H
f123v-36	8	o		i	H
f123v-36	9	q		u	H
f123v-36	10	e		r	H
f123v-36	11	D		a	H
f123v-36	12	4+		m	H
f123v-36	13	4+		m	H
f123v-36	14	x		e	H
f123v-36	15	g		u	H
f123v-36	16	o		i	H
f123v-36	17	g		u	H
f123v-36	18	q		u	H
f123v-36	19	m		t	H
f123v-36	20	a		a	H
f123v-36	21	x		e	H
f123v-36	22	z		?	U
f123v-36	23	L		r	H
f123v-36	24	14		que	H
f123v-36	25	f		c|u	M
f123v-36	26	q		u	H
f123v-36	27	g		u	H
f123v-36	28	x		e	H
f123v-36	29	n		l	H
f123v-36	30	q		u	H
f123v-36	31	p		?	U
f123v-36	32	h		e	H
f123v-36	33	o		i	H
f123v-36	34	q		u	H
f123v-37	1	a		a	H
f123v-37	2	D		a	H
f123v-37	3	L		r	H
f123v-37	4	h		e	H
f123v-37	5	J		s	H
f123v-37	6	he		l	H
f123v-37	7	d		s	H
f123v-37	8	w-		d	H
f123v-37	9	B		i|y	M
f123v-37	10	.v.		n	H
f123v-37	11	4+		m	H
f123v-37	12	h		e	H
f123v-37	13	o		i	H
f123v-37	14	s		u	H
f123v-37	15	t		e	H
f123v-37	16	n		l	H
f123v-37	17	n		l	H
f123v-37	18	L		r	H
f123v-37	19	s		u	H
f123v-37	20	f		c|u	M
f123v-37	21	c		p	H
f123v-37	22	4+		m	H
f123v-37	23	z		?	U
f123v-37	24	s		u	H
f123v-37	25	o		i	H
f123v-37	26	n		l	H
f123v-37	27	x		e	H
f123v-37	28	m		t	H
f123v-37	29	q		u	H
f123v-37	30	t		e	H
f123v-37	31	t		e	H
f123v-38	1	g		u	H
f123v-38	2	h		e	H
f123v-38	3	A		l	H
f123v-38	4	51		pas	H
f123v-38	5	7		o	H
f123v-38	6	d		s	H
f123v-38	7	L		r	H
f123v-38	8	t		e	H
f123v-38	9	.v.		n	H
f123v-38	10	he		l	H
f123v-38	11	x		e	H
f123v-38	12	.v.		n	H
f123v-38	13	J		s	H
f123v-38	14	J		s	H
f123v-38	15	x		e	H
f123v-38	16	.v.		n	H
f123v-38	17	L		r	H
f123v-38	18	4+		m	H
f123v-38	19	J		s	H
f123v-38	20	e		r	H
f123v-38	21	S		u|c	M
f123v-38	22	H		o	H
f123v-38	23	c		p	H
f123v-38	24	U		?	U
f123v-38	25	m		t	H
f123v-38	26	3		e	H
f123v-38	27	lam		b	H
f123v-38	28	s		u	H
f123v-38	29	z		?	U
f123v-38	30	h		e	H
f123v-38	31	14		que	H
f123v-38	32	Ze		t	H
f123v-38	33	t		e	H
f123v-38	34	Ze		t	H
f123v-39	1	g		u	H
f123v-39	2	4+		m	H
f123v-39	3	f		c|u	M
f123v-39	4	h		e	H
f123v-39	5	.v.		n	H
f123v-39	6	c		p	H
f123v-39	7	ff		n|o	M
f123v-39	8	a		a	H
f123v-39	9	q		u	H
f123v-39	10	h		e	H
f123v-39	11	Z		t	H
f123v-39	12	E		i|y	M
f123v-39	13	9		?	U
f123v-39	14	62		?	U
f123v-39	15	t		e	H
f123v-39	16	n		l	H
f123v-39	17	o		i	H
f123v-39	18	.v.		n	H
f123v-39	19	4+		m	H
f123v-39	20	d		s	H
f123v-39	21	m		t	H
f123v-39	22	n		l	H
f123v-39	23	f		c|u	M
f123v-39	24	s		u	H
f123v-39	25	h		e	H
f123v-39	26	n		l	H
f123v-39	27	8		g	H
f123v-39	28	z		?	U
f123v-39	29	a		a	H
f123v-39	30	oo		d	H
f123v-39	31	7		o	H
f123v-39	32	A		l	H
f123v-39	33	.v.		n	H
f123v-39	34	o		i	H
f123v-40	1	B		i|y	M
f123v-40	2	a		a	H
f123v-40	3	t		e	H
f123v-40	4	h		e	H
f123v-40	5	o		i	H
f123v-40	6	A		l	H
f123v-40	7	4+		m	H
f123v-40	8	q		u	H
f123v-40	9	E		i|y	M
f123v-40	10	o		i	H
f123v-40	11	d		s	H
f123v-40	12	e		r	H
f123v-40	13	BOX		?	U
f123v-40	14	BOX		?	U
f123v-40	15	4+		m	H
f123v-40	16	4		?	U
f123v-40	17	d		s	H
f123v-40	18	t		e	H
f123v-40	19	.v.		n	H
f123v-40	20	7		o	H
f123v-40	21	t		e	H
f123v-40	22	J		s	H
f123v-40	23	T		?	U
f123v-40	24	o		i	H
f123v-40	25	D2		?	U
f123v-40	26	o		i	H
f123v-40	27	t		e	H
f123v-40	28	f		c|u	M
f123v-40	29	14		que	H
f123v-40	30	7		o	H
f123v-40	31	t		e	H
f123v-40	32	a		a	H
f123v-40	33	g		u	H
f123v-41	1	E		i|y	M
f123v-41	2	E		i|y	M
f123v-41	3	q		u	H
f123v-41	4	v		?	U
f123v-41	5	E		i|y	M
f123v-41	6	z		?	U
f123v-41	7	f		c|u	M
f123v-41	8	14		que	H
f123v-41	9	a		a	H
f123v-41	10	7		o	H
f123v-41	11	U		?	U
f123v-41	12	w-		d	H
f123v-41	13	x		e	H
f123v-41	14	J		s	H
f123v-41	15	12		il	H
f123v-41	16	c		p	H
f123v-41	17	U		?	U
f123v-41	18	g		u	H
f123v-41	19	o		i	H
f123v-41	20	g		u	H
f123v-41	21	q		u	H
f123v-41	22	U		?	U
f123v-41	23	t		e	H
f123v-41	24	o		i	H
f123v-41	25	BOX		?	U
f123v-41	26	R		p	H
f123v-41	27	w		?	U
f123v-41	28	3		e	H
f123v-41	29	4+		m	H
f123v-41	30	o		i	H
f123v-41	31	7		o	H
f123v-41	32	7		o	H
f123v-41	33	x		e	H
f123v-41	34	a		a	H
f124r-1	1	Ze		t	H
f124r-1	2	o		i	H
f124r-1	3	n		l	H
f124r-1	4	t		e	H
f124r-1	5	o		i	H
f124r-1	6	w-		d	H
f124r-1	7	a		a	H
f124r-1	8	c		p	H
f124r-1	9	o		i	H
f124r-1	10	L		r	H
f124r-1	11	f		c|u	M
f124r-1	12	B		i|y	M
f124r-1	13	.v.		n	H
f124r-1	14	h		e	H
f124r-1	15	E		i|y	M
f124r-1	16	m		t	H
f124r-1	17	s		u	H
