line	position	token	kind	gloss	grade	note
23	19	512	digit		M	digit run, boundary uncertain
23	20	64	digit		M	
23	21	22	digit		M	
23	22	12	digit		M	
23	23	512	digit		M	digit run, boundary uncertain
23	24	60	digit		M	
23	25	S13	sign		M	plus/cross mark
23	26	16	digit		M	
23	27	S69	sign		M	capital A with hooked v, last token before right margin
24	1	S04	sign		M	hash/lattice mark
24	2	S40	sign		M	n-shape whose right leg closes into a loop
24	3	X?	X?		M	short horizontal double-dash, equals-sign-like
24	4	6	digit		M	
24	5	S54	sign	u	M	f with a closed loop
24	6	82	digit		M	
24	7	102	digit		M	
24	8	5	digit		M	
24	9	55	digit		M	
24	10	S34	sign		M	A+o ligature
24	11	16	digit		M	
24	12	62	digit		M	
24	13	15	digit		M	
24	14	S54	sign		M	f with a closed loop
24	15	26	digit		M	
24	16	925	digit		M	digit run, boundary uncertain
24	17	16	digit		M	
24	18	X?	X?		M	small ink blot, unclear
24	19	526	digit		M	digit run, boundary uncertain
24	20	S54	sign	m	M	f with a closed loop
24	21	104	digit		M	
24	22	512	digit		M	digit run, boundary uncertain
24	23	104	digit		M	
24	24	22	digit		M	
24	25	1251	digit		M	digit run, boundary uncertain
24	26	02	digit		M	
24	27	60	digit		M	
24	28	S13	sign		M	plus/cross mark
24	29	1642	digit		M	digit run, boundary uncertain
24	30	S17	sign		M	double-cross or ff/H-like ligature
24	31	X?	X?		M	V-like flourish, unclear
24	32	S54	sign	a	M	f with a closed loop
24	33	127	digit		M	
24	34	S34	sign		M	A+o ligature
24	35	14	digit		M	last token before right margin
25	1	S37	sign		M	crossed t joined to o
25	2	26	digit		M	
25	3	15	digit	n	M	
25	4	60	digit		M	
25	5	S34	sign		M	A+o ligature
25	6	22	digit		M	
25	7	26	digit		M	
25	8	S24	sign		M	two-letter-looking ligature (L joined to rounded B/8)
25	9	16	digit		M	
25	10	S54	sign	u	M	f with a closed loop
25	11	62	digit		M	
25	12	S37	sign		M	crossed t joined to o
25	13	62	digit		M	
25	14	S34	sign		M	A+o ligature
25	15	S49	sign	m	M	m with a descending tail
25	16	82	digit	a	M	
25	17	62	digit		M	
25	18	X?	X?		M	small hash-like mark, unclear
25	19	60	digit		M	
25	20	S54	sign		M	f with a closed loop
25	21	S24	sign		M	two-letter-looking ligature
25	22	364	digit		M	digit run, boundary uncertain
25	23	S46	sign		M	crossed t with j-like tail
25	24	X?	X?		M	short horizontal double-dash, equals-sign-like
25	25	6	digit		M	
25	26	15	digit		M	
25	27	S51	sign	va po	M	long-s closed into loop; small cursive gloss word above, not single letter
25	28	59	digit		M	
25	29	44	digit		M	
25	30	X?	X?		M	final arrow-like flourish, end of line
26	1	62	digit		M	
26	2	S40	sign	uu	M	n-shape whose right leg closes into a loop
26	3	S30	sign	a	M	c-hook joined to na/ba
26	4	S51	sign		M	long-s closed into loop
26	5	X?	X?		M	short horizontal double-dash, equals-sign-like
26	6	82	digit		M	
26	7	S17	sign	uu	M	double-cross or ff/H-like ligature
26	8	16	digit		M	
26	9	S54	sign		M	f with a closed loop
26	10	16	digit		M	
26	11	10	digit		M	
26	12	S13	sign		M	plus/cross mark
26	13	S34	sign		M	A+o ligature
26	14	26	digit		M	
26	15	S20	sign		M	looped capital resembling R, loop with trailing tail
26	16	X?	X?		M	small y-shaped mark, unclear
26	17	S64	sign		M	3-shape
26	18	S18	sign		M	figure-eight/infinity-shaped double loop
26	19	S52	sign		M	lattice, three strokes across three
26	20	S13	sign		M	plus/cross mark
26	21	60	digit		M	
26	22	S54	sign		M	f with a closed loop
26	23	16	digit		M	
26	24	S69	sign		M	capital A with hooked v
26	25	16	digit		M	
26	26	S34	sign		M	A+o ligature
26	27	14	digit	a	M	
26	28	X?	X?	q	M	small y-shaped mark, unclear, with gloss
26	29	S51	sign		M	long-s closed into loop
26	30	15	digit		M	
26	31	16	digit		M	
26	32	S30	sign		M	c-hook joined to na
26	33	S37	sign	n	M	crossed t joined to o
26	34	5264	digit		M	digit run, boundary uncertain, last token before right margin
27	1	6	digit		M	
27	2	X?	X?		M	short horizontal double-dash, equals-sign-like
27	3	S20	sign	n	M	looped capital resembling R, loop with trailing tail
27	4	14	digit	a	M	
27	5	S25	sign		M	single cursive loop, open oval stroke
27	6	102	digit		M	
27	7	S54	sign		M	f with a closed loop
27	8	16	digit		M	
27	9	S34	sign		M	A+o ligature
27	10	S27	sign		M	Af ligature
27	11	S72	sign		M	script capital T
27	12	5	digit		M	
27	13	S04	sign		M	hash/lattice mark
27	14	X?	X?		M	small y-shaped mark, unclear
27	15	26	digit		M	
27	16	S51	sign		M	long-s closed into loop
27	17	16	digit		M	
27	18	928	digit		M	digit run, boundary uncertain
27	19	S52	sign		M	lattice, three strokes across three
27	20	S13	sign		M	plus/cross mark
27	21	16	digit		M	
27	22	S54	sign	po	M	f with a closed loop
27	23	502	digit		M	digit run, boundary uncertain
27	24	S34	sign		M	A+o ligature
27	25	15	digit		M	
27	26	62	digit		M	
27	27	S17	sign	ra	M	double-cross or ff/H-like ligature
27	28	4	digit		M	
27	29	S76	sign		M	plain capital A
27	30	6026	digit		M	digit run, boundary uncertain, last token before right margin
28	1	S13	sign		M	plus/cross mark
28	2	S51	sign		M	long-s closed into loop
28	3	16	digit		M	
28	4	S28	sign		M	c-hook joined to m
28	5	9	digit		M	
28	6	X?	X?		M	short horizontal double-dash, equals-sign-like
28	7	26	digit		M	
28	8	S40	sign		M	n-shape whose right leg closes into a loop
28	9	1	digit		M	
28	10	X?	X?		M	small cross mark, unclear
28	11	16	digit		M	
28	12	S44	sign		M	p-like loop with crossed stem
28	13	44	digit		M	
28	14	102	digit		M	
28	15	S24	sign		M	two-letter-looking ligature
28	16	26	digit		M	
28	17	S13	sign		M	plus/cross mark
28	18	S04	sign		M	hash/lattice mark
28	19	28	digit		M	
28	20	64	digit		M	
28	21	S34	sign		M	A+o ligature
28	22	16	digit		M	
28	23	22	digit		M	
28	24	S51	sign		M	long-s closed into loop
28	25	104	digit		M	
28	26	X?	X?		M	short horizontal double-dash, equals-sign-like
28	27	6	digit		M	
28	28	1519	digit		M	digit run, boundary uncertain
28	29	60	digit		M	
28	30	S34	sign		M	A+o ligature
28	31	12	digit	a	M	
28	32	344	digit		M	digit run, boundary uncertain
28	33	60	digit	re	M	last token before right margin
29	1	102	digit	u	M	
29	2	S37	sign		M	crossed t joined to o
29	3	S54	sign		M	f with a closed loop
29	4	64	digit		M	
29	5	S24	sign		M	two-letter-looking ligature
29	6	X?	X?		M	small cross/hash mark, unclear
29	7	S21	sign	a	M	f-like mark with descending tail
29	8	14	digit		M	
29	9	S44	sign	u	M	p-like loop with crossed stem
29	10	18	digit		M	
29	11	X?	X?		M	short horizontal double-dash, equals-sign-like
29	12	S33	sign		M	loop-with-two-legs shape
29	13	14	digit		M	
29	14	X?	X?		M	short horizontal double-dash, equals-sign-like
29	15	4	digit		M	
29	16	X?	X?		M	short horizontal double-dash, equals-sign-like
29	17	5	digit		M	
29	18	X?	X?		M	short horizontal double-dash, equals-sign-like
29	19	6	digit		M	
29	20	S28	sign		M	c-hook joined to m
29	21	60	digit		M	
29	22	X?	X?		M	short horizontal double-dash, equals-sign-like
29	23	16	digit		M	
29	24	15	digit		M	
29	25	S40	sign		M	n-shape whose right leg closes into a loop
29	26	24	digit		M	
29	27	64	digit		M	
29	28	62	digit		M	
29	29	82	digit		M	
29	30	16	digit		M	last token before right margin
30	1	S23	sign		M	x-shaped sign
30	2	S54	sign	a	M	f with a closed loop
30	3	512	digit		M	digit run, boundary uncertain
30	4	68	digit		M	
30	5	16	digit		M	
30	6	S28	sign	ma	M	c-hook joined to m
30	7	60	digit		M	
30	8	X?	X?		M	ink blot, unclear
30	9	26	digit		M	
30	10	S17	sign		M	double-cross or ff/H-like ligature
30	11	104	digit		M	
30	12	S64	sign	u	M	3-shape
30	13	16	digit		M	
30	14	5	digit		M	
30	15	3	digit		M	
30	16	S52	sign		M	lattice, three strokes across three
30	17	X?	X?		M	small y-shaped mark, unclear
30	18	16	digit		M	
30	19	15	digit		M	
30	20	S40	sign		M	n-shape whose right leg closes into a loop
30	21	744	digit		M	digit run, boundary uncertain
30	22	64	digit		M	
30	23	62	digit		M	
30	24	S51	sign		M	long-s closed into loop
30	25	X?	X?		M	short horizontal double-dash, equals-sign-like
30	26	615	digit		M	digit run, boundary uncertain
30	27	26	digit		M	
30	28	159	digit		M	digit run, boundary uncertain
30	29	44	digit		M	
30	30	S34	sign		M	A+o ligature
30	31	16	digit		M	
30	32	S13	sign		M	plus/cross mark
30	33	S24	sign		M	two-letter-looking ligature, last token before right margin
31	1	S46	sign	a	M	crossed t with j-like tail
31	2	12	digit		M	
31	3	60	digit		M	
31	4	S37	sign		M	crossed t joined to o
31	5	26	digit		M	
31	6	S30	sign		M	c-hook joined to na
31	7	S37	sign		M	crossed t joined to o
31	8	26	digit		M	
31	9	S25	sign		M	single cursive loop
31	10	S34	sign		M	A+o ligature
31	11	64	digit		M	
31	12	/	divider		H	slanted stroke divider
31	13	S37	sign		M	crossed t joined to o
31	14	72	digit		M	
31	15	16	digit		M	
31	16	9	digit		M	
31	17	S24	sign		M	two-letter-looking ligature
31	18	S52	sign		M	lattice, three strokes across three
31	19	X?	X?		M	small y-shaped mark, unclear
31	20	62	digit		M	
31	21	14	digit		M	
31	22	S51	sign		M	long-s closed into loop
31	23	S28	sign		M	c-hook joined to m
31	24	64	digit		M	
31	25	S54	sign		M	f with a closed loop
31	26	26	digit		M	
31	27	X?	X?		M	small y-shaped mark, unclear
31	28	6	digit		M	
31	29	159	digit		M	digit run, boundary uncertain
31	30	S13	sign		M	plus/cross mark
31	31	4	digit		M	
31	32	S34	sign		M	A+o ligature
31	33	16	digit		M	
31	34	S13	sign		M	plus/cross mark
31	35	S20	sign		M	looped capital resembling R
31	36	64	digit		M	
31	37	16	digit		M	
31	38	15	digit		M	
31	39	X?	X?	fait	M	plaintext-looking cursive word, repeats earlier line's phrase
31	40	9	digit		M	
31	41	X?	X?		M	small v/e-shaped mark, unclear
31	42	6	digit		M	
31	43	15	digit		M	
31	44	S13	sign		M	plus/cross mark
31	45	X?	X?		M	short horizontal double-dash, equals-sign-like
31	46	6	digit		M	
31	47	S34	sign		M	A+o ligature
31	48	X?	X?		M	small v-shaped mark, unclear
31	49	515	digit		M	digit run, boundary uncertain
31	50	16	digit		M	last token before right margin
32	1	X?	X?		M	small flourish mark, unclear
32	2	S75	sign		M	bold capital H
32	3	917	digit		M	digit run, boundary uncertain
32	4	S13	sign		M	plus/cross mark
32	5	4	digit		M	
32	6	S51	sign		M	long-s closed into loop
32	7	6	digit		M	
32	8	X?	X?		M	short horizontal double-dash, equals-sign-like
32	9	S54	sign		M	f with a closed loop
32	10	S13	sign		M	plus/cross mark
32	11	15	digit		M	
32	12	23	digit		M	
32	13	S23	sign		M	x-shaped sign
32	14	82	digit		M	
32	15	S30	sign		M	c-hook joined to na
32	16	S37	sign		M	crossed t joined to o
32	17	S51	sign		M	long-s closed into loop
32	18	23	digit		M	
32	19	X?	X?		M	short horizontal double-dash, equals-sign-like
32	20	6	digit		M	
32	21	S54	sign		M	f with a closed loop
32	22	917	digit		M	digit run, boundary uncertain
32	23	7	digit		M	
32	24	S46	sign		M	crossed t with j-like tail
32	25	102	digit		M	
32	26	6	digit		M	
32	27	S13	sign		M	plus/cross mark
32	28	66	digit		M	
32	29	18	digit		M	
32	30	S13	sign		M	plus/cross mark
32	31	957	digit		M	digit run, boundary uncertain
32	32	6	digit		M	
32	33	16	digit		M	
32	34	X?	X?		M	long horizontal underline/flourish mark, possible paraph, end of line
33	1	5	digit		M	
33	2	S28	sign		M	c-hook joined to m
33	3	S27	sign		M	Af ligature, ink drips below
33	4	X?	X?		M	short horizontal double-dash, equals-sign-like
33	5	6	digit		M	
33	6	S54	sign		M	f with a closed loop
33	7	60	digit		M	
33	8	S13	sign		M	plus/cross mark
33	9	|	divider		H	
33	10	102	digit		M	
33	11	44	digit		M	
33	12	10	digit		M	
33	13	45	digit		M	
33	14	S34	sign		M	A+o ligature
33	15	X?	X?		M	short horizontal double-dash, equals-sign-like
33	16	8	digit		M	
33	17	X?	X?		M	short horizontal double-dash, equals-sign-like
33	18	64	digit		M	
33	19	16	digit		M	
33	20	15	digit		M	
33	21	S37	sign		M	crossed t joined to o
33	22	S13	sign		M	plus/cross mark
33	23	X?	X?	faut	M	plaintext-looking cursive word with a long underline/bracket flourish after it, possibly a closing paraph -- last substantial mark on the page
33	24	12	digit		M	
33	25	60	digit		M	
33	26	S34	sign		M	A+o ligature
33	27	X?	X?		M	short horizontal double-dash, equals-sign-like
33	28	6	digit		M	last token, end of transcription
