line	position	token	kind	gloss	grade	note
17	27	X?	X?	t	M	s2 TRUNCATED: large C-shape with T-like top; line slopes below crop bottom from here on
17	28	12	digit	a	M	s2 TRUNCATED: only tops visible
17	29	10	digit	u	M	s2 TRUNCATED
17	30	2	digit		M	s2 TRUNCATED
17	31	S37	sign	t	M	s2 TRUNCATED
17	32	X?	X?	o	M	s2 TRUNCATED: 8/delta-like loop, maybe 82 or S31
17	33	X?	X?	u	M	s2 TRUNCATED: only the gloss u visible, code below crop edge; line-end dash follows
18	1	16	digit	e	M	s1; x780; two-stroke gloss mark read as e (could be c)
18	2	7	digit	u	H	s1; x855
18	3	|	divider		M	s1; x890; thin diagonal stroke x890
18	4	S34	sign	f	M	s1; x930; A joined to o
18	5	S28	sign	m	M	s1; x985; thin c-hook then m with tilde
18	6	12	digit	a	H	s1; x1030
18	7	16	digit	e	M	s1; x1195; two-stroke gloss mark read as e (could be c)
18	8	S21	sign		M	s1; x1265; x1260 f-like, tall curved top, crossbar
18	9	9	digit	?	M	s1; x1330; mark above mixed with descender from line above
18	10	S33	sign		M	s1; x1395; x1370-1420 long-s leg with crossbar and second leg, dot after
18	11	64	digit	z	M	s1; x1480; gloss 3/z-shaped
18	12	S44	sign	t	M	s1; x1580; loop on crossed stem with foot
18	13	S38	sign	t	M	s1; x1630
18	14	X?	X?	quil	M	s1; x1760; x1730-1790 cursive cluster like 'ily'
18	15	X?	X?		M	s1; x1855; x1830-1885 long heavy descender with flat hooked flourish at top
18	16	X?	X?	cy	M	s1; x1912; x1900-1925 small s-shaped curl with descending tail
18	17	S29	sign	gm	M	s2; x2010; x1965-2060 run of minims
18	18	6	digit	e	M	s2; x2095; two-stroke gloss mark read as e (could be c)
18	19	60	digit	t	H	s2; x2165
18	20	68	digit	ll	M	s2; x2255
18	21	2	digit	u	M	s2; x2330
18	22	6	digit		M	s2; x2385; x2385 faint stroke above, not read as gloss
18	23	10	digit	u	H	s2; x2440
18	24	4	digit		H	s2; x2515
18	25	S34	sign	r	M	s2; x2585; gloss r- or z-like
18	26	|	divider		H	s2; x2640
18	27	62	digit	?	M	s2; x2700; gloss mark merged with descender from line above
18	28	7	digit	u	H	s2; x2780
18	29	4	digit	o	H	s2; x2860
18	30	4	digit		H	s2; x2920
18	31	8	digit	f	M	s2; x2960; gloss l/f-like with crossbar
18	32	8	digit		M	s2; x3005; P-shaped 8
18	33	2	digit	?	M	s2; x3070; two blobs above, possibly descender of line above
18	34	15	digit	u	M	s2; x3140
18	35	S37	sign	t	H	s2; x3220
18	36	16	digit	e	M	s2; x3300; two-stroke gloss mark read as e (could be c)
18	37	|	divider		M	s2; x3340; thin slash through/after the 6 at x3330
18	38	52	digit	d	M	s2; x3400; s-shaped 5 then z
18	39	6	digit	e	M	s2; x3490; two-stroke gloss mark read as e (could be c)
19	1	S27	sign	s	M	s1; x785; gloss long s
19	2	14	digit	a	H	s1; x860
19	3	S37	sign	t	M	s1; x975; faint to
19	4	2	digit	a	H	s1; x1040
19	5	8	digit		H	s1; x1085
19	6	15	digit	n	H	s1; x1165
19	7	S38	sign	t	H	s1; x1255
19	8	16	digit	e	M	s1; x1365; two-stroke gloss mark read as e (could be c)
19	9	S34	sign	r	M	s1; x1455; tilde over A plus r-like gloss
19	10	S32	sign	t	M	s1; x1545; bold y/gamma with long descender
19	11	5	digit	que	M	s1; x1590; gloss 'que' spans over 5 and next sign
19	12	S44	sign		M	s1; x1645; loop on stem with crossbar, long tilde flourish on top
19	13	X?	X?	n	M	s1; x1740; x1705-1780 'ua': two minims then closed a-shape
19	14	12	digit	a	H	s1; x1830
19	15	60	digit	l	M	s1; x1925; s1/s2 boundary near 1950
19	16	14	digit	a	H	s2; x2015
19	17	S29	sign	on	H	s2; x2135; four minims
19	18	2	digit	a	H	s2; x2230
19	19	8	digit		H	s2; x2275
19	20	64	digit	n	M	s2; x2355; gloss n-like with ascender
19	21	S21	sign		M	s2; x2440; tall f with crossbar
19	22	|	divider		M	s2; x2500; thin slash
19	23	2	digit		M	s2; x2530
19	24	6	digit	e	M	s2; x2585; two-stroke gloss mark
19	25	S35	sign		M	s2; x2645; long s + small s(5-shape)
19	26	S37	sign	t	H	s2; x2735
19	27	16	digit	e	M	s2; x2820; two-stroke gloss mark
19	28	X?	X?	et	M	s2; x2925; c-hook joined to crossed t with long stem (ct order, reverse of S38)
19	29	5	digit	?	M	s2; x3020; faint s-shaped 5
19	30	S28	sign	m	H	s2; x3095
19	31	2	digit		M	s2; x3190
19	32	6	digit	e	M	s2; x3240; faint 6
19	33	60	digit	l	M	s2; x3305
19	34	68	digit	ll	H	s2; x3380
19	35	16	digit	e	M	s2; x3475; two-stroke gloss mark
20	1	7	digit		H	s1; x765
20	2	S34	sign	r	M	s1; x825; small r-like mark above A
20	3	62	digit	e	M	s1; x945; two-stroke gloss mark
20	4	16	digit	e	M	s1; x1060; two-stroke gloss mark
20	5	S21	sign		M	s1; x1130; tall stroke through a crossbar joined to preceding 6 (same shape as line18 x1265)
20	6	S44	sign	p	M	s1; x1215; loop on stem with foot
20	7	62	digit	e	M	s1; x1290; two-stroke gloss mark
20	8	S33	sign	r	M	s1; x1385; loop top, two legs
20	9	14	digit	a	H	s1; x1470
20	10	15	digit	n	H	s1; x1570
20	11	9	digit	e	M	s1; x1645; blob+hairline gloss mark
20	12	26	digit	e	M	s1; x1750; two-stroke gloss mark centred between 2 and 6
20	13	X?	X?		M	s1; x1865; circle on a descending stem, long crossbar through the circle top, 2-shaped hook rising above (like S31 upside down)
20	14	7	digit	u	H	s1; x1945
20	15	16	digit	e	M	s2; x2025; two-stroke gloss mark
20	16	68	digit	ll	H	s2; x2120
20	17	26	digit	e	M	s2; x2240; two-stroke gloss mark between 2 and 6
20	18	S33	sign		M	s2; x2345; pi-like: crossbar with two legs, R/p-like loop on top, dot after
20	19	16	digit	e	M	s2; x2430
20	20	10	digit	u	M	s2; x2485
20	21	4	digit		H	s2; x2545; faint vertical crease just right of it
20	22	S21	sign		M	s2; x2650; tall f with crossbar
20	23	9	digit	e	M	s2; x2690
20	24	60	digit	?	M	s2; x2770; gloss t/r-like blob
20	25	S34	sign	r	M	s2; x2850; z/r-like gloss
20	26	14	digit	a	H	s2; x2955
20	27	58	digit	d	M	s2; x3060
20	28	2	digit	o	M	s2; x3140; gloss o/e-like
20	29	15	digit	n	H	s2; x3220
20	30	S37	sign		H	s2; x3300; tall t
20	31	22	digit	bo	M	s2; x3410; two faint grey 2s under a bold bo/to-like mark read as gloss (same combination as line 23 x2990, line 25 x1250)
21	1	9	digit		H	s1; x765
21	2	2	digit	?	M	s1; x815; small blob above, may be stroke of line 20
21	3	6	digit		M	s1; x870; ascender stroke from line above crosses it
21	4	S35	sign		M	s1; x935; long s with top hook then small s/8-shape
21	5	4	digit	t	M	s1; x1015; cross-shaped with short tail
21	6	26	digit	e	M	s1; x1090; two-stroke gloss mark
21	7	17	digit		M	s1; x1210; heavy mark above is foot of line 20 sign
21	8	16	digit	e	M	s1; x1285
21	9	7	digit	u	H	s1; x1355
21	10	S76	sign		M	s1; x1415; A with long crossbar and hooked apex
21	11	62	digit	e	M	s1; x1510
21	12	60	digit	t	M	s1; x1610
21	13	62	digit	e	M	s1; x1720
21	14	S52	sign	m	M	s1; x1820; heavily inked lattice, several strokes each way
21	15	|	divider		M	s1; x1900; thin diagonal stroke, could be a thin 1
21	16	8	digit	le	M	s1; x1935; gloss tall l plus e-mark
21	17	9	digit	t	M	s2; x2000
21	18	7	digit	u	H	s2; x2060
21	19	6	digit	t	M	s2; x2150; gloss t touches the 6
21	20	4	digit		H	s2; x2220
21	21	S21	sign		M	s2; x2285; tall long-s with crossbar
21	22	5	digit	d	M	s2; x2350
21	23	60	digit	t	M	s2; x2420
21	24	S33	sign	e	M	s2; x2510; pi-like with loop top, e-mark at right above
21	25	16	digit		M	s2; x2600
21	26	|	divider		H	s2; x2650
21	27	12	digit	a	H	s2; x2695
21	28	10	digit	u	H	s2; x2800
21	29	2	digit		H	s2; x2865
21	30	4	digit	to	M	s2; x2925; cross-shaped
21	31	S34	sign		M	s2; x2985
21	32	2	digit	e	M	s2; x3075; blob and dash above
21	33	6	digit		M	s2; x3130; faint
21	34	9	digit	e	M	s2; x3195
21	35	17	digit	s	M	s2; x3250; gloss S/5-like
21	36	4	digit	o	H	s2; x3335
21	37	4	digit	s	M	s2; x3405; tall long-s above read as gloss
21	38	S23	sign		M	s2; x3470; small x with tail
22	1	26	digit		M	s1; x790; 2 and 6 close
22	2	|	divider		M	s1; x830; slash through the 6
22	3	X?	X?	n	M	s1; x895; 'ua' minim cluster: two minims then closed a-shape (as line 19 x1740)
22	4	16	digit	e	M	s1; x995; gloss a/e-like mark with dots
22	5	S21	sign		M	s1; x1090; tall f with crossbar, thin lead-in stroke from left
22	6	S37	sign	t	H	s1; x1150
22	7	14	digit	a	H	s1; x1230
22	8	15	digit	n	H	s1; x1335
22	9	S37	sign	t	H	s1; x1415
22	10	|	divider		H	s1; x1460
22	11	16	digit	u	M	s1; x1510; gloss u-like bowl (or e-mark)
22	12	15	digit	n	H	s1; x1590
22	13	9	digit	e	M	s1; x1660; c-shaped gloss mark
22	14	4	digit	o	M	s1; x1725
22	15	4	digit		H	s1; x1780
22	16	S34	sign		M	s1; x1855; heavily inked A with hooked apex joined to small o
22	17	2	digit	d	M	s1; x1935; gloss d-like
22	18	6	digit		M	s2; x1995
22	19	S23	sign	e	M	s2; x2060; x with tail
22	20	S33	sign		M	s2; x2165; pi-like with R/p-like loop top and dot after
22	21	26	digit	e	M	s2; x2275; two-stroke gloss mark over the 2
22	22	S37	sign	t	M	s2; x2345
22	23	8	digit	o	H	s2; x2400
22	24	2	digit		H	s2; x2475
22	25	10	digit	u	H	s2; x2545
22	26	4	digit	z	M	s2; x2650; gloss z/3-like
22	27	S69	sign		M	s2; x2715; A followed by hooked v
22	28	X?	X?	n	M	s2; x2790; 'na' minim cluster with closed a (as x895)
22	29	62	digit	e	M	s2; x2875
22	30	|	divider		H	s2; x2920
22	31	52	digit	d	M	s2; x2990; 5 and 2 spaced apart, d-like gloss between them
22	32	6	digit	e	M	s2; x3115
22	33	S46	sign		M	s2; x3180; h-like: crossed stem with second leg hooked (tJ)
22	34	S27	sign	f	M	s2; x3265; gloss l-like with crossbar
22	35	64	digit	f	M	s2; x3350; gloss l-like with crossbar
22	36	10	digit	u	H	s2; x3425
22	37	2	digit		H	s2; x3490
23	1	60	digit	t	M	s1; x785; gloss t/f-like cross with loop
23	2	8	digit	o	H	s1; x860
23	3	2	digit		H	s1; x920
23	4	X?	X?		M	s1; x990; Y-shaped stem with a large closed loop (9/e-like) sitting above it
23	5	24	digit	t	M	s1; x1090; gloss t-like cross between 2 and 4
23	6	14	digit	a	H	s1; x1200
23	7	7	digit	v	M	s1; x1290; small v/y gloss
23	8	S64	sign		M	s1; x1350; 3/z-shape with descender (yogh-like)
23	9	2	digit	e	M	s1; x1450; dot before it at x1420
23	10	6	digit		M	s1; x1520
23	11	15	digit	n	H	s1; x1575
23	12	7	digit	u	H	s1; x1640
23	13	4	digit	o	M	s1; x1720; loop gloss touches the stem
23	14	4	digit		H	s1; x1770
23	15	16	digit		M	s1; x1840
23	16	S74	sign		M	s1; x1935; 4 with a c/9-curl on top-left
23	17	60	digit	t	M	s2; x2065
23	18	2	digit	e	M	s2; x2165
23	19	6	digit		M	s2; x2230
23	20	10	digit	u	H	s2; x2300
23	21	2	digit		H	s2; x2350
23	22	62	digit	u	M	s2; x2420; gloss u with breve
23	23	S34	sign	s	M	s2; x2520; heavy A joined to o
23	24	4	digit		M	s2; x2590; cross with tail
23	25	5	digit	f	M	s2; x2660; gloss f/long-s crossed
23	26	10	digit	u	H	s2; x2720
23	27	2	digit		H	s2; x2780
23	28	6	digit	i	M	s2; x2830; gloss dotted i-stroke
23	29	4	digit		H	s2; x2880
23	30	22	digit	po	M	s2; x2990; first 2 written as a c-curl
23	31	12	digit	a	M	s2; x3080; a ?-like hook with a dot stands above/before at x3055-3095, not read as gloss
23	32	5	digit	d	M	s2; x3140
23	33	10	digit	u	H	s2; x3190
23	34	2	digit		H	s2; x3235
23	35	60	digit	i	M	s2; x3315; gloss short stroke
23	36	4	digit	s	M	s2; x3390; cross with tail under a tall long-s gloss
23	37	16	digit	e	M	s2; x3450
23	38	S69	sign		M	s2; x3520; large A with long crossbar ending in a hook
24	1	S04	sign		H	s1; x765; hash, two strokes each way
24	2	S33	sign	f	M	s1; x850; pi-like with R-loop top
24	3	26	digit	e	M	s1; x945
24	4	S21	sign		M	s1; x1025; tall long-s through a cross
24	5	8	digit	o	M	s1; x1080
24	6	2	digit		M	s1; x1130
24	7	10	digit	u	H	s1; x1200
24	8	2	digit		H	s1; x1260
24	9	5	digit	f	M	s1; x1310; gloss l with crossbar
24	10	5	digit	d	M	s1; x1350; thin s
24	11	S34	sign	x	M	s1; x1395; A with gloss x/r above, joined to o
24	12	16	digit	e	M	s1; x1480
24	13	|	divider		H	s1; x1520
24	14	62	digit	z	M	s1; x1575; gloss z/3 with bar
24	15	15	digit	n	H	s1; x1665
24	16	S21	sign		M	s1; x1725; tall long-s through a cross
24	17	2	digit	e	H	s1; x1790
24	18	6	digit		M	s1; x1850
24	19	S29	sign	m	M	s1; x1905; minims 'uu' after the 6
24	20	S64	sign	b	M	s2; x1975; z/3 with descender
24	21	5	digit	l	M	s2; x2030
24	22	16	digit	e	M	s2; x2080
24	23	X?	X?		M	s2; x2170; heavy filled diagonal leaf-shaped stroke, possibly an ink blot or a heavy divider
24	24	5	digit	d	M	s2; x2230; gloss 9/d-like, large
24	25	26	digit	e	M	s2; x2300
24	26	S21	sign		M	s2; x2400; tall long-s through a cross
24	27	S29	sign	m	M	s2; x2470
24	28	4	digit	o	M	s2; x2560; loop on the upright
24	29	4	digit		H	s2; x2620
24	30	7	digit	v	M	s2; x2680; gloss heavy v/y
24	31	S64	sign		M	s2; x2730; z/3 with descender
24	32	16	digit	e	M	s2; x2785
24	33	15	digit	n	M	s2; x2845
24	34	4	digit	s	M	s2; x2935; gloss 5/s-shaped
24	35	|	divider		H	s2; x2965
24	36	X?	X?		M	s2; x3010; Y-shaped stem with a large 9/e-loop above and an arching flourish over it (same sign as line 23 x990)
24	37	X?	X?	f	M	s2; x3090; hook-headed stem with two thin crossbars (crossed-pound shape)
24	38	12	digit	a	H	s2; x3160
24	39	7	digit	u	H	s2; x3250
24	40	5	digit	d	M	s2; x3310; large long-s-like 5 with descender
24	41	S34	sign	x	M	s2; x3380; A joined to a small c/o
24	42	14	digit	a	H	s2; x3450
25	1	S37	sign	t	M	s1; x765
25	2	26	digit	a	M	s1; x850; gloss a-like with tail
25	3	15	digit	n	H	s1; x950
25	4	60	digit	l	M	s1; x1040; gloss tall stroke
25	5	S34	sign	r	M	s1; x1130
25	6	22	digit	po	M	s1; x1255; first 2 as a c-curl
25	7	5	digit	f	M	s1; x1360; gloss long f at x1395 between 5 and 2
25	8	2	digit	e	M	s1; x1430
25	9	68	digit	o	M	s1; x1500; 8 carries a heavy loop on top
25	10	7	digit		M	s1; x1580; bar crosses the preceding 8
25	11	16	digit	e	M	s1; x1640
25	12	S39	sign		M	s1; x1715; small closed loop joined to a long-s descender
25	13	14	digit		M	s1; x1780
25	14	2	digit		H	s1; x1840
25	15	S37	sign	t	M	s1; x1895
25	16	62	digit	e	M	s2; x1995
25	17	S34	sign	x	M	s2; x2100; gloss small x/k
25	18	S28	sign	m	M	s2; x2190; c-hook joined to m
25	19	8	digit	a	M	s2; x2290; short dash before the 8
25	20	62	digit	e	M	s2; x2375
25	21	S74	sign		M	s2; x2500; 4 with a c-curl on top (as line 23 x1935)
25	22	60	digit	i	M	s2; x2630
25	23	S21	sign		M	s2; x2730; f with crossbar
25	24	5	digit	?	M	s2; x2810; bold p-with-box mark (pB) written above and joined by a stem to the 5, read as gloss
25	25	64	digit	f	M	s2; x2910; bold F-like gloss (as line 22 x3350)
25	26	26	digit	e	M	s2; x3040; line drops here
25	27	15	digit	n	H	s2; x3140
25	28	|	divider		M	s2; x3205; long thin slash
25	29	5	digit	bo	M	s2; x3240; bold bo gloss
25	30	9	digit		M	s2; x3310; ?-like hook stands above-left, not read as gloss
25	31	4	digit	po	M	s2; x3390; bold po gloss
25	32	4	digit		H	s2; x3450
26	1	X?	X?	uu	M	s1; x765; bold closed D/U-like loop with a dot inside and a heavy left stem
26	2	2	digit	e	M	s1; x810
26	3	6	digit	?	M	s1; x860; gloss 8/&-like
26	4	X?	X?		M	s1; x920; n-like squiggle with an open right loop and a dot after (cf S40)
26	5	|	divider		M	s1; x1000; long thin curved stroke before the 5
26	6	5	digit	bo	M	s1; x1030; bold bo gloss
26	7	2	digit	r	M	s1; x1110
26	8	8	digit	a	M	s1; x1175
26	9	S27	sign		M	s1; x1250; double long s with crossbar
26	10	4	digit		H	s1; x1290
26	11	16	digit	u	M	s1; x1340
26	12	10	digit	u	H	s1; x1440
26	13	4	digit		H	s1; x1500
26	14	S34	sign	u	M	s1; x1580; gloss u/y
26	15	2	digit	i	M	s1; x1640
26	16	6	digit		M	s1; x1710
26	17	S33	sign		M	s1; x1770; R-like: loop on top, two legs
26	18	X?	X?		M	s1; x1880; Y-shaped stem with a large 9/e-loop above and a flourish (as line 24 x3010)
26	19	S53	sign		M	s2; x1970; 3-curl with a descending tail
26	20	66	digit		M	s2; x2060; two 6 with closed heads, could be S15-like signs
26	21	S52	sign	m	M	s2; x2180; lattice, 3 across 3
26	22	4	digit	f	M	s2; x2280; heavy cross with tail
26	23	60	digit	i	M	s2; x2355
26	24	X?	X?	f	M	s2; x2450; upright crossed by two horizontal bars (double cross), tail below
26	25	16	digit	i	M	s2; x2560
26	26	S34	sign	x	M	s2; x2640
26	27	14	digit	a	H	s2; x2720
26	28	S79	sign	q	M	s2; x2820; y with heavy stroke
26	29	|	divider		M	s2; x2880; long thin curved stroke before the 5
26	30	5	digit	bo	M	s2; x2930; bold bo gloss
26	31	15	digit	n	M	s2; x3020; gloss ?n (3-hook and n)
26	32	16	digit	u	M	s2; x3090
26	33	X?	X?	n	M	s2; x3170; 'na' minim cluster with closed a (as line 22 x895)
26	34	S21	sign		M	s2; x3260; tall long-s through a cross
26	35	8	digit	s	M	s2; x3310
26	36	2	digit		H	s2; x3370
26	37	6	digit	i	M	s2; x3410
26	38	4	digit		H	s2; x3460
27	1	6	digit		M	s1; x685; first token, at the ruling
27	2	2	digit		M	s1; x750; 2 with an extra short bar above it (double stroke)
27	3	S67	sign		M	s1; x820; 3-shape joined to a looped 2/a-like stroke
27	4	14	digit	a	H	s1; x915
27	5	5	digit	d	M	s1; x975
27	6	10	digit	u	H	s1; x1045
27	7	2	digit		H	s1; x1100
27	8	16	digit	?	M	s1; x1180; curly gloss (e/w-like) above
27	9	S34	sign		H	s1; x1270
27	10	X?	X?	x	M	s1; x1350; upright crossed by two bars with hooked top (as line 26 x2450)
27	11	6	digit		M	s1; x1400; 6 joined to the following 7 by its bar
27	12	7	digit		M	s1; x1435
27	13	5	digit		M	s1; x1490; flat-topped 3-like 5
27	14	S04	sign	e	M	s1; x1560; hash with a dot before it
27	15	X?	X?		M	s1; x1690; Y-shaped stem with a 9-loop above and a flourish over (as line 24 x3010)
27	16	5	digit	d	M	s1; x1750
27	17	2	digit	e	M	s1; x1810
27	18	6	digit		M	s1; x1860
27	19	5	digit	d	M	s1; x1925; s1
27	20	16	digit		M	s2; x1965; s2
27	21	9	digit	c	M	s2; x2045; 9 with long tail
27	22	2	digit	a	H	s2; x2100
27	23	8	digit		H	s2; x2160
27	24	S52	sign	ac	M	s2; x2250; lattice 3 across 3
27	25	4	digit	s	M	s2; x2360; plain cross with tail
27	26	16	digit	u	M	s2; x2455
27	27	|	divider		M	s2; x2515; heavy long s-like stroke
27	28	5	digit		M	s2; x2560
27	29	S31	sign	p	M	s2; x2595; circle standing on a cross
27	30	12	digit	a	H	s2; x2640
27	31	S34	sign	x	M	s2; x2730; A joined to o
27	32	15	digit	n	H	s2; x2860
27	33	6	digit	a	M	s2; x2950
27	34	2	digit		M	s2; x2990; dot below-left
27	35	S33	sign	ra	M	s2; x3080; R-like with long legs
27	36	1	digit		M	s2; x3125; single 1 with dot above
27	37	4	digit		H	s2; x3180
27	38	X?	X?	x	M	s2; x3250; L-like stroke joined to plain A (cf S76, S24)
27	39	60	digit	i	M	s2; x3315
27	40	2	digit		H	s2; x3385
27	41	6	digit	e	M	s2; x3470
28	1	S12	sign		M	s1; x705; small t-like cross
28	2	5	digit		M	s1; x760; thin long-s-like 5
28	3	5	digit		M	s1; x810; bold 5
28	4	16	digit		M	s1; x870
28	5	S57	sign		M	s1; x965; c-curl with a horizontal bar ending in a hook (arrow-like G)
28	6	w:tour	plain		H	s1; x1010; fluent cursive word written above the codes at x980-1060
28	7	9	digit		M	s1; x1060
28	8	2	digit	e	M	s1; x1110
28	9	6	digit		M	s1; x1170
28	10	S39	sign		M	s1; x1235; 9/g-like loop joined to a long s descender
28	11	S23	sign		M	s1; x1310; x-cross
28	12	16	digit	e	M	s1; x1385
28	13	S44	sign	r	M	s1; x1470; loop on a long stem crossed twice (phi-like)
28	14	4	digit	o	M	s1; x1530; small o gloss above
28	15	4	digit		H	s1; x1580
28	16	10	digit	d	M	s1; x1660
28	17	2	digit		H	s1; x1720
28	18	|	divider		M	s1; x1780; thin curved long-s-like stroke
28	19	6	digit	rr	M	s1; x1815; gloss rr/ce
28	20	2	digit		H	s1; x1870
28	21	8	digit	a	M	s1; x1935; s1, centre left of tick
28	22	X?	X?	f	M	s2; x2040; upright crossed by two bars (as line 26 x2450)
28	23	2	digit	a	H	s2; x2100
28	24	8	digit		H	s2; x2150
28	25	6	digit	i	M	s2; x2210
28	26	4	digit		H	s2; x2250
28	27	S34	sign	z	M	s2; x2320
28	28	16	digit	e	M	s2; x2425
28	29	22	digit	w	M	s2; x2560; first 2 as a c-curl
28	30	5	digit		M	s2; x2650; dot and n-like mark above at x2680 not assigned
28	31	10	digit	u	M	s2; x2735; u gloss between 10 and 4
28	32	4	digit		H	s2; x2810
28	33	2	digit	e	M	s2; x2900
28	34	6	digit		M	s2; x2960
28	35	15	digit	n	H	s2; x3015
28	36	60	digit	i	M	s2; x3120
28	37	S34	sign	r	M	s2; x3220
28	38	12	digit	a	H	s2; x3335
28	39	S64	sign	bo	M	s2; x3420; z/3 with descender
28	40	44	digit		M	s2; x3490
29	1	10	digit	u	M	s1; x705
29	2	2	digit		H	s1; x790
29	3	S37	sign	t	M	s1; x880; cross above read as gloss t
29	4	S21	sign		M	s1; x985; very long heavy long-s descending from above the line with a crossbar at the 5
29	5	5	digit		M	s1; x1030
29	6	6	digit	b	M	s1; x1070; faint b-like gloss
29	7	4	digit		H	s1; x1110
29	8	5	digit		M	s1; x1160; 3-like 5
29	9	S23	sign	f	M	s1; x1265
29	10	16	digit	e	M	s1; x1340
29	11	X?	X?		M	s1; x1390; tall stem with a crossbar and a k-like loop to the right (cf S44, S46)
29	12	14	digit	a	H	s1; x1475
29	13	S31	sign	p	M	s1; x1570; circle on cross
29	14	8	digit	o	M	s1; x1630
29	15	2	digit	u	M	s1; x1700
29	16	S27	sign		M	s1; x1760; tall double long-s with crossbar, left stem descends to the baseline
29	17	4	digit		M	s1; x1800
29	18	2	digit	e	M	s1; x1890
29	19	4	digit		M	s1; x1945; s1, centre just left of tick
29	20	S64	sign	?	M	s2; x2010; small 3-shape
29	21	5	digit		M	s2; x2050
29	22	2	digit		H	s2; x2130
29	23	6	digit	e	M	s2; x2200
29	24	60	digit	f	M	s2; x2295; F-like gloss with bar
29	25	2	digit	a	M	s2; x2360; a gloss sits between 2 and 8
29	26	8	digit		M	s2; x2440; top of 8 reads as a triangle in this crop (checked against line 30 crop)
29	27	X?	X?	v	M	s2; x2515; crossed 7-like stroke with a 5-like curl beneath (7+5?)
29	28	16	digit	e	M	s2; x2615; dot before it at x2555
29	29	15	digit	n	M	s2; x2680
29	30	10	digit	u	M	s2; x2755
29	31	2	digit		H	s2; x2830
29	32	4	digit	o	M	s2; x2905; o/d-like gloss
29	33	4	digit		H	s2; x2960
29	34	6	digit	t	M	s2; x3010; faint 6
29	35	4	digit		H	s2; x3050
29	36	62	digit	e	M	s2; x3130
29	37	S60	sign	o	M	s2; x3230; rho/yogh-like curl: loop with tail curving down-left
29	38	2	digit		M	s2; x3320
29	39	6	digit	e	M	s2; x3400
29	40	15	digit	n	M	s2; x3460
30	1	S23	sign		M	s1; x720; x-cross with tail
30	2	5	digit		M	s1; x800
30	3	12	digit		M	s1; x880; marks above are line 29's sign
30	4	|	divider		M	s1; x950; very long thin vertical hairline through the line
30	5	68	digit		M	s1; x995; ll-like strokes above belong to line 29 (not read as gloss)
30	6	16	digit	e	M	s1; x1090; grey ink blot over the 1
30	7	S28	sign	m	M	s1; x1170
30	8	2	digit	a	M	s1; x1260
30	9	8	digit		H	s1; x1310
30	10	60	digit	b	M	s1; x1405
30	11	X?	X?		M	s1; x1510; heavy ink blot x1480-1560 covering the sign(s)
30	12	5	digit	i	M	s1; x1570; thin s-like 5 under an i-like mark
30	13	2	digit	e	M	s1; x1660; two blobs above between 2 and 6
30	14	6	digit		M	s1; x1715
30	15	S17	sign	l	M	s1; x1785; ff with crossbar
30	16	1	digit		M	s1; x1845; 1 stands apart
30	17	6	digit	e	M	s1; x1880; 6 with a long curved ascender sweeping up-right to x1960
30	18	4	digit		M	s1; x1940; s1, centre left of tick
30	19	S31	sign		M	s2; x2040; g/9-loop standing on a cross with loop
30	20	7	digit	u	M	s2; x2110
30	21	16	digit	e	M	s2; x2195
30	22	X?	X?	b	M	s2; x2265; bold filled s-curl joined to a z/2 at the base, with a tall b/3-like mark above (read as gloss)
30	23	X?	X?		M	s2; x2360; n-like squiggle with an open right loop and a dot after (as line 26 x920
30	24	S52	sign	m	M	s2; x2455; lattice 3 across 3
30	25	S65	sign	?	M	s2; x2535; tall open leaf-shaped loop
30	26	26	digit	e	M	s2; x2625
30	27	15	digit	n	M	s2; x2720
30	28	9	digit	e	M	s2; x2780
30	29	4	digit	o	M	s2; x2835
30	30	4	digit		H	s2; x2900
30	31	S34	sign	x	M	s2; x2965
30	32	16	digit	e	M	s2; x3040; dots above x3020
30	33	4	digit	s	M	s2; x3120; cross with long bar
30	34	S33	sign	x	M	s2; x3210; pi-like with loop, long legs
30	35	|	divider		M	s2; x3265; dot/short stroke after the sign
30	36	64	digit	?	M	s2; x3305; heavy blob above (end of line 29's curl, or a gloss)
30	37	16	digit	e	M	s2; x3390
30	38	15	digit	n	M	s2; x3460; gloss r1-like marks read as n
31	1	S23	sign	fa	M	s1; x725; heavy x-cross with a lead-in stroke
31	2	12	digit		H	s1; x815
31	3	60	digit	l	M	s1; x925
31	4	S37	sign	t	M	s1; x1020; cross above read as gloss t
31	5	16	digit	e	M	s1; x1140
31	6	X?	X?	n	M	s1; x1225; 'ua' minim cluster with closed a (as line 19 x1740)
31	7	S37	sign	t	M	s1; x1320; cross above read as gloss t
31	8	2	digit	e	M	s1; x1430
31	9	6	digit		M	s1; x1510
31	10	15	digit	n	M	s1; x1575
31	11	5	digit	d	M	s1; x1655
31	12	S34	sign	z	M	s1; x1735; thin vertical stroke from above crosses it at x1760
31	13	62	digit		M	s1; x1830; horizontal bar left of the 6 joins a heavy descender from line 30
31	14	|	divider		M	s1; x1890; long diagonal slash
31	15	X?	X?		M	s2; x1955; heavy hooked horizontal stroke with a long descender (hook-and-drop shape), centre near the tick
31	16	S14	sign		M	s2; x2040; large spiral E-like curl with a wide arc above and a descender below
31	17	10	digit		M	s2; x2090
31	18	2	digit		H	s2; x2130
31	19	64	digit		M	s2; x2215
31	20	|	divider		M	s2; x2270; thin long-s stroke directly before the minims
