canvas	folio	correspondent	section	seq	plain	cipher_desc	notes
f104	50v		other	1	Chiffres desquelz l'on a usé durant le voyage d'Allemaigne fait pour l'Empire, despartiz aussi que sensuit		general title/heading for the whole document, appears once above the correspondent line; secretary hand, hard to read with full confidence
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	8	Duc gueldrie	zigzag Z with a small cross beside it
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	9	Duc [Julichen]	cross-hatch/hash shape (#)	place name uncertain, possibly "Juliers"
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	10	Franciscus de [Sickelinghen]	cross-hatch/hash shape (#), wider	place name uncertain
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	11	Robertus de la marche	capital I shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	12	Roy catholicus	cross with two horizontal bars and a small foot
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	13	Summus pontifex	letter p with a small loop
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	14	Solvety	small rectangle/box outline	name reading uncertain
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	nulls	1		zigzag Z with a small cross beside it
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	nulls	2		figure-eight (8) shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	nulls	3		cross with a horizontal bar through the top, and a star beside it	possibly two symbols close together, read as one cluster
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	nulls	4		faint hash/cross-hatch shape doodled in the left margin, lighter ink	possibly a pen trial rather than a genuine null sign; low confidence it belongs to this list
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	1	a	script capital L with a small loop
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	2	b	small circle with a superscript flag
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	3	c	capital Π/double-stroke H shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	4	d	small circle with a small flag
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	5	e	letter g shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	6	f	cross-like t shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	7	g	capital H shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	8	h	capital H shape (variant)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	9	i	capital I with a small flag
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	10	k	capital H shape with an X beside it
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	11	l	script z shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	12	m	capital F with a small z-flourish
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	13	n	capital I with a small z-flourish
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	14	o	script z with a vertical stroke
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	15	p	capital H shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	16	q	doubled capital H shape (HH)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	17	r	letter m shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	18	s	trident-like shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	19	t	numeral-6 shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	20	v	loop with a flag and small circle (ligature)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	21	x			rightmost symbols not confidently read, row is dense/small
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	22	y			not confidently read
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	alphabet	23	z			not confidently read
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	1	Palatin	cross-hatch/hash shape (#) with a small hook
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	2	Trèves	box shape divided by a horizontal bar with a flourish (script G/6-like)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	3	Magenre	double hash shape (HH)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	4	Brandebourg	capital lambda/triangle (Λ) shape
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	5	Sarge	small circle atop a short horizontal dash	likely "Saxe"
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	6	[Colonne]	cross with a loop attached	page torn/damaged on the left side here, name partly lost
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	7	[Trèves-variant]	cross with two vertical strokes above it (small trident on a stem)	page damage, word partly lost
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	8	[Andres]	small circle with a loop (script C-like)	page damage, name uncertain
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	9	franceschr	capital H shape with a small circle attached
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	10	Catholicquer	cross with a small circle attached at an angle
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	11	Roy [d'Angleterre]	capital M shape	name written as "Roy Junglatore" or similar, likely garbled "Roy d'Angleterre"
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	names	12	Madame Marguerite	double hash shape (##)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	nulls	1		double hash shape (##) with a small hook
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	nulls	2		three vertical strokes under a horizontal bar (small comb/grid)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	nulls	3		cross with a horizontal bar through the middle, tilted (leaning plus)
f110	53v	Maistre [Jehan] de Bourdeaulx devers le marquis de Brandebourg	nulls	4		cross-hatch/hash shape (#), bold/thick strokes
