line	position	sign	confidence	source
hstam_4_h_1411_0023_L14	12	19	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	13	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	14	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	15	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	16	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	17	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	18	56	M	f.23 bMAL23
hstam_4_h_1411_0023_L14	19	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	20	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	21	S	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	22	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	23	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	24	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	25	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	26	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	27	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	28	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	29	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	30	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	31	57	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	32	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	33	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	34	80	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	35	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	36	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L14	37	27	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	1	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	2	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	3	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	4	92	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	5	28	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	6	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	7	O	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	8	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	9	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	10	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	11	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	12	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	13	98	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	14	B	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	15	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	16	80	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	17	97	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	18	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	19	Y1	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	20	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	21	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	22	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	23	63	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	24	91	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	25	81	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	26	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	27	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	28	88	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	29	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	30	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	31	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	32	42	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	33	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	34	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	35	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	36	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	37	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	38	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	39	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	40	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	41	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	42	81	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	43	64	H	f.23 bMAL23
hstam_4_h_1411_0023_L15	44	98	M	f.23 bMAL23
hstam_4_h_1411_0023_L15	45	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	1	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	2	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	3	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	5	44	M	f.23 bMAL23
hstam_4_h_1411_0023_L16	6	36	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	7	D	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	8	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	9	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	10	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	11	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	12	O	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	13	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	14	z1	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	15	29	M	f.23 bMAL23
hstam_4_h_1411_0023_L16	16	63	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	17	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	18	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	19	99	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	20	98	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	21	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	22	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	23	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	24	10	M	f.23 bMAL23
hstam_4_h_1411_0023_L16	25	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	26	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	27	47	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	28	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	29	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	30	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	31	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	32	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	33	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	34	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	35	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	36	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	37	W	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	38	46	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	39	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	40	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	41	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L16	42	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	1	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	2	J	M	f.23 bMAL23
hstam_4_h_1411_0023_L17	3	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	4	T	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	5	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	6	19	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	7	96	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	8	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	9	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	10	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	11	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	12	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	13	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	14	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	15	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	16	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	17	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	18	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	19	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	20	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	21	24	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	22	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	23	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	24	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	25	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	26	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	27	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	28	24	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	29	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	30	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	31	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	32	47	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	33	89	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	34	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	35	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	36	36	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	37	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	38	72	M	f.23 bMAL23
hstam_4_h_1411_0023_L17	39	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L17	40	50	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	1	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	2	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	3	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	4	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	5	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	6	91	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	7	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	8	65	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	9	62	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	10	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	11	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	12	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	13	82	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	14	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	15	98	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	16	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	17	99	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	18	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	19	G	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	20	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	21	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	22	82	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	23	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	24	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	25	71	M	f.23 bMAL23
hstam_4_h_1411_0023_L18	26	Y	M	f.23 bMAL23
hstam_4_h_1411_0023_L18	27	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	28	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	29	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	30	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	31	F	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	32	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	33	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	34	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	35	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	36	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	37	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	38	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	39	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	40	z1	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	41	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L18	43	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	1	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	2	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	3	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	5	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	6	28	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	7	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	9	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	10	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	11	11	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	12	N	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	13	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	14	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	15	94	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	16	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	17	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	18	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	19	26	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	20	D	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	21	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	22	H	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	23	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	24	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	25	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	26	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	27	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	28	78	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	29	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	30	V	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	31	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	32	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	33	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	34	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	35	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	36	78	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	37	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	38	11	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	39	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L19	40	1	M	f.23 bMAL23
hstam_4_h_1411_0023_L19	41	50	M	f.23 bMAL23
hstam_4_h_1411_0023_L20	1	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	2	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	3	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	4	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	5	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	6	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	7	36	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	8	57	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	9	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	10	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	11	24	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	13	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	14	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	15	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	16	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	17	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	18	82	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	19	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	20	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	21	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	22	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	23	F	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	24	56	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	25	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	26	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	27	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	28	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	29	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	30	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	31	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	32	72	M	f.23 bMAL23
hstam_4_h_1411_0023_L20	33	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	34	40	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	35	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	36	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	37	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L20	38	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	1	0	M	f.23 bMAL23
hstam_4_h_1411_0023_L21	2	62	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	3	H	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	4	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	5	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	6	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	7	50	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	8	70	M	f.23 bMAL23
hstam_4_h_1411_0023_L21	9	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	10	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	11	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	12	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	13	84	M	f.23 bMAL23
hstam_4_h_1411_0023_L21	14	52	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	15	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	16	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	17	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	18	72	M	f.23 bMAL23
hstam_4_h_1411_0023_L21	19	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	20	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	21	F	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	22	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	23	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	24	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	25	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	26	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	27	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	28	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	29	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	30	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	31	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	32	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	33	52	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	34	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	35	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	36	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	37	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	38	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L21	39	22	M	f.23 bMAL23
hstam_4_h_1411_0023_L22	1	28	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	2	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	3	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	4	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	5	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	6	91	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	7	4	M	f.23 bMAL23
hstam_4_h_1411_0023_L22	8	8	M	f.23 bMAL23
hstam_4_h_1411_0023_L22	9	50	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	10	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	11	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	12	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	13	z1	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	14	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	15	91	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	16	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	17	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	18	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	19	93	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	20	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	21	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	22	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	23	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	24	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	25	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	26	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	27	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	28	S	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	29	86	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	30	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	31	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	32	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	33	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	34	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	35	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	36	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	37	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	38	z1	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	39	24	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	40	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	41	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L22	42	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	1	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	2	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	3	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	4	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	5	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	6	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	7	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	8	23	M	f.23 bMAL23
hstam_4_h_1411_0023_L23	9	97	M	f.23 bMAL23
hstam_4_h_1411_0023_L23	11	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	12	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	14	dato	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	15	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	16	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	17	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	18	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	19	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	20	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	21	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	22	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	23	52	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	24	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	25	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	26	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	27	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	28	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	29	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	30	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	31	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	32	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	33	63	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	34	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	35	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	36	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	37	27	M	f.23 bMAL23
hstam_4_h_1411_0023_L23	38	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	39	65	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	40	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L23	41	98	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	1	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	2	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	3	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	4	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	5	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	6	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	7	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	8	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	9	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	10	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	11	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	12	H	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	13	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	14	53	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	15	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	16	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	17	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	18	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	19	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	20	G	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	21	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	22	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	23	20	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	24	24	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	25	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	26	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	27	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	28	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	29	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	30	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	31	24	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	32	88	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	33	44	H	f.23 bMAL23
